,Planet Name,Eclipse Flux Ratio 1.95-1.989um,Eclipse Flux Ratio 1.989-2.028um,Eclipse Flux Ratio 2.028-2.067um,Eclipse Flux Ratio 2.067-2.106um,Eclipse Flux Ratio 2.106-2.145um,Eclipse Flux Ratio 2.145-2.184um,Eclipse Flux Ratio 2.184-2.223um,Eclipse Flux Ratio 2.223-2.262um,Eclipse Flux Ratio 2.262-2.301um,Eclipse Flux Ratio 2.301-2.34um,Eclipse Flux Ratio 2.34-2.379um,Eclipse Flux Ratio 2.379-2.418um,Eclipse Flux Ratio 2.418-2.457um,Eclipse Flux Ratio 2.457-2.496um,Eclipse Flux Ratio 2.496-2.535um,Eclipse Flux Ratio 2.535-2.574um,Eclipse Flux Ratio 2.574-2.613um,Eclipse Flux Ratio 2.613-2.652um,Eclipse Flux Ratio 2.652-2.691um,Eclipse Flux Ratio 2.691-2.73um,Eclipse Flux Ratio 2.73-2.769um,Eclipse Flux Ratio 2.769-2.808um,Eclipse Flux Ratio 2.808-2.847um,Eclipse Flux Ratio 2.847-2.886um,Eclipse Flux Ratio 2.886-2.925um,Eclipse Flux Ratio 2.925-2.964um,Eclipse Flux Ratio 2.964-3.003um,Eclipse Flux Ratio 3.003-3.042um,Eclipse Flux Ratio 3.042-3.081um,Eclipse Flux Ratio 3.081-3.12um,Eclipse Flux Ratio 3.12-3.159um,Eclipse Flux Ratio 3.159-3.198um,Eclipse Flux Ratio 3.198-3.237um,Eclipse Flux Ratio 3.237-3.276um,Eclipse Flux Ratio 3.276-3.315um,Eclipse Flux Ratio 3.315-3.354um,Eclipse Flux Ratio 3.354-3.393um,Eclipse Flux Ratio 3.393-3.432um,Eclipse Flux Ratio 3.432-3.471um,Eclipse Flux Ratio 3.471-3.51um,Eclipse Flux Ratio 3.51-3.549um,Eclipse Flux Ratio 3.549-3.588um,Eclipse Flux Ratio 3.588-3.627um,Eclipse Flux Ratio 3.627-3.666um,Eclipse Flux Ratio 3.666-3.705um,Eclipse Flux Ratio 3.705-3.744um,Eclipse Flux Ratio 3.744-3.783um,Eclipse Flux Ratio 3.783-3.822um,Eclipse Flux Ratio 3.822-3.861um,Eclipse Flux Ratio 3.861-3.9um
345,HAT-P-17b,4.632798595558637e-06,5.3429554504240665e-06,6.126682685211451e-06,6.987416879173814e-06,7.928420544507691e-06,8.952767634032785e-06,1.0063331463396506e-05,1.1262774972739617e-05,1.2553543225901067e-05,1.3937858024434049e-05,1.5417714498340743e-05,1.6994879524877252e-05,1.8670891820404772e-05,2.0447063547456847e-05,2.2324483279380427e-05,2.430402016756266e-05,2.6386329160891087e-05,2.857185713328034e-05,3.0860849782457725e-05,3.3253359171398096e-05,3.574925179255324e-05,3.8348217044095214e-05,4.104977601658302e-05,4.385329049760501e-05,4.6757972110915365e-05,4.9762891515265815e-05,5.286698759645255e-05,5.606907659399963e-05,5.936786111133892e-05,6.276193896529635e-05,6.624981183714774e-05,6.982989369345629e-05,7.350051895035183e-05,7.725995035987919e-05,8.110638660153755e-05,8.503796956617694e-05,8.905279132304005e-05,9.314890076395706e-05,9.732430992154386e-05,0.00010157699996075057,0.00010590492684528334,0.00011030602668229605,0.00011477822075035806,0.00011931942021706504,0.0001239275305537934,0.00012860045565603654,0.00013333610167851664,0.00013813238059485423,0.00014298721349203107,0.00014789853361020218
346,HATS-45b,0.00018866475250785844,0.00020038566893442478,0.00021229237771203682,0.00022436721369506344,0.00023659313944272522,0.0002489537764439879,0.00026143342665407057,0.0002740170856534429,0.0002866904486217351,0.0002994399102028585,0.0003122525592260018,0.000325116169141539,0.00033801918493220497,0.0003509507071686665,0.00036390047379501126,0.0003768588401536801,0.0003898167576907286,0.0004027657517206745,0.0004156978985751911,0.0004286058024110384,0.00044148257190941705,0.0004543217970609119,0.000467117526196867,0.0004798642433989386,0.0004925568463933062,0.0005051906250141461,0.0005177612403021125,0.0005302647042874143,0.0005426973604932766,0.0005550558651838475,0.000567337169370733,0.0005795385015840444,0.0005916573514069311,0.0006036914537668852,0.0006156387739724457,0.0006274974934801808,0.0006392659963738504,0.0006509428565353379,0.0006625268254851996,0.0006740168208693994,0.000685411915567961,0.000696711327400726,0.0007079144094051921,0.0007190206406614061,0.0007300296176390797,0.000740941046042461,0.0007517547331289804,0.0007624705804782676,0.0007730885771888147,0.0007836087934802742
347,TOI-1728b,2.4222480785498175e-06,2.786395798496416e-06,3.1873458792052327e-06,3.626733664269763e-06,4.106104614774656e-06,4.6269078121327306e-06,5.190490639053217e-06,5.798094593563088e-06,6.450852179337722e-06,7.14978480678713e-06,7.895801633074843e-06,8.689699265199575e-06,9.53216224813563e-06,1.042376425950951e-05,1.1364969933111446e-05,1.2356137235451911e-05,1.339752032234539e-05,1.448927280593784e-05,1.563145136651426e-05,1.6824019647677972e-05,1.806685237795317e-05,1.9359739666421566e-05,2.070239142457223e-05,2.209444187104704e-05,2.3535454080349186e-05,2.502492454080062e-05,2.6562287691053666e-05,2.8146920408261164e-05,2.977814642456879e-05,3.145524065190596e-05,3.317743339811491e-05,3.494391446027086e-05,3.675383708361339e-05,3.8606321776841516e-05,4.0500459976627624e-05,4.2435317556090814e-05,4.440993817365249e-05,4.642334646018658e-05,4.847455104368583e-05,5.0562547411811655e-05,5.2686320613687146e-05,5.484484780314313e-05,5.703710062635335e-05,5.9262047457403075e-05,6.15186554858373e-05,6.380589266064678e-05,6.612272949547413e-05,6.846814074007165e-05,7.084110692322767e-05,7.324061577250216e-05
348,HAT-P-3b,6.290515269803924e-05,6.859363727671665e-05,7.452894059942229e-05,8.070480001439927e-05,8.711446484482316e-05,9.37507688959411e-05,0.00010060619879059799,0.00010767295790159643,0.00011494302575523551,0.00012240821286824523,0.000130060211052076,0.00013789063927599918,0.00014589108522554894,0.00015405314272717052,0.0001623684452351015,0.0001708286955939306,0.00017942569230121872,0.00018815135250014898,0.00019699773193340863,0.00020595704208723706,0.00021502166474954466,0.00022418416419886264,0.00023343729723215251,0.00024277402122962146,0.0002521875004440665,0.00026167111069117665,0.0002712184426059263,0.00028082330361890316,0.0002904797187952757,0.00030018193066823855,0.0003099243981882993,0.00031970179489972404,0.0003295090064459037,0.0003393411274963718,0.00034919345817971664,0.00035906150009866336,0.0003689409519962026,0.00037882770513475135,0.0003887178384439621,0.0003986076134869205,0.00040849346928907375,0.0004183720170692681,0.0004282400349077503,0.00043809446238185214,0.00044793239519631085,0.00045775107983176994,0.0004675479082319091,0.00047732041254685257,0.0004870662599479926,0.0004967832475270934
349,WASP-95b,0.00031239597177552223,0.0003294737221060641,0.0003466999996174875,0.00036405146395446117,0.00038150604624791895,0.00039904293561234883,0.0004166425568912142,0.00043428654137841533,0.00045195769201504093,0.0004696399443534981,0.00048731832439500417,0.0005049789042405291,0.0005226087563484257,0.0005401959070627634,0.0005577292899633413,0.0005751986994900072,0.0005925947452087924,0.0006099088070140497,0.0006271329914979898,0.0006442600896654795,0.0006612835361265793,0.0006781973698610533,0.0006949961966170518,0.0007116751529794981,0.0007282298721217256,0.0007446564512359098,0.0007609514206232688,0.0007771117144133753,0.0007931346428727817,0.0008090178662561123,0.0008247593701475205,0.0008403574422366496,0.0008558106504706812,0.0008711178225225822,0.0008862780265149918,0.0009012905529392219,0.0009161548977094571,0.0009308707462932581,0.0009454379588608676,0.0009598565563974722,0.0009741267077244372,0.0009882487173775087,0.0010022230142921055,0.001016050141247953,0.0010297307450275175,0.0010432655672448572,0.0010566554358037066,0.0010699012569456978,0.0010830040078517403,0.0010959647297615715
350,HATS-31b,0.000377995879533591,0.00039517942441964337,0.00041235911290252923,0.00042951690791641513,0.0004466362593122284,0.00046370202448406286,0.00048070038873410337,0.0004976187863630607,0.0005144458232606347,0.000531171201591789,0.0005477856470252694,0.0005642808388268539,0.0005806493430377778,0.0005968845488753965,0.0006129806084256478,0.0006289323796428197,0.0006447353726293576,0.0006603856991351112,0.0006758800251899658,0.0006912155267648509,0.0007063898483425023,0.0007214010642701262,0.0007362476427604291,0.0007509284124046305,0.0007654425310605117,0.0007797894569797708,0.0007939689220415402,0.0008079809069625753,0.0008218256183590402,0.0008355034675397769,0.0008490150509162946,0.0008623611319202693,0.0008755426243250129,0.0008885605768730492,0.0009014161591175596,0.0009141106483909545,0.0009266454178191849,0.0009390219253055559,0.0009512417034127643,0.0009633063500765848,0.00097521752008915,0.000986976917293987,0.0009985862874390264,0.0010100474116375583,0.0010213621003906776,0.0010325321881280943,0.0010435595282273116,0.0010544459884740793,0.001065193446929774,0.00107580378817388
351,KELT-19Ab,0.00047667630837090725,0.0004977801025355427,0.000518853734661747,0.0005398763539477432,0.0005608289384726583,0.0005816941867727673,0.0006024564109548676,0.0006231014323437655,0.0006436164804149512,0.0006639900955601444,0.0006842120360664526,0.000704273189553929,0.0007241654890066806,0.0007438818334451263,0.000763416013217964,0.000782762639838798,0.0008019170802515239,0.0008208753953782029,0.0008396342827814262,0.0008581910232583766,0.0008765434311746647,0.0008946898083413634,0.0009126289012375875,0.0009303598613826448,0.0009478822086656141,0.0009651957974456411,0.0009823007852428308,0.0009991976038470633,0.0010158869326800176,0.0010323696742539782,0.001048646931579423,0.0010647199873818187,0.0010805902849963397,0.0010962594108173674,0.0011117290781874646,0.001127001112618085,0.0011420774382415106,0.0011569600654003868,0.0011716510792877533,0.0011861526295566121,0.0012004669208239072,0.0012145962039992015,0.0012285427683734731,0.0012423089344082172,0.0012558970471694894,0.001269309470355696,0.001282548580871799,0.001295616763906196,0.001308516408469878,0.0013212499033605695
352,WASP-87b,0.0007509988050902815,0.0007743583433695198,0.0007973903382670756,0.0008200891020950107,0.000842450420462529,0.0008644713879746628,0.0008861502591630761,0.0009074863135205908,0.0009284797335370214,0.0009491314946751845,0.0009694432662774069,0.0009894173224506372,0.0010090564620394008,0.001028363936858138,0.0010473433874163118,0.0010659987854299252,0.0010843343824709457,0.001102354664161064,0.001120064309367925,0.0011374681539102738,0.0011545711583233358,0.0011713783792772206,0.0011878949442793297,0.0012041260293267594,0.0012200768392067276,0.0012357525901722892,0.0012511584947471931,0.0012662997484379256,0.0012811815181529216,0.0012958089321487912,0.0013101870713414054,0.0013243209618359433,0.0013382155685446896,0.001351875789774633,0.0013653064526788757,0.0013785123094766337,0.0013914980343563415,0.0014042682209851052,0.0014168273805556385,0.0014291799403088894,0.0014413302424769786,0.0014532825435967628,0.001465041014149541,0.001476609738487043,0.0014879927150080146,0.0014991938565534675,0.001510216990992044,0.001521065861969957,0.0015317441298027163,0.0015422553724882724
353,Kepler-447b,4.6903974093966615e-05,5.222211110196348e-05,5.788814739408824e-05,6.39035129145707e-05,7.026855737274662e-05,7.698260614129486e-05,8.40440199205726e-05,9.145025701777261e-05,9.919793722148679e-05,0.00010728290638025806,0.00011570030091564678,0.00012444461161470338,0.00013350974615258148,0.000142889089892797,0.0001525755646001571,0.00016256168477974544,0.0001728396114248225,0.00018340120301749783,0.00019423806367909643,0.00020534158841282882,0.0002167030054202985,0.00022831341550617234,0.00024016382861259856,0.0002522451975472684,0.00026454844898696526,0.0002770645118525392,0.0002897843431619692,0.00030269895147600807,0.00031579941805622816,0.00032907691585847156,0.0003425227264861096,0.00035612825522741336,0.00036988504429997387,0.00038378478442276396,0.0003978193248332613,0.00041198068186323834,0.0004262610461825494,0.0004406527888155929,0.0004551484660302412,0.00046974082319399193,0.0004844227976869868,0.0004991875209564177,0.0005140283197917708,0.0005289387168953771,0.0005439124308178685,0.0005589433753234303,0.0005740256582452107,0.0005891535798868686,0.0006043216310221137,0.0006195244905401101
354,Kepler-1656b,7.489927762133443e-08,8.959328360754921e-08,1.0640722030853646e-07,1.255279215568236e-07,1.4714517890568346e-07,1.7145071846430288e-07,1.9863718597562612e-07,2.2889715174432627e-07,2.624221456235234e-07,2.9940173084651633e-07,3.4002262408146534e-07,3.8446786772277384e-07,4.32916059136353e-07,4.855406403641991e-07,5.425092506787308e-07,6.039831433665494e-07,6.701166672181684e-07,7.4105681240519e-07,8.169428197373914e-07,8.979058517050814e-07,9.840687232214409e-07,1.0755456895789618e-06,1.1724422888163895e-06,1.2748552354501247e-06,1.3828723623495367e-06,1.4965726074212992e-06,1.6160260417064373e-06,1.741293935478423e-06,1.8724288589546997e-06,2.0094748142912395e-06,2.152467395614867e-06,2.301433973955687e-06,2.4563939040674846e-06,2.6173587502635037e-06,2.7843325285447714e-06,2.9573119624547106e-06,3.1362867502549768e-06,3.3212398411802847e-06,3.5121477186926704e-06,3.708980688816617e-06,3.911703171794119e-06,4.120273995451855e-06,4.334646688820662e-06,4.554769774689359e-06,4.78058705991011e-06,5.0120379224010106e-06,5.249057593912757e-06,5.4915774377398726e-06,5.739525220663818e-06,5.99282537851424e-06
355,TOI-4010c,5.1150915671865175e-06,5.750131765934931e-06,6.433327506775871e-06,7.165473040752245e-06,7.947208831267302e-06,8.779024820171748e-06,9.661264705249906e-06,1.05941310669512e-05,1.15776911921424e-05,1.2611883453806255e-05,1.3696524117482081e-05,1.4831314457426409e-05,1.6015848077643337e-05,1.7249618344840378e-05,1.8532025851813774e-05,1.986238584062142e-05,2.123993552506404e-05,2.2663841261406426e-05,2.41332055249031e-05,2.564707365753631e-05,2.7204440359440053e-05,2.8804255902798735e-05,3.0445432052603574e-05,3.2126847683566736e-05,3.3847354086778815e-05,3.560577996339553e-05,3.740093610580416e-05,3.923161976939828e-05,4.109661874032783e-05,4.2994715106433794e-05,4.492468874007026e-05,4.688532050269737e-05,4.887539518203546e-05,5.089370417324056e-05,5.293904791602249e-05,5.50102380999091e-05,5.7106099649991104e-05,5.922547250548397e-05,6.136721320333443e-05,6.353019627890415e-05,6.57133154954923e-05,6.791548491412951e-05,7.013563981469994e-05,7.237273747903891e-05,7.462575784621457e-05,7.689370404974843e-05,7.917560284606606e-05,8.147050494299508e-05,8.377748523666093e-05,8.60956429646634e-05
356,HATS-55b,0.00015294882169575622,0.00016392593472336055,0.000175179735358195,0.00018669333414488435,0.00019844999189276365,0.00021043319803519165,0.00022262673743358462,0.00023501474660453197,0.00024758176033497724,0.00026031274962105697,0.0002731931518252125,0.00028620889389724397,0.000299346409451002,0.0003125926504316913,0.0003259350940511,0.00033936174561086205,0.00035286113777812435,0.0003664223268244567,0.0003800348862880585,0.00039368889847158907,0.0004073749441434602,0.00042108409076928023,0.0004348078795623053,0.000448538311607145,0.0004622678332794972,0.0004759893211561958,0.000489696066584122,0.0005033817600534632,0.0005170404755001275,0.0005306666546436842,0.0005442550914508273,0.0005578009167998558,0.0005712995834088311,0.000584746851078822,0.0005981387722937571,0.0006114716782097561,0.0006247421650593058,0.0006379470809891241,0.0006510835133449141,0.000664148776411382,0.0006771403996117587,0.0006900561161675289,0.0007028938522161225,0.0007156517163818202,0.0007283279897930637,0.0007409211165376596,0.0007534296945459997,0.0007658524668913088,0.0007781883134951005,0.0007904362432253629
357,Kepler-450b,5.394804975258166e-07,6.161966881324505e-07,7.000405142626357e-07,7.912626488762669e-07,8.900931992343514e-07,9.967410478314963e-07,1.1113934169967559e-06,1.2342156402499748e-06,1.3653511225042203e-06,1.5049214707141893e-06,1.6530267765017413e-06,1.8097460325656324e-06,1.9751376652331247e-06,2.149240166273935e-06,2.3320728080172288e-06,2.5236364268432976e-06,2.7239142612230414e-06,2.93287283161689e-06,3.1504628506934793e-06,3.376620153464634e-06,3.611266638039873e-06,3.854311208767528e-06,4.105650714540686e-06,4.365170875997486e-06,4.632747196232877e-06,4.90824585045993e-06,5.191524550812505e-06,5.482433383168371e-06,5.780815613494122e-06,6.08650846177248e-06,6.399343842072552e-06,6.719149067766974e-06,7.045747521290179e-06,7.378959288173775e-06,7.71860175539107e-06,8.064490174297303e-06,8.416438188668922e-06,8.77425832852778e-06,9.137762470587103e-06,9.506762266279977e-06,9.881069538429901e-06,1.026049664769943e-05,1.0644856830010572e-05,1.103396450617091e-05,1.1427635564964631e-05,1.1825687620980408e-05,1.222794024844974e-05,1.2634215192360912e-05,1.30443365580983e-05,1.3458130980833983e-05
358,K2-155c,5.585904166421215e-09,7.055886309288802e-09,8.83122953975972e-09,1.0957888916563958e-08,1.3485805973574241e-08,1.6468893170257863e-08,1.9964983503040216e-08,2.4035746320942457e-08,2.8746570871961512e-08,3.4166419518962615e-08,4.0367652903629475e-08,4.74258296048867e-08,5.5419483036718084e-08,6.442987846346245e-08,7.454075308359055e-08,8.583804215152202e-08,9.840959407752326e-08,1.1234487737461175e-07,1.2773468221515313e-07,1.4467081922472268e-07,1.6324581798273297e-07,1.8355262752386312e-07,2.0568432094646916e-07,2.2973380603844518e-07,2.557935436314657e-07,2.839552751946198e-07,3.143097609811139e-07,3.469465298494674e-07,3.819536416954864e-07,4.1941746325481804e-07,4.594224578694101e-07,5.020509896555175e-07,5.473831423666458e-07,5.954965531123733e-07,6.464662609734292e-07,7.0036457044464e-07,7.572609295402569e-07,8.172218223103008e-07,8.803106754414961e-07,9.465877785516253e-07,1.0161102177311053e-06,1.0889318218396083e-06,1.165103121028102e-06,1.244671316927009e-06,1.3276802639186224e-06,1.414170460895951e-06,1.5041790529000495e-06,1.5977398420229972e-06,1.6948833069636241e-06,1.7956366306270673e-06
359,WASP-13b,0.00019870911526642955,0.00021035950033103888,0.00022215573930629254,0.00023408089264506456,0.0002461187695943596,0.00025825394045307155,0.00027047174075880433,0.00028275826867871017,0.0002951003767397672,0.0003074856589027691,0.0003199024338625627,0.00033233972534528375,0.00034478724007163335,0.0003572353439634031,0.00036967503708811424,0.00038209792776327595,0.0003944962061767585,0.00040686261782247744,0.000419190437000333,0.0004314734405854851,0.00044370588223391404,0.0004558824671582591,0.0004679983275795324,0.0004800489989359772,0.0004920303969096051,0.0005039387953133528,0.000515770804866962,0.0005275233528772565,0.0005391936638281643,0.0005507792408772837,0.0005622778482488452,0.0005736874945072925,0.0005850064166912294,0.0005962330652840018,0.0006073660899945264,0.0006184043263200277,0.0006293467828609956,0.0006401926293578305,0.0006509411854181887,0.0006615919099039526,0.0006721443909469428,0.000682598336562876,0.0006929535658336907,0.0007032100006290871,0.0007133676578389702,0.0007234266420894222,0.000733387138915823,0.0007432494083677493,0.0007530137790213559,0.0007626806423759938
360,WASP-58b,0.0001318783438106621,0.00014220240665545832,0.00015285227852587072,0.00016381288641444998,0.000175068960768523,0.0001866051357938552,0.0001984060388662288,0.00021045636959906878,0.00022274096917883072,0.0002352448806187018,0.00024795340059997895,0.0002608521235733762,0.0002739269787830092,0.0002871642608568374,0.00030055065458139686,0.00031407325444778955,0.00032771957952175944,0.00034147758415462416,0.00035533566501495117,0.00036928266488396545,0.00038330787362142595,0.00039740102667358193,0.0004115523014611848,0.0004257523119535901,0.000439992101704944,0.00045426313560036226,0.00046855729053390036,0.0004828668452160043,0.000497184469285957,0.0005115032118845074,0.000525816489823366,0.0005401180754714099,0.000554402084462193,0.0005686629633136142,0.0005828954770382072,0.0005970946968114141,0.000611255987755271,0.0006253749968860862,0.0006394476412667936,0.0006534700963977001,0.0006674387848731596,0.0006813503653262664,0.0006952017216788796,0.0007089899527101131,0.0007227123619527621,0.0007363664479239795,0.0007499498946937685,0.0007634605627924944,0.0007768964804566032,0.0007902558352100185
361,WASP-119b,0.0003901783557090864,0.00041235797583392134,0.00043477775677340145,0.00045740623129008793,0.00048021346075129997,0.0005031710407689948,0.0005262520931500553,0.00054943124651351,0.0005726846076514095,0.0005959897254513349,0.0006193255489617625,0.0006426723809668636,0.0006660118282442493,0.0006893267495067433,0.0007126012018761832,0.0007358203866021876,0.0007589705946202684,0.0007820391524400987,0.0008050143687647708,0.0008278854821640377,0.0008506426100575166,0.0008732766992064543,0.0008957794778637296,0.0009181434096902995,0.0009403616495113426,0.0009624280009561028,0.000984336876001072,0.0010060832564161035,0.001027662657096645,0.001049071091252045,0.0010703050374093548,0.0010913614081838213,0.0011122375207609713,0.0011329310690305723,0.001153440097309504,0.0011737629755884838,0.0011938983762364616,0.0012138452520961797,0.0012336028159046825,0.0012531705209734199,0.0012725480430638286,0.0012917352633958646,0.00131073225272879,0.0013295392564555504,0.0013481566806542306,0.0013665850790423183,0.001384825140781836,0.0014028776790856866,0.001420743620577916,0.001438423995362876
362,HAT-P-52b,0.00011534200347279641,0.00012478242948635074,0.000134554360077455,0.00014464480417249848,0.00015504040249662469,0.00016572753014651277,0.00017669238982055138,0.00018792109595276423,0.00019939975009402642,0.00021111450795535422,0.00022305163857752036,0.00023519757612265775,0.00024753896480019915,0.0002600626974442862,0.00027275594825516304,0.00028560620020516564,0.0002986012675924947,0.00031172931420450867,0.00032497886752804383,0.00033833882941825927,0.00035179848361051536,0.00036534750043251565,0.0003789759390468523,0.0003926742475275885,0.00040643326104891094,0.00042024419843937844,0.00043409865733202573,0.0004479886081186767,0.0004619063868963042,0.0004758446875741546,0.000489796553292657,0.0005037553672888041,0.0005177148433276662,0.0005316690158059698,0.0005456122296211307,0.0005595391298877172,0.0005734446515729938,0.0005873240091138394,0.0006011726860689054,0.0006149864248523038,0.0006287612165883266,0.0006424932911206127,0.000656179107203765,0.0006698153429006061,0.0006833988862039752,0.0006969268258981993,0.0007103964426720445,0.0007238052004920058,0.0007371507382422578,0.0007504308616353329
363,WASP-4b,0.0008490563652993557,0.0008929402151589999,0.0009370809373430929,0.0009814222110555648,0.001025911226001949,0.0010704985916809911,0.0011151382306012895,0.0011597872594041585,0.0012044058612753067,0.0012489571524974107,0.001293407045528843,0.0013377241105857298,0.001381879437349949,0.0014258464981194217,0.0014696010134539026,0.0015131208211447418,0.001556385749146126,0.0015993774929440126,0.001642079497703558,0.0016844768454229145,0.0017265561472277037,0.0017683054408636771,0.0018097140933825764,0.0018507727089658622,0.001891473041791089,0.0019318079138145577,0.0019717711373200605,0.0020113574420659868,0.002050562406850625,0.0020893823953072655,0.002127814495736139,0.0021658564647783307,0.002203506674737381,0.0022407640643566083,0.0022776280928640223,0.0023140986971016144,0.0023501762515616186,0.0023858615311587493,0.002421155676574258,0.0024560601620147765,0.0024905767652361943,0.0025247075396901126,0.002558454788657714,0.0025918210412430405,0.002624809030104699,0.002657421670811825,0.00268966204271673,0.0027215333712429977,0.002753039011493884,0.002784182433091696
364,HATS-5b,3.093299165205207e-05,3.419963686857049e-05,3.765567304164988e-05,4.130013311088682e-05,4.5131505176376255e-05,4.914777346298194e-05,5.3346459702734043e-05,5.772466439721487e-05,6.22791075069076e-05,6.70061681927324e-05,7.190192330599351e-05,7.696218438661448e-05,8.218253298598822e-05,8.755835418028053e-05,9.308486818299506e-05,9.875716000250379e-05,0.00010457020712155897,0.00011051890520205024,0.00011659809183997631,0.00012280256841325527,0.00012912712007908034,0.00013556653398849578,0.00014211561579412213,0.000148769204532886,0.00015552218596955422,0.00016236950448914313,0.00016930617362713384,0.00017632728532614264,0.00018342801800646106,0.00019060364353588996,0.00019784953318171235,0.00020516116262461184,0.00021253411611096623,0.00021996408981633643,0.00022744689448921297,0.00023497845744023226,0.00024255482393821838,0.000250172158070564,0.00025782674312168805,0.0002655149815196278,0.00027323339439726225,0.0002809786208112313,0.00028874741665833696,0.0002965366533260932,0.00030434331611112073,0.0003121645024362956,0.0003199974198949229,0.00032783938414773317,0.0003356878166961959,0.00034354024255348287
365,Qatar-7b,0.0008299517235937471,0.0008616598185670957,0.0008931387340443688,0.0009243666677305894,0.000955324410768647,0.0009859951386921991,0.0010163642143149844,0.0010464190027023972,0.001076148698152229,0.0011055441629459109,0.0011345977775093212,0.0011633033015349087,0.0011916557455575664,0.001219651252439548,0.0012472869882000004,0.0012745610416184886,0.0013014723320460564,0.0013280205248692358,0.001354205954090024,0.0013800295515064352,0.0014054927820025213,0.0014305975844826986,0.0014553463180120097,0.0014797417127509222,0.0015037868253000152,0.0015274849980960203,0.001550839822525899,0.0015738551054498633,0.001596534838847228,0.0016188831723207716,0.0016409043882157734,0.00166260287912912,0.0016839831276018067,0.0017050496878048883,0.0017258071690444841,0.0017462602209257978,0.001766413520029469,0.0017862717579658477,0.0018058396306841386,0.0018251218289237802,0.0018441230297050726,0.001862847888764843,0.0018813010338510792,0.001899487058797888,0.0019174105183089357,0.0019350759233837916,0.0019524877373272972,0.001969650372287337,0.001986568186271149,0.0020032454805947214
366,WASP-114b,0.000667243506522731,0.0006924041252138045,0.0007173714104328036,0.0007421286621936005,0.0007666612216669902,0.0007909563039099357,0.0008150028404586192,0.0008387913318371952,0.000862313709869343,0.0008855632095561577,0.0009085342501937135,0.000931222325340243,0.0009536239012009478,0.0009757363229733895,0.0009975577286845793,0.001019086970049247,0.0010403235398848969,0.0010612675056310807,0.0010819194485363714,0.0011022804080954086,0.001122351831339166,0.001142135526603469,0.0011616336214231343,0.0011808485242214403,0.0011997828894866392,0.0012184395861486153,0.0012368216688893572,0.0012549323521406,0.001272774986540631,0.0012903530376398584,0.0013076700666612847,0.0013247297131374922,0.0013415356792601742,0.0013580917157916665,0.0013744016094003825,0.001390469171293559,0.001406298227031378,0.001421892607416339,0.0014372561403607955,0.0014523926436438898,0.0014673059184767624,0.0014819997438019212,0.0014964778712591026,0.0015107440207558433,0.0015248018765863952,0.0015386550840475381,0.0015523072465044115,0.0015657619228635713,0.0015790226254143117,0.0015920928180027073
367,55Cnce,3.350937543947438e-05,3.476040077971347e-05,3.600143901564616e-05,3.723167608347055e-05,3.8450398859607275e-05,3.9656986858480284e-05,4.085090442109578e-05,4.203169339659835e-05,4.319896631094314e-05,4.435240001078688e-05,4.5491729766289846e-05,4.661674381341952e-05,4.77272783142917e-05,4.882321271285807e-05,4.990446546266902e-05,5.097099010336336e-05,5.202277166283808e-05,5.305982336263759e-05,5.408218360489361e-05,5.5089913220080686e-05,5.608309295588023e-05,5.7061821188528094e-05,5.8026211839126464e-05,5.897639247850756e-05,5.9912502605326754e-05,6.083469208312336e-05,6.174311972310747e-05,6.263795200040764e-05,6.351936189244063e-05,6.438752782893768e-05,6.524263274398402e-05,6.608486322119744e-05,6.69144087238882e-05,6.773146090271082e-05,6.85362129739364e-05,6.932885916204802e-05,7.010959420089059e-05,7.08786128880962e-05,7.163610968795498e-05,7.238227837831644e-05,7.31173117374863e-05,7.38414012674337e-05,7.455473694994354e-05,7.525750703264363e-05,7.594989784210367e-05,7.663209362145132e-05,7.730427639017484e-05,7.796662582398797e-05,7.861931915282191e-05,7.926253107518052e-05
368,WASP-160Bb,8.086347145996783e-05,8.83709878887449e-05,9.62215504564876e-05,0.00010440763505141021,0.0001129209748119987,0.00012175265807576369,0.00013089322158330288,0.00014033273848325286,0.00015006090083808965,0.00016006709646131898,0.0001703404800255058,0.000180870038470051,0.0001916446508098501,0.00020265314250307286,0.0002138843345802901,0.00022532708776991204,0.00023697034187806663,0.0002488031506961657,0.00026081471271784075,0.00027299439794988207,0.0002853317711002971,0.00029781661142157695,0.0003104389294794508,0.0003231889811074998,0.00033605727879656625,0.00034903460075537824,0.0003621119978656063,0.00037528079874101585,0.00038853261308671147,0.00040185933354089853,0.00041525313616829824,0.000428706479761439,0.0004422121040936163,0.00045576302725545357,0.0004693525421957135,0.0004829742125763603,0.0004966218680418741,0.0005102895989934503,0.0005239717509499832,0.0005376629185696345,0.0005513579393982772,0.0005650518874041764,0.0005787400663518965,0.0005924180030625747,0.0006060814406023329,0.0006197263314357181,0.0006333488305765996,0.0006469452887648877,0.0006605122456937738,0.0006740464233088586
