,Planet Name,TSM Estimate 3.9-4.03um,TSM Estimate 4.03-4.16um,TSM Estimate 4.16-4.29um,TSM Estimate 4.29-4.42um,TSM Estimate 4.42-4.55um,TSM Estimate 4.55-4.68um,TSM Estimate 4.68-4.81um,TSM Estimate 4.81-4.94um,TSM Estimate 4.94-5.07um,TSM Estimate 5.07-5.2um,TSM Estimate 5.2-5.33um,TSM Estimate 5.33-5.46um,TSM Estimate 5.46-5.59um,TSM Estimate 5.59-5.72um,TSM Estimate 5.72-5.85um,TSM Estimate 5.85-5.98um,TSM Estimate 5.98-6.11um,TSM Estimate 6.11-6.24um,TSM Estimate 6.24-6.37um,TSM Estimate 6.37-6.5um,TSM Estimate 6.5-6.63um,TSM Estimate 6.63-6.76um,TSM Estimate 6.76-6.89um,TSM Estimate 6.89-7.02um,TSM Estimate 7.02-7.15um,TSM Estimate 7.15-7.28um,TSM Estimate 7.28-7.41um,TSM Estimate 7.41-7.54um,TSM Estimate 7.54-7.67um,TSM Estimate 7.67-7.8um
20,TOI-4377b,0.5611875401076828,0.5381463511442203,0.5166164650687418,0.4964650882044408,0.477573739874795,0.4598364621790626,0.4431582789476815,0.42745386675662106,0.41264640651798795,0.3986665890053108,0.38545175179121977,0.37294512856015877,0.36109519469619356,0.34985509551717,0.3391821456031107,0.32903738941168226,0.3193852148404896,0.3101930126301305,0.3014308755414955,0.2930713321179787,0.2850891105842477,0.2774609290605275,0.27016530880337364,0.26318240763588496,0.25649387111510735,0.25008269931269195,0.24393312736546893,0.23803051819285587,0.2323612659844132,0.22691270923808837
21,Wolf327b,2.3433764326428137,2.2539148550512484,2.169802383523644,2.090623466785823,2.0160001308599895,1.9455884323755113,1.879075188301071,1.8161749885569711,1.7566274848080554,1.7001949411447947,1.6466600283672217,1.5958238418929456,1.5475041230544597,1.5015336641662334,1.4577588788544724,1.4160385205108188,1.3762425332009243,1.3382510208324374,1.3019533218059498,1.26724717770521,1.234037985811051,1.2022381263424735,1.17176635633864,1.1425472630013558,1.1145107701261474,1.087591691969474,1.0617293295376937,1.0368671048482134,1.0129522292136472,0.9899354020410219
22,HD118203b,0.85211449172048,0.8162469323920989,0.7828019543977045,0.7515590816039482,0.7223226478005209,0.6949185198411247,0.6691913108282241,0.6450020026382864,0.6222259113696376,0.6007509409293482,0.5804760794583179,0.561310101034243,0.5431704414223101,0.5259822218323534,0.5096773989046111,0.49419402265857343,0.47947558704099175,0.4654704601125959,0.4521313829095062,0.43941502767870355,0.42728160757612726,0.41569453107982146,0.4046200953481863,0.39402721357672166,0.38388717210192197,0.37417341358976364,0.3648613431459233,0.3559281546100081,0.3473526746590123,0.3391152226551907
23,TOI-1470b,0.8929929210128228,0.8584869160119761,0.8260776841846311,0.7955985487582479,0.766898460940644,0.7398404208347305,0.7143000470452531,0.6901642884903854,0.6673302688960348,0.645704253071952,0.6252007237119491,0.6057415577152366,0.5872552916271515,0.5696764665771237,0.5529450439428687,0.5370058838275532,0.5218082792626828,0.5073055398221897,0.49345461904235044,0.4802157806848882,0.46755229945700644,0.4554301923159798,0.4438179769417635,0.43268645436383185,0.422008513083532,0.4117589523458128,0.40191432248890135,0.39245278054171895,0.3833539594509892,0.3745988495059095
24,V1298Taub,1.466625759752364,1.406417271831794,1.3501573022955233,1.2974989754154669,1.2481327936568465,1.2017819640752472,1.1581983749299085,1.1171591257161682,1.0784635285047819,1.0419305110899442,1.007396363184771,0.9747127759888518,0.9437451331126215,0.9143710172887846,0.8864789027182414,0.8599670074505513,0.8347422840266274,0.8107195298320371,0.7878206013223354,0.7659737185713158,0.7451128485271978,0.7251771569992865,0.7061105207864988,0.6878610925391273,0.6703809119498538,0.6536255577272293,0.6375538355374915,0.6221274977279456,0.6073109911840744,0.5930712301353479
25,TOI-2109b,0.7601682038349039,0.7277364051847057,0.6975291900675655,0.6693404560245139,0.642987783714794,0.618309229723612,0.5951606138531284,0.5734132162807316,0.5529518157145005,0.5336730122917684,0.5154837891057475,0.4983002744202534,0.482046673246167,0.46665434232260816,0.4520609869197321,0.43820996145574576,0.4250496588540132,0.41253297598048533,0.400616844495545,0.38926181810674243,0.37843170858220115,0.3680932640297754,0.3582158839050826,0.34877136601520903,0.3397336814611186,0.33107877403248037,0.32278438105146445,0.3148298730716107,0.3071961101865173,0.2998653130000991
26,K2-138g,0.978087082814978,0.9374528770799394,0.899521550759153,0.8640515359573938,0.830827859257056,0.7996587232416634,0.7703725817539535,0.7428156312867192,0.7168496537537701,0.6923501565909974,0.6692047650263286,0.6473118287296471,0.626579211165998,0.6069232350458142,0.5882677614758158,0.5705433839148477,0.5536867209548735,0.5376397943807489,0.5223494809972966,0.5077670284180482,0.49384762644261077,0.480550026855947,0.46783620550096966,0.4556710613369631,0.44402214792645095,0.43285943341371264,0.4221550855866837,0.4118832790650699,0.40202002204381465,0.3925430003518833
27,K2-141c,5.87391833503658,5.6360612528435166,5.413545796976512,5.205051813508074,5.0093976624309775,4.825523511203458,4.652476834451944,4.489399817881836,4.335518403353402,4.190132747633807,4.052608899011702,3.9223715237236236,3.7988975382102765,3.6817105239399956,3.570375819283451,3.464496198078879,3.3637080574458516,3.2676780484060477,3.1761000922335665,3.0886927334330796,3.0051967870375513,2.9253732437116997,2.8490014010948586,2.7758771940457745,2.705811700072262,2.638629799333499,2.5741689712687275,2.512278212198708,2.4528170602237678,2.395654715446461
28,TRAPPIST-1b,3.223517177126872,3.113739922620272,3.0094965768469235,2.9104681067493514,2.8163487850338074,2.726847726723334,2.641689639655259,2.5606150253971216,2.4833800019360512,2.409755872167011,2.339528527723053,2.272497752521959,2.208476472008736,2.147289980623593,2.088775170192303,2.0327797747571754,1.9791616421395508,1.9277880387330655,1.878534991292804,1.831286667532486,1.7859347959618233,1.7423781244393743,1.7005219162696226,1.6602774822525919,1.6215617468386663,1.5842968464047955,1.5484097576162423,1.5138319538450489,1.480499087665603,1.4483506975223648
29,TRAPPIST-1e,2.750929755569479,2.6572465209803293,2.5682858901070613,2.483775602098377,2.4034547511599995,2.3270750978396197,2.254401709496846,2.185213131763621,2.1193012372284286,2.0564708571868127,1.9965392728737723,1.9393356211147548,1.8847002536338033,1.8324840777794809,1.7825478980379428,1.7347617715763282,1.6890043865986681,1.645162469060729,1.6031302209569191,1.5628087917257312,1.5241057831425102,1.4869347872517835,1.451214956339603,1.4168706035875644,1.3838308328319913,1.3520291957353219,1.3214033746323037,1.2918948893196238,1.2634488260995786,1.2360135874521099
