,Planet Name,Eclipse Flux Ratio 1.1-1.1566667um,Eclipse Flux Ratio 1.1566667-1.2133333um,Eclipse Flux Ratio 1.2133333-1.27um,Eclipse Flux Ratio 1.27-1.3266667um,Eclipse Flux Ratio 1.3266667-1.3833333um,Eclipse Flux Ratio 1.3833333-1.44um,Eclipse Flux Ratio 1.44-1.4966667um,Eclipse Flux Ratio 1.4966667-1.5533333um,Eclipse Flux Ratio 1.5533333-1.61um,Eclipse Flux Ratio 1.61-1.6666667um,Eclipse Flux Ratio 1.6666667-1.7233333um,Eclipse Flux Ratio 1.7233333-1.78um,Eclipse Flux Ratio 1.78-1.8366667um,Eclipse Flux Ratio 1.8366667-1.8933333um,Eclipse Flux Ratio 1.8933333-1.95um
366,WASP-114b,0.00014448303709896674,0.00017284960823459158,0.00020316121037651936,0.0002351583291465361,0.0002685856264905186,0.0003031984294355067,0.00033876690043787395,0.000375078540413031,0.0004119397043933331,0.0004491758890233225,0.00048663133303318426,0.0005241684485647979,0.0005616666566766521,0.0005990210462330922,0.0006361412474535442
367,55Cnce,7.3897907616131e-06,8.818186941827835e-06,1.0341833519605951e-05,1.1947786710251485e-05,1.3623350639118553e-05,1.5356387370184967e-05,1.7135514641422398e-05,1.8950223316151866e-05,2.0790947874336807e-05,2.2649077304613123e-05,2.451693299119819e-05,2.63877390479505e-05,2.825556352905457e-05,3.0115251247789066e-05,3.1962367537091314e-05
368,WASP-160Bb,2.314566419509693e-06,3.4769746151937493e-06,5.026308626890105e-06,7.027337152367389e-06,9.542114413925634e-06,1.2628174764309627e-05,1.633709477212082e-05,2.0713445509290374e-05,2.5794156886211654e-05,3.160819730536311e-05,3.817653700019047e-05,4.551239766875603e-05,5.362164195486357e-05,6.250328650796123e-05,7.215017065955995e-05
369,WASP-142b,0.00012456940436528162,0.00014996208601300524,0.00017726124061851376,0.000206237867678951,0.00023666234588369785,0.00026831114199143285,0.00030097137620831247,0.00033444379486858824,0.000368544755738071,0.0004031069975213256,0.00043797968996161943,0.0004730282514927753,0.0005081335458132721,0.0005431908536192887,0.0005781089955587606
370,HATS-29b,3.8143830436948765e-06,5.546797156600013e-06,7.78436638157059e-06,1.0592241130417145e-05,1.4028857528870678e-05,1.814451004531539e-05,2.298043798195666e-05,2.8568384547566843e-05,3.4930603888997706e-05,4.208015772417693e-05,5.0021447151940645e-05,5.875097475201263e-05,6.825815937003917e-05,7.852619482532558e-05,8.95329983373092e-05
371,K2-140b,9.155768971514982e-07,1.4224175028318328e-06,2.1199607447261037e-06,3.047552922314671e-06,4.244850295854738e-06,5.750618137837696e-06,7.601656940376415e-06,9.831900380965341e-06,1.2471724523301495e-05,1.5547441180258354e-05,1.9080972986158376e-05,2.308972195162594e-05,2.758655890109677e-05,3.2579925047762905e-05,3.8074063525309655e-05
372,WASP-50b,2.4205653737638414e-05,3.2817356372817576e-05,4.32158401422539e-05,5.548736355714826e-05,6.968538968062057e-05,8.583234794957233e-05,0.0001039223208857006,0.00012392432854702837,0.0001457860636869009,0.00016943754327531662,0.00019479461207305257,0.00022176239519748167,0.0002502382505840294,0.0002801143468334231,0.0003112801080212236
373,TOI-431b,4.1886237734152365e-06,5.03127843977756e-06,5.936384435965357e-06,6.896503332127416e-06,7.904168350238082e-06,8.95209882742611e-06,1.0033347503450366e-05,1.1141397831713355e-05,1.2270230440182206e-05,1.3414350456255174e-05,1.4568791589902502e-05,1.5729112716700555e-05,1.6891373848186598e-05,1.80521044560999e-05,1.9208276523167567e-05
374,TOI-172b,7.777342114632908e-07,1.133988955285464e-06,1.5953143232541871e-06,2.1755908325657678e-06,2.887346421666841e-06,3.7414432153145987e-06,4.746871484959689e-06,5.910643233532672e-06,7.237780970333216e-06,8.731369088525595e-06,1.0392656570068399e-05,1.2221209991597833e-05,1.4215079571041073e-05,1.6370976148584894e-05,1.8684468499987204e-05
375,TOI-2076c,6.675770162577353e-10,1.3253728216159725e-09,2.4692850395787414e-09,4.352933304101688e-09,7.310753087812368e-09,1.1766049492487246e-08,1.8235722282104068e-08,2.7331294305192495e-08,3.975627789785215e-08,5.6300011340905385e-08,7.782840531179407e-08,1.052723652353049e-07,1.3961428179887884e-07,1.8187329079444808e-07,2.3309030081099295e-07
376,WASP-90b,4.917165071404904e-05,6.098693948027391e-05,7.406130875886973e-05,8.830785748415644e-05,0.00010362836953531383,0.00011991810676821702,0.00013706965062447316,0.00015497592176145732,0.00017353260645192178,0.00019263981533734352,0.000212203204111727,0.00023213481767519177,0.000252353443793952,0.00027278470007864825,0.00029336108637033917
377,TOI-269b,5.467001133333321e-11,1.2864017709497266e-10,2.7989763547034895e-10,5.688537042036161e-10,1.0890447177990928e-09,1.9779853965790447e-09,3.428881713952054e-09,5.702562232014357e-09,9.13895512839623e-09,1.4167414741739526e-08,2.1315292183281555e-08,3.1214332076097384e-08,4.4604486975963667e-08,6.233496903811664e-08,8.536266335255893e-08
378,HAT-P-50b,4.643667272026661e-05,5.73451968330167e-05,6.93663139540021e-05,8.241612135722091e-05,9.640182121479169e-05,0.00011122595892978869,0.00012678976011843682,0.00014299570668472664,0.0001597495737374749,0.00017696177863327147,0.00019454825670585678,0.0002124311020446565,0.00023053878191760097,0.0002488061270026999,0.00026717430425684765
379,TrES-1b,3.3299509496387684e-06,4.946223819068485e-06,7.077428633804949e-06,9.803083210733674e-06,1.3197893881638897e-05,1.7329664930068793e-05,2.2257718505019862e-05,2.8031828962930315e-05,3.469168021863326e-05,4.2266704307734866e-05,5.0776252647268506e-05,6.0230098966976207e-05,7.062908269728114e-05,8.196587462050783e-05,9.422590806192226e-05
380,WASP-106b,7.510856974264934e-07,1.1330517031583012e-06,1.6439884369051701e-06,2.305950571290952e-06,3.140150102648652e-06,4.166330149714837e-06,5.402262047077162e-06,6.863374860412437e-06,8.562525586947145e-06,1.0509878223519571e-05,1.2712881116044101e-05,1.5176343324803964e-05,1.7902560620276634e-05,2.0891485188886342e-05,2.414094947098273e-05
381,K2-266b,8.677798519791575e-06,1.1096263923488207e-05,1.3859218045931595e-05,1.6960122191328565e-05,2.0387377369401142e-05,2.4125359737405202e-05,2.8155384035352032e-05,3.245657586671359e-05,3.7006669013084085e-05,4.178265614709249e-05,4.676132244958338e-05,5.191971116713823e-05,5.723545558127019e-05,6.268702436429084e-05,6.825393759632205e-05
382,TOI-201b,1.0237501455963427e-10,2.348519746140537e-10,4.989512126307022e-10,9.915357106103313e-10,1.85847722771299e-09,3.3086200658361215e-09,5.628027539819297e-09,9.193584068602256e-09,1.448508701701149e-08,2.2095013637926947e-08,3.273535107250393e-08,4.724118739980298e-08,6.657077333969847e-08,9.180208461613504e-08,1.2412630858090032e-07
383,WASP-88b,3.600618682211689e-05,4.5290564583483434e-05,5.570637767801408e-05,6.719889467495633e-05,7.969992239905726e-05,9.313196010922051e-05,0.00010741172766597059,0.00012245309923562803,0.00013816958159220256,0.00015447615433069792,0.00017129063643578514,0.00018853478755252777,0.00020613495207988237,0.00022402243132484828,0.00024213378602280466
384,HATS-39b,2.8947805983294603e-05,3.736228739229526e-05,4.704124779426112e-05,5.7966804056849226e-05,7.010120807581848e-05,8.339077495950527e-05,9.77695899906296e-05,0.00011316289012621452,0.00012949015761873754,0.000146667659206583,0.00016461053137979437,0.00018323458888152,0.00020245762341581004,0.0002222003648309764,0.00024238731640054197
385,WASP-168b,1.2369627689856822e-05,1.7197312219874152e-05,2.3167317512166302e-05,3.0366882498007248e-05,3.886280641402812e-05,4.870117699484061e-05,5.990798308209255e-05,7.249040109341356e-05,8.6438639664458e-05,0.00010172797176805095,0.00011832086638479205,0.0001361692439185453,0.00015521652651380812,0.0001753995268523202,0.00019665031114883045
386,HD2685b,3.3612952880099745e-05,4.282625958557589e-05,5.32901295184004e-05,6.496520868587774e-05,7.779465486547198e-05,9.17084672604153e-05,0.00010662734754850708,0.00012246605493215383,0.00013913635000081364,0.00015654929758794278,0.00017461707097947334,0.00019325446201745366,0.00021237987976374247,0.00023191602678097344,0.00025179047035631596
387,K2-237b,9.241253431414253e-05,0.0001148351735103737,0.000139694372082185,0.00016682938181279694,0.00019605646158157551,0.00022717811826222884,0.00025999057812516063,0.0002942897115177443,0.0003298758319622558,0.00036655702421246693,0.00040415143227196144,0.000442489005110685,0.00048141228675564307,0.0005207766789595216,0.0005604506236610911
388,HD149026b,1.7507158368937735e-05,2.1894422224004997e-05,2.6789558535415144e-05,3.216411201175797e-05,3.798412119198137e-05,4.4212009627568995e-05,5.0808158655125366e-05,5.7732189718566e-05,6.494402945528551e-05,7.24046797005844e-05,8.007677304042475e-05,8.792501176987122e-05,9.5916404068563e-05,0.0001040203831657223,0.0001122089013325221
389,HAT-P-39b,4.7823624727365575e-05,6.0321730017829126e-05,7.438078228994233e-05,8.993132657865578e-05,0.00010688455831527047,0.0001251379874567264,0.00014458030243844546,0.0001650954563219085,0.00018656614986993148,0.0002088764516704298,0.00023191377087992675,0.00025557046267232444,0.000279744800492539,0.0003043415662393775,0.0003292725357057202
390,TOI-270c,9.380725112726226e-13,2.6475777365334885e-12,6.798075185374436e-12,1.6074269029503547e-11,3.5359333340833875e-11,7.29844949837715e-11,1.423878038760094e-10,2.641984895582193e-10,4.687303588611425e-10,7.988304034478065e-10,1.3129965539255962e-09,2.0886576277205604e-09,3.22548252757358e-09,4.848581911131371e-09,7.1114831887643405e-09
391,HAT-P-30b,3.9892819208915795e-05,5.1391419548668555e-05,6.459584712711081e-05,7.947870310545858e-05,9.59861470645982e-05,0.00011404324646435258,0.00013355899298195581,0.00015443085573270708,0.00017654893079849227,0.00019979933190275638,0.00022406696375471506,0.00024923792091741364,0.00027520119898561383,0.00030184995287333593,0.00032908258860793384
392,LP791-18b,2.108602253073886e-10,4.645329696745232e-10,9.521539678531865e-10,1.8327579384884094e-09,3.338763958429668e-09,5.794190059661777e-09,9.632476340807134e-09,1.5412731399503094e-08,2.3833385376180434e-08,3.5742333114012514e-08,5.214295801209536e-08,7.419585892932594e-08,1.0321605053191619e-07,1.4066583505061676e-07,1.881440551533944e-07
393,HAT-P-12b,5.900639839133419e-07,9.57637556459904e-07,1.4854249231370259e-06,2.2151470338435834e-06,3.1914649048226037e-06,4.4607618826929095e-06,6.069897120763525e-06,8.06500750198942e-06,1.0490432894185347e-05,1.3387777903201189e-05,1.679513750277314e-05,2.0746523487439575e-05,2.527144195760154e-05,3.0394624415986098e-05,3.6135940060989805e-05
394,TOI-421c,4.180215368990054e-10,8.700796876284588e-10,1.6922210901415524e-09,3.102509528435085e-09,5.401556872423189e-09,8.985920254274458e-09,1.4358944835651496e-08,2.2138203616697373e-08,3.305906563021094e-08,4.7974097467612974e-08,6.784837406230763e-08,9.375119867334796e-08,1.268445126231391e-07,1.6836864743763543e-07,2.1962646552819726e-07
395,TOI-700c,6.272060903240349e-17,2.790373704044321e-16,1.0845456762685292e-15,3.746901409030192e-15,1.1674062598829062e-14,3.320496129299259e-14,8.71207892080614e-14,2.1273042837146977e-13,4.871224890276555e-13,1.0529541197412324e-12,2.160869644775931e-12,4.231215151542393e-12,7.93999931198894e-12,1.4334001022659388e-11,2.497955190723918e-11
396,TOI-451d,4.687564710773053e-10,9.47763853546705e-10,1.7951649714225567e-09,3.2124728713451553e-09,5.46989822988246e-09,8.914805211870262e-09,1.3977547887924363e-08,2.1174224488118618e-08,3.1106227093966755e-08,4.44565782839728e-08,6.198332862420576e-08,8.45105950319143e-08,1.1291755470300083e-07,1.4812598525002185e-07,1.9108721768944714e-07
397,NGTS-2b,2.5156617678228177e-05,3.2602287450568675e-05,4.120150937402486e-05,5.094418819424195e-05,6.180158290268393e-05,7.372973561736585e-05,8.667277158392377e-05,0.0001005659584202847,0.00011533854341356684,0.00013091611573999145,0.0001472225728768589,0.00016418184413152608,0.00018171915386121936,0.00019976197576345432,0.0002182408687059771
398,WASP-89b,2.2940199584486087e-06,3.431808058007144e-06,4.942473716569867e-06,6.886759587604452e-06,9.32249959829581e-06,1.2302958396575485e-05,1.58755294006775e-05,2.008080685817587e-05,2.4952048004171914e-05,3.0514929023177523e-05,3.6787562922340786e-05,4.378078088690487e-05,5.149853704320823e-05,5.993842192349332e-05,6.909231575119422e-05
399,WASP-161b,9.409490065326467e-06,1.2377824594566572e-05,1.585628523984321e-05,1.9849971189338903e-05,2.4355072286307162e-05,2.936011401706081e-05,3.484725700847535e-05,4.0793579066751615e-05,4.71723262634047e-05,5.3954006042874655e-05,6.110733858395636e-05,6.860012060474985e-05,7.639989684056076e-05,8.447449679879074e-05,9.279251671756602e-05
400,WASP-68b,9.459093482287904e-06,1.2584695058679727e-05,1.6289068524715558e-05,2.0586507804012336e-05,2.5480854675484973e-05,3.096661216340962e-05,3.703021623369751e-05,4.365137073778734e-05,5.080441495967245e-05,5.8459567148732414e-05,6.658404635286185e-05,7.514312197191627e-05,8.410096250911569e-05,9.342133963003284e-05,0.0001030682736524601
401,TOI-904b,9.318380820593381e-12,2.2891044694699685e-11,5.1792357438399055e-11,1.0908018201451274e-10,2.157530463964461e-10,4.0377955268926854e-10,7.195502261693663e-10,1.2276010259198762e-09,2.0144266475612993e-09,3.1921760859605456e-09,4.902027762096351e-09,7.317076806859868e-09,1.0644566947131244e-08,1.512735556209134e-08,2.1044584223635433e-08
402,KELT-8b,6.0429516258792674e-05,7.666151799325291e-05,9.503267518231253e-05,0.00011546815852326244,0.00013786435770056203,0.0001620962731632737,0.00018802404874704054,0.00021549860939236567,0.0002443665860428041,0.0002744741392605883,0.00030566993558401055,0.00033780763236561113,0.00037074749590879574,0.0004043574797437284,0.00043851413565679145
403,Qatar-5b,1.3067596273097799e-05,1.7690023573876814e-05,2.3261893584748174e-05,2.982660175890716e-05,3.7410036539024637e-05,4.6021632082126086e-05,5.565589167051765e-05,6.629420635180938e-05,7.790689114798884e-05,9.045515656047598e-05,0.00010389298448231776,0.00011816896288734329,0.0001332278441633002,0.00014901189683607345,0.00016546218075694124
404,HATS-13b,7.6293607072619975e-06,1.0900498904915392e-05,1.5054801463783625e-05,2.0188422938198295e-05,2.6383823824240466e-05,3.370815821691515e-05,4.221250798857534e-05,5.193184659266349e-05,6.28856623860744e-05,7.50789538673112e-05,8.850350621187038e-05,0.00010313944656105898,0.00011895678736178894,0.00013591695976186767,0.00015397442554120294
405,TOI-1518b,0.00030305875679254637,0.000348723946891495,0.00039564594071729207,0.00044344231327748853,0.0004917762968004598,0.0005403560311639794,0.000588931877603764,0.000637292846635486,0.0006852630037519121,0.0007326973992954681,0.0007794781186041069,0.0008255109456991535,0.0008707219521759572,0.0009150544267371753,0.0009584664947480789
406,KOI-94d,2.6406553541053213e-08,4.594631873164534e-08,7.590451503161122e-08,1.1986680481836795e-07,1.8196842445950313e-07,2.668220169618216e-07,3.794225851660243e-07,5.250371801367733e-07,7.090881577341727e-07,9.37035071924954e-07,1.2142611791472167e-06,1.5459713423336326e-06,1.9371007746730372e-06,2.392237392124875e-06,2.915562523550806e-06
407,WASP-8b,1.463968494019754e-07,2.4735354899596983e-07,3.97902796279603e-07,6.133198419766766e-07,9.106847122711079e-07,1.3084958359906659e-06,1.826223357122359e-06,2.4838350144234945e-06,3.3013293514452652e-06,4.298291699730558e-06,5.49349199985566e-06,6.904546449671988e-06,8.547633446969723e-06,1.0437270149962637e-05,1.2586164516194062e-05
408,WASP-3b,0.00014602590615756406,0.00017574173972860537,0.00020766986014702856,0.00024154037467693273,0.0002770834444115201,0.00031403705610774305,0.00035215226214819687,0.0003911965485274783,0.00043095604853180534,0.00047123634300645824,0.0005118624311183236,0.0005526784412312846,0.0005935466297246156,0.0006343461294967314,0.0006749718849382017
409,WASP-186b,9.98705601568146e-06,1.325602489253323e-05,1.712038097896282e-05,2.1592626893444222e-05,2.6674548848262905e-05,3.235845244555265e-05,3.86285371565999e-05,4.546231352023286e-05,5.2832034484665596e-05,6.0705982723483694e-05,6.904962032461907e-05,7.78266548656462e-05,8.699989261755315e-05,9.65319392528996e-05,0.00010638583805543861
410,WASP-175b,2.4233671412184276e-05,3.171615371559172e-05,4.044213759845357e-05,5.041662727886658e-05,6.162339586878926e-05,7.402823440840362e-05,8.758224815733659e-05,0.00010222504164250751,0.00011788777606976435,0.0001344958009648416,0.0001519709139919324,0.00017023339130288828,0.00018920353976378527,0.00020880291868292158,0.00022895542916600282
411,WASP-164b,5.0912292260725695e-05,6.5625985664272e-05,8.253832864283491e-05,0.0001016181408778409,0.0001227999617537721,0.00014599078339792813,0.00017107640991106753,0.00019792726758295788,0.00022640373352838085,0.0002563605168418777,0.000287650265226965,0.0003201267028954967,0.0003536468901501287,0.00038807290215832373,0.00042327329340475427
412,HAT-P-38b,7.483634463054417e-07,1.148882209295955e-06,1.6939367866625903e-06,2.411385372590383e-06,3.3288515042055383e-06,4.472891561017563e-06,5.868276154293832e-06,7.537410008757128e-06,9.49991207857105e-06,1.1772329301364751e-05,1.4367978016443624e-05,1.729691859718833e-05,2.056600796892484e-05,2.4179023217392452e-05,2.8136868933804297e-05
413,HD332231b,2.122326978701964e-08,3.741809061791547e-08,6.256309996118231e-08,9.989039920687217e-08,1.531806463030355e-07,2.2670829081988762e-07,3.251626627887704e-07,4.535514310823117e-07,6.170944392153953e-07,8.211129195962263e-07,1.070920023010739e-06,1.3717194663161762e-06,1.728512526063579e-06,2.1460165010572182e-06,2.628599579253399e-06
414,WASP-144b,6.320184615218956e-06,8.904580693851536e-06,1.214363111942377e-05,1.60985093577964e-05,2.0819460445619128e-05,2.6345098354737053e-05,3.270227564103872e-05,3.99064221300749e-05,4.796229342834696e-05,5.686491609159422e-05,6.660066988820677e-05,7.714851240893551e-05,8.848114319534014e-05,0.00010056611980840071,0.00011336699698174244
415,TOI-125c,2.3918168451751907e-09,4.333600342215978e-09,7.428999294144727e-09,1.2136610367343763e-08,1.9009029409329513e-08,2.8688961231722807e-08,4.1900938157130666e-08,5.943936890215725e-08,8.215398177855648e-08,1.1093343213932315e-07,1.4668803993289838e-07,1.903328116629044e-07,2.427709963336977e-07,3.0487882487551515e-07,3.7749236415549685e-07
416,WASP-75b,4.853239275272053e-05,6.150770622626131e-05,7.617480129620453e-05,9.247073114713306e-05,0.00011031013705488284,0.0001295911916470264,0.0001502008141570979,0.0001720191406180675,0.00019492340350543905,0.00021879092070027395,0.0002435014030170643,0.00026893886753539083,0.00029499286335936354,0.0003215592720110755,0.0003485409788546063
417,HAT-P-40b,3.8280291671620395e-05,4.7906773553467455e-05,5.8655606644551155e-05,7.046527106720416e-05,8.326190119244788e-05,9.696344857123265e-05,0.00011148315626957759,0.00012673240148999122,0.00014262306424993868,0.00015906924813218745,0.00017598852861189083,0.0001933029434555524,0.00021093953436661703,0.00022883062838939883,0.00024691406160169736
418,WASP-66b,3.697274698445017e-05,4.628718301446723e-05,5.668752302064515e-05,6.81135199549856e-05,8.049302800655658e-05,9.374606901550297e-05,0.00010778821671419798,0.00012253335670138496,0.00013789597789163485,0.00015379283019698238,0.00017014412081041793,0.00018687445849097412,0.00020391336298855763,0.0002211955229984187,0.0002386609990462408
419,WASP-17b,8.259487807749146e-05,0.00010400912536424737,0.00012805601260915822,0.00015461117676680196,0.0001835184911740517,0.00021459973054902275,0.00024766280302930186,0.0002825086121011307,0.00031893686427987637,0.000356750395543015,0.0003957583947053057,0.00043577900586733685,0.0004766408645248353,0.0005181839966928344,0.0005602605511879075
420,WASP-79b,4.293839597830719e-05,5.461444299637876e-05,6.785482496332564e-05,8.260729760144806e-05,9.879811120784808e-05,0.00011633746054584635,0.00013512431800088328,0.00015505061348013605,0.00017600488785238336,0.00019787513613094988,0.00022055102383651358,0.00024392573584753382,0.0002678971864147156,0.0002923688289456974,0.0003172503382209052
421,WASP-14b,6.892606029690866e-05,8.517011512379164e-05,0.0001030793056315868,0.0001225288894275583,0.00014338066109943434,0.00016548931268374392,0.00018870744640898414,0.00021288944760468282,0.0002378945483201129,0.00026358886002535566,0.0002898466959103087,0.0003165515392312744,0.00034359637252957896,0.000370883669950925,0.0003983253620448095
422,HD219666b,4.1523081906204646e-09,7.487069603198268e-09,1.277807422932868e-08,2.0790026353099615e-08,3.2439448323567976e-08,4.8786874256972814e-08,7.102199053791092e-08,1.0044300595024125e-07,1.384320644263724e-07,1.8642798044193538e-07,2.4589788000070493e-07,3.1830961973567653e-07,4.051053365893197e-07,5.076771465700554e-07,6.273464698380929e-07
423,WASP-120b,5.0877782555945996e-05,6.273232822370572e-05,7.577462714765383e-05,8.991168343442728e-05,0.00010504153166900823,0.00012105777316648341,0.00013785311658856005,0.00015532208615406327,0.00017336314444748783,0.00019188007479485785,0.00021078285847508235,0.00022998830513439684,0.0002494202315722288,0.0002690094069425884,0.00028869348602737223
424,HATS-7b,5.510607958992203e-07,8.395130102598311e-07,1.2292779844521614e-06,1.7390423231628934e-06,2.3871503134887476e-06,3.1910570931084947e-06,4.1668668270702876e-06,5.328969414107622e-06,6.68978785642538e-06,8.259615497821156e-06,1.0046537651088178e-05,1.2056440509249069e-05,1.4293068750080034e-05,1.6758127277498834e-05,1.9451435842788364e-05
425,HAT-P-34b,8.256293880913449e-06,1.1090843684927673e-05,1.4480640322716667e-05,1.844525243344045e-05,2.29940047578479e-05,2.8126841966894386e-05,3.3835409509722604e-05,4.0104251055833634e-05,4.691208273325481e-05,5.423298549638046e-05,6.203750705937164e-05,7.029371282374022e-05,7.896805605371377e-05,8.802611499490325e-05,9.743327663867009e-05
426,HATS-30b,1.3755968553092712e-05,1.8694752319452945e-05,2.466965947537042e-05,3.173239798251943e-05,3.9915521353540146e-05,4.9233405506996506e-05,5.96837844323704e-05,7.124964940957327e-05,8.390142141966698e-05,9.759908332620317e-05,0.00011229423074069092,0.00012793209523531698,0.00014445327796828972,0.00016179526503290283,0.00017989386410764344
427,TOI-561c,1.4991927551461852e-09,2.794172980472582e-09,4.914718894364187e-09,8.219810684605879e-09,1.3154434346674425e-08,2.0250118755869846e-08,3.012140975613587e-08,4.3458613392422415e-08,6.101751189795822e-08,8.360663660026635e-08,1.1207290296236322e-07,1.4728663087876656e-07,1.9012629942180646e-07,2.4146370803497907e-07,3.021504705493147e-07
428,TOI-905b,4.113021100308691e-06,6.011479308802899e-06,8.475653418275207e-06,1.1581929541216709e-05,1.539964852338276e-05,1.9989338046533855e-05,2.5401521912987928e-05,3.167607121762303e-05,3.8842077385669906e-05,4.691807373250236e-05,5.591254537852101e-05,6.582472219805234e-05,7.66454527289745e-05,8.835814638684313e-05,0.00010093983402718178
429,WASP-34b,3.0084848240591874e-06,4.472575257787097e-06,6.40410244244233e-06,8.875296744718982e-06,1.1953958897314896e-05,1.5701554450334648e-05,2.017177858989269e-05,2.540959382000489e-05,3.1450746815951805e-05,3.8321634238184197e-05,4.6039472020347434e-05,5.461276593538617e-05,6.404190901314364e-05,7.431988861995754e-05,8.543314196401424e-05
430,WASP-67b,9.48154587381549e-07,1.492939212794423e-06,2.252583239435885e-06,3.274989000329512e-06,4.6094040171819435e-06,6.30495403650258e-06,8.409273404457474e-06,1.0967300141533862e-05,1.4020296841893818e-05,1.7605080380072876e-05,2.1753467949913932e-05,2.649196171584009e-05,3.1841593076445074e-05,3.781791901426442e-05,4.443119405082351e-05
431,WASP-11b,4.1475336851385166e-07,6.778194567594822e-07,1.0580226915424862e-06,1.5868156280685408e-06,2.2981279839627207e-06,3.2274622491885463e-06,4.410950308505133e-06,5.884431681289881e-06,7.682612871846143e-06,9.83832179541326e-06,1.2381881087543649e-05,1.5340630925646538e-05,1.873856673783698e-05,2.25960953065133e-05,2.6929931352121363e-05
432,HAT-P-41b,0.00010336639477014333,0.0001261400915790668,0.0001509444753025641,0.00017758568376001504,0.00020586028329577577,0.00023556290895815238,0.00026649192749979533,0.00029845353214687475,0.0003312647873310409,0.0003647553782411179,0.00039876852286465416,0.00043316152218205107,0.00046780558022402785,0.0005025852874093,0.0005373981545093318
433,HAT-P-43b,1.1835229205004427e-05,1.6303652508481308e-05,2.1781846125399502e-05,2.8336815305596386e-05,3.601722092957435e-05,4.485359411437405e-05,5.4859245041118775e-05,6.603167734716362e-05,7.835441043096031e-05,9.179888996876468e-05,0.00010632642276911786,0.00012189016872778859,0.00013843691257419986,0.000155908665535168,0.00017424422283117037
434,HAT-P-23b,0.00023032033861058546,0.0002746497858370345,0.0003218702706324077,0.0003715745467125077,0.00042336564235312743,0.0004768661678149524,0.000531724080324038,0.000587615946484408,0.000644248762801808,0.0007013599656403657,0.0007587164628383591,0.0008161134737628973,0.0008733725154987989,0.0009303391709208151,0.0009868812270475227
435,TOI-2158b,1.0604470844325596e-06,1.5567072860718197e-06,2.2035137747299513e-06,3.0219272848854773e-06,4.031233738376239e-06,5.248437478410306e-06,6.68790866220349e-06,8.361177715103896e-06,1.0276873079633017e-05,1.2440756932624985e-05,1.4855842980240577e-05,1.7522594910732638e-05,2.0439151028132856e-05,2.3601571076973985e-05,2.7004118303313954e-05
436,WASP-44b,1.2786619698719285e-05,1.763464981053971e-05,2.358590155997956e-05,3.0715618712007856e-05,3.9079131136437195e-05,4.87119879207217e-05,5.9630862145490494e-05,7.183502424795718e-05,8.530827836120318e-05,0.00010002101197906258,0.00011593228724010147,0.00013299200781232855,0.00015114285561818063,0.00017032204971977348,0.00019046306357704864
437,WASP-55b,6.100985825831731e-06,8.699780739620907e-06,1.1993182884166655e-05,1.605475296186503e-05,2.0947018300154704e-05,2.6720309876711833e-05,3.3412262290091533e-05,4.1047878296288815e-05,4.964009848138947e-05,5.919064774857035e-05,6.969108720018163e-05,8.112406965370973e-05,9.34645723058031e-05,0.0001066811100690821,0.00012073700015552942
438,WASP-156b,1.4326223301176042e-07,2.3202247069585575e-07,3.591929043959167e-07,5.346572008510927e-07,7.689580943915597e-07,1.0730055660854138e-06,1.4577807805353902e-06,1.9340538792831393e-06,2.5121330179529755e-06,3.201647232498297e-06,4.0113691535368525e-06,4.949085873608352e-06,6.021505709681912e-06,7.234201174278503e-06,8.591594422427121e-06
439,WASP-49b,1.5686541220507598e-05,2.1304580085592216e-05,2.809864482165907e-05,3.612737070634045e-05,4.542774681460064e-05,5.6016209556363995e-05,6.78903659111367e-05,8.103112804412773e-05,9.540515914763395e-05,0.00011096727602281947,0.00012766276261104851,0.00014542965574036864,0.00016420070541340969,0.00018390509031675927,0.00020447004667974923
440,TrES-4b,6.686515444729183e-05,8.343467207454821e-05,0.00010188017533286404,0.00012208980745855017,0.00014393229286915605,0.00016726398472419082,0.00019193466583978315,0.00021779223075287242,0.0002446865390400885,0.00027247216097150403,0.00030101032604035844,0.0003301704440581443,0.00035983088125471314,0.00038987931306135455,0.0004202129947480946
441,HD89345b,1.0193727867381591e-07,1.5808169893286556e-07,2.352157855854383e-07,3.376240936044545e-07,4.6961329909332835e-07,6.353816705898226e-07,8.389030452171707e-07,1.0838299977563544e-06,1.3734203414966189e-06,1.7104838204190943e-06,2.097348606195602e-06,2.5358487967544784e-06,3.0273249034728325e-06,3.5726363472254223e-06,4.172187892336529e-06
442,GJ1252b,2.956751315199102e-07,4.2761046478222497e-07,5.975038943995297e-07,8.102657047975349e-07,1.0703472319677462e-06,1.381634813596253e-06,1.747378229101483e-06,2.170151503207883e-06,2.65184530337091e-06,3.1936799939088572e-06,3.7962361138005293e-06,4.459502620391999e-06,5.182929948951133e-06,5.96548753435426e-06,6.805729475227243e-06
443,WASP-23b,2.5573814041735987e-06,3.8257951257458115e-06,5.509871575640524e-06,7.677305747939981e-06,1.0392543814515778e-05,1.3714932516291566e-05,1.7697268688028258e-05,2.2384765974750558e-05,2.7814456554160056e-05,3.401492041617208e-05,4.100630656251325e-05,4.880064780417793e-05,5.740231297770251e-05,6.680858016249553e-05,7.701036556237231e-05
