,Planet Name,Eclipse Flux Ratio 1.95-2.015um,Eclipse Flux Ratio 2.015-2.08um,Eclipse Flux Ratio 2.08-2.145um,Eclipse Flux Ratio 2.145-2.21um,Eclipse Flux Ratio 2.21-2.275um,Eclipse Flux Ratio 2.275-2.34um,Eclipse Flux Ratio 2.34-2.405um,Eclipse Flux Ratio 2.405-2.47um,Eclipse Flux Ratio 2.47-2.535um,Eclipse Flux Ratio 2.535-2.6um,Eclipse Flux Ratio 2.6-2.665um,Eclipse Flux Ratio 2.665-2.73um,Eclipse Flux Ratio 2.73-2.795um,Eclipse Flux Ratio 2.795-2.86um,Eclipse Flux Ratio 2.86-2.925um,Eclipse Flux Ratio 2.925-2.99um,Eclipse Flux Ratio 2.99-3.055um,Eclipse Flux Ratio 3.055-3.12um,Eclipse Flux Ratio 3.12-3.185um,Eclipse Flux Ratio 3.185-3.25um,Eclipse Flux Ratio 3.25-3.315um,Eclipse Flux Ratio 3.315-3.38um,Eclipse Flux Ratio 3.38-3.445um,Eclipse Flux Ratio 3.445-3.51um,Eclipse Flux Ratio 3.51-3.575um,Eclipse Flux Ratio 3.575-3.64um,Eclipse Flux Ratio 3.64-3.705um,Eclipse Flux Ratio 3.705-3.77um,Eclipse Flux Ratio 3.77-3.835um,Eclipse Flux Ratio 3.835-3.9um
183,HATS-3b,0.0002897854043760594,0.00031580620200730283,0.00034213684660726324,0.00036868662671219366,0.00039537359470480675,0.00042212421078421166,0.0004488728899027139,0.00047556148958857633,0.0005021387674850313,0.0005285598300598113,0.0005547855880517382,0.0005807822295913213,0.000606520718344054,0.0006319763212841988,0.0006571281686458029,0.0006819588470751935,0.000706454025908586,0.0007306021157245494,0.0007543939577975017,0.0007778225427442908,0.0008008827564633251,0.0008235711513772434,0.0008458857409767275,0.0008678258157025837,0.000889391778278658,0.0009105849967068555,0.0009314076732479609,0.0009518627278311964,0.0009719536944564781,0.0009916846292726067
184,HAT-P-8b,0.0003243405889386327,0.0003516940564421273,0.00037923555681907025,0.0004068772486196491,0.0004345410024947738,0.0004621577910775467,0.0004896670250371418,0.0005170158682247792,0.0005441585557087557,0.0005710557313568571,0.0005976738161268908,0.0006239844140590746,0.00064996375985827,0.0006755922096828563,0.0007008537751338141,0.0007257356993112708,0.0007502280730559634,0.00077432348902479,0.0007980167309888347,0.0008213044956317919,0.0008441851441227991,0.0008666584808072412,0.000888725556477211,0.0009103884938316383,0.0009316503329011071,0.0009525148943844402,0.0009729866590163477,0.0009930706612531837,0.0010127723957240378,0.0010320977350450828
185,WASP-96b,0.00014535013860670544,0.00016381079936220576,0.00018313114690983817,0.00020323604722916443,0.00022405064264240131,0.0002455013428591174,0.00026751660478366106,0.0002900275276134638,0.0003129682893367495,0.0003362764492707993,0.0003598931392027549,0.00038376316331617267,0.0004078350246237716,0.0004320608932224995,0.00045639652942970366,0.0004808011727984618,0.0005052374061686714,0.0005296710022925873,0.0005540707591717098,0.000578408329041716,0.0006026580449251174,0.0006267967478176341,0.000650803616863892,0.0006746600042919186,0.0006983492763962721,0.0007218566614705756,0.0007451691052774501,0.0007682751343949523,0.0007911647275828274,0.0008138291951599233
186,WASP-24b,0.0004107294993118462,0.0004431103152385906,0.0004755495104478225,0.000507953632449422,0.0005402410288817277,0.0005723408737189142,0.0006041921882582983,0.0006357428859770589,0.000666948860633211,0.0006977731296883376,0.0007281850397473972,0.0007581595368219545,0.0007876765014817567,0.0008167201470881507,0.000845278478082146,0.0008733428045589286,0.0009009073089676086,0.0009279686606294677,0.0009545256737942638,0.0009805790050956996,0.0010061308864823338,0.0010311848899586507,0.0010557457207509928,0.0010798190357993456,0.001103411284758062,0.0011265295709596958,0.0011491815300518045,0.001171375224254542,0.0011931190504059271,0.0012144216601616968
187,TOI-216.01,2.2029934793974166e-08,3.296407291483289e-08,4.8080371470626296e-08,6.85158690415615e-08,9.55857165027508e-08,1.3078453098460214e-07,1.7578380031817651e-07,2.3242548103095918e-07,3.027120706761249e-07,3.8879354190723143e-07,4.929516006448699e-07,6.175817755708913e-07,7.651738642114566e-07,9.382912561113702e-07,1.1395496305174974e-06,1.3715954890229114e-06,1.6370849369335503e-06,1.9386630744025967e-06,2.27894430278254e-06,2.660493795740293e-06,3.0858103304740307e-06,3.557310623351772e-06,4.077315267493407e-06,4.64803632788618e-06,5.27156661288347e-06,5.9498706094632965e-06,6.684777043295391e-06,7.477973003224691e-06,8.330999552867391e-06,9.245248739215549e-06
188,KELT-3b,0.00038177626632034833,0.00041093096078069654,0.0004400708741051122,0.00046911674969644956,0.0004979999895414094,0.0005266616806480492,0.0005550516418413222,0.0005831275124530904,0.0006108538963158941,0.000638201568508482,0.0006651467480204542,0.0006916704365070359,0.0007177578212762566,0.0007433977393405968,0.0007685821985806353,0.000793305951661659,0.000817566118203945,0.0008413618507498181,0.0008646940402338716,0.0008875650569016792,0.0009099785229043849,0.0009319391130987062,0.0009534523808880892,0.0009745246062403467,0.0009951626633030266,0.0010153739053059638,0.0010351660646885823,0.0010545471666168237,0.0010735254542610572,0.0010921093243927238
189,WASP-132b,4.63195412135161e-06,5.860313920970673e-06,7.3021673268133265e-06,8.97338841897544e-06,1.088842715527225e-05,1.3060157991112364e-05,1.549977587729046e-05,1.8216735792623332e-05,2.1218731100089935e-05,2.4511705562956553e-05,2.8099893731707066e-05,3.1985884531247685e-05,3.617070316931854e-05,4.065390689175781e-05,4.543369058047018e-05,5.050699868869863e-05,5.586964050802127e-05,6.151640624283623e-05,6.74411818178894e-05,7.363706075463505e-05,8.009645181880035e-05,8.681118146324137e-05,9.37725903678617e-05,0.00010097162361427756,0.00010839891423016179,0.00011604486000043233,0.00012389969357347384,0.00013195354599424613,0.0001401965038761141,0.0001486186604829865
190,KELT-17b,0.0005040843691617963,0.0005364473416740828,0.0005684301901628507,0.0005999762876606951,0.0006310399095195297,0.0006615847898262746,0.0006915828244850701,0.0007210129168616296,0.0007498599579579622,0.0007781139309040436,0.0008057691285663207,0.0008328234728817267,0.0008592779248446696,0.0008851359747020504,0.0009104032027088145,0.0009350869016693944,0.0009591957533765796,0.000982739551919215,0.0010057289676400562,0.0010281753462721682,0.0010500905384609222,0.001071486755488177,0.0010923764475577959,0.0011127722014813903,0.0011326866550249684,0.0011521324255465092,0.001171122050876681,0.0011896679406753082,0.0012077823367395647,0.0012254772809507947
191,KELT-10b,0.00018960858307101044,0.00021169774363442138,0.00023459824641874493,0.00025821864748519784,0.0002824704785376788,0.0003072690254020947,0.00033253387682074083,0.00035818928271331106,0.0003841643571564474,0.00041039315706512013,0.00043681466328053737,0.0004633726867045143,0.0004900157183966845,0.0005166967392295457,0.0005433730017939332,0.0005700057947527671,0.0005965601977261034,0.000623004833019033,0.0006493116190360131,0.0006754555290208136,0.0007014143577825751,0.0007271684982808398,0.0007527007293148391,0.0007779960150676902,0.000803041316871006,0.0008278254172598407,0.0008523387561649165,0.0008765732789246619,0.0009005222956819579,0.0009241803516499346
192,WASP-117b,1.7541490776555023e-05,2.071930793230465e-05,2.4203749763146003e-05,2.799171472274433e-05,3.207785542674184e-05,3.6454873436970584e-05,4.111381095407742e-05,4.604433165902864e-05,5.1234985195528685e-05,5.667345166074088e-05,6.234676398786463e-05,6.824150729470987e-05,7.434399517892125e-05,8.064042360658541e-05,8.711700350878252e-05,9.376007350880287e-05,0.0001005561943852628,0.00010749222696229566,0.00011455539513167443,0.00012173333567299653,0.0001290141364628686,0.000136386364564925,0.00014383908557917598,0.00015136187550896633,0.0001589448262821285,0.00016657854594365014,0.00017425415442300307,0.0001819632756719675,0.000189698026869362,0.0001974510052980557
193,HATS-51b,0.00025553956326473037,0.0002801100096599754,0.0003051201578424646,0.0003304778124881583,0.0003560982104039922,0.0003819039699226003,0.0004078248985487268,0.00043379770009281774,0.00045976561419132074,0.0004856780140159228,0.000511489982053312,0.0005371618789811444,0.0005626589167417102,0.0005879507437860112,0.0006130110479984595,0.0006378171808992798,0.0006623498052558146,0.0006865925671278455,0.000710531792552504,0.0007341562084806577,0.0007574566871592783,0.0007804260128731161,0.00080305866978186,0.0008253506494903258,0.0008472992769488487,0.0008689030532832722,0.0008901615141863591,0.0009110751025557396,0.0009316450541304224,0.0009518732949529667
194,K2-333b,1.3758479258556006e-06,1.6905861063881069e-06,2.049456351199568e-06,2.4541937599748795e-06,2.906164124253811e-06,3.4063681788136053e-06,3.9554530693749895e-06,4.553729501500265e-06,5.201193151150935e-06,5.897549068029666e-06,6.642237970212834e-06,7.434463499288291e-06,8.273219669972181e-06,9.157317901005981e-06,1.0085413151580268e-05,1.1056028808012806e-05,1.20675800686738e-05,1.311839566183932e-05,1.4206737802470283e-05,1.53308203513756e-05,1.6488825185477985e-05,1.767891682262844e-05,1.8899255370204593e-05,2.0148007885063124e-05,2.142335824462433e-05,2.2723515636129998e-05,2.404672177444742e-05,2.539125695906732e-05,2.6755445078890542e-05,2.813765766962608e-05
195,WASP-126b,0.00012480237930659948,0.0001376045357485875,0.00015071202386996214,0.00016407431429382878,0.00017764419461445958,0.000191377892753721,0.00020523510388887042,0.00021917894409774526,0.00023317584990580423,0.0002471954393698829,0.00026121034724107156,0.00027519604411280375,0.0002891306472519987,0.000302994728988772,0.0003167711270560721,0.0003304447600764121,0.00034400245044319223,0.000357432756097697,0.00037072581212349283,0.00038387318263639105,0.00039686772311396597,0.00040970345306174283,0.00042237543873533334,0.00043487968551408733,0.0004472130394401026,0.00045937309738695593,0.00047135812529746127,0.0004831669839229439,0.0004947990615030552,0.0005062542128411988
196,WASP-6b,0.00014010059323194728,0.0001602317309483583,0.00018161186733959433,0.00020416856870196127,0.00022782540977347494,0.0002525035282116733,0.0002781229584245531,0.0003046037551677837,0.0003318669223043902,0.0003598351649319297,0.000388433484286959,0.0004175896349005499,0.0004472344627669025,0.000477302142079978,0.0005077303266001271,0.0005384602300862013,0.0005694366485760378,0.0006006079356920218,0.0006319259406352139,0.0006633459171384626,0.0006948264103892811,0.0007263291278107902,0.0007578187986006632,0.000789263026066793,0.0008206321360546437,0.0008518990241242194,0.000883039003592993,0.0009140296561039923,0.0009448506859950068,0.0009754837794258368
197,LHS3844b,5.741941643773653e-06,6.986632459691721e-06,8.394019830648843e-06,9.969191700852386e-06,1.171590468324196e-05,1.3636621646576225e-05,1.5732571057022376e-05,1.8003822805166235e-05,2.0449375780608697e-05,2.3067253058563008e-05,2.5854601184648657e-05,2.8807790649429815e-05,3.1922515209641175e-05,3.519388822454005e-05,3.8616534626625804e-05,4.218467753436044e-05,4.5892218842283833e-05,4.9732813395024604e-05,5.3699936571441355e-05,5.778694527936369e-05,6.19871324961385e-05,6.629377559124894e-05,7.07001787400718e-05,7.519970978731495e-05,7.978583194917923e-05,8.445213075865204e-05,8.91923366618087e-05,9.400034366735722e-05,9.887022443920934e-05,0.00010379624220450251
198,KELT-7b,0.0005015799661443229,0.0005337586063054904,0.0005655580824094144,0.0005969218548496693,0.0006278042566403147,0.0006581690595890908,0.0006879881845348117,0.000717240552115162,0.0007459110665065079,0.0007739897223059155,0.0008014708236602208,0.00082835230448931,0.0008546351389147454,0.0008803228315882601,0.0009054209783769617,0.0009299368887074365,0.0009538792617358835,0.000977257909355025,0.0010000835198462196,0.001022367456723134,0.0010441215879852758,0.0010653581416043667,0.0010860895836056488,0.001106328515583565,0.0011260875889114522,0.0011453794332731883,0.0011642165974663562,0.0011826115007065594,0.0012005763929058173,0.0012181233226089393
199,K2-198b,4.079504049099418e-07,5.255146096082381e-07,6.659537262313881e-07,8.314367523885067e-07,1.0240232870844839e-06,1.2456365799809775e-06,1.4980416215470179e-06,1.782828245140375e-06,2.1013990312319306e-06,2.4549616731992073e-06,2.8445253772361397e-06,3.2709008188946816e-06,3.7347031584294387e-06,4.236357619724702e-06,4.7761071571385605e-06,5.354021765958721e-06,5.970009031082832e-06,6.623825551613686e-06,7.315088923668314e-06,8.04329000787604e-06,8.807805250379772e-06,9.607908865711765e-06,1.044278472610343e-05,1.1311537834309199e-05,1.2213205285781629e-05,1.3146766651095046e-05,1.4111153731043958e-05,1.5105259655081736e-05,1.6127947308993866e-05,1.7178057090219156e-05
200,WASP-78b,0.0009378938519887058,0.000982725810610037,0.0010263589047363624,0.0010687872933022923,0.0011100146419669998,0.0011500521779653182,0.0011889170710253528,0.001226631091682616,0.0012632195041309936,0.0012987101563925367,0.001333132735823253,0.0013665181626885572,0.0013988980987052941,0.0014303045510683534,0.0014607695555955173,0.0014903249252828687,0.0015190020528177651,0.0015468317574991966,0.0015738441686152225,0.0016000686386684426,0.0016255336809623251,0.0016502669269979613,0.0016742950999118636,0.001697644000835963,0.0017203385056023073,0.0017424025696652018,0.0017638592394876632,0.0017847306689499085,0.0018050381395956923,0.0018248020837464897
201,HAT-P-45b,0.00035336359454165043,0.00038493565752639085,0.00041687071207109665,0.0004490593438144138,0.00048140282858784555,0.0005138126774840434,0.0005462100686223198,0.0005785252110317195,0.0006106966750651563,0.0006426707148513092,0.0006744006012009001,0.0007058459778242294,0.0007369722494198312,0.0007677500069217286,0.0007981544927404204,0.0008281651070283,0.0008577649547021264,0.0008869404320481894,0.0009156808511276961,0.0009439780998173036,0.0009718263351050259,0.0009992217071700716,0.001026162111771795,0.0010526469685313959,0.0010786770227900295,0.0011042541688535982,0.00112938129257638,0.0011540621313846614,0.0011783011499918261,0.0012021034302037211
202,TrES-2b,0.0003032127039412249,0.00033543933599998075,0.00036854499002244234,0.0004023998336173789,0.0004368814427267499,0.00047187533242543263,0.0005072752159697963,0.0005429830514344946,0.0005789089261649616,0.0006149708208115585,0.0006510942871273086,0.0006872120670894501,0.0007232636752404173,0.0007591949613780628,0.0007949576667718013,0.0008305089838430885,0.0008658111266265032,0.0009008309172277882,0.0009355393918321792,0.0009699114285145483,0.001003925398096789,0.0010375628385316652,0.0010708081527189958,0.0011036483292405355,0.0011360726852019474,0.0011680726301675805,0.0011996414500449238,0.0012307741097034182,0.001261467073082986,0.0012917181395501725
203,CoRoT-2b,0.0007207573898098498,0.0007895428467269309,0.0008595154660944956,0.0009304188544798245,0.0010020176748398823,0.001074097427259473,0.0011464638460733463,0.0012189420273669767,0.0012913753774738814,0.001363624453266385,0.0014355657485620118,0.0015070904675008904,0.001578103314901581,0.0016485213249811414,0.0017182727430619322,0.001787295969651708,0.0018555385722872715,0.0019229563675301465,0.001989512573290675,0.0020551770300655504,0.0021199254885654146,0.0021837389604727683,0.002246603128616975,0.00230850781261248,0.0023694464859226896,0.002429415840342311,0.002488415394001558,0.002546447139160976,0.0026035152262659897,0.002659625680951031
204,HAT-P-27b,0.0001068299036443802,0.00012197074374747977,0.0001380240705061389,0.00015493429909706752,0.00017264322326019445,0.00019109114914685993,0.0002102178608511885,0.00022996342725720538,0.0002502688631175693,0.00027107665900400597,0.00029233119536030145,0.00031397905568746054,0.00033596925316336834,0.00035825338394770783,0.0003807857191959946,0.00040352324651107423,0.000426425670270272,0.00044945537903036517,0.0004725773870609111,0.0004957592560057866,0.0005189710017300106,0.0005421849905744161,0.0005653758285103944,0.000588520246054115,0.0006115969812560137,0.0006345866626181263,0.0006574716934000266,0.0006802361384450695,0.0007028656143842346,0.000725347183847634
205,G9-40b,4.761756599785643e-09,7.218019972075503e-09,1.065829216869926e-08,1.536714985853673e-08,2.167882336375356e-08,2.997882231826764e-08,4.0704522240571445e-08,5.434469780604402e-08,7.143803026201814e-08,9.257065191952321e-08,1.1837281898490539e-07,1.4951482485534477e-07,1.8670227962325778e-07,2.3067088852689277e-07,2.821808633025116e-07,3.420110968169071e-07,4.109532239998924e-07,4.898056819310869e-07,5.793678698584905e-07,6.80434496723006e-07,7.937901900957824e-07,9.202044268421509e-07,1.0604268327256378e-06,1.2151828858687315e-06,1.3851700477080992e-06,1.5710543349549818e-06,1.7734673371629861e-06,1.993003676829305e-06,2.230218902483979e-06,2.4856277998972668e-06
206,WASP-41b,0.00016038178476101715,0.00018186065769300487,0.0002044773687967857,0.00022814750867486812,0.00025278516572225043,0.00027830430888038264,0.0003046199216952714,0.0003316489115913004,0.0003593108201335296,0.00038752836018688194,0.0004162278048649353,0.0004453392514288393,0.00047479678116776636,0.0005045385339940401,0.0005345067141752729,0.0005646475414050587,0.0005949111593459315,0.0006252515118975368,0.0006556261957634228,0.0006859962964120697,0.0007163262132434743,0.0007465834786683541,0.0007767385748664097,0.0008067647511957863,0.000836637844560416,0.0008663361044887897,0.0008958400242214035,0.0009251321787307141,0.0009541970702943707,0.0009830209819987595
207,TOI-640b,0.0002715673308809287,0.0002938211346984505,0.00031617806909086413,0.00033856979710422745,0.0003609360072477249,0.00038322383380205434,0.0004053872520053341,0.00042738647191133003,0.0004491873475642625,0.0004707608126442371,0.000492082349591227,0.0005131314961384234,0.0005338913909461337,0.0005543483584350067,0.0005744915318188346,0.0005943125126106763,0.0006138050644260175,0.0006329648386590401,0.0006517891295059013,0.0006702766558090547,0.0006884273672664728,0.0007062422726650567,0.000723723287940634,0.0007408731020249639,0.0007576950586037918,0.0007741930520729298,0.0007903714361371753,0.0008062349436469062,0.0008217886164077165,0.0008370377438285978
208,TOI-1259Ab,4.662510904355488e-05,5.5463265179189385e-05,6.522570911766178e-05,7.591256399687622e-05,8.751674045818834e-05,0.00010002468665477606,0.00011341716643575453,0.0001276700382746008,0.00014275501383971125,0.00015864038066201242,0.00017529167808119254,0.00019267231956124296,0.0002107441576142802,0.00022946799003963674,0.0002488040080637005,0.0002687121883465196,0.0002891526317906549,0.00031008585272492,0.00033147302240982567,0.00035327617098209927,0.00037545835197240306,0.0003979837734343761,0.00042081789954753903,0.00044392752632789283,0.0004672808348188041,0.0004908474248569274,0.0005145983322253037,0.0005385060317271517,0.0005625444284453954,0.0005866888391987737
209,WASP-138b,0.00016616477596083408,0.00018190900841878987,0.00019791318108067856,0.00021411909665858703,0.00023047347646039536,0.0002469278806955949,0.00026343854554620474,0.00027996616281091735,0.00029647562246778173,0.00031293573391210104,0.0003293189378446294,0.0003456010177186933,0.000361760817203829,0.0003777799681905836,0.0003936426323568168,0.00040933525816103626,0.0004248463542550233,0.00044016627965893335,0.0004552870505697452,0.0004702021633395377,0.0004849064329321784,0.0004993958460204774,0.0005136674278006643,0.0005277191215614902,0.000541549680038994,0.0005551585676055004,0.0005685458723753674,0.0005817122273548241,0.0005946587398147014,0.0006073869281198349
210,WASP-74b,0.0005692728526657606,0.0006080453009661329,0.0006465037850040061,0.0006845665467518947,0.0007221655453620512,0.0007592448427954535,0.0007957591150005768,0.0008316722963099757,0.0008669563574797211,0.0009015902130410017,0.0009355587506817631,0.0009688519737104024,0.0010014642468848141,0.0010333936357316204,0.0010646413297231724,0.001095211140173511,0.00112510906435263,0.0011543429080270728,0.0011829219593639559,0.0012108567078518702,0.0012381586025749331,0.0012648398448134796,0.001290913210530179,0.001316391898831825,0.001341289402975072,0.0013656194009114303,0.0013893956627460242,0.0014126319728198634,0.0014353420644206613,0.0014575395653864851
211,HAT-P-25b,0.00010467086923773105,0.00011975695733587726,0.00013578486250722722,0.00015270054008515834,0.00017044687314431622,0.00018896484507203933,0.0002081945472267557,0.00022807602911669957,0.00024855000236511884,0.00026955841191453664,0.0002910448888909826,0.0003129550996483189,0.00033523700501855074,0.0003578410429183671,0.0003807202463640999,0.0004038303077426081,0.00042712959895625487,0.00045057915586170245,0.0004741426342905912,0.0004977862438964311,0.0005214786651268423,0.0005451909537768448,0.0005688964368353894,0.0005925706026887196,0.0006161909881834466,0.000639737064571501,0.0006631901239500135,0.0006865331674635359,0.0007097507962459623,0.0007328291058377736
212,HAT-P-62b,0.00020933261068841708,0.0002300678498754989,0.00025123056402563617,0.00027274093947720967,0.000294525039011777,0.0003165148710766082,0.0003386483219412545,0.00036086898699007054,0.00038312593057500746,0.00040537339794831205,0.0004275704977694381,0.0004496808694832045,0.00047167234641560645,0.0004935166226360019,0.0005151889293950004,0.0005366677251767255,0.0005579344020214821,0.0005789730097092936,0.0005997699985856336,0.0006203139812067539,0.0006405955125407899,0.000660606888147431,0.0006803419595448958,0.000699795965835427,0.0007189653805811178,0.0007378477728861193,0.0007564416816376281,0.0007747465018776104,0.0007927623823129622,0.0008104901330184203
213,WASP-29b,2.298700109720752e-05,2.727811103136524e-05,3.2006566491728857e-05,3.717103944299596e-05,4.2766850994807916e-05,4.8786346165556205e-05,5.521927669986533e-05,6.205317952840161e-05,6.927374151398841e-05,7.686514376882007e-05,8.481038104134156e-05,9.309155347627034e-05,0.00010169012948338331,0.00011058717955507673,0.00011976358169716727,0.00012920019972857225,0.00013887803610659573,0.00014877836118400763,0.00015888282093525882,0.00016917352523018118,0.0001796331187077072,0.00019024483622851355,0.00020099254477918746,0.00021186077357350763,0.00022283473395785574,0.00023390033058464093,0.0002450441651749917,0.0002562535340535466,0.00026751642050644323,0.00027882148289017853
214,WASP-82b,0.0005071588738599178,0.0005359387010704968,0.000564184145370973,0.0005918643887135723,0.0006189570805238702,0.0006454469971739588,0.0006713248784624038,0.0006965864238514987,0.0007212314309179364,0.000745263059075148,0.0007686872027448815,0.0007915119595378342,0.0008137471804820861,0.0008354040908087425,0.0008564949712037051,0.0008770328907280663,0.0008970314837813096,0.0009165047645271095,0.0009354669731244216,0.0009539324489142136,0.0009719155264144007,0.000989430450582967,0.0010064913083325236,0.0010231119737289097,0.0010393060646913081,0.0010550869093403684,0.001070467520421593,0.0010854605764705463,0.0011000784085902359,0.001114332991884355
215,HAT-P-29b,6.51642925695462e-05,7.376877766177887e-05,8.281298082702853e-05,9.226258809245313e-05,0.00010208291913845826,0.00011223945533766596,0.00012269826733699043,0.0001334263528890239,0.00014439189606420665,0.00015556445876638736,0.00016691511485783574,0.00017841653634376626,0.00019004304009206677,0.00020177060255544465,0.00021357684897681402,0.000225441022629746,0.000237343938794443,0.0002492679274055243,0.0002611967676332492,0.0002731156170722154,0.00028501093770567026,0.0002968704203824029,0.0003086829091789881,0.00032043832671513307,0.00033212760123643064,0.0003437425960699,0.000355276041886837,0.0003667214720689478,0.0003780731613623998,0.00038932606791586516
216,K2-31b,0.000523096850734677,0.0005735798302497372,0.0006249886485006483,0.0006771330936864344,0.0007298379908988559,0.0007829431603225071,0.0008363030756489114,0.0008897863076114467,0.0009432748207644133,0.0009966631772439557,0.001049857689175264,0.0011027755514325297,0.0011553439783672736,0.0012074993616353262,0.0012591864611209557,0.0013103576369472678,0.0013609721274714585,0.0014109953758158133,0.0014603984057323894,0.0015091572463173987,0.0015572524041790252,0.0016046683810372374,0.0016513932343295394,0.0016974181781595102,0.0017427372218132152,0.0017873468430490993,0.001831245693413866,0.0018744343329301976,0.0019169149916264997,0.0019586913555226498
217,HAT-P-37b,0.00019494992243891186,0.00021990644192371105,0.0002460487060146956,0.0002732755563751058,0.0003014859005402147,0.00033058009283914926,0.00036046102870537647,0.00039103498712767806,0.00042221225582777334,0.0004539075720778437,0.0004860404094936106,0.0005185351380918666,0.0005513210816895393,0.0005843324935482399,0.000617508468163005,0.0006507928043315198,0.0006841338321575274,0.0007174842144500751,0.0007508007310726351,0.0007840440531561359,0.0008171785126949128,0.000850171871869225,0.0008829950954563053,0.0009156221288789258,0.00094802968377263,0.0009801970324088615,0.0010121058118720354,0.0010437398385374362,0.0010750849331190328,0.0011061287563393085
218,XO-2Nb,0.00014823182741581487,0.00016599569579230753,0.00018446969393919315,0.00020358044337358605,0.00022325625566485096,0.0002434278729551394,0.0002640290164343665,0.00028499677234435897,0.0003062718428940707,0.00032779868672541354,0.00034952557061366575,0.000371404551141199,0.00039339140228867073,0.0004154455023244046,0.0004375296910794973,0.00045961010668423306,0.0004816560091038711,0.0005036395963310409,0.0005255358178443798,0.0005473221889027408,0.0005689786083850751,0.0005904871821829969,0.0006118320535828606,0.0006329992416162395,0.0006539764879935142,0.0006747531129489841,0.0006953198801037126,0.0007156688702825568,0.0007357933640946741,0.0007556877329939489
219,HAT-P-32b,0.001086958143152472,0.0011668615142772095,0.0012465162500733752,0.0013257206822268814,0.0014043022405328528,0.0014821145369382396,0.0015590345748445434,0.00163496012875142,0.0017098073192407441,0.0017835083939667352,0.0018560097153543717,0.0019272699490188155,0.001997258442644669,0.0020659537825439035,0.0021333425138421475,0.0021994180098463085,0.0022641794763414314,0.0023276310771449954,0.0023897811680633546,0.002450641627341238,0.002510227271696482,0.0025685553480378283,0.002625645091939615,0.0026815173448727333,0.0027361942230536384,0.0027896988315668308,0.0028420550181390064,0.0028932871615964697,0.002943419990624213,0.002992478428969506
220,KPS-1b,0.0003030299772618712,0.00033428384299280804,0.00036630433724224245,0.0003989676783603756,0.00043215792664854903,0.0004657673415367991,0.0004996964973595757,0.0005338542138649559,0.0005681573483318969,0.0006025304877757553,0.0006369055723380108,0.0006712214746073994,0.0007054235542606239,0.0007394632029561884,0.0007732973907616045,0.0008068882224343801,0.0008402025095070049,0.0008732113622497667,0.0009058898041175233,0.0009382164101533218,0.0009701729699596547,0.0010017441752038605,0.0010329173311532573,0.0010636820914015806,0.0010940302147211538,0.0011239553428309312,0.0011534527977894683,0.001182519397688577,0.001211153289325515,0.0012393537965592915
221,XO-1b,0.00012061447425908806,0.00013765702698061318,0.0001557178876248356,0.00017473395217394773,0.00019463931810084003,0.0002153665512773731,0.0002368477608938377,0.00025901549423133676,0.00028180346663266676,0.0003051471437796869,0.00032898419389205827,0.00035325482710080647,0.00037790203832000234,0.0004028717686666407,0.0004281129990279096,0.000453577787863915,0.00047922126384306014,0.0005050015824889862,0.0005308798547039609,0.0005568200538404576,0.0005827889069264895,0.0006087557747100346,0.0006346925243678528,0.0006605733980157168,0.0006863748795505327,0.0007120755618395073,0.0007376560158369054,0.0007630986628450195,0.0007883876508334046,0.0008135087354806506
222,WASP-190b,0.00010446533389524935,0.00011515622822751294,0.00012609862169024445,0.00013725040540009872,0.00014857228648975247,0.00016002788044797386,0.00017158372411968354,0.00018320922876651318,0.00019487658919660613,0.00020656066195360977,0.00021823882293966852,0.00022989081262898988,0.00024149857517904264,0.000253046096226766,0.0002645192429246784,0.00027590560878418827,0.0002871943651113286,0.0002983761202081425,0.00030944278704013087,0.00032038745971006927,0.00033120429880881134,0.00034188842551589134,0.0003524358241815606,0.0003628432530249141,0.0003731081625199308,0.00038322862100450774,0.00039320324703047524,0.00040303114797007536,0.0004127118644024625,0.0004222453198193286
223,WASP-92b,0.0006248872916919612,0.0006699058006081636,0.0007147219224344593,0.000759227182215841,0.000803329414830609,0.0008469510446252085,0.0008900274590416854,0.0009325054967564134,0.000974342060318833,0.0010155028559202953,0.0010559612579418513,0.0010956972927035342,0.0011346967338861993,0.001172950301055165,0.0012104529523087556,0.0012472032621009834,0.0012832028755972711,0.00131845603140753,0.0013529691451255525,0.0013867504467338695,0.0014198096655723676,0.0014521577571928734,0.0014838066670151372,0.0015147691262534088,0.0015450584760923673,0.001574688516555259,0.001603673376926122,0.0016320274049639258,0.0016597650724819025,0.0016869008951633999
224,HAT-P-19b,5.596326882457223e-05,6.593887509182003e-05,7.685315080652083e-05,8.869421483569234e-05,0.00010144347466286579,0.00011507654793189791,0.0001295641664781185,0.00014487304057472623,0.00016096666788675338,0.0001778060772076341,0.00019535050152688646,0.00021355797845771732,0.00023238587867553207,0.000251791364920206,0.00027173178542738285,0.00029216500649516963,0.00031304968936558537,0.0003343455167924976,0.00035601337465218907,0.0003780154937881271,0.0004003155570149934,0.0004228787758754476,0.0004456719413746017,0.0004686634525331064,0.0004918233262155216,0.0005151231913173596,0.0005385362700392641,0.0005620373486450001,0.0005856027397939551,0.0006092102382598015
