,Planet Name,ESM Estimate 1.1-1.1425um,ESM Estimate 1.1425-1.185um,ESM Estimate 1.185-1.2275um,ESM Estimate 1.2275-1.27um,ESM Estimate 1.27-1.3125um,ESM Estimate 1.3125-1.355um,ESM Estimate 1.355-1.3975um,ESM Estimate 1.3975-1.44um,ESM Estimate 1.44-1.4825um,ESM Estimate 1.4825-1.525um,ESM Estimate 1.525-1.5675um,ESM Estimate 1.5675-1.61um,ESM Estimate 1.61-1.6525um,ESM Estimate 1.6525-1.695um,ESM Estimate 1.695-1.7375um,ESM Estimate 1.7375-1.78um,ESM Estimate 1.78-1.8225um,ESM Estimate 1.8225-1.865um,ESM Estimate 1.865-1.9075um,ESM Estimate 1.9075-1.95um
131,WASP-21b,0.1055495922459733,0.13127313655789782,0.16029739140283208,0.1925578754440679,0.22793932359937188,0.26628302776607876,0.3073945790461996,0.35105158514672574,0.39701104568501644,0.4450161656396111,0.49480246956751806,0.546103145553282,0.5986535989247064,0.652195233248718,0.7064785020954747,0.7612652916859665,0.8163307038429363,0.8714643124375834,0.9264709662783641,0.9811712083588675
132,HAT-P-21b,0.05510655704139133,0.07012800908328046,0.08748162325980748,0.10720169030392089,0.12928412745416956,0.15368924081050378,0.18034535545281322,0.2091529878068288,0.23998928241118675,0.272712487726504,0.3071662973017263,0.3431839299748569,0.3805918639593549,0.4192131739374786,0.4588704477000982,0.4993882799601612,0.5405953564925113,0.5823261525811633,0.6244222767480947,0.666733494695617
133,KOI-13b,3.9002405665417834,4.182420426118169,4.4503515810226,4.703104035337053,4.94011529398917,5.161128220493838,5.366134705687352,5.555325826951828,5.729048595781057,5.887769024704185,6.032041031289417,6.162480589922388,6.279744505990195,6.384513196373321,6.477476896612141,6.559324766280119,6.630736421596175,6.692375482757563,6.744884779561161,6.788882910737029
134,WASP-123b,0.4849114706409195,0.5826155898283439,0.6889631098650917,0.8032480679928793,0.9246745369698537,1.0523865117093258,1.1854946502162607,1.3230994019736249,1.4643103808259061,1.6082620704030544,1.7541261036374312,1.9011204500727534,2.0485158904005822,2.1956401698752797,2.3418802114889994,2.4866827442967887,2.6295536683033984,2.770056439397675,2.9078097191155923,3.0424844966383517
135,KELT-12b,1.1651346332546346,1.3386602691644973,1.5185526586078308,1.7031917574797968,1.8910289119100316,2.0806135025816803,2.270610809284743,2.4598125558628423,2.6471415537413563,2.831651742832544,3.012524769975934,3.189064073076627,3.360687270260083,3.5269174973636,3.687374198873197,3.841763758778914,3.9898702585559245,4.131546568224413,4.266705911239561,4.395313992639071
136,HATS-60b,0.15859308989706877,0.19008582883336067,0.2242772402246205,0.2609327356699956,0.2997911228129982,0.3405741172608222,0.38299476779077124,0.4267646713798796,0.47159995421227013,0.517226064432019,0.5633814674133125,0.6098203601328084,0.6563145327522649,0.7026545068997883,0.7486500747141361,0.7941303530698224,0.8389434554519072,0.8829558710752331,0.9260516279869146,0.9681313046658858
137,WASP-133b,0.46099972218772833,0.5298631190600616,0.6012991937699874,0.6746670917590316,0.7493529490878126,0.8247806180015179,0.9004189323126202,0.9757860763015317,1.0504516082799498,1.1240366462021107,1.1962126627558411,1.2666992714698209,1.3352613201352106,1.4017055471872024,1.4658770026789707,1.5276553889073865,1.586951436616473,1.6437034005402535,1.6978737321299353,1.7494459668214881
138,HATS-65b,0.3878712326991732,0.45731342232846744,0.5313796318944558,0.6094663038461503,0.6909472472805815,0.7751918782937569,0.8615801892530887,0.9495145691580472,1.0384287336675402,1.127794098482357,1.217123960215431,1.3059758485292496,1.3939523931067268,1.480701017192459,1.56591273194517,1.6493202667876137,1.7306957330120143,1.809847982728866,1.8866197937067548,1.9608849830923913
139,HATS-40b,0.6608889060334174,0.7332817072671229,0.8053179701277493,0.876432036091004,0.946139905660651,1.014036239957801,1.0797894362730904,1.143135526101328,1.2038714674743547,1.261848253384382,1.3169641354915849,1.369158165207391,1.4184041794414304,1.4647053021947776,1.5080889922611218,1.5486026383916769,1.5863096836650128,1.621286248223122,1.6536182121664562,1.6833987168057607
140,HATS-33b,0.23028668620131115,0.2818812500148424,0.33914761792918013,0.4018271822818968,0.4695837881437608,0.5420198296455371,0.6186918676172076,0.6991251800993011,0.7828268696464877,0.869297323398768,0.9580399544520339,1.0485692500653585,1.140417219088046,1.2331383734163568,1.3263134017381992,1.419551703100163,1.5124929469704302,1.604807818733515,1.6961980974807471,1.7863961984763594
141,HATS-68b,0.2875351938285449,0.33297762729704966,0.38050599359175136,0.42969811837049177,0.48014081568743944,0.5314385938010676,0.5832200231311815,0.6351420722938239,0.6868927378329882,0.7381922852854572,0.7887933944785379,0.838480468391021,0.8870683279730434,0.9344004785911241,0.9803470994060447,1.024802876173966,1.0676847711756527,1.1089298012771567,1.1484928762907864,1.1863447344753129
142,HAT-P-57b,1.7272409246451965,1.9698845213472564,2.2193343216915165,2.473346396885945,2.7298214724935255,2.9868328528095796,3.242642660343547,3.4957087200910193,3.744684214872319,3.988411967251365,4.225914911458903,4.456384034140522,4.679164802089824,4.893742866412036,5.09972963827365,5.296848170636737,5.484919650353717,5.663850702016065,5.833621625036608,5.994275624748584
143,WASP-54b,1.6191857671294791,1.8634596459736752,2.1171881773422463,2.378092154769954,2.6439815161263267,2.9127949127109387,3.182626864425204,3.4517444678137807,3.718595600824065,3.981810427419393,4.240197801551884,4.492737941258681,4.738572514392887,4.97699306260964,5.207428497687973,5.429432237430234,5.64266940759749,5.846904420180353,6.0419891443622555,6.227851811987578
144,HATS-25b,0.0463847734619103,0.058968814318769006,0.07349105977536848,0.08997700956055284,0.10842028460143832,0.12878502615237603,0.15100899686511213,0.1750071124978853,0.20067517405605093,0.22789361476774003,0.2565311198250049,0.28644801644431384,0.3174993660470426,0.34953771870956113,0.38241551258771483,0.4159871182616969,0.4501105405472408,0.4846487990201907,0.5194710140350901,0.5544532280585175
145,TOI-776c,8.083183575032283e-11,2.1199769544927641e-10,5.182832626282906e-10,1.1896130774428837e-09,2.5796224171839656e-09,5.313559717787115e-09,1.0446503790602103e-08,1.9685298476231135e-08,3.5687535857160724e-08,6.244969836953248e-08,1.057941554161678e-07,1.7396118713232123e-07,2.783077810151227e-07,4.341099114944972e-07,6.614597179158855e-07,9.862438076079786e-07,1.4411841711829544e-06,2.0669191997416467e-06,2.9130992602263987e-06,4.039469356681118e-06
146,HAT-P-5b,0.33292621271963546,0.3986651560606611,0.46996063273897437,0.5463157141237978,0.6271800551340851,0.711969698099839,0.8000845303909095,0.8909231622278123,0.9838951957885287,1.0784309982993514,1.1739891819973336,1.2700620442832953,1.3661792424335917,1.4619099776213416,1.5568639496790786,1.6506913223627138,1.7430819128015531,1.8337637911495246,1.9225014490937737,2.0090936700486517
147,Qatar-8b,0.25348653866676424,0.30851884852819045,0.3692379860589229,0.43532580670591936,0.5063911555970833,0.5819871823790382,0.661627711069263,0.7448021471814142,0.8309886215542192,0.9196652400765292,1.010319434439865,1.1024554971925167,1.1956004415690151,1.2893083595273955,1.3831634661629857,1.4767820202897715,1.5698133036364896,1.6619398280442892,1.7528769237346353,1.8423718439405203
148,WASP-18b,13.193693766548831,14.130110289401758,15.017820893717552,15.853933062236038,16.636759636848062,17.365611139885907,18.040608432104435,18.66251761085093,19.232607216339137,19.752526669893907,20.2242042155327,20.64976232196947,21.031448412138996,21.371578839312342,21.672494164778595,21.9365239721399,22.165959651023606,22.363033781537926,22.529904939802265,22.66864691867892
149,TrES-5b,0.31384914213096715,0.3782731233051921,0.44864379607789695,0.5245203184674124,0.6053957813404353,0.6907170148355245,0.7799025802322126,0.8723585632359382,0.967492007548835,1.064721991135755,1.1634884603314288,1.2632590084965882,1.3635338256254843,1.4638490613966875,1.563778843562632,1.662936181836923,1.76097296883833,1.8575792673723404,1.9524820496588169,2.0454435306196586
150,WASP-2b,0.14922095805157287,0.18718266150718801,0.23040345404607185,0.2788535025632462,0.3324192371512674,0.3909129203848802,0.4540834035001742,0.5216273580606793,0.5932004211404874,0.6684278347539766,0.7469142875324664,0.8282527743824402,0.9120323770758957,0.9978449364042855,1.0852906367556963,1.173982559329552,1.2635502833606311,1.3536426282199077,1.443929635354685,1.5341038896585035
151,HAT-P-55b,0.05006796543604499,0.0630949020791634,0.07799377123672332,0.09476543711481347,0.1133804609330445,0.13378218250018337,0.1558903126851697,0.17960477688248666,0.20480959929829679,0.23137666706452628,0.259169258211276,0.2880452564862373,0.3178600081987364,0.3484688017695731,0.37972897003917144,0.4115016294194052,0.44365307954597594,0.4760558930612108,0.5085897283216696,0.5411418988710475
152,HAT-P-36b,1.4258714368377372,1.6266777259258767,1.8332492498862043,2.043735103184312,2.256399976789918,2.469647758018464,2.6820355328432237,2.8922798674815158,3.0992570917349793,3.301999094647153,3.499685911222593,3.6916361510727054,3.877296109750198,4.056228218143707,4.228099327019339,4.392669192197827,4.549779418909156,4.699343038745249,4.841334826232669,4.975782411324098
153,WASP-65b,0.2569476232271465,0.3104655044237336,0.36906788989992945,0.4324001209775884,0.5000486764864952,0.5715578426213779,0.6464449938520135,0.7242141202232595,0.8043674300418728,0.8864150012424479,0.9698825560630733,1.054317499697494,1.1392934019510583,1.2244131185163019,1.3093107511684046,1.3936526387228836,1.477137556712111,1.559496286222593,1.6404906932235106,1.7199124404287058
154,WASP-159b,0.4937199111995646,0.5630518993243322,0.634329998731253,0.7069137022444731,0.7802036887271605,0.8536497999619689,0.9267556881493498,0.9990807965069316,1.0702402778935138,1.1399033796038833,1.2077907395668797,1.2736709583273167,1.3373567370932053,1.3987008070715625,1.4575918200172309,1.513950324136716,1.5677249124367387,1.618888601241278,1.6674354737971133,1.713377606554187
155,WASP-93b,1.4008515411097944,1.5829126338586799,1.7680708775405303,1.954693103789569,2.1412935759512246,2.326545529181525,2.5092848644524826,2.688507925269499,2.863365007588685,3.0331509656697966,3.1972940047576586,3.3553435089153343,3.5069575444975807,3.6518905072061965,3.789981241133003,3.9211418479759907,4.045347319478006,4.1626260618714515,4.273051333809812,4.3767335854835245
156,WASP-140b,0.3165851300249593,0.3970972004935898,0.48875429840832296,0.5914910139736236,0.7050644562259645,0.8290746158140244,0.9629872298838081,1.1061576399338007,1.257854451538539,1.417282108220636,1.5836017621011047,1.75595005262707,1.9334555896457994,2.1152530805071095,2.3004951471965533,2.4883619542369835,2.678068816949816,2.868871988036356,3.060072833131362,3.2510206071042917
157,KELT-16b,4.577209114781835,4.916207942821668,5.239036588253627,5.544465573475042,5.83170673413493,6.1003422449197435,6.350259471464917,6.581592696302735,6.794672044809539,6.989979466594107,7.16811134047299,7.32974711338396,7.475623314407968,7.606512274267537,7.7232049064338,7.826496952975195,7.917178156006692,7.99602387708126,8.063788747651401,8.121201991145723
158,Kepler-5b,0.25054135873850075,0.28990254428021384,0.3310316566650267,0.3735622874979583,0.417136776874843,0.4614136076936075,0.5060727710242127,0.5508193762871447,0.5953857941094866,0.6395326104592679,0.6830486474353643,0.7257502757059496,0.7674802106962004,0.8081059522342078,0.8475179972718999,0.8856279284534508,0.9223664580784035,0.9576814874036336,0.9915362250273921,1.0239073949624329
159,WASP-129b,0.006805570949062516,0.009261186500222163,0.01229573917864111,0.01596829890823923,0.02033098854485598,0.025427738752079165,0.03129343518848373,0.03795344118159696,0.04542346108932383,0.05370969839435731,0.06280925712275043,0.072710734163619,0.08339495227204555,0.09483578788402906,0.10700105347220024,0.11985340033302964,0.13335121391268961,0.14744947969996006,0.1621006031192879,0.17725517162374252
160,WASP-145Ab,0.07506278025708894,0.09694090816570039,0.12260156477498037,0.15217944864996386,0.18574755450173486,0.223318843480188,0.26484978939691545,0.3102453094320827,0.35936462384969003,0.4120276454365969,0.4680215649990773,0.5271073665370906,0.5890260695226496,0.6535045529663981,0.7202608651498843,0.789008963606266,0.8594628624402312,0.9313401891091317,1.0043651712801005,1.0782710873465038
161,WASP-167b,3.4372931020206825,3.7293634391557506,4.0115484013174845,4.282315024247786,4.540515929569477,4.785341010141414,5.0162698837265305,5.233026942989663,5.435540078387855,5.623903609725547,5.798345586989217,5.959199371989132,6.106879256506947,6.241859783945071,6.364658399707488,6.475821045522092,6.575910323456844,6.665495878447267,6.745146678080448,6.815424901303115
162,K2-232b,0.008301376866335754,0.011671666922076971,0.01597378985839935,0.02134055931044665,0.02789931355093885,0.03576852161923225,0.045054898346281194,0.05585110135949982,0.06823403679806068,0.08226376290468522,0.09798295246444005,0.11541685576918619,0.1345736943111713,0.15544541037008192,0.17800869761134597,0.2022262414020546,0.2280481035851869,0.2554131939478294,0.2842507787978514,0.31448198534277505
163,TOI-157b,0.373433317683985,0.4414465254903801,0.5142153048022685,0.5911636490248792,0.6716871383046513,0.755171249468412,0.8410066245152064,0.9286013477695361,1.0173904292498477,1.1068427787660495,1.196465997075666,1.2858093202398713,1.374465041735811,1.4620687120727665,1.548298383662881,1.632873133790782,1.715551063600359,1.7961269379120925,1.8744296004678662,1.9503192723961678
164,WASP-76b,8.804714657782506,9.675654050025226,10.531896044763558,11.367448179818787,12.17739572533652,12.957818593106555,13.705695017367184,14.418799915605106,15.095603544065318,15.735174244283494,16.337087680415117,16.90134392585913,17.428293004405464,17.918568964451822,18.373032211867557,18.79271960419937,19.178801681146226,19.53254634628108,19.85528830195885,20.148403557558304
165,Qatar-2b,0.2205918110449238,0.27773656781953726,0.3430581384410929,0.41656060990985727,0.4981168433219705,0.5874817346564449,0.6843076701813939,0.7881610673488256,0.8985391031970091,1.014885941065754,1.136607957691668,1.2630876384575018,1.393695945730386,1.5278030741551312,1.6647875897633857,1.804044010129336,1.9449889242211786,2.087065776688241,2.229748455413246,2.3725438261611194
166,LP791-18d,1.4489509920145772e-10,3.6185164707860746e-10,8.452900139767145e-10,1.859702464010788e-09,3.8763339234154135e-09,7.694674754891862e-09,1.4612540436034696e-08,2.6654288257815016e-08,4.686539780548114e-08,7.967938341406223e-08,1.3135993216559092e-07,2.1051748192403833e-07,3.286954447682089e-07,5.01017244044365e-07,7.468815634049283e-07,1.0906899629942606e-06,1.5625885038513774e-06,2.1992033703966505e-06,3.0443497546018543e-06,4.149693458693071e-06
167,HATS-22b,0.0007335413825199159,0.0011044982053665794,0.0016111756280013233,0.0022845169575967804,0.003157662998888392,0.004265241049516701,0.005642599108091134,0.0073250253706572,0.0093469887000279,0.011741429685412193,0.014539125061736586,0.01776814134223333,0.021453387050047165,0.025616267246271307,0.030274439318867825,0.03544166527442656,0.04112775303107793,0.04733857735813818,0.05407617002641055,0.061338868289576666
168,HAT-P-51b,0.029391021686414626,0.038304542584652684,0.048853895816105254,0.06111624477020856,0.07514243902764338,0.090957038421492,0.1085592506064495,0.127924582890753,0.14900701393168894,0.17174150738886584,0.1960467128159207,0.2218277251582974,0.24897880050760984,0.27738595046174586,0.3069293595049647,0.3374855887493827,0.36892954504594094,0.40113620700811636,0.4339821091740036,0.46734659271791795
169,TOI-837b,0.004187676469947095,0.005817188039996721,0.007872441742872613,0.010407730964566615,0.013473742408089675,0.01711622773525641,0.021374939035606635,0.026282843516522825,0.03186561399227241,0.038141377614030116,0.04512069563194361,0.052806741271749336,0.06119564033597011,0.07027693916103313,0.08003416637959991,0.0904454579448539,0.10148421857167794,0.11311979674976802,0.12531815449790756,0.1380425168561748
170,HAT-P-56b,1.0488513433367739,1.1997628713660367,1.3554222932179747,1.514424856303307,1.6754453369074245,1.8372577630976874,1.9987476730937936,2.158918301579898,2.3168919935877956,2.471908000422856,2.623317645440764,2.7705776792553882,2.913242486127135,3.050955662213818,3.1834413646782207,3.310495728579747,3.4319785648635426,3.547805485696589,3.6579405506773774,3.7623894868312115
171,WASP-57b,0.02893429628864565,0.03694921702616425,0.046241146410850836,0.05683502972357087,0.0687347498354883,0.08192443080135439,0.09637025730985935,0.11202263271402164,0.12881852154224427,0.1466838492248623,0.16553585899643924,0.18528535143970856,0.20583875471545918,0.227099992627542,0.24897213320920558,0.2713588126784331,0.2941654387498604,0.3173001838378264,0.34067478308285487,0.36420515480540455
172,KELT-24b,0.5802159476017954,0.7079265701529225,0.8491688974494178,1.0032360041734651,1.1692422689979307,1.3461638536808251,1.532877316453884,1.7281950485809465,1.9308967441342797,2.1397565254982673,2.3535656570952677,2.571151000160642,2.791389507456861,3.0132191440633633,3.2356466629290708,3.457752673866188,3.678694432058032,3.89770674483039,4.114101359412961,4.327265154146183
173,HATS-35b,1.523643981715073,1.7008708072261567,1.8785543975837466,2.0552267974888982,2.2296031211607077,2.4005805318833144,2.5672313882099984,2.7287924506497583,2.8846516544910714,3.034333607434955,3.1774846748537544,3.3138582721036935,3.4433007889065155,3.5657384195358817,3.681165057739441,3.7896313304385623,3.891234783283314,3.986111188901323,4.074426920799404,4.156372318793686
174,WASP-94Ab,0.48959750753735715,0.5913666560938626,0.7027444202436208,0.8230467516375138,0.9514792580893919,1.087169074586266,1.2291939887657113,1.3766081448571348,1.5284640196702899,1.683830638076428,1.8418081864340423,2.0015393056582376,2.162217416016963,2.323092456655433,2.4834744256267727,2.6427350899884376,2.8003082074090417,2.9556885660417502,3.108430111999556,3.2581433962800013
175,HAT-P-24b,0.3540895161416538,0.417405293053457,0.4849216293579975,0.5560871757846558,0.6303303792391922,0.7070760830331413,0.7857591331934678,0.8658351071440863,0.9467884044535787,1.028138006880759,1.1094412418595634,1.1902958825237635,1.2703408983613507,1.3492561411174369,1.426761216043046,1.502613752743015,1.5766072551387091,1.6485686779006952,1.718355847902867,1.7858548241106975
176,WASP-31b,0.4225895634527101,0.5042332807045561,0.592434573919328,0.6865492906676424,0.7858763833553535,0.8896820028622551,0.997220395054147,1.1077514165637448,1.2205547214965407,1.3349408273681727,1.4502593628928138,1.5659048475009594,1.6813203658866624,1.7959994912636486,1.9094867867691487,2.021377181911525,2.131314484664637,2.238989252914262,2.3441362135160895,2.446531384480159
177,WASP-183b,0.022924598052254382,0.030690079157897954,0.04013217065772767,0.05138814796209631,0.06457181302697243,0.07977123295354867,0.09704759536319245,0.11643506120593237,0.13794146435058327,0.1615496941664277,0.1872195978930747,0.2148902497480829,0.24448244988324946,0.2759013356281679,0.30903900781861415,0.34377709489302644,0.379989195871568,0.41754315973951606,0.45630317287724215,0.4961316379682339
178,HAT-P-66b,0.6361181577229696,0.7201500781649292,0.8058196725024177,0.8923687003934526,0.9791027083624948,1.065397341686747,1.150700952566981,1.2345343702695855,1.3164885848599028,1.3962209733773014,1.4734505783803475,1.5479528407063505,1.6195540942841393,1.6881260517583094,1.7535804449395134,1.815863932330979,1.8749533454955565,1.9308513150510624,1.983582293928149,2.033188978678377
179,WASP-63b,0.2979760813270688,0.3567536610496229,0.4204965953463803,0.48876204856563277,0.5610594819378033,0.6368682703177475,0.7156532403561262,0.7968779214300593,0.8800154820973811,0.9645574504948521,1.0500203973278368,1.1359508051264635,1.2219283664321812,1.3075679542234582,1.392520496345884,1.4764729667124215,1.5591476830840285,1.640301076822606,1.719722075821811,1.7972302189558165
180,HAT-P-33b,1.0391446472379413,1.1984877495294353,1.3643781706677724,1.535327192594416,1.7098959426775169,1.886722863612395,2.0645429941959,2.242200288129793,2.4186542098076496,2.5929817735903615,2.7643760734565097,2.932142209112487,3.095691369911998,3.254533699976833,3.4082704427509736,3.5565857536644856,3.699238476324608,3.8360541000859762,3.966917053637753,4.09176343869507
181,WASP-48b,1.8059982570232218,2.012355566216885,2.21881331579494,2.4236911491808963,2.6255267451825235,2.8230726374501014,3.0152866244966865,3.2013179430869676,3.380490915248885,3.5522873716937253,3.7163288109556563,3.872358973743084,4.020227290470389,4.159873489061685,4.29131352161541,4.414626874456741,4.529945259362861,4.637442638221388,4.737326504000762,4.829830323567605
182,HD219134b,0.003775410821704198,0.005208609164121813,0.007004549401374773,0.009206751021097834,0.011855294294048873,0.014985795246281443,0.018628610445485135,0.0228082776708177,0.02754318404065892,0.03284544271366893,0.03872095253052507,0.04516961137224704,0.052185652932713274,0.05975807739996127,0.06787114863692244,0.07650493336070197,0.0856358611514149,0.09523728758198799,0.10528004613750808,0.11573297774479639
183,HATS-3b,0.4282908275922228,0.5041326193193842,0.5848780452347061,0.6698610214691147,0.7583946413555184,0.8497906853210739,0.9433754929623357,1.0385023713888137,1.1345608525108766,1.230983184873231,1.3272484713440162,1.4228848576250228,1.517470149966436,1.6106312024511342,1.7020423710340542,1.7914232874527978,1.8785361639059648,1.963182800644114,2.0452014341537894,2.1244635337165527
184,HAT-P-8b,1.195592072514359,1.393139200192566,1.6011640520472998,1.8178560029216255,2.041409084098743,2.2700651859689223,2.502147187430134,2.7360830390565467,2.97042201803765,3.203844421460646,3.4351659196788593,3.663337690540861,3.8874433251625327,4.106693355384533,4.320418114293129,4.528059511638575,4.729162189689423,4.923364423710337,5.110389045006408,5.290034592566704
185,WASP-96b,0.057383990008618664,0.0727052474797546,0.09032617003791661,0.11026631545654701,0.13250762871475813,0.15699763354269014,0.18365338162683095,0.21236583850641713,0.2430044384900452,0.2754215966049641,0.3094570185809341,0.3449416971914006,0.3817015235051508,0.4195604743891959,0.45834336327649927,0.4978781604885856,0.5379979031835275,0.578542224230616,0.6193585348991957,0.6603028990076875
186,WASP-24b,0.9185457185153304,1.059268322816374,1.205770803521708,1.3567409724994184,1.5109103647173825,1.6670784277081785,1.8241295183278625,1.9810437814336341,2.136902996100501,2.290892412149086,2.442299495472424,2.5905103776621146,2.7350046788522135,2.8753492519226604,3.0111912865317483,3.142251115364864,3.268314983126908,3.3892279706623625,3.504887211001864,3.6152354896428074
187,TOI-216.01,1.9086143215575072e-08,4.31193262058733e-08,9.174188970924333e-08,1.8495976052147624e-07,3.552413850542898e-07,6.530331112149678e-07,1.1536960822732967e-06,1.9658888339669425e-06,3.241325867577309e-06,5.185744528182999e-06,8.070819645191453e-06,1.2246685741759105e-05,1.8154666519921045e-05,2.633977479701841e-05,3.746253469598622e-05,5.230969102754474e-05,7.180340595702394e-05,9.700859640591813e-05,0.00012913813259319824,0.00016955569378017033
188,KELT-3b,1.4706031372724675,1.6860103121957737,1.9087817574466504,2.136909085889677,2.368484426032356,2.6017311494803312,2.83502381665242,3.0668992363540473,3.2960604444374613,3.5213752305490265,3.7418706256090144,3.9567245365585535,4.165255497898927,4.3669113122692895,4.561257179752148,4.747963769091682,4.926795562633644,5.097599708372992,5.260295534254787,5.414864818884729
189,WASP-132b,0.00020930724722015732,0.00033728512178885905,0.000524070130950888,0.0007881421598495036,0.0011509845542764022,0.001636924542829599,0.002272857126545814,0.003087867793764491,0.004112774204686186,0.005379609640916693,0.006921071733864575,0.00876995910997771,0.010958616516598569,0.013518406116763974,0.016479219324282368,0.01986904009275851,0.023713567207523184,0.028035900024922046,0.032856289366608143,0.0381919529647349
190,KELT-17b,3.398440344465363,3.786771025670671,4.175101549976178,4.560261835008272,4.939499814041234,5.310474101934829,5.671234577442749,6.020195066265702,6.356101400980383,6.6779973386392895,6.985190150146495,7.2772171553745,7.553814052789609,7.814885566330489,8.060478688718378,8.290758623429872,8.505987403147163,8.706505078635185,8.89271331878533,9.065061232056529
191,KELT-10b,0.2748474334528552,0.3409231577089923,0.41527278401634604,0.4976997540299168,0.5878820806338125,0.685391668375232,0.7897143671599899,0.9002697166316084,1.0164296206865076,1.13753543936482,1.2629131915074472,1.3918867251402076,1.5237888364762102,1.657970407693413,1.7938076939967653,1.9307079276524082,2.0681134259533778,2.205504396022384,2.342400625793567,2.4783622405177868
192,WASP-117b,0.00949358920760234,0.013217153653069422,0.017923969499941763,0.023742142272614356,0.030791888368731552,0.03918236937105998,0.04900912459788685,0.060352144941824705,0.07327458644152779,0.08782208801508468,0.1040226340913463,0.12188688838156118,0.14140891818368836,0.16256722772754206,0.18532602254743422,0.20963663329571403,0.23543903561003934,0.2626634116925493,0.2912317084555496,0.3210591559440282
193,HATS-51b,0.3045448757670367,0.3637843900975111,0.4278677491678473,0.4963356792243317,0.5686852311924849,0.6443873197275414,0.7229020317885282,0.8036915438939457,0.8862306615631654,0.9700151123628785,1.0545677966964142,1.1394432387328128,1.224230493074825,1.3085547586695145,1.3920779361839737,1.4744983432302698,1.5555497767982847,1.6350000864002268,1.712649396312952,1.7883280918986009
194,K2-333b,0.00012114405018417523,0.00018289611900289263,0.0002674452239567019,0.0003800512118859584,0.0005263609014293431,0.0007122876854124139,0.0009438810735298187,0.001227193078296182,0.0015681476350463321,0.001972418231462898,0.0024453177591339005,0.002991703414157419,0.0036158983573197556,0.004321630856552048,0.005111990807761628,0.005989402876024914,0.006955615013419242,0.008011700778233821,0.00915807368286827,0.010394511711803453
195,WASP-126b,0.2085871516217881,0.25219679622207,0.299979263942141,0.35164777063449937,0.4068667452667502,0.4652654674541583,0.5264505957656548,0.5900172801118025,0.6555587112750134,0.7226740800904309,0.7909750030181811,0.8600905260444247,0.929670851215029,0.999389945286374,1.0689471927873886,1.138068250143973,1.2065052464859487,1.2740364626527132,1.340465604422234,1.4056207702901513
196,WASP-6b,0.054577103838614076,0.07130631587481542,0.09115548965735845,0.11428200939167556,0.14079344046488226,0.17074718474441838,0.20415192441737703,0.24097048487874922,0.28112375026935016,0.32449529197624394,0.37093641124542726,0.42027134462197574,0.4723024298539448,0.5268150765543379,0.5835824281020313,0.6423696378377938,0.702937713197687,0.7650469061578793,0.8284596476921731,0.8929430384884626
197,LHS3844b,0.00027191513647610767,0.00041226118348577424,0.0006053639184529211,0.00086379867904074,0.0012012016354331536,0.0016320037986434235,0.002171134215177445,0.002833708089765311,0.0036347144887767854,0.004588716375398079,0.00570957335524944,0.007010194957556358,0.008502329766641404,0.010196393409449384,0.012101336395372145,0.014224551143797663,0.016571816233775877,0.019147274953423294,0.021953444581383652,0.02499125245649606
198,KELT-7b,5.353266105290272,5.976628368691387,6.601582324503726,7.222954929930709,7.836220029536278,8.437494489918691,9.023513723401091,9.591593317660417,10.139582106108502,10.665810779628643,11.16903908902933,11.648403823729588,12.10336906299223,12.53367966042187,12.939318516559759,13.320467894771161,13.67747482083994,14.010820458228725,14.321093253290476,14.608965585170399
199,K2-198b,1.5551763955636064e-05,2.5918257337286217e-05,4.155042160341862e-05,6.433353032492641e-05,9.654061648417154e-05,0.00014083739447237707,0.00020027257566190043,0.00027825390971031094,0.00037851113360760425,0.0005050476699993416,0.0006620833637478882,0.0008539907848558403,0.0010852276786607678,0.0013602680432725515,0.001683534096787918,0.002059331099979871,0.0024917866577144183,0.002984795762942396,0.003541972493473526,0.004166608940652114
200,WASP-78b,3.8604279813390345,4.1756536630907375,4.478998209832849,4.768947199179245,5.044400695900583,5.304617383589424,5.549160771164916,5.77784916958195,5.9907103648409565,6.187941371799458,6.369873287120915,6.536941024625376,6.6896575764716015,6.828592371015056,6.9543532716021685,7.067571764250386,7.1688909047298095,7.2589556289530055,7.338405069232561,7.407866559168247
201,HAT-P-45b,0.6690574309736487,0.7869102462137288,0.9122761557873657,1.0441156788690487,1.1813597799241566,1.322939862289948,1.467812069567057,1.6149761938436495,1.7634896973551137,1.9124774608484165,2.0611379064727875,2.2087461289790795,2.3546546246066313,2.4982921457740725,2.6391611411426563,2.776834171259966,2.910949623931924,3.041206993107665,3.1673619315727546,3.2892212414906457
202,TrES-2b,0.25679907504976907,0.31261127951277745,0.3742013170546537,0.4412472351220299,0.513352737978249,0.5900647716814242,0.6708901581085672,0.7553107492800489,0.842796794327534,0.9328183843949682,1.0248549691549742,1.118403028558217,1.2129820418633839,1.3081389297300243,1.4034511603171305,1.498528712116188,1.5930150788819804,1.6865874888187522,1.7789564936391107,1.869865065073978
203,CoRoT-2b,0.8092504391585332,0.965922409736409,1.135274390638773,1.3160838034791131,1.5070160994254223,1.706670840724926,1.9136218062088273,2.1264507341147483,2.34377476771523,2.5642679729594504,2.7866774827194565,3.009834917791591,3.232663765352705,3.4541833814904246,3.6735102417056176,3.8898570039836944,4.102529881894616,4.310924756298608,4.514522387626775,4.712883028853193
