,Planet Name,RSM Estimate 1.1-1.1425um,RSM Estimate 1.1425-1.185um,RSM Estimate 1.185-1.2275um,RSM Estimate 1.2275-1.27um,RSM Estimate 1.27-1.3125um,RSM Estimate 1.3125-1.355um,RSM Estimate 1.355-1.3975um,RSM Estimate 1.3975-1.44um,RSM Estimate 1.44-1.4825um,RSM Estimate 1.4825-1.525um,RSM Estimate 1.525-1.5675um,RSM Estimate 1.5675-1.61um,RSM Estimate 1.61-1.6525um,RSM Estimate 1.6525-1.695um,RSM Estimate 1.695-1.7375um,RSM Estimate 1.7375-1.78um,RSM Estimate 1.78-1.8225um,RSM Estimate 1.8225-1.865um,RSM Estimate 1.865-1.9075um,RSM Estimate 1.9075-1.95um
388,HD149026b,1.2195760551898265,1.1826904798379503,1.146982315581566,1.1124968069258931,1.0792530602215127,1.0472508171009756,1.016475632519349,0.9869028314330692,0.958500529102727,0.9312319324719868,0.9050570888420845,0.8799342091520457,0.8558206635756355,0.8326737245846993,0.810451115392545,0.789111408492764,0.768614308877394,0.7489208487227104,0.7299935143178624,0.7117963213633165
389,HAT-P-39b,0.4457557449272634,0.4317252170336425,0.4182014257897593,0.40519056605289044,0.39269074032611956,0.3806942249687981,0.3691891811578749,0.35816094489589306,0.3475929973881561,0.33746769238953933,0.3277667985593542,0.3184719008984402,0.30956469481298887,0.3010271983899752,0.2928419024362267,0.284991873248793,0.2774608195913118,0.2702331326831399,0.2632939059651807,0.25662893983878454
390,TOI-270c,0.026516767328260978,0.026366913318289123,0.02616746462698102,0.025927086560797293,0.025653232335099835,0.02535229320052701,0.025029735380519304,0.024690222895989,0.024337726412925215,0.02397561885793382,0.02360675886432975,0.02323356324431907,0.022858069702166105,0.022481990955890634,0.022106761351365228,0.02173357695208201,0.02136342998235358,0.020997138398523536,0.020635371265920386,0.020278670530835943
391,HAT-P-30b,0.8179507944860637,0.7926626777957807,0.7682404503085369,0.7447041886331746,0.7220578793125574,0.7002937575937211,0.6793956026561122,0.6593412381114113,0.6401044263407054,0.6216562998308597,0.6039664384220257,0.5870036755011468,0.5707366965854035,0.5551344788739503,0.5401666090381412,0.5258035078970061,0.5120165840315372,0.4987783333381859,0.486062397639483,0.47384359248015806
392,LP791-18b,0.015274998920940957,0.015365502168583808,0.015413126938017791,0.01542337034841547,0.01540117288118122,0.015350949074404832,0.015276625201131063,0.015181680078768313,0.015069186444036254,0.014941851242226684,0.014802053821122372,0.014651881463743764,0.014493161995834732,0.014327493404550804,0.014156270533944791,0.013980709002109718,0.013801866529702994,0.013620661891102332,0.01343789170545486,0.013254245280897779
393,HAT-P-12b,0.3015302433470646,0.29543852439630214,0.28924741858159864,0.28301556981986686,0.276789502594623,0.27060587462345237,0.2644933200874001,0.2584739556675526,0.2525646100656563,0.24677782739144818,0.24112268592939404,0.23560546631122264,0.2302301968885443,0.22499909896027953,0.21991295029782515,0.21497138197429957,0.21017312070779107,0.2055161866570315,0.20099805476426533,0.1966157862442064
394,TOI-421c,0.021753708263880376,0.021198869154342145,0.02065123461062961,0.020113380269225944,0.019587185490948598,0.01907398261538029,0.018574675215783387,0.018089831806417368,0.017619760115663765,0.017164565968199652,0.016724199969814182,0.016298494516839037,0.01588719312260392,0.01548997363631342,0.01510646660144653,0.014736269742248925,0.014378959363111883,0.014034099284832232,0.013701247814666742,0.013379963146507412
395,TOI-700c,0.004072097383084571,0.004052340789223475,0.00402467103038263,0.003990435998328804,0.003950798700249584,0.003906759467690122,0.003859176398423782,0.0038087838226881373,0.003756208763769655,0.003701985468855775,0.003646568144427995,0.003590342058222858,0.003533633178344859,0.0034767165170658627,0.0034198233371713657,0.0033631473656420816,0.003306850145028394,0.0032510656383423113,0.0031959041893888243,0.003141455927585873
396,TOI-451d,0.010689875528325364,0.01040183201632821,0.010119342852078746,0.00984342396252446,0.009574779873046675,0.009313873672990566,0.009060981918582007,0.008816237727213712,0.008579664609756283,0.008351203032224528,0.00813073126391904,0.007918081730413409,0.007713053825725067,0.007515423932218883,0.007324953236288878,0.007141393802543612,0.006964493271223671,0.006793998466823804,0.0066296581456576345,0.0064712250627463825
397,NGTS-2b,0.6542654620229091,0.6335368184817761,0.6135709227088876,0.5943742664571803,0.5759418378116443,0.5582603922797249,0.5413109166833306,0.5250704821352691,0.5095136339438222,0.4946134300395802,0.48034221234784513,0.46667217512170905,0.4535757788850602,0.4410260470358018,0.4289967733803248,0.41746266220777895,0.4063994174429578,0.39578379354941606,0.38559361789717433,0.37580779204317655
398,WASP-89b,0.2085693466271957,0.20353477031369002,0.1985327035773651,0.19359224247339502,0.18873529284663126,0.18397805101451098,0.17933218707691403,0.17480579047064584,0.1704041256285994,0.1661302360126943,0.16198542704922653,0.1579696522917454,0.15408182218688996,0.15032005088010342,0.14668185336864878,0.14316430282410733,0.13976415593255026,0.13647795253177228,0.13330209457686043,0.13023290847123292
399,WASP-161b,0.3185798533749017,0.3085939864362992,0.29896443793956146,0.28969643402398393,0.2807893028660336,0.2722381110966546,0.2640349010511056,0.2561696250712528,0.2486308495319907,0.2414062835868575,0.2344831743413307,0.22784860015676286,0.22148968623619072,0.21539376092962376,0.20954846686216172,0.20394183769194457,0.19856234879128618,0.19339894822285508,0.18844107291027626,0.18367865377168666
400,WASP-68b,0.6011191115399691,0.5836908811769388,0.5667399269504232,0.5503021978537208,0.534398893211338,0.5190400543710157,0.5042273403786518,0.4899561731223454,0.47621739468962676,0.4629985468661435,0.45028485753632613,0.4380599994437848,0.42630667195237,0.41500704506021674,0.40414309615003025,0.3936968631937428,0.38365063289908735,0.3739870782328476,0.3646893566080246,0.35574117757251733
401,TOI-904b,0.015034384740961821,0.014885357847982483,0.01471436695495283,0.01452590929360261,0.014323784904697974,0.01411119603257112,0.013890834237198946,0.013664956018660732,0.013435448017046235,0.01320388294200022,0.01297156737363998,0.012739582507265876,0.01250881881720838,0.012280005508037338,0.01205373551457672,0.011830486711472596,0.011610639901288616,0.011394494068341377,0.011182279313769578,0.010974167825127687
402,KELT-8b,2.2430139357672574,2.179897714029538,2.1183036439786904,2.0583994709581797,2.0002934433345545,1.9440482872838905,1.8896920788732419,1.837226704006685,1.7866344413599553,1.7378830830139107,1.6909299144251064,1.6457248034927547,1.6022125929603581,1.560334947469649,1.5200317733595095,1.481242303541505,1.4439059197710455,1.4079627690558811,1.3733542187921817,1.3400231857201759
403,Qatar-5b,0.30984911635503626,0.3011424523506533,0.2926444212219969,0.2843784059978379,0.2763595432174549,0.26859665685680645,0.2610937633266735,0.2538512429164706,0.2468667516127877,0.24013593060289828,0.2336529579234964,0.2274109767877259,0.2214024274533375,0.21561930356373363,0.2100533493012793,0.20469621013072087,0.19953954714315417,0.1945751228564626,0.18979486464712136,0.18519091067402144
404,HATS-13b,0.24978186701648292,0.24309275556561594,0.23652796675364998,0.2301119250523599,0.22386169232868894,0.21778861262807533,0.2118996043366353,0.20619817557979983,0.20068522230932279,0.19535965562502403,0.19021889476983928,0.1852592543396743,0.1804762480863922,0.17586482688308758,0.1714195646659457,0.167134803232379,0.16300476447824805,0.15902363685640533,0.15518564142463642,0.15148508173838396
405,TOI-1518b,4.105235910688332,3.9626304958040706,3.826608320548836,3.6969571026008983,3.5734301580213415,3.4557610206898652,3.343673921892894,3.236891230520801,3.135138661167037,3.0381488439612494,2.945663694016818,2.8574359040511483,2.773229799652839,2.692821734631892,2.6160001579804852,2.5425654499100814,2.472329599097621,2.4051157743969402,2.3407578301826786,2.2790997739689316
406,KOI-94d,0.019274681971655393,0.018689703543792697,0.01812361305303642,0.01757708807533141,0.017050398308442342,0.016543511891702153,0.016056176603622997,0.015587981842589124,0.015138405886203913,0.014706851856869797,0.014292675011693038,0.013895203360530566,0.01351375314905499,0.013147640388047194,0.012796189338590773,0.012458738655050882,0.012134645728309162,0.011823289649143174,0.011524073117141738,0.011236423547542626
407,WASP-8b,0.3060911000166463,0.29775093998896807,0.2895820577453026,0.28161199865007963,0.27385958731184235,0.2663369080014266,0.2590508554296208,0.25200434940871985,0.24519728640668528,0.23862728495221197,0.232290269336747,0.22618092632356399,0.22029306200309792,0.21461988004527113,0.20915419801564705,0.2038886148495204,0.19881563978889275,0.19392779090610313,0.18921766962875222,0.18467801633877412
408,WASP-3b,1.8932296847938785,1.8338865106531201,1.7766608359217926,1.721583718063029,1.6686511646201732,1.6178338579805662,1.569084508000307,1.5223434042977126,1.4775426000825975,1.4346090543414576,1.3934669802402493,1.35403958814647,1.3162503667944563,1.2800240121633697,1.2452870878800697,1.211968481369836,1.1799997050399638,1.1493150803624217,1.119851833971147,1.0915501281693112
409,WASP-186b,0.2885904555541202,0.2795943227406558,0.27091401102653395,0.26255520270119004,0.2545181020087611,0.24679893723219562,0.23939109847500606,0.23228599856960572,0.22547372323559572,0.21894352059297117,0.21268416807775234,0.2066842457155996,0.20093233783828715,0.19541718012346962,0.19012776488574348,0.18505341453777052,0.1801838308430678,0.1755091258242076,0.17101983884164265,0.16670694332161937
410,WASP-175b,0.2597000150646175,0.2517607267911122,0.2440838908188787,0.23667756601577672,0.22954446535433043,0.2226833673258419,0.21609019157313192,0.20975881810914315,0.2036817104364072,0.19785038847790276,0.1922557863323878,0.18688852161194938,0.18173909685413936,0.17679804873583427,0.17205605718304667,0.16750402369459302,0.163133126070419,0.15893485510179078,0.15490103752286744,0.15102384855275774
411,WASP-164b,0.5016186202086746,0.48735871445291906,0.4734587102809644,0.45995360343144764,0.44686541538685737,0.43420627675857243,0.42198082081750915,0.4101880418106755,0.3988227376134843,0.38787662916869814,0.37733922827300537,0.36719850917723135,0.3574414270605234,0.34805431686730004,0.3390231985997485,0.33033400943384095,0.3219727785865925,0.31392575741140255,0.30617951451036274,0.2987210035543743
412,HAT-P-38b,0.1220393554964613,0.1189225892466263,0.11584677108264659,0.11282628567130538,0.10987161931532495,0.10699019647385924,0.10418704239749245,0.10146530810068782,0.0988266863711253,0.09627174150294225,0.09380017066917393,0.0914110110779837,0.0891028040849822,0.0868737250939109,0.08472168623618831,0.0826444173697166,0.0806395297945797,0.07870456618166462,0.0768370394978129,0.07503446314730089
413,HD332231b,0.13241435933572798,0.12845520106243793,0.12461758763876403,0.12090727145583949,0.1173270506999235,0.11387752087924753,0.11055765114649199,0.10736522614274217,0.10429718447810742,0.10134987765144024,0.09851926764753141,0.09580107721313057,0.09319090358197951,0.09068430395047736,0.08827685911559713,0.08596422023641624,0.08374214256511069,0.08160650913325285,0.07955334671460847,0.07757883587084972
414,WASP-144b,0.17393675378240314,0.1696504408722331,0.16540242078088704,0.1612156250357934,0.15710714203631168,0.15308943778268713,0.14917132838481562,0.14535875482104274,0.14165540026725948,0.13806318210122442,0.13458264409842657,0.1312132690831099,0.1279537281258493,0.1248020790721859,0.1217559245683543,0.11881253767722924,0.11596896153584117,0.11322208820447,0.11056872082454586,0.10800562238186301
415,TOI-125c,0.00935073657884624,0.009112555622904424,0.008877430830796026,0.008646474296878707,0.008420498228798617,0.00820007916525966,0.007985608867076208,0.007777334652719476,0.007575391375320198,0.007379826778761093,0.00719062160567411,0.007007705541685325,0.006830969852732813,0.006660277393074407,0.006495470520488971,0.006336377344025956,0.006182816642033516,0.006034601719038876,0.005891543415390994,0.005753452440301238
416,WASP-75b,0.6383924471541662,0.6192701693972391,0.6007386242581706,0.5828249132628696,0.5655419823165659,0.5488922329581797,0.5328702903787792,0.5174651244748598,0.5026616738259136,0.4884420872127012,0.47478667046684087,0.4616746060231199,0.44908449698023417,0.4369947755879587,0.4253840069803011,0.4142311119949374,0.40351552755257614,0.3932173189337188,0.3833172550946684,0.3737968556903096
417,HAT-P-40b,0.8789418514433619,0.8527007002898903,0.8272609803336933,0.8026615881423033,0.7789217126001938,0.756045836887995,0.7340275758603243,0.7128526192339271,0.6925009872578192,0.6729487570165965,0.6541693805860531,0.6361346881268293,0.6188156475403838,0.6021829359104854,0.5862073653927792,0.5708601965742646,0.5561133649071267,0.541939640101461,0.5283127339398203,0.5152073685510528
418,WASP-66b,0.4164501532085086,0.4030439762580885,0.39015322161461197,0.3777778957539769,0.3659112812707883,0.3545419295044601,0.34365515231303845,0.3332341364336104,0.3232607730214174,0.3137162719812027,0.3045816135530951,0.2958378767832576,0.28746647488358806,0.279449320244213,0.2717689364008595,0.26440853012824955,0.25735203369768,0.25058412495502774,0.24409023106006575,0.23785652034160254
419,WASP-17b,1.2385467983921676,1.1984252806534763,1.1598721968027526,1.122882637066787,1.087432415328375,1.0534838861272782,1.0209902882720112,0.9898989801759297,0.9601538403356934,0.9316970381875108,0.9044703297699798,0.8784159946696384,0.8534775022974395,0.8295999741915692,0.8067304929576328,0.7848182963082899,0.7638148854629774,0.7436740701822728,0.7243519673944987,0.7058069663174427
420,WASP-79b,1.0532926783959922,1.0193855518926946,0.9867820400909474,0.9554821593697,0.9254689199551083,0.8967133657037303,0.8691783471217784,0.8428213398240664,0.8175965426181792,0.7934564312815706,0.770352900720119,0.7482380957415733,0.7270650063312365,0.7067878850043191,0.6873625299956855,0.6687464675996697,0.6508990590486514,0.6337815512946833,0.6173570864670302,0.6015906812720524
421,WASP-14b,1.6408151848628245,1.5888513695168267,1.5387974751783156,1.4906701878840156,1.4444572854683,1.4001258497005717,1.3576284528421256,1.316907811009504,1.277900275257361,1.240538440377764,1.2047530832596838,1.1704745914569938,1.1376340040634267,1.1061637578908585,1.0759982099180863,1.047073990258111,1.0193302271687081,0.9927086759249487,0.9671537759494468,0.9426126549073565
422,HD219666b,0.016832294879169245,0.0163811141482573,0.015938366001346793,0.015505689487957316,0.015084228368479202,0.014674741853920923,0.01427769158966828,0.01389330999696277,0.013521653979025711,0.013162647128359965,0.01281611289022793,0.012481800604947918,0.012159405936260234,0.01184858686893695,0.011548976205819787,0.011260191296775064,0.010981841577341844,0.010713534373582289,0.010454879334412293,0.01020549177776948
423,WASP-120b,0.7504591552070853,0.7267729446576298,0.7039489667324905,0.6819964038281495,0.6609109934046998,0.6406788169430504,0.6212791578021938,0.6026866536824442,0.5848729138650517,0.5678077297931139,0.5514599763423937,0.5357982776622164,0.5207914937813481,0.5064090708129709,0.4926212874720583,0.47939942293192755,0.4667158651933177,0.4545441746709432,0.44285911428286434,0.43163665470546664
424,HATS-7b,0.07158500205764264,0.0699355625248967,0.06828738798026991,0.06665162319801453,0.06503681646414598,0.063449438454147,0.06189429968502382,0.060374886233481334,0.058893629705688254,0.05745212436325681,0.05605130178618611,0.05469157140579209,0.053372933589768946,0.05209507063609508,0.05085741997099953,0.04965923299728781,0.04849962236073817,0.0473775998598283,0.04629210679015195,0.04524203816752857
425,HAT-P-34b,0.35343165890866646,0.3422887441562851,0.33155018855344875,0.321220551180827,0.31129802546530966,0.3017762285705639,0.2926455515841834,0.2838941768725904,0.2755088428242627,0.26747541660449486,0.2597793208369247,0.2524058490666649,0.24534039652295783,0.23856862639943122,0.23207658709682424,0.22585079224709528,0.21987827257599427,0.2141466065523964,0.20864393515850715,0.20335896487684063
426,HATS-30b,0.33526075952471374,0.3254843438285558,0.3159817632842724,0.30677206522396755,0.2978662056984369,0.2892690348439046,0.2809808290785212,0.272998473563332,0.26531637442073225,0.2579271618530323,0.2508222312510718,0.24399215861930354,0.23742701839171573,0.23111662537731412,0.22505071770063753,0.21921909384689808,0.21361171402015053,0.20821877377703257,0.20303075615595967,0.19803846716657378
427,TOI-561c,0.012928742874492773,0.012594950765628466,0.012265964674385458,0.011943251121614195,0.011627870566344067,0.011320565299509942,0.011021828941165494,0.010731961401728557,0.010451112358336453,0.01017931565289936,0.009916516508522643,0.009662593059082646,0.00941737337067695,0.009180648885345867,0.008952185022369897,0.008731729519101325,0.008519018972628195,0.008313783948509755,0.008115752947811096,0.00792465546437718
428,TOI-905b,0.4297401176135099,0.4181083640853122,0.4067068048780443,0.3955754108540344,0.3847417443258387,0.37422375890355364,0.3640319947142355,0.35417130001298774,0.3446421816198816,0.33544186420634947,0.32656512095311974,0.3180049244623393,0.3097529561854905,0.30180000435758914,0.29413627398210945,0.28675162738167337,0.27963576989927946,0.2727783922584258,0.26616927867769474,0.2597983879395289
429,WASP-34b,0.4707834531264864,0.45768028208196165,0.4448772625447544,0.4324120853045528,0.42030962956756,0.4085849363170388,0.39724552680799147,0.38629321084687734,0.37572549722858184,0.36553669361527885,0.35571876369484384,0.34626199439942223,0.3371555143077705,0.32838769532476525,0.3199464627277394,0.31181953322920286,0.30399459647217814,0.29645945207394137,0.2892021117553708,0.282210874074479
430,WASP-67b,0.30407051488487985,0.29657732356555916,0.2891510744932508,0.28183185581034326,0.274649540894825,0.2676259223985117,0.2607764123548983,0.25411139658702214,0.24763731390189356,0.24135751619627718,0.23527295408060653,0.22938272344522692,0.22368450109940521,0.2181748918325636,0.2128497046696612,0.2077041724688622,0.20273312613952854,0.19793113248361335,0.19329260285805988,0.1888118784210487
431,WASP-11b,0.3878598520291869,0.37950906504179976,0.3710927039345336,0.362679377795928,0.35432276772846005,0.34606449520041516,0.3379364506526855,0.3299626822198268,0.3221609270196,0.3145438525299709,0.3071200630371535,0.29989491576929883,0.2928711828366063,0.2860495881865599,0.2794292431823031,0.2730079998868065,0.26678273748470793,0.2607495943309635,0.25490415574357084,0.249241605745407
432,HAT-P-41b,1.4910090376062122,1.4443389646356322,1.399327350584574,1.355999906491016,1.3143545610031002,1.2743691452272763,1.236007205791747,1.199222396812922,1.1639617912741587,1.130168369586858,1.0977828808905405,1.0667452257825651,1.0369954737846627,1.0084746020743158,0.9811250216890449,0.9548909419532847,0.9297186120864547,0.9055564699350229,0.8823552208604095,0.8600678645056586
433,HAT-P-43b,0.2635007951366168,0.256250912082463,0.24915780677599883,0.24224400730877813,0.2355246860348025,0.2290093463128558,0.22270314081129916,0.21660790211400888,0.21072294851511958,0.2050457139668027,0.19957224031833706,0.19429756158004924,0.18921600342325529,0.1843214160636216,0.17960735474012135,0.1750672189393862,0.17069435912800957,0.16648215789107584,0.16242409091631477,0.15851377211943216
434,HAT-P-23b,1.5008282820205212,1.4573623393539987,1.4150815670188424,1.3740765646949433,1.334400992727023,1.2960805544872502,1.2591199397653052,1.2235081922969915,1.1892228579170188,1.1562331879322534,1.1245026094897452,1.0939906265194195,1.0646542778287285,1.0364492504793332,1.0093307246676189,0.9832540094259541,0.9581750153889838,0.9340506007384671,0.9108388185710362,0.8884990878078189
435,TOI-2158b,0.191127038644152,0.1858372169304385,0.180665273245978,0.1756270176281682,0.17073299306807876,0.16598969068542363,0.16140049834898737,0.15696644139315308,0.15268676105192938,0.14855936608787546,0.14458118521837654,0.14074844183649038,0.13705686779145904,0.1335018693242871,0.13007865540483463,0.12678233650195223,0.1236080000931192,0.12055076787403138,0.1176058385761358,0.11476851947558127
436,WASP-44b,0.30220456850477523,0.2943078560649028,0.28653579626994635,0.2789211494500525,0.27148736976053306,0.26425063972012747,0.25722147559909786,0.25040599445211026,0.24380691435542143,0.23742434415455696,0.2312564070010123,0.22529973250442709,0.21954984491191495,0.2140014689137246,0.2086487701171955,0.20348554365557162,0.19850536158979934,0.19370168755244632,0.18906796534240763,0.18459768680544367
437,WASP-55b,0.3452906553400999,0.33529972058814256,0.3255802140936065,0.3161531420294469,0.3070309902895595,0.29821979388507186,0.2897207369351314,0.28153138979869907,0.27364666538029436,0.2660595578109298,0.25876171225517325,0.2517438635072625,0.24499617252442896,0.23850848349836262,0.23227051902265486,0.2262720270220899,0.2205028900995327,0.2149532056231023,0.2096133430638442,0.2044739836830782
438,WASP-156b,0.08544446668337559,0.08352667796255413,0.0816040544364603,0.0796906270177968,0.07779724958693067,0.07593222396681867,0.07410180453890221,0.07231060544120309,0.07056192909264318,0.06885803125794812,0.06720033494982168,0.0655896030806095,0.06402607784166697,0.06250959322788678,0.061039665869258804,0.059615568323212804,0.05823638817276547,0.056901075626915154,0.055608481799388654,0.054357389424136995
439,WASP-49b,0.6224408650264135,0.6054810239143903,0.5888694787575088,0.572662243469477,0.5568975981754762,0.5416001164223744,0.5267838187084714,0.5124546425160735,0.49861237731122016,0.48525218033612105,0.47236576357600807,0.4599423224839218,0.4479692616514123,0.4364327606388382,0.42531821385752533,0.4146105711308529,0.40429459988953687,0.3943550855209176,0.3847769829165159,0.3755455295335841
440,TrES-4b,0.8170224215378812,0.7917964631855505,0.7674307522687331,0.7439459737329212,0.7213466514752894,0.6996254950029853,0.6787667020245433,0.6587484656552894,0.6395448747635669,0.6211273506340773,0.6034657289032549,0.586529069857938,0.570286260602102,0.554706457730082,0.5397594078330039,0.525415674536809,0.5116467941716586,0.49842537711398527,0.4857251679548872,0.47352107465438836
441,HD89345b,0.0881851176084638,0.08577077085220895,0.08340730204265998,0.08110245273834042,0.0788614768495576,0.07668770824723717,0.07458300481927088,0.07254809595778318,0.0705828545185384,0.06868650965181138,0.06685781329004242,0.06509517026865091,0.06339673987425729,0.06176051491888601,0.060184383119810586,0.058666174537517365,0.0572036980229386,0.055794768998878565,0.05443723041017647,0.05312896829241117
442,GJ1252b,0.08422529192031929,0.08382121633580333,0.08325305634700018,0.08254871425349919,0.08173227021358921,0.0808244403934439,0.07984299893148616,0.07880315931090609,0.07771791444821251,0.07659833701399014,0.07545384272235561,0.07429241990989904,0.07312082890971419,0.07194477466898051,0.07076905586293997,0.06959769349109714,0.06843404164549992,0.0672808828422329,0.06614051002107955,0.06501479705307371
443,WASP-23b,0.2800611047453546,0.2732600086144668,0.26650775354573536,0.25984279279180533,0.2532939950533363,0.24688262637240665,0.24062393256490283,0.23452840260632477,0.22860277743476642,0.22285085565340823,0.21727413715749241,0.21187233734271355,0.2066437978840112,0.20158581477407514,0.19669490010408078,0.19196699073145812,0.1873976143306003,0.18298202121885176,0.17871528867774156,0.17459240315825264
444,HD108236d,0.01043857668470909,0.010146257900559986,0.009860833368697204,0.009583108133362156,0.009313607161609755,0.009052640777428907,0.0088003556197477,0.008556774335496245,0.008321826498828736,0.008095372688997878,0.007877223227059737,0.007667152737338734,0.00746491144114142,0.007270233890235959,0.007082845692684592,0.006902468663396098,0.0067288247383017336,0.006561638918256347,0.006400641451936634,0.006245569422557154
445,WASP-113b,0.3896572409311437,0.3784032382627125,0.3674527343745136,0.35682980123285635,0.34654884659558793,0.336616955736461,0.32703570276486327,0.3178025517759714,0.3089119404429297,0.3003561174303804,0.29212578870857553,0.2842106153345776,0.27659959565451614,0.26928135748690885,0.2622443801498617,0.25547716179683605,0.2489683441230526,0.24270680386657895,0.23668171847818553,0.23088261173768776
446,L98-59c,0.02090601814154107,0.02082219177096745,0.02069616107831485,0.02053493225875848,0.02034457032247704,0.020130308357016114,0.019896649132160417,0.019647457618384788,0.019386043989746606,0.01911523729162242,0.018837450304463054,0.018554736316701865,0.018268838594088944,0.01798123334003367,0.017693166909235846,0.017405687982842928,0.017119675349071634,0.01683586186592023,0.016554855116637915,0.016277155206527005
447,HAT-P-18b,0.1639514346839591,0.16041729678383654,0.15685595260486207,0.15329634661805852,0.14976111886384955,0.14626781710944,0.14282988076201583,0.1394574388020999,0.13615795662418476,0.13293676034526447,0.12979746183437244,0.1267423033275367,0.12377243689857192,0.120888151132132,0.11808905497668984,0.11537422684150427,0.11274233545810114,0.11019173778279948,0.10772055821426914,0.1053267525919505
448,HAT-P-7b,1.5815639498299798,1.5317075875448796,1.483659724266256,1.4374408926891193,1.3930431211112178,1.3504379435170097,1.3095824438895278,1.270423810789401,1.2329027612219492,1.1969561051157465,1.162518655916032,1.1295246432980628,1.0979087466943394,1.067606840134431,1.0385565175327953,1.010697451330949,0.9839716250386262,0.958323470779541,0.9336999357220308,0.9100504957322553
449,KELT-2Ab,1.3539146512007467,1.3119155911434746,1.2713694288694743,1.2323067333290083,1.194731817594675,1.158629866298292,1.1239723430355224,1.0907210889319379,1.058831423738993,1.0282544856704816,0.9989389895448156,0.9708325400351443,0.943882604478295,0.9180372251628076,0.8932455323685131,0.8694581052187633,0.8466272165477585,0.824706989668357,0.803653488539477,0.783424757917851
450,HAT-P-46b,0.38963449345159945,0.37792540780501654,0.36658210677818254,0.35562043285879275,0.3450476853574692,0.33486481116204747,0.3250680824646408,0.31565038116271754,0.3066021812775315,0.29791229918726553,0.28956846509985984,0.28155775673766487,0.27386692671981583,0.2664826478881983,0.2593916952850072,0.25258107924440093,0.24603814079806094,0.23975061808123135,0.23370669048515072,0.22789500579996966
451,TOI-677b,0.176708146913569,0.17125219829202615,0.16598230665767166,0.1609029458147618,0.15601509420582826,0.15131717502043354,0.146805770489899,0.14247616415347775,0.1383227518711378,0.134339352549572,0.13051944214654107,0.12685632892478704,0.12334328369052446,0.11997363553617978,0.11674084116051789,0.11363853397313117,0.11066055776310184,0.10780098861757555,0.10505414793516853,0.1024146087315416
452,WASP-71b,1.2790778858228962,1.2410237178544337,1.2041175406376525,1.1684183885377997,1.1339562823753644,1.1007395542346172,1.068760472020444,1.037999557533709,1.008428899267518,0.9800146905903596,0.9527191702441312,0.926502101116131,0.9013218919678755,0.8771364428852345,0.8539037768847773,0.8315825060337946,0.8101321696040923,0.7895134734175194,0.7696884530733941,0.750620578734466
453,HATS-72b,0.07544435736322906,0.07391596019875843,0.07236320105362622,0.07080069847611418,0.06924004375090438,0.06769036436173305,0.06615878488786477,0.06465080347039795,0.06317059906870695,0.0617212821373106,0.060305099124503055,0.058923599314572944,0.05757777097194292,0.05626815245692955,0.05499492292733382,0.05375797637922358,0.05255698208004151,0.05139143387857493,0.050260690414961985,0.04916400787967883
454,WASP-118b,0.6762792211107324,0.6550516782741005,0.6345846738967148,0.6148887355254479,0.5959619515934961,0.577793433338293,0.5603659310139185,0.5436578084863286,0.5276445302982746,0.5122997777719733,0.49759628252691246,0.4835064445681837,0.4700027860883396,0.4570582800144463,0.4446465831471844,0.43274219675544245,0.4213205721660465,0.41035817481976655,0.3998325171477626,0.38972216822953504
455,Kepler-6b,0.2599665685541343,0.2528108768960029,0.24581026621310476,0.2389869107580451,0.2323557343482485,0.22592607368361323,0.21970297823353224,0.21368822635808932,0.20788111970860185,0.20227910421153647,0.19687825525679745,0.19167365641850603,0.18665969460128137,0.18183028950951705,0.1771790714552026,0.17269951849913553,0.16838506156577035,0.16422916433327076,0.16022538326157643,0.1563674119932879
456,KELT-11b,2.68488074229933,2.6155099918860225,2.5471441850347087,2.4800870232750003,2.4145579851150756,2.3507105677900704,2.2886467090747913,2.2284281911964943,2.170085660603915,2.1136257634007802,2.0590367902960547,2.0062931414302985,1.9553588557851307,1.9061903983085837,1.858738857375837,1.812951673364273,1.7687739940709473,1.7261497329668876,1.685022390712153,1.6453356880502283
457,HAT-P-65b,1.0548220083037678,1.0246686149822795,0.995294597336724,0.966770618836164,0.9391404479776764,0.9124273925116118,0.8866392879751311,0.861772365874352,0.8378142527077886,0.8147462938574236,0.7925453523695151,0.7711851987869752,0.750637582126782,0.7308730520043164,0.7118615863969813,0.693573067545584,0.6759776391975312,0.6590459711785398,0.6427494516624256,0.6270603231276841
458,CoRoT-11b,0.35065350167806747,0.339601207077501,0.3289496677055077,0.31870346506128594,0.3088608566613611,0.29941555259620556,0.2903580561629388,0.2816766741273798,0.2733582762247515,0.2653888640642766,0.2577539950089416,0.25043909562632327,0.24342969103301063,0.2367115702029792,0.23027090257290558,0.22409431767847993,0.21816895681438506,0.21248250361731127,0.20702319886896475,0.2017798435867749
459,L98-59d,0.007773158281026957,0.007741990430593593,0.00769513040609617,0.007635183211685939,0.007564403905393359,0.0074847382244465745,0.007397860363424518,0.007305207373947877,0.007208010026348502,0.00710732020039361,0.007004035002563001,0.006898917875033041,0.006792616989086735,0.006685681218387083,0.006578573975540457,0.00647168517528291,0.006365341563714907,0.006259815627982468,0.006155333276277819,0.006052080454946442
