,Planet Name,Full Phase Curve SNR 1.1-1.1425um,Full Phase Curve SNR 1.1425-1.185um,Full Phase Curve SNR 1.185-1.2275um,Full Phase Curve SNR 1.2275-1.27um,Full Phase Curve SNR 1.27-1.3125um,Full Phase Curve SNR 1.3125-1.355um,Full Phase Curve SNR 1.355-1.3975um,Full Phase Curve SNR 1.3975-1.44um,Full Phase Curve SNR 1.44-1.4825um,Full Phase Curve SNR 1.4825-1.525um,Full Phase Curve SNR 1.525-1.5675um,Full Phase Curve SNR 1.5675-1.61um,Full Phase Curve SNR 1.61-1.6525um,Full Phase Curve SNR 1.6525-1.695um,Full Phase Curve SNR 1.695-1.7375um,Full Phase Curve SNR 1.7375-1.78um,Full Phase Curve SNR 1.78-1.8225um,Full Phase Curve SNR 1.8225-1.865um,Full Phase Curve SNR 1.865-1.9075um,Full Phase Curve SNR 1.9075-1.95um
193,HATS-51b,0.9169620119294875,1.0953277917160769,1.2882780284138224,1.4944298828461626,1.7122690126881086,1.9402023812451605,2.1766043504333723,2.4198555736772467,2.668374729385347,2.920643490697494,3.1752253461473496,3.430779001079423,3.686067129410636,3.9399612329953277,4.191443319842155,4.439605046677551,4.683644896000606,4.922863879927122,5.156660187493218,5.384523121616265
194,K2-333b,0.0006033682057581653,0.000910929616395824,0.0013320335969617852,0.0018928772602800216,0.00262158506500189,0.003547609165101736,0.00470107965615278,0.006112139099235186,0.007810292156183925,0.009823796113083245,0.012179112276617039,0.014900432323473161,0.018009288122223528,0.021524248627173177,0.0254607033266771,0.029830728470575867,0.03464302988228426,0.03990295450981787,0.04561256188671748,0.051770746245879976
195,WASP-126b,0.6159560344789065,0.7447349335825759,0.8858361428643318,1.0384127912447565,1.201473940400023,1.373924856276252,1.5546040050675807,1.742315868000636,1.93585914101375,2.1340502381484963,2.3357422662083493,2.539839801234728,2.7453098929283413,2.9511897679721963,3.1565917115093427,3.3607055893648163,3.5627994410268067,3.762218531753166,3.9583832064229796,4.150785841397288
196,WASP-6b,0.16578090170137286,0.21659678713779845,0.2768897249497363,0.34713777816462893,0.4276676824575793,0.5186537991023487,0.6201225007113298,0.7319608674132702,0.8539285805112796,0.9856719818029471,1.12673939078882,1.2765969164780953,1.4346441491008342,1.6002292587622526,1.772663156218663,1.951232482053925,2.1352112834423496,2.323871312808003,2.516490941397996,2.712362724968297
197,LHS3844b,0.0007741513680397898,0.0011737211959631302,0.001723491055722949,0.002459263348692285,0.0034198607014432137,0.004646368678622466,0.00618129076836184,0.008067660457401532,0.010348152112406715,0.013064226970215552,0.016255343785461774,0.019958256413926186,0.024206413462934298,0.029029468566163168,0.03445290411926077,0.040497766584209643,0.04718050776628554,0.05451292374350439,0.06250218129124704,0.07115092057379506
198,KELT-7b,14.395164232839058,16.071412336654692,17.7519405702485,19.42283839766437,21.071934791054264,22.688787836648793,24.264618916901846,25.79220953090218,27.265775098597228,28.680826775528708,30.034029477945836,31.323061995238824,32.54648321335209,33.70360703258634,34.79438747175699,35.81931464494113,36.77932171948996,37.67570256477801,38.51003953851486,39.28414069732081
199,K2-198b,0.0001016422053657391,0.0001693948572337866,0.0002715625377092464,0.00042046689493505297,0.000630963869745661,0.000920475864536839,0.001308928448414059,0.001818593769509055,0.002473848399777187,0.0033008576480455937,0.004327201301361946,0.0055814573177924666,0.007092760338806892,0.00889035122968505,0.011003132435271257,0.01345924199835545,0.016285656849828307,0.019507833630784465,0.023149392995446254,0.02723185117987894
200,WASP-78b,8.191672962384775,8.86056918496346,9.504254116749783,10.119514214329897,10.704015459371607,11.256184808264013,11.775096044483293,12.260363631180796,12.712046529132255,13.13056279594407,13.516615005423887,13.871126027211528,14.195184410042286,14.489998457991796,14.756858032641153,14.997103121929584,15.212098264346274,15.403211987967117,15.571800505862196,15.719194994707383
201,HAT-P-45b,1.9232602218117045,2.262037763300064,2.622412307983531,3.001395783343232,3.3959151594354635,3.802898667889577,4.219345658242334,4.642380951172326,5.06929514490578,5.497572637685986,5.924909228522558,6.3492211180797105,6.768647003921055,7.1815447882248025,7.586484219036751,7.982236586745429,8.367762407569032,8.742197852324463,9.104840524989983,9.45513506260754
202,TrES-2b,0.8913561944323048,1.0850817916268558,1.298862396045427,1.53158050209458,1.7818605570795558,2.048129999115408,2.328676994252583,2.621703037526897,2.9253693500490368,3.2378366045502522,3.557297957455538,3.8820056777229937,4.2102918655004125,4.540583870743779,4.871415074565335,5.20143170227758,5.529396311533937,5.854188553129573,6.174803744614267,6.49034973425522
203,CoRoT-2b,2.164006071121955,2.5829605493644383,3.035822478250524,3.5193225768224083,4.029892145410711,4.563786291640231,5.117191176038421,5.686314243277888,6.267457614174502,6.857075625733168,7.45181800226665,8.048560396146895,8.644424118438796,9.236786842014311,9.823285945504837,10.401816007872368,10.970521783850392,11.52778780630675,12.072225583465487,12.602659193525625
204,HAT-P-27b,0.13833507957526817,0.18021971467018955,0.22977389335903076,0.28735643901480074,0.3532028164123836,0.42742534987517405,0.5100177038260613,0.6008626909444178,0.6997424974635323,0.8063504935169947,0.9203039057310949,1.041156751791167,1.1684125599053068,1.3015365116904778,1.439966750163604,1.5831246829209464,1.7304241836954046,1.881279653921798,2.0351129510361172,2.191359223662262
205,G9-40b,1.1075881238783148e-08,2.6075877036405554e-08,5.765793598606645e-08,1.2051106584479473e-07,2.3942333359686873e-07,4.543545359981284e-07,8.271211790948755e-07,1.4498555623768732e-06,2.455316200616015e-06,4.029024187123049e-06,6.423088052533453e-06,9.971467737907212e-06,1.5106325684064777e-05,2.2375027608531718e-05,3.245729314148897e-05,4.618196060485599e-05,6.454282194478401e-05,8.871300211989745e-05,0.00012005739931229695,0.0001601427641157727
206,WASP-41b,0.3143228597103498,0.4033003792437515,0.5069542990894976,0.6256680914240409,0.759583209658991,0.9086106872686238,1.0724492696859589,1.2506080741478365,1.4424319897030389,1.6471283046607625,1.8637933416016395,2.091438163634126,2.329012673253284,2.575427648269387,2.829574444766598,3.09034224560719,3.3566328475560736,3.6273730648035643,3.9015248860992227,4.178093561435318
207,TOI-640b,3.055408966386245,3.540047820808945,4.047162737436865,4.572246619820487,5.1108836454412785,5.658843225837869,6.212148918496482,6.767125532151799,7.320427893214319,7.8690546663575764,8.41035036467345,8.941998329910826,9.462007070433817,9.968691952495469,10.460653872864357,10.93675621063205,11.396101068660279,11.838005571319544,12.261978782711001,12.667699644638452
208,TOI-1259Ab,0.02903532307149101,0.041264249815998404,0.057044841530978455,0.07693297193761052,0.10147383691233555,0.13118752858277588,0.16655618293535954,0.20801312179006126,0.2559342245188491,0.31063160444453114,0.3723495355324373,0.44126247810026725,0.5174749859311646,0.6010232375917309,0.691877917250982,0.7899481700162704,0.895086369182771,1.0070934538184868,1.1257246214245689,1.2506951893511185
209,WASP-138b,0.6310839177570365,0.7502344236899994,0.8784502074399335,1.0147577614200618,1.1581143164313432,1.307441974498183,1.461656836083792,1.6196930058055445,1.7805216720948762,1.9431656546686744,2.1067099248049876,2.2703086503057492,2.433189319029064,2.5946544673915284,2.754081495023678,2.910920992416925,3.0646939509723885,3.214988168399378,3.361454109448832,3.5038004339426685
210,WASP-74b,8.683807969128274,9.803984376833304,10.942351636269832,12.088925909469173,13.234638608916468,14.371403292750395,15.492135223109038,16.590735333298735,17.662048624927706,18.7018052493093,19.70655086707691,20.67357140353598,21.600816055444614,22.486821359350508,23.33063828743481,24.13176367094155,24.890076737647814,25.605781162676447,26.279352747467037,26.91149263897166
211,HAT-P-25b,0.1062280917363534,0.13885381499863678,0.17758150636521922,0.2227223242065192,0.27449007855802876,0.33300043068136637,0.39827360799542105,0.47023991449422015,0.5487473208284879,0.633570468997644,0.7244205054674153,0.8209552489564792,0.9227892945316789,1.0295037468566264,1.1406553580619725,1.2557849174586646,1.3744248004129531,1.4961056323727215,1.6203620621347512,1.746737667172418
212,HAT-P-62b,0.5574617142754963,0.6700098244920888,0.7925627182847635,0.9243121677546048,1.0643449908999052,1.2116774885731314,1.3652863112398084,1.524135202742705,1.6871974430284828,1.8534740799911873,2.0220082196450972,2.191895752114505,2.362292945520115,2.5324213555386446,2.7015704873367294,2.869098618263455,3.0344321513393284,3.1970638264682556,3.3565500721106774,3.512507737355498
213,WASP-29b,0.024532597543732944,0.03468773700386648,0.047726312597734355,0.06408144539605032,0.08417389476068628,0.1084008982001845,0.13712641947760215,0.17067309450682136,0.20931601752148005,0.2532783862834142,0.3027289282334021,0.35778095942694704,0.4184928824988168,0.48486990516385137,0.5568667528050633,0.634391153480429,0.7173078875135928,0.8054432135645105,0.8985895061306317,0.9965099638066351
214,WASP-82b,9.850189856090713,10.841219461591487,11.817373739097688,12.771670119262525,13.6983405688527,14.592744839654612,15.451266795811431,16.271203091858773,17.050650866254813,17.788399027789737,18.483826094266455,19.136806325129097,19.747624999806938,20.31690306383194,20.845530936233423,21.334610995043825,21.785408093112487,22.199307372457604,22.57777861788512,22.922346401297773
