,Planet Name,Eclipse Flux Ratio 1.1-1.1425um,Eclipse Flux Ratio 1.1425-1.185um,Eclipse Flux Ratio 1.185-1.2275um,Eclipse Flux Ratio 1.2275-1.27um,Eclipse Flux Ratio 1.27-1.3125um,Eclipse Flux Ratio 1.3125-1.355um,Eclipse Flux Ratio 1.355-1.3975um,Eclipse Flux Ratio 1.3975-1.44um,Eclipse Flux Ratio 1.44-1.4825um,Eclipse Flux Ratio 1.4825-1.525um,Eclipse Flux Ratio 1.525-1.5675um,Eclipse Flux Ratio 1.5675-1.61um,Eclipse Flux Ratio 1.61-1.6525um,Eclipse Flux Ratio 1.6525-1.695um,Eclipse Flux Ratio 1.695-1.7375um,Eclipse Flux Ratio 1.7375-1.78um,Eclipse Flux Ratio 1.78-1.8225um,Eclipse Flux Ratio 1.8225-1.865um,Eclipse Flux Ratio 1.865-1.9075um,Eclipse Flux Ratio 1.9075-1.95um
305,Kepler-91b,1.7158853149985463e-05,1.9255460614618107e-05,2.1420744983024463e-05,2.36440004834817e-05,2.5915112624849834e-05,2.8224628366927518e-05,3.0563795304432545e-05,3.292457653359333e-05,3.5299646902027546e-05,3.7682375408949176e-05,4.006679766655391e-05,4.244758157524019e-05,4.481998871129627e-05,4.717983337313466e-05,4.9523440773370155e-05,5.1847605488821164e-05,5.414955097784428e-05,5.642689073344693e-05,5.8677591451282306e-05,6.0899938444883456e-05
306,TOI-3688Ab,1.7149302962147307e-05,2.1185112267397776e-05,2.576178520485403e-05,3.0887699039134836e-05,3.6565480874270694e-05,4.2792484980302635e-05,4.956133735036255e-05,5.686051463603307e-05,6.467493123409725e-05,7.298651442871924e-05,8.177475289577175e-05,9.101720845705674e-05,0.0001006899847302894,0.00011076814931053611,0.00012122610842487376,0.0001320379347212808,0.0001431776500830075,0.00015461946619286154,0.00016633798609036514,0.00017830837023988328
307,LHS1478b,6.589415097010818e-11,1.2307294437231437e-10,2.1991366089111951e-10,3.7762253470269217e-10,6.255610391066859e-10,1.0031479252204829e-09,1.5618556889666687e-09,2.367232829642738e-09,3.5008792020787617e-09,5.062302331629992e-09,7.170587279031914e-09,9.965820752003845e-09,1.3610220754139902e-08,1.828893519504029e-08,2.421048566767408e-08,3.160684525208359e-08,4.073315109931619e-08,5.18670632172919e-08,6.530779000952124e-08,8.137480853836364e-08
308,Kepler-1658b,3.0880687767775155e-05,3.498897999630852e-05,3.926605568594122e-05,4.368985330540276e-05,4.8239155418384885e-05,5.2893817878913775e-05,5.7634922415438815e-05,6.24448672301452e-05,6.730740857253488e-05,7.220766444342015e-05,7.713208981351157e-05,8.20684310962593e-05,8.70056661464675e-05,9.193393478226662e-05,9.68444637467756e-05,0.00010172948912448728,0.00010658217848761914,0.0001113965544487437,0.00011616742081733153,0.00012089029218003276
309,GJ9827b,2.3646671039583454e-07,3.122089627050899e-07,4.0396841956732246e-07,5.132955298900002e-07,6.416245031553281e-07,7.902517708891121e-07,9.60320072231994e-07,1.1528078656002893e-06,1.3685235925452937e-06,1.6081042138749927e-06,1.8720173881367816e-06,2.1605666553441503e-06,2.4738990124332645e-06,2.8120143112703817e-06,3.1747759669560456e-06,3.561922527383707e-06,3.973079719829458e-06,4.407772653462036e-06,4.865437915859217e-06,5.345435355550886e-06
310,GJ9827c,1.186090352563321e-09,1.864757355658612e-09,2.838181938300916e-09,4.195654746810312e-09,6.0414798002325635e-09,8.494872211246683e-09,1.1689433077558374e-08,1.577223264755652e-08,2.0902548850956404e-08,2.725031911285808e-08,3.499436933030496e-08,4.432048559658466e-08,5.541939249188911e-08,6.84846973524568e-08,8.371085368451736e-08,1.0129118951973273e-07,1.2141603861795764e-07,1.4427100449145674e-07,1.7003537961393215e-07,1.98880735142124e-07
311,GJ9827d,1.5634798598211824e-10,2.7425921456593156e-10,4.621889865038424e-10,7.513298381156367e-10,1.1823021988794617e-09,1.8065672593888023e-09,2.6877243853151197e-09,3.902634573214133e-09,5.542320863479301e-09,7.712608327842526e-09,1.053447906848221e-08,1.4144130566590858e-08,1.86927378610731e-08,2.4345930808919862e-08,3.128300668580853e-08,3.969590543520084e-08,4.978797993693501e-08,6.177259683715331e-08,7.58716049424442e-08,9.231370816759553e-08
312,LTT1445Ab,2.6227667425095536e-14,6.50360911459921e-14,1.5127304869629665e-13,3.3218564835833743e-13,6.925481250950208e-13,1.3775290467021587e-12,2.6254625721344164e-12,4.813006806766196e-12,8.515191694120119e-12,1.458270897587999e-11,2.4238471004540108e-11,3.919497339500877e-11,6.179336316518211e-11,9.516437517234164e-11,1.4341049871344218e-10,2.1180791950433004e-10,3.0702599511758814e-10,4.373613049946176e-10,6.129827029184218e-10,8.461833152884201e-10
313,KELT-4Ab,8.051228622362857e-05,9.508214489236247e-05,0.00011088629244163212,0.00012786883849772983,0.00014596591730168433,0.0001651078287887257,0.00018522093937000555,0.00020622933132774518,0.00022805620405741083,0.0002506250399978439,0.0002738605540302218,0.0002976894483142594,0.0003220409957257225,0.0003468474748718275,0.00037204447856233953,0.0003975711159595489,0.0004233701266797247,0.0004493879230563539,0.0004755745747271915,0.0005018837477544759
314,HAT-P-54b,9.168810586039018e-08,1.4337060240794015e-07,2.1710789518889746e-07,3.1942777426471375e-07,4.579104733818474e-07,6.411706695971367e-07,8.788097548193908e-07,1.1813411084320135e-06,1.5600921371168904e-06,2.027087504671749e-06,2.5949182837230784e-06,3.2766017752921606e-06,4.0854365227161715e-06,5.034856655992002e-06,6.138289199284595e-06,7.409017408570402e-06,8.860052619511531e-06,1.0504016509696659e-05,1.2353035137630734e-05,1.4418645628921847e-05
315,MASCARA-4b,0.00014760197502858657,0.00016606871174298975,0.00018514657139782293,0.00020473711462435203,0.00022474788485534212,0.00024509300029750745,0.00026569344148970146,0.00028647710648817916,0.00030737869378656436,0.00032833946198035276,0.0003493069053346296,0.00037023437595351533,0.00039108067616476977,0.0004118096389185036,0.00043238970930844107,0.00045279353659788657,0.0004729975832145066,0.0004929817549252475,0.0005127290546892407,0.0005322252614046377
316,HATS-70b,0.00023749176657670914,0.00026121140121352927,0.000285167760352051,0.00030925745924616395,0.0003333894441006194,0.0003574842287709087,0.0003814730146383055,0.0004052967583487878,0.0004289052332588599,0.00045225611591573014,0.0004753141179457593,0.0004980501756226819,0.0005204407035178897,0.0005424669144834233,0.0005641142053663207,0.0005853716059693211,0.0006062312875994705,0.0006266881268848862,0.0006467393202407183,0.0006663840443160117
317,WASP-52b,1.9794884086972207e-05,2.5484570572854187e-05,3.220665309232288e-05,4.0029488175872006e-05,4.9011254305256516e-05,5.919948008821136e-05,7.063090605552896e-05,8.333162780591974e-05,9.73174671907445e-05,0.00011259452038425684,0.00012915983590186024,0.00014700218102149562,0.00016610286096528504,0.0001864365611349857,0.00020797218834708772,0.00023067369218510988,0.0002545008521728837,0.0002794100204342215,0.00030535481284729336,0.00033228674446133166
318,WASP-7b,4.371333152556645e-06,5.5873062741910275e-06,7.012753263807256e-06,8.659328235290266e-06,1.0536475018555319e-05,1.2651398247061134e-05,1.5009097799686086e-05,1.7612453967398273e-05,2.046235129265232e-05,2.355783012035486e-05,2.6896256269323248e-05,3.04735007098322e-05,3.428412259613825e-05,3.83215503751138e-05,4.257825692796985e-05,4.704592577979757e-05,5.1715606326086075e-05,5.6577856782105594e-05,6.16228741723253e-05,6.684061115863808e-05
319,HAT-P-44b,2.0355674022659766e-06,2.8008120127529342e-06,3.7651337713143225e-06,4.9568406831355295e-06,6.404031057468515e-06,8.13408085309075e-06,1.0173184555341847e-05,1.2545959488408553e-05,1.527511873327288e-05,1.8381213893859722e-05,2.188244587069547e-05,2.5794539523991778e-05,3.0130676550987723e-05,3.490147995710577e-05,4.011504305212837e-05,4.577699584075993e-05,5.189060190195937e-05,5.845687927754678e-05,6.547473944680254e-05,7.294113909334118e-05
320,KELT-14b,0.00013988871456260452,0.00016272229329327526,0.00018712859300835645,0.00021299899775542076,0.00024021911354804376,0.00026867155264699637,0.0002982382575807853,0.00032880239494412005,0.00036024985950970867,0.0003924704341051613,0.00042535865173408226,0.000458814404872832,0.0004927433437387865,0.00052705710131955,0.0005616733785793204,0.0005965159188586001,0.0006315143962745622,0.0006666042390407719,0.0007017264051230862,0.0007368271245570388
321,WASP-192b,2.954014735201883e-05,3.588096987767716e-05,4.2953460801007615e-05,5.0753454613709884e-05,5.92696766068086e-05,6.848468612559146e-05,7.837582842136222e-05,8.891615970711337e-05,0.0001000753203817444,0.00011182033999738774,0.00012411636444389028,0.00013692730116415656,0.00015021638219911358,0.00016394664771301267,0.00017808135458310611,0.00019258431584704867,0.00020742017745552395,0.0002225546390182409,0.00023795462517418658,0.0002535884139539312
322,WASP-162b,8.635889267147005e-08,1.2974185496748955e-07,1.892674481441971e-07,2.6890258547731724e-07,3.7305101585622976e-07,5.06505105779618e-07,6.743865605034478e-07,8.82079018767384e-07,1.135155478079953e-06,1.4393033531555251e-06,1.8002496903629439e-06,2.2236887033475077e-06,2.7152133994861815e-06,3.280252665289448e-06,3.924014794686594e-06,4.651438093204397e-06,5.467148882900581e-06,6.375426972023397e-06,7.380178440420598e-06,8.484915424715008e-06
323,TOI-169b,3.7499623558721044e-05,4.483016891238197e-05,5.2879708989927124e-05,6.162889638221268e-05,7.105249519887923e-05,8.11205149452208e-05,9.17992715449387e-05,0.00010305235452129363,0.00011484148916155945,0.00012712728987699507,0.00013986990629864666,0.00015302956729730896,0.00016656703043901153,0.0001804439456979333,0.00019462314280983625,0.00020906885167515574,0.0002237468648812,0.0002386246508380606,0.00025367142531091443,0.00026885818835413553
324,GJ1132b,4.183083816574813e-11,8.00386278822605e-11,1.4627078578861025e-10,2.564983159621577e-10,4.3334424285536036e-10,7.078403392693297e-10,1.1213381923327488e-09,1.7275192892225e-09,2.594440423898036e-09,3.806546427148878e-09,5.46658200443358e-09,7.697337979577044e-09,1.0643173888828243e-08,1.4471267905418007e-08,1.937255570431528e-08,2.556233132886683e-08,3.328049470213546e-08,4.2791441554897174e-08,5.438360176653178e-08,6.836864111174576e-08
325,HD63433c,5.917615420131494e-11,1.0529458209417221e-10,1.797757711827749e-10,2.9576300634091325e-10,4.705749297727521e-10,7.263915810399903e-10,1.0909009237578476e-09,1.5978769508999404e-09,2.2876640670103013e-09,3.207547379634254e-09,4.4119942538548295e-09,5.962758485829655e-09,7.928844301312207e-09,1.0386332747566134e-08,1.3418077688351156e-08,1.7113282394592565e-08,2.1566970593924614e-08,2.6879367813007845e-08,3.3155209978945284e-08,4.0502996634629266e-08
326,HATS-52b,0.00016488124901047177,0.000192860751302555,0.00022292778685208304,0.00025495694990647366,0.00028881284484395597,0.0003243537952336429,0.0003614350120849922,0.0003999112391559902,0.00043963891142993576,0.0004804778732905962,0.0005222927076526337,0.0005649537280564363,0.0006083376838502907,0.000652328225064853,0.0006968161691699627,0.0007416996071110906,0.0007868838812048795,0.0008322814628583189,0.0008778117538008695,0.0009234008306551586
327,HATS-57b,1.744983949429254e-05,2.2018631553206682e-05,2.7309604774092146e-05,3.33528316565199e-05,4.0170601747715326e-05,4.7777593214123026e-05,5.618122172871644e-05,6.538212125110604e-05,7.537471601889797e-05,8.614784871678767e-05,9.768543568787355e-05,0.00010996712575900258,0.00012296894449689432,0.00013666391034819884,0.00015102261308739563,0.0001660137483041931,0.00018160460434699403,0.00019776150026239476,0.00021445017490363786,0.0002316361285964565
328,KELT-15b,3.4015525884106646e-05,4.122514851019672e-05,4.92486824810384e-05,5.8079006465252024e-05,6.770123149864863e-05,7.809379276308013e-05,8.92295373531728e-05,0.00010107677049296967,0.00011360023430152983,0.00012676200274280226,0.0001405222839298322,0.00015484012669777605,0.00016967403257395913,0.000184982477224116,0.00020072434739428624,0.00021685930052207117,0.0002333480547508335,0.00025015261720463697,0.000267236458198186,0.00028456463866539965
329,HD202772Ab,6.816569023853111e-05,7.76668680135706e-05,8.761308732717094e-05,9.795332018289715e-05,0.00010863770315118163,0.00011961821620662188,0.00013084917154645233,0.00014228754409717357,0.00015389317298460128,0.00016562886004013543,0.00017746038793539295,0.00018935647709279928,0.00020128869729807766,0.0002132313470404979,0.00022516131106821316,0.000237057904471712,0.0002489027097786657,0.0002606794120265872,0.0002723736355388038,0.00028397278512642986
330,HATS-10b,7.985947523988834e-06,1.0132589695794698e-05,1.2631592172224891e-05,1.5499756297327257e-05,1.8750107968660368e-05,2.239192546663986e-05,2.643086281477087e-05,3.086914673568478e-05,3.570582703550284e-05,4.093706264032411e-05,4.6556428168795625e-05,5.25552286049925e-05,5.892281217337965e-05,6.56468738156979e-05,7.271374367992632e-05,8.010865673962111e-05,8.781600107589855e-05,9.581954349582963e-05,0.00010410263205917499,0.00011264837577238133
331,K2-198d,1.694921704049841e-08,2.486834434331085e-08,3.548880613925988e-08,4.939808496968241e-08,6.723107623760138e-08,8.966098875994173e-08,1.1738932317061722e-07,1.5113537611775788e-07,1.9162567775425737e-07,2.395837138678078e-07,2.9572021981892194e-07,3.607242673569947e-07,4.3525530185557553e-07,5.199362295697627e-07,6.15347603956186e-07,7.220229177211063e-07,8.404449731654738e-07,9.710432771696659e-07,1.1141923880824516e-06,1.2702111289540569e-06
332,HATS-64b,3.550030938854019e-05,4.223332507348319e-05,4.958850008620898e-05,5.754403261196222e-05,6.60734468963069e-05,7.514663532854192e-05,8.473080953433999e-05,9.479134754160795e-05,0.0001052925323060184,0.00011619818278203175,0.00012747218273406012,0.00013907891500842168,0.00015098361038848763,0.00016315262073352807,0.0001755536260991381,0.00018815578514414633,0.00020092983749066425,0.00021384816592802275,0.00022688482551526954,0.0002400155457946026
333,K2-260b,0.00010052354311697273,0.00011646112094840743,0.00013342262130790073,0.00015132835452658596,0.00017009600223925024,0.0001896424306712541,0.0002098851663793557,0.00023074356553832903,0.0002521397125923956,0.00027399908531121646,0.00029625102220156793,0.00031882902572230934,0.0003416709314772472,0.00036471896996709654,0.00038791974386739945,0.0004112241403529759,0.0004345871948207582,0.0004579679195259927,0.00048132910815876137,0.0005046371252417006
334,WASP-180Ab,2.38180203020132e-05,2.931144839258255e-05,3.5515900088097515e-05,4.2438368493827224e-05,5.007836690408863e-05,5.842865204252982e-05,6.747601498387889e-05,7.720209756496194e-05,8.758420160178988e-05,9.85960667368647e-05,0.00011020860002507353,0.00012239054638074406,0.00013510909381383415,0.00014833041110116338,0.000162020118317568,0.00017614369264617351,0.00019066681324364352,0.00020555564978794828,0.00022077709979800186,0.0002362989799833325
335,TOI-674b,6.3284308038727245e-09,1.0700263478287723e-08,1.7428873770909613e-08,2.7451186257917895e-08,4.1946636622612377e-08,6.236270952664603e-08,9.043568733443406e-08,1.2820565228754668e-07,1.780251003761407e-07,2.4256084746744146e-07,3.247892133798707e-07,4.2798474009471786e-07,5.557029251268633e-07,7.117576248946311e-07,9.001939050667852e-07,1.125257188153238e-06,1.391359578249565e-06,1.7030442354320972e-06,2.0649486349979284e-06,2.481767486690645e-06
336,TrES-3b,0.00010949540729915208,0.0001321009879635332,0.00015715166326665613,0.00018461309698234124,0.00021442856872291345,0.0002465224186743381,0.0002808034125859632,0.0003171679264110763,0.0003555028843574752,0.00039568841163769474,0.0004376001844755187,0.00048111147574684626,0.0005260949059054801,0.0005724239164403074,0.000619973987821272,0.000668623626402852,0.0007182551456380452,0.0007687552666780554,0.0008200155623611133,0.0008719327670128021
337,WASP-10b,2.128429053381702e-06,2.9807530771910037e-06,4.0737325018162125e-06,5.446739172488849e-06,7.139959114623225e-06,9.193675826363852e-06,1.1647587568172343e-05,1.4540179555717525e-05,1.790816589721331e-05,2.178601055163703e-05,2.6205531757831653e-05,3.119559040333408e-05,3.6781859678224663e-05,4.2986671042755737e-05,4.9828929939967104e-05,5.73240936997587e-05,6.548420359824114e-05,7.431796294933068e-05,8.383085331801735e-05,9.402528137256496e-05
338,TOI-1789b,4.978994638293581e-05,5.788231716121037e-05,6.652585968517911e-05,7.568164947517359e-05,8.530883985566351e-05,9.536564056803974e-05,0.00010581013081792785,0.00011660091844122878,0.0001276976603757501,0.0001390614611682605,0.00015065516643764947,0.0001624435675221517,0.00017439353231146111,0.0001864740757547442,0.0001986563819182158,0.0002109137878579023,0.0002232217380481313,0.00023555771670668018,0.0002479011641041447,0.0002602333818439681
339,KELT-1b,0.00021254863909677616,0.00023616737063611025,0.00026027782891431593,0.00028476405461282404,0.0003095204610820039,0.0003344517965909972,0.0003594728495793382,0.00038450797795588356,0.00040949052569473,0.0004343621750245315,0.0004590722702620665,0.00048357713952229287,0.0005078394328076796,0.000531827488996901,0.0005555147396983045,0.0005788791545254015,0.0006019027298497808,0.0006245710212916004,0.0006468727189563978,0.0006687992635886318
340,WASP-107b,1.4391411813681678e-08,2.3950405842268936e-08,3.843222303805542e-08,5.968370203174494e-08,8.998900512047482e-08,1.321041765896565e-07,1.892813846152454e-07,2.6528172028650286e-07,3.6437604941963616e-07,4.91333994740092e-07,6.514016329389834e-07,8.502689022088342e-07,1.094028022439693e-06,1.3891244332639191e-06,1.7423018624910047e-06,2.1605431615315357e-06,2.651008499839668e-06,3.220972412511606e-06,3.8777610586965876e-06,4.628690886772798e-06
341,WASP-36b,0.00010354418752312913,0.0001234522661810152,0.00014525393906450644,0.00016889079206603,0.00019428953999543763,0.0002213650930584743,0.0002500233923000474,0.0002801639664265887,0.0003116821877096941,0.0003444712233151197,0.00037842369151194316,0.0004134330408953045,0.0004493946760000174,0.0004862068553489238,0.0005237713887775081,0.000561994160371824,0.000600785501991296,0.0006400604404558099,0.0006797388393045339,0.0007197454537590274
342,Kepler-18c,6.013373684748959e-08,8.689115385699885e-08,1.222468852547374e-07,1.679136924398327e-07,2.2570839201820876e-07,2.975226587795029e-07,3.8529257777458993e-07,4.909681903440765e-07,6.164840915971868e-07,7.637319267737558e-07,9.345354212221449e-07,1.130628377727151e-06,1.3536358948527462e-06,1.6050589058683443e-06,1.8862620115449808e-06,2.1984644811903037e-06,2.5427342227782184e-06,2.91998447207096e-06,3.330972918960779e-06,3.776302973524527e-06
343,HAT-P-68b,2.0393622130953987e-06,2.8572934860617525e-06,3.906733352999681e-06,5.225747082419937e-06,6.853236376689057e-06,8.828249169341875e-06,1.1189320207650887e-05,1.3973862793342356e-05,1.7217626275501783e-05,2.095422856033515e-05,2.521476825755154e-05,3.0027517232209668e-05,3.541769129200036e-05,4.140729446981794e-05,4.801503077979028e-05,5.525627633287277e-05,6.314310419151612e-05,7.168435422108401e-05,8.08857403666872e-05,9.074998816752336e-05
344,TOI-1807b,3.1407381104784836e-06,3.6864617487665207e-06,4.275525168426528e-06,4.9057377653347194e-06,5.574660898543601e-06,6.279680981429292e-06,7.018073672044315e-06,7.787059038883959e-06,8.583847998822269e-06,9.405680597611857e-06,1.024985686446858e-05,1.1113761050110735e-05,1.1994880076047903e-05,1.2890817000757636e-05,1.3799300260105192e-05,1.4718189375745375e-05,1.564547775412613e-05,1.6579293125589558e-05,1.751789610164787e-05,1.8459677261165366e-05
345,HAT-P-17b,1.5361437642870142e-08,2.5101876594604737e-08,3.959616750626337e-08,6.0510438441554e-08,8.986537817405247e-08,1.3005388203495893e-07,1.8384931058947633e-07,2.5440402545644683e-07,3.452383695006413e-07,4.6022068739004277e-07,6.035393199688386e-07,7.796677464843059e-07,9.933241957359813e-07,1.2494271100991373e-06,1.5530478381161656e-06,1.909361866504238e-06,2.323599795569604e-06,2.8009991266939067e-06,3.3467577786506693e-06,3.965990090936907e-06
346,HATS-45b,1.5568162992850744e-05,1.9385024636415973e-05,2.3746154528894295e-05,2.8664860931343792e-05,3.414853278323238e-05,4.019901442584078e-05,4.6813073079809715e-05,5.398292403405301e-05,6.169678447779422e-05,6.993943276640916e-05,7.869275530927708e-05,8.793626801945027e-05,9.76476032988846e-05,0.00010780295685175043,0.00011837749126977808,0.0001293456953900196,0.00014068169996935852,0.00015235955133502705,0.00016435344543498854,0.00017663792519715258
347,TOI-1728b,9.08321683426825e-09,1.466683977736498e-08,2.2885553850864954e-08,3.462745110146047e-08,5.095938657148238e-08,7.313372590245327e-08,1.0259032361884137e-07,1.4095368046221085e-07,1.9002546490996667e-07,2.5177277861979333e-07,3.2831269221256845e-07,4.2189367603010595e-07,5.348746035972478e-07,6.697020192577757e-07,8.288863429053321e-07,1.0149776413318073e-06,1.2305415346213978e-06,1.4781357336780044e-06,1.7602876268972177e-06,2.0794732546648454e-06
348,HAT-P-3b,1.858269798218318e-06,2.523077347300603e-06,3.3501327044758e-06,4.360047145990842e-06,5.5728503281924915e-06,7.007633434622188e-06,8.682244755595795e-06,1.0613041572164529e-05,1.2814698896583642e-05,1.5300073063858534e-05,1.8080116327061387e-05,2.1163837396389596e-05,2.4558302173988947e-05,2.826866866622271e-05,3.229825010178436e-05,3.6648600559064656e-05,4.131961783470671e-05,4.6309658806758814e-05,5.1615663113010567e-05,5.723328154247136e-05
349,WASP-95b,3.429939092814867e-05,4.1663588379700746e-05,4.987827763819727e-05,5.893878993575388e-05,6.883219092947656e-05,7.953837212851637e-05,9.103115334003524e-05,0.00010327935497496904,0.00011624781103948649,0.0001298983036131337,0.00014419040761828931,0.00015908224088838913,0.00017453111917914698,0.00019049411909206898,0.00020692855413984666,0.0002237923706031676,0.00024104447060316233,0.00025864497010696106,0.0002765553995295576,0.0002947388543001604
350,HATS-31b,5.8998550492183915e-05,6.953946676839881e-05,8.095239493952208e-05,9.319552373406728e-05,0.00010622166541675606,0.00011997977546534679,0.0001344162925117469,0.00014947629342711974,0.00016510446809798177,0.00018124592479240985,0.00019784684081766447,0.00021485497508057325,0.00023222005971995478,0.00024989408761384827,0.0002678315116015707,0.000285989369946409,0.0003043273510761375,0.0003228078090994813,0.00034139574009036614,0.0003600587277111245
351,KELT-19Ab,7.750456102262272e-05,9.107651526895399e-05,0.00010571759435582255,0.0001213689600144547,0.0001379659654851572,0.00015544008386933296,0.0001737205726263824,0.0001927358777659649,0.00021241479214361545,0.00023268738880938695,0.0002534857537094476,0.00027474454312366415,0.00029640139076755125,0.0003183971880508097,0.0003406762589779121,0.0003631864488928302,0.00038587914391287825,0.0004087092355996538,0.00043163504326115045,0.0004546182043146834
352,WASP-87b,0.00020605935465486635,0.00023129953438521218,0.0002573297787702043,0.0002840176505377514,0.0003112391136698728,0.00033887924241839167,0.00036683253870661386,0.0003950029516640557,0.0004233036773255822,0.00045165680201239154,0.0004799928400777253,0.000508250205700708,0.0005363746492098794,0.0005643186808698971,0.0005920409989768098,0.0006195059342707857,0.0006466829188878488,0.0006735459851487573,0.0007000732972606558,0.0007262467173459256
353,Kepler-447b,6.111886628629889e-07,8.896899790441015e-07,1.2603013151403189e-06,1.7421583529308733e-06,2.3557354549299666e-06,3.1225308704205465e-06,4.064730565731914e-06,5.204865070066723e-06,6.565471954914103e-06,8.168774416034473e-06,1.0036384143107049e-05,1.2189034424395068e-05,1.4646347366861014e-05,1.742663729237967e-05,2.0546750835773407e-05,2.402194302916676e-05,2.786578769827265e-05,3.209011979539219e-05,3.670500681961535e-05,4.171874619243597e-05
354,Kepler-1656b,5.970556021489915e-11,1.1010358946249495e-10,1.943427972415797e-10,3.2979701393099735e-10,5.401522448164774e-10,8.567319896795764e-10,1.3198412500605278e-09,1.9800761237679633e-09,2.8995463770647533e-09,4.15296218820943e-09,5.8285427268305456e-09,8.028712601789575e-09,1.0870561683683862e-08,1.448605365154721e-08,1.9021978199510573e-08,2.4639650676416228e-08,3.1514370670272344e-08,3.983465747560802e-08,4.980128539912203e-08,6.162614546809661e-08
355,TOI-4010c,4.611786602070659e-08,6.922556165877042e-08,1.0090980550224095e-07,1.432729467389848e-07,1.9864823943918143e-07,2.695743928909889e-07,3.5876430116761146e-07,4.69069493278483e-07,6.034418569487406e-07,7.648941082606906e-07,9.564603330080545e-07,1.1811577383877683e-06,1.441950546553877e-06,1.7417167511773235e-06,2.0832182567416353e-06,2.4690747361783335e-06,2.901741380615171e-06,3.383490577847302e-06,3.916397444033255e-06,4.502329045045367e-06
356,HATS-55b,8.827420336955011e-06,1.133066645074584e-05,1.427750870387288e-05,1.7694915981313934e-05,2.1605276578656415e-05,2.6026270181608028e-05,3.097088090801845e-05,3.6447526040439254e-05,4.246027553747147e-05,4.900913913482454e-05,5.6090400322655315e-05,6.369697932678302e-05,7.181881014849958e-05,8.044321954149214e-05,8.955529840622178e-05,9.913825839660843e-05,0.0001091737685340751,0.00011964226830928376,0.00013052325513862313,0.00014179554515711537
357,Kepler-450b,2.578078831818735e-09,4.087443642542623e-09,6.268314298516512e-09,9.329669029728314e-09,1.3516964404445133e-08,1.911210976044531e-08,2.6432393044177018e-08,3.582842464470059e-08,4.768120821018705e-08,6.239847698957192e-08,8.041045143971898e-08,1.0216518006772921e-07,1.2812362263010677e-07,1.5875462496262455e-07,1.9452991990098297e-07,2.3591927081504473e-07,2.833858547869254e-07,3.373819626782172e-07,3.9834507421442765e-07,4.6669434844864667e-07
358,K2-155c,5.491339232361628e-13,1.2067120438308728e-12,2.5078364128811322e-12,4.956929063414657e-12,9.364287913538983e-12,1.6980418018278967e-11,2.9666721198267444e-11,5.010495512143509e-11,8.204616517808191e-11,1.3059788202407623e-10,2.0254641228450545e-10,3.067091747312537e-10,4.543103769587969e-10,6.593719882028762e-10,9.391110094331915e-10,1.3143335050954026e-09,1.809815743195987e-09,2.4546630664451633e-09,3.282637741052707e-09,4.332447941800197e-09
359,WASP-13b,1.876159088212179e-05,2.3087734590228372e-05,2.7975143526883252e-05,3.342983960089389e-05,3.945196081063119e-05,4.6036313358583206e-05,5.3172979651913815e-05,6.084794925375004e-05,6.904374708712884e-05,7.774003971249811e-05,8.691420611726766e-05,9.654186412403616e-05,0.00010659734727948186,0.00011705413001345959,0.00012788520106548585,0.00013906338677768871,0.0001505616269595768,0.00016235320674094634,0.00017441194823263932,0.00018671236598508453
360,WASP-58b,6.010887163552788e-06,7.869989383653772e-06,1.0101742110260246e-05,1.2737572420712139e-05,1.5805635057418933e-05,1.933044425157788e-05,2.333264157920524e-05,2.782888613855503e-05,3.283185067259509e-05,3.835030620176502e-05,4.438927786347775e-05,5.095025561046139e-05,5.803144489887218e-05,6.562804426287208e-05,7.373253854818176e-05,8.233499843701395e-05,9.142337865626061e-05,0.0001009838088678199,0.00011100087266692512,0.00012145787135140145
361,WASP-119b,3.949822861769429e-05,4.830811079572078e-05,5.8202838919457864e-05,6.918629933889945e-05,8.125135679771767e-05,9.438106569145956e-05,0.00010854994821636856,0.00012372528060895636,0.00013986834323602055,0.0001569356029496064,0.00017487980669590278,0.00019365097390518248,0.00021319728186278597,0.0002334658433029846,0.0002544033791330831,0.0002759567917333379,0.0002980736459174164,0.000320702565578436,0.0003437935544570387,0.0003672982494908781
362,HAT-P-52b,4.649958110698332e-06,6.148748935209011e-06,7.966063738786392e-06,1.0132722545835242e-05,1.2677157250744575e-05,1.5624980407653212e-05,1.899867036844162e-05,2.2817366124322942e-05,2.7096761594197764e-05,3.184908697319539e-05,3.708316380745971e-05,4.280452040730465e-05,4.9015554793440854e-05,5.5715733374391615e-05,6.290181480476818e-05,7.056808984131622e-05,7.870662939937398e-05,8.730753434880557e-05,9.635918183135862e-05,0.00010584846400473575
363,WASP-4b,0.00010468840263898147,0.00012588076852609122,0.0001492907834502767,0.0001748781674906856,0.00020258303647494873,0.00023232913772275072,0.00026402696600979407,0.00029757667718461125,0.0003328707475639094,0.0003697963513797239,0.00040823744685464344,0.00044807657480644024,0.0004891963829228911,0.000531480894838437,0.0005748165466271117,0.0006190930149294173,0.0006642038611710371,0.0007100470156214539,0.0007565251237030663,0.0008035457752418349
