,Planet Name,TSM Estimate 1.1-1.1425um,TSM Estimate 1.1425-1.185um,TSM Estimate 1.185-1.2275um,TSM Estimate 1.2275-1.27um,TSM Estimate 1.27-1.3125um,TSM Estimate 1.3125-1.355um,TSM Estimate 1.355-1.3975um,TSM Estimate 1.3975-1.44um,TSM Estimate 1.44-1.4825um,TSM Estimate 1.4825-1.525um,TSM Estimate 1.525-1.5675um,TSM Estimate 1.5675-1.61um,TSM Estimate 1.61-1.6525um,TSM Estimate 1.6525-1.695um,TSM Estimate 1.695-1.7375um,TSM Estimate 1.7375-1.78um,TSM Estimate 1.78-1.8225um,TSM Estimate 1.8225-1.865um,TSM Estimate 1.865-1.9075um,TSM Estimate 1.9075-1.95um
327,HATS-57b,1.2311612346416965,1.197711285397466,1.1649375329450122,1.1329523791838259,1.1018329446007253,1.0716290581040835,1.042369516947992,1.0140669925775847,0.9867218759756166,0.96032529168353,0.9348614594226488,0.91030954311662,0.8866450966739049,0.8638411921990264,0.841869297850588,0.8206999581768657,0.8003033185231693,0.780649526314337,0.7617090351247423,0.7434528320362795
328,KELT-15b,7.900774504827073,7.667943235628741,7.441898046806707,7.223043971468623,7.011601307421699,6.807651610327384,6.611173096957629,6.422067894121393,6.2401830004633485,6.06532639404406,5.897279386933859,5.735806074627499,5.580660534226274,5.431592276801336,5.2883503453238125,5.150686361824811,5.0183567598069,4.891124385654538,4.768759612296755,4.651041076938295
329,HD202772Ab,15.962054101144457,15.470898298920233,14.996315264183515,14.538740742781933,14.098290280409744,13.674844781611124,13.268115586293016,12.877693929417056,12.503088475667504,12.143753735035483,11.799111496204096,11.468566908554218,11.151520460080139,10.847376807194447,10.555551190595605,10.275474002072556,10.006593937565002,9.748380072417902,9.500323118345422,9.26193606272199
330,HATS-10b,2.4083334944986494,2.33890476139075,2.2713344513566933,2.205773616202861,2.1423132726658927,2.080998915440711,2.0218417477742525,1.9648273727301815,1.9099225177500612,1.8570802340288144,1.8062439115221685,1.7573503730686972,1.7103322516754516,1.665119809283635,1.6216423200812045,1.5798291142087209,1.5396103566392911,1.500917619676826,1.4636842948183806,1.427845879834991
331,K2-198d,2.064033562595704,2.012981403115312,1.9624077545018783,1.9125818422854883,1.8637038904540677,1.8159195753260606,1.7693315338163094,1.7240085265276601,1.6799927349353165,1.637305573993211,1.5959523230333885,1.5559258153375064,1.51720937716162,1.4797791677119045,1.4436060404825688,1.4086570217716514,1.374896482720261,1.3422870657953416,1.310790414399379,1.280367744570402
332,HATS-64b,3.575821794560785,3.4613879224317756,3.3512839275191717,3.2455231044581323,3.1440590863127897,3.046803244013006,2.953637742865499,2.864425321100941,2.779016590527061,2.697255461696737,2.618983148234831,2.5440410942522376,2.472273085608206,2.403526743141441,2.3376545486791227,2.274514518803773,2.2139706141504703,2.1558929512958054,2.100157868495229,2.046647884439692
333,K2-260b,3.522120975667951,3.412233175934959,3.3062129612889106,3.2041278946020975,3.1059789361142807,3.0117187387400426,2.9212655022790917,2.8345134530748863,2.75134075558816,2.671615466862012,2.5951999977375335,2.5219544337674,2.4517389849762066,2.384415770151576,2.319850093161144,2.2579113321073594,2.1984735341338566,2.141415787275506,2.086622424313509,2.033983100966995
334,WASP-180Ab,7.5672450712437875,7.323643704619976,7.089407989279462,6.864538042894694,6.648911804632034,6.442321242822569,6.244499461731117,6.0551409504101406,5.87391665611422,5.70048514721072,5.534500818870266,5.375619861651173,5.223504538180617,5.077826181568667,4.938267229948404,4.804522536472754,4.676300137169801,4.55332161577682,4.435322171686743,4.322050471949291
335,TOI-674b,13.798996830807091,13.719086580020123,13.613545515095813,13.48687234946327,13.342934376497439,13.18504608196743,13.01604074146776,12.838334561585908,12.653983465569123,12.464732933872249,12.272061469546477,12.077218323241663,11.881256119365316,11.68505899781151,11.489366840262885,11.294796096324855,11.10185766881308,10.910972263052294,10.722483554086809,10.536669479262985
336,TrES-3b,6.186324500104282,6.015934560046134,5.849249503322279,5.686795158410447,5.5289250550707445,5.375859977056009,5.2277188687413325,5.084542991744759,4.946314808037355,4.812972738889568,4.684422694700778,4.560547073383788,4.441211771836968,4.3262716361709845,4.215574683997963,4.108965360230232,4.006287031826404,3.907383883189718,3.8121023397057066,3.720292120081364
337,WASP-10b,2.535906912407924,2.4840963068311206,2.4315191967999343,2.3786612919279886,2.3259070784879077,2.273558740526819,2.2218516210084753,2.1709668387294734,2.1210415765639468,2.072177468054815,2.024447433457725,1.9779012525115836,1.9325701082273345,1.8884702923976158,1.845606227881488,1.8039729336819772,1.7635580352425637,1.7243434032514826,1.6863064887289596,1.6494214095991748
338,TOI-1789b,8.63355574115857,8.379658081551268,8.133103707470548,7.894344746904133,7.663630162146872,7.441056183009987,7.2266051479741265,7.020175415323019,6.821604386075827,6.630686206336051,6.447185354325397,6.270847040376538,6.101405136175133,5.938588187056477,5.782123936375433,5.631742694934146,5.487179814375768,5.348177466186255,5.214485883570108,5.0858641890041385
339,KELT-1b,0.19646023830432122,0.1901390584720935,0.18406057888657784,0.17822486491446465,0.17262880084342283,0.16726703127430226,0.16213266603471072,0.15721780687068765,0.15251393962093063,0.1480122247360742,0.14370371091199857,0.1395794905500391,0.13563081121346385,0.13184915383161194,0.12822628582457613,0.12475429537083205,0.12142561156078238,0.11823301405428485,0.11516963500281031,0.1122289553419978
340,WASP-107b,45.3905119280817,44.57045543978594,43.72403011104163,42.861257626784734,41.990231709561044,41.117458229432074,40.248137075332956,39.38639517710929,38.535478831255695,37.697912280268376,36.87562839625674,36.07007635182608,35.28231032947552,34.51306261705868,33.76280384792512,33.03179265520906,32.32011660554445,31.627725944714857,30.954461414391975,30.30007717491078
341,WASP-36b,2.8115255944079967,2.729306238326057,2.64941509725481,2.5720077231881833,2.4971723790259426,2.4249466129691215,2.355330040927412,2.288294204219802,2.223790168660164,2.1617543770437737,2.1021131491465823,2.044786133101067,1.989688942863625,1.9367351634278893,1.8858378646462708,1.8369107330985515,1.7898689071849723,1.7446295818486193,1.7011124347719093,1.659239914575079
342,Kepler-18c,2.4985314785132005,2.4344711769236307,2.371281661831735,2.3092534620318874,2.248597772320636,2.189463530003085,2.131950932963716,2.076122142543975,2.022009759566961,1.9696235382257636,1.9189557045485963,1.869985168783286,1.8226808601062419,1.777004364121445,1.7329120059078076,1.6903564917028175,1.6492881989412946,1.6096561859402767,1.5714089779669338,1.5344951749136533
343,HAT-P-68b,4.372496929851812,4.290068915247175,4.205500161949365,4.119715063553501,4.033455673959175,3.947314494850895,3.8617615206589195,3.7771665003496357,3.6938172380852934,3.6119346262998437,3.5316849901954956,3.453190223558894,3.376536111694574,3.301779166836156,3.2289522429286763,3.1580691484468066,3.089128436296193,3.0221165173947417,2.9570102179952347,2.8937788791348322
344,TOI-1807b,3.2922565878408148,3.223373057040251,3.153689723352337,3.0838158596608727,3.0142313662646547,2.9453112518601756,2.877345579604866,2.8105556998319017,2.7451074529016903,2.68112190534452,2.6186840803037574,2.557850058051697,2.4986527520305755,2.441106608308286,2.3852114294609708,2.330955485851695,2.278318046464671,2.2272714365336976,2.1777827090537363,2.1298150009725667
345,HAT-P-17b,11.367008229293479,11.083220752371068,10.80240649576968,10.526007427327974,10.255090273808591,9.990425659987242,9.732551027665407,9.481820661912575,9.238445474643138,9.00252465010229,8.7740708210158,8.553030097835867,8.339297999200111,8.132732114833965,7.933162160766352,7.740397951340373,7.554235705465387,7.374463019858701,7.200862774911906,7.033216185562782
346,HATS-45b,2.9876946394204893,2.893396150561005,2.802530343909112,2.715133776013632,2.6311894770401083,2.5506420351988544,2.4734089743193075,2.399389323141022,2.3284700537961522,2.2605309013203803,2.195447951752251,2.13309629294935,2.073351951842019,2.0160932886538254,1.9612019783255925,1.908563678778442,1.8580684623479506,1.8096110689321179,1.7630910257818222,1.718412668421718
347,TOI-1728b,5.938906143408917,5.862642296004657,5.779492952708227,5.691090872975343,5.598796802274165,5.5037415561106835,5.406862096804661,5.308932266554294,5.210588850298756,5.112353606856958,5.014651849717134,4.9178280933502485,4.822159214874663,4.7278655185644105,4.635120034119091,4.5440563295536744,4.454775076021819,4.367349564464774,4.281830342090316,4.198249109683894
348,HAT-P-3b,4.169586489826889,4.067280698627403,3.9658359611738883,3.865808802369942,3.7676148874274795,3.671558359251935,3.577855226042986,3.4866520053021963,3.3980405888436027,3.312070097542466,3.2287563372735573,3.148089341960379,3.0700393898542417,2.994561799994266,2.921600753066395,2.8510923311844643,2.7829669317332133,2.7171511791791114,2.6535694339537117,2.592144977795814
349,WASP-95b,7.432401420005752,7.22013910540432,7.0133410625205626,6.812508740807653,6.6179536138057715,6.429842575928817,6.24823314662545,6.073100774139309,5.904360009066289,5.7418809153201025,5.585501776146576,5.43503891425895,5.290294261460766,5.151061171510307,5.0171288606453155,4.888285775621617,4.764322123577421,4.6450317471326645,4.530213488510826,4.419672155564871
350,HATS-31b,4.7205828995607915,4.580351541434415,4.444327907245704,4.3127337270632635,4.185683124155783,4.0632097201482384,3.9452874566479634,3.831846586963192,3.722785950215218,3.617982379945707,3.517297901011141,3.42058521731544,3.3276918774351967,3.2384634168399984,3.1527457076835086,3.0703866951118663,2.991237658971374,2.9151541088759387,2.84199639667207,2.7716301117911
351,KELT-19Ab,25.16372469820571,24.273811972038075,23.426564928655395,22.6203474463063,21.85336447383349,21.1237430712952,20.42958953882117,19.769029132940915,19.14023310877733,18.54143655180545,17.970949536802653,17.42716347646062,16.90855402824527,16.41368156569186,15.941189953638663,15.489804170179083,15.05832717268325,14.645636297570425,14.250679403704215,13.872470910108248
352,WASP-87b,3.938819386880905,3.8145012215729026,3.6947085238444393,3.5794894879257146,3.4688217416800096,3.3626322331198133,3.260812230002119,3.1632286171307102,3.069732384512646,2.980164981147845,2.8943630453904263,2.812161899645263,2.7333981043413274,2.6579112959985958,2.5855454810858385,2.5161499170234483,2.449579680963534,2.3856960035268666,2.324366426728328,2.2654648315579102
353,Kepler-447b,3.7531003677296297,3.6532920777897573,3.5552597491950166,3.4593818951959703,3.365924960763821,3.2750682003708684,3.1869232472003755,3.1015495103845305,3.018966292479537,2.939162326704477,2.8621032822714496,2.7877376678094836,2.716001470404741,2.6468217955220408,2.5801197165890946,2.515812498831564,2.453815327322083,2.3940426420370104,2.3364091613564186,2.280830658622879
354,Kepler-1656b,1.107151487750494,1.0761408765316338,1.0458623344122693,1.016401139114822,0.9878128765094802,0.9601303790298819,0.9333691288615213,0.9075314665034033,0.8826098689151589,0.8585895022058617,0.835450207964168,0.8131680468766246,0.7917164958700067,0.7710673738048287,0.7511915543161013,0.732059511647913,0.7136417354167549,0.6959090425182723,0.6788328083657839,0.6623851349353452
355,TOI-4010c,6.37693611782137,6.23125461874649,6.085529337543398,5.940771122070057,5.79775757282021,5.6570794116539505,5.519177830984691,5.384374564113291,5.252896092738267,5.124893136794499,5.0004563492251055,4.879628957305406,4.762416945941581,4.648797260794164,4.5387244147787875,4.4321358059857285,4.328955994629174,4.229100138278802,4.132476745907044,4.038989880260918
356,HATS-55b,2.535778634314423,2.4584354802689314,2.3836302876430833,2.3114450691578274,2.241909173101168,2.1750131305959677,2.110719215707038,2.0489694939936323,1.9896919492574354,1.932805137626624,1.878221711677755,1.8258510766211018,1.775601379315211,1.7273809842624073,1.6810995551834682,1.6366688335875252,1.5940031849186371,1.5530199668532254,1.5136397619935857,1.4757865076860512
357,Kepler-450b,3.1128114196132133,3.0179854506826507,2.9262587492592953,2.837734172446799,2.752449623499715,2.670395093193054,2.5915256604835264,2.5157714049710767,2.443044955639469,2.3732472277773997,2.3062717693022257,2.242008038630111,2.180343860983022,2.1211672527465413,2.064367759795997,2.009837422292963,1.9574714528361474,1.9071686951639872,1.8588319154400768,1.8123679664433345
358,K2-155c,1.8734458087350996,1.843060780709135,1.8111930743397897,1.7782952588278433,1.7447374589242806,1.7108212556803757,1.676791338944673,1.642845239916773,1.6091414399155684,1.575806115090031,1.5429387406460533,1.5106167446047165,1.4788993711593932,1.4478308876360946,1.4174432467567193,1.3877582970378235,1.3587896183267305,1.3305440462705846,1.3030229385401675,1.276223226537357
359,WASP-13b,15.505819160101176,15.053095301861296,14.613113189999197,14.186743666823377,13.774484716619485,13.376553107955877,12.992955096887838,12.623540974630673,12.268047134963627,11.926128487461158,11.597383392568798,11.28137279676301,10.977634864504003,10.685696110835746,10.405079813280711,10.13531230814411,9.875927642326918,9.626470948023234,9.386500827210144,9.155590970278476
360,WASP-58b,7.004558172936361,6.805665346327315,6.611766979885975,6.423355787802723,6.240742779595277,6.064100384114142,5.8934959338100565,5.728917668382948,5.5702949274391065,5.417513823635558,5.27042939619837,5.128875019978259,4.992669671953197,4.861623523384511,4.735542222498359,4.614230152563688,4.497492888176611,4.38513902431995,4.276981515184142,4.172838630396547
361,WASP-119b,5.36288202824206,5.215172164765663,5.070674039090911,4.929843488297332,4.792986984894878,4.660295924795645,4.531873420057776,4.407755240093279,4.287926181305871,4.172332861519749,4.060893715109281,3.953506793636441,3.8500558440476342,3.7504150334376485,3.6544526093229974,3.562033722071387,3.4730225875798912,3.3872841303826826,3.3046852177060253,3.2250955717338425
362,HAT-P-52b,2.0775439889762572,2.0273797423477435,1.9775412518481785,1.9283181122357294,1.879928323140755,1.8325330357158858,1.7862483371091176,1.7411546667435511,1.6973043412095277,1.6547275690015009,1.613437259205823,1.573432866438455,1.5347034650199696,1.497230206139735,1.4609882805866419,1.4259484848682022,1.3920784688776167,1.3593437276427747,1.3277083872600675,1.2971358252147096
363,WASP-4b,5.982345107379312,5.822992021935892,5.666504140635629,5.5134805078233535,5.364342069973587,5.219371269534151,5.07874318073142,4.942550000277305,4.810820315569037,4.683534265375787,4.560635466741386,4.442040393097249,4.327645741119583,4.217334208685012,4.110979016268144,4.008447433717395,3.9096035191955076,3.814310233806108,3.7224310614236087,3.6338312364706344
364,HATS-5b,7.8012638991165515,7.60339365866484,7.407964144778481,7.215916462459611,7.027939933683943,6.844525836664457,6.666010022576159,6.492606715958776,6.324435328916628,6.1615417378500235,6.003915168169825,5.851501592383202,5.704214357429713,5.561942607757536,5.424557952912333,5.291919735629881,5.163879183235298,5.040282667356369,4.920974251251025,4.80579766784706
365,Qatar-7b,3.4199439928947415,3.3129415183365216,3.2097367445942773,3.110389508037289,3.0148957970565715,2.9232053968616514,2.835235238465203,2.7508794858492696,2.6700171426118473,2.5925177696067867,2.518245762370055,2.4470635296023326,2.378833832790975,2.313421485604493,2.2506945650605834,2.1905252509905258,2.1327903832590023,2.077371805503041,2.0241565482886394,1.9730368923952804
366,WASP-114b,2.0914389765128125,2.0304839813196605,1.9712327867766382,1.9138047991631233,1.858268870482364,1.8046556941176017,1.7529673723480297,1.7031848009905013,1.6552733671374076,1.6091873415138245,1.5648732593214338,1.522272516289419,1.481323355166974,1.4419623783590774,1.4041256919962335,1.3677497632885809,1.3327720549070026,1.2991314861150673,1.2667687594970283,1.2356265836671716
367,55Cnce,15.966329249449496,15.569050658214518,15.17577682666046,14.78855385922172,14.408898361548653,14.037908837665467,13.676354302391392,13.32474477234109,12.983387352602545,12.652430873025356,12.331901417762262,12.021730606336442,11.721778099778053,11.43184950099587,11.15171057792781,10.881098547806394,10.619731010430263,10.36731299923236,10.123542524523922,9.888114908349804
368,WASP-160Bb,10.342969443116338,10.081052706147265,9.822317499710687,9.568018169657812,9.31907445649285,9.076142823562945,8.839673037075332,8.609953052594886,8.387144632969454,8.171311617911755,7.96244236392094,7.760467555257892,7.565274335594292,7.376717511959047,7.194628426544045,7.018821968897952,6.849102103962704,6.6852662147340185,6.527108497678035,6.374422600990641
369,WASP-142b,4.011741264052463,3.893374900243352,3.77847378286359,3.6672409964606483,3.5597861745132673,3.4561488058576293,3.3563161693810724,3.2602371335108145,3.1678327681989917,3.079004496488884,2.9936403443108195,2.9116197184948516,2.8328170445914345,2.7571045207198073,2.6843541858142714,2.614439456143969,2.547236249679598,2.4826237913767057,2.4204851719178127,2.360707716522691
370,HATS-29b,5.517440650275068,5.3648305200289395,5.2156104659729525,5.070238527262565,4.929020483054044,4.792144957809276,4.659710829552462,4.5317486339447655,4.408237281162195,4.289117109861125,4.174300075249646,4.063677692063814,3.957127216643577,3.8545164463561137,3.755707432353533,3.6605593376918306,3.5689306230185065,3.4806807031602705,3.395671187542332,3.3137667935523982
371,K2-140b,3.3834391436624953,3.2915536962990215,3.2015211616612915,3.1136511204384703,3.028156107459516,2.945173579303556,2.8647831270731947,2.7870199670293436,2.7118855158604145,2.6393556804224865,2.569387353732339,2.501923501489831,2.436897139749759,2.3742344392568353,2.3138571412463196,2.255684429967281,2.1996343762978086,2.1456250426553707,2.093575320460999,2.0434055565367726
372,WASP-50b,3.965043712909705,3.861948937657106,3.760422654986202,3.660902974361943,3.5637048907312843,3.4690470883896385,3.3770731091852726,3.2878680733896557,3.2014718908745157,3.1178897011163804,3.037100123319786,2.9590617742421914,2.883718414158229,2.8110030051768895,2.740840906312535,2.6731523827479435,2.6078545698125475,2.544863003143946,2.4840928035936525,2.4254595873482963
373,TOI-431b,5.719812163662413,5.594250789737865,5.468017899523645,5.342092166598067,5.21723548597333,5.094035077708947,4.972937582232736,4.854276649872341,4.738295259075668,4.625163770028538,4.5149945305922285,4.407853695393046,4.303770791629561,4.202746462002128,4.104758731861598,4.009768080559752,3.9177215429820533,3.828556023817249,3.7422009721918643,3.65858053619552
374,TOI-172b,0.22669774272229412,0.22046044798272738,0.21435803390449565,0.2084098820894663,0.20262904577492538,0.19702370098927327,0.19159828072970783,0.18635436162383615,0.18129135717938294,0.17640705974741056,0.1716980640105522,0.16716009757695885,0.16278827864920192,0.1585773163809069,0.15452166614828464,0.15061564932907276,0.1468535451275801,0.14322966038062954,0.13973838202407937,0.136374215915517
375,TOI-2076c,8.09106542549901,7.8924259690165846,7.6954721374902455,7.501282100154668,7.3106608926206,7.124197326851326,6.94230935543525,6.76528023172587,6.5932873381579675,6.426425174700957,6.264723694029948,6.108162926303357,5.956684642713405,5.810201653323405,5.668605212962667,5.53177091251742,5.399563356540005,5.271839867498929,5.148453408876865,5.029254881071622
376,WASP-90b,9.397047874334966,9.101268080537666,8.816170882784176,8.541886875847677,8.278376058293375,8.025475606822269,7.782935945319516,7.550447939718531,7.327663354676631,7.114210186889033,6.909704098558157,6.713756880152918,6.5259826496150435,6.346002327371268,6.173446799330848,6.007959083404094,5.849195741441818,5.69682772225257,5.550540778289194,5.410035565550352
377,TOI-269b,3.8348087033554594,3.812601253860214,3.783270875768558,3.748067783543421,3.708066716926724,3.664188787723213,3.6172213770767554,3.5678359606144827,3.5166038894613125,3.464010241171926,3.410465898974879,3.356318035735232,3.301859180923698,3.247335041340733,3.192951233724337,3.1388790724346043,3.085260539862582,3.0322125520754732,2.979830618048839,2.9281919779304864
378,HAT-P-50b,2.3401903811578997,2.268096304011237,2.198443902321124,2.1312954450199832,2.0666664844585956,2.0045383676135606,1.944867748668685,1.8875938159617744,1.8326437741164618,1.7799369922946036,1.7293881314381336,1.6809094892140026,1.6344127451905661,1.589810246108976,1.547015938635433,1.5059460321962677,1.4665194555363148,1.4286581560990579,1.3922872801467179,1.3573352629239286
379,TrES-1b,7.570394593668154,7.382237702086321,7.195952479866347,7.012512356824043,6.832639318840507,6.656856763726111,6.485531553577302,6.318907473074724,6.157131855320603,6.000276775455319,5.848355923224957,5.701338035708252,5.559157589086489,5.421723304063606,5.28892490546594,5.160638486359341,5.036730755672644,4.917062391824961,4.801490680066884,4.689871575689126
380,WASP-106b,1.2448825020669758,1.207870500781995,1.1719723952817374,1.1372460934909847,1.1037212034614872,1.0714061708114502,1.040293760363754,1.0103652652697959,0.9815937368489374,0.9539464597371669,0.9273868446391089,0.9018758710990527,0.8773731822585681,0.8538379102801318,0.8312292932672816,0.8095071308019817,0.7886321146642462,0.7685660631534481,0.7492720811296987,0.7307146630088881
381,K2-266b,2.499306346023503,2.458017411173062,2.4148351726855775,2.3703552270712764,2.3250637404587136,2.279356036850262,2.2335521505669282,2.1879097942020986,2.142635146356569,2.097891811893168,2.0538082571554757,2.0104839763874782,1.967994604640859,1.9263961570010997,1.8857285437411437,1.846018485528794,1.8072819314892363,1.7695260651748694,1.7327509687747793,1.6969510037202964
382,TOI-201b,7.03208091540276,6.811846018386051,6.599450271636939,6.395012573532659,6.198521129337824,6.00986964614456,5.828884706675865,5.655346446862042,5.489004142402447,5.329587919317227,5.176817510131085,5.0304087563680095,4.890078391231385,4.755547510117044,4.6265440408370235,4.502804452583285,4.384074887100598,4.270111853059487,4.160682592062523,4.055565199709634
383,WASP-88b,13.08308692225712,12.671229265843431,12.274252469527985,11.892337265120533,11.525427027289417,11.17329426466459,10.83559081739709,10.51188570246858,10.201693580244914,9.904496090180475,9.619757758805696,9.346937773310682,9.085498605024583,8.834912233507142,8.594664544933678,8.364258343929544,8.14321531551389,7.931077195528214,7.727406347984314,7.531785901772341
384,HATS-39b,5.269306609816499,5.100285117264767,4.937699553629411,4.781561851023064,4.63179713817898,4.48826921301996,4.350799639865429,4.2191820377215405,4.093192735757414,3.9725986809941505,3.85716326576735,3.7466505796777643,3.64082846848378,3.5394706903519046,3.4423583904019956,3.349281061892668,3.260037122475834,3.174434203578664,3.092289227806673,3.01342833155701
385,WASP-168b,15.14076014577102,14.69480187159751,14.261816592991112,13.842584674302534,13.437531891565799,13.046817648592627,12.670402890180904,12.30810238013648,11.959624922984672,11.624604276145678,11.302622863771761,10.993229917759804,10.69595529988211,10.410319974257579,10.135843880785364,9.872051791977723,9.61847760593221,9.374667427943958,9.140181715601821,8.91459670191949
386,HD2685b,10.30536042927093,9.965441557575113,9.639439672153737,9.32719291838081,9.028396909737216,8.742650385973487,8.469489028359916,8.208410415066739,7.958892339565056,7.720406152676636,7.492426371970023,7.274437492179706,7.065938699124613,6.866447016677087,6.675499286613083,6.492653283594994,6.317488193936347,6.1496046311484465,5.9886243190958846,5.834189541568203
387,K2-237b,6.440520323110486,6.239780815606827,6.046085534511331,5.8595618374611425,5.680214750057878,5.5079604993907,5.342651915825943,5.184097654376687,5.032076711502365,4.886349355701113,4.74666532115766,4.612769910787404,4.48440850166649,4.361329829673092,4.243288341943239,4.130045838573803,4.021372573727548,3.917047947054937,3.8168608862436457,3.720609998362284
388,HD149026b,14.235767380358482,13.805212460748928,13.3884011288354,12.985861510968691,12.597816630191284,12.224263470652797,11.865033419417133,11.51983845165896,11.188306385806426,10.870007746888312,10.564476178318325,10.271223888171928,9.989753270508794,9.719565578941639,9.46016732846116,9.211074947467315,8.971818083695073,8.741941876726743,8.521008439594173,8.308597737716221
389,HAT-P-39b,7.685168454138251,7.443271469993813,7.2101110115351075,6.985793882818533,6.770287369552437,6.563458310291034,6.365102594710491,6.174967404329049,5.9927679425482445,5.818199974665754,5.650949178486227,5.490698065402411,5.337131050279389,5.189938111244652,5.0488173764758875,4.91347689604041,4.783635796618704,4.659024970947497,4.5393874185976655,4.424478327676497
390,TOI-270c,7.613059071443512,7.570035447338604,7.512773012221469,7.443759606677661,7.365135075587963,7.278734369949525,7.186126862130971,7.088651609275884,6.987448603840882,6.883486225160302,6.777585197118804,6.670439395174943,6.562633851536544,6.454660293694215,6.34693052749599,6.239787947063257,6.133517423557359,6.028353795180279,5.924489152989178,5.822079091709536
391,HAT-P-30b,11.35407671291753,11.003049219867549,10.664041242542071,10.33733146684551,10.022975230475197,9.720864749929472,9.430774861980728,9.152397733424463,8.88536915660917,8.629288417994566,8.383733251558201,8.148271029667821,7.922467072092584,7.705890747475421,7.498119884618662,7.298743891232278,7.107365886272892,6.923604081858256,6.747092596848556,6.577481842687804
392,LP791-18b,2.051312286150143,2.0634661609089657,2.069861793090063,2.071237402588276,2.0682564572216213,2.061511794755139,2.05153068279632,2.0387802991779136,2.0236732882881645,2.0065731716018527,1.987799476823371,1.9676325096553045,1.9463177327274541,1.92406974315385,1.901075857526631,1.8774993238003401,1.8534821855450674,1.8291478269377255,1.8046032276679598,1.779940956400298
393,HAT-P-12b,15.030094616441303,14.726446427820495,14.417844195611606,14.107211088018573,13.796866167240495,13.488636676069385,13.183949915613066,12.883908315285053,12.589350719563143,12.300902402894554,12.019015881991903,11.744004221601488,11.476068219179574,11.21531859772554,10.961794126079138,10.715476414688872,10.476301995468113,10.244172181130121,10.018961107494388,9.800522287693067
394,TOI-421c,9.441483122719857,9.200673416853382,8.962990616332181,8.729552591640271,8.501175017660492,8.278436152661795,8.06172816296375,7.851297793522237,7.647278603741722,7.449716523350164,7.258590114411439,7.073826634054013,6.895314762656447,6.722914681238868,6.556466039323774,6.395794242322547,6.240715399061767,6.091040200273551,5.946576943718901,5.807133877956564
395,TOI-700c,1.920716840290582,1.9113980988740782,1.8983468953362754,1.8821989999379924,1.86350297703819,1.8427306605504246,1.8202867959139306,1.7965177502022207,1.771719276211035,1.7461433663347732,1.7200042595652647,1.693483678037317,1.6667353735816948,1.6398890633078298,1.6130538286754332,1.5863210463484876,1.5597669123183342,1.5334546139277443,1.5074361978702344,1.4817541761671431
396,TOI-451d,3.4064379410198757,3.314649936067733,3.2246318807146492,3.136707510451281,3.0511013294809755,2.9679609059499934,2.8873743673223213,2.8093841328137827,2.733997694403252,2.6611960809787276,2.590940501810425,2.523177557597058,2.4578433231948367,2.3948665405620226,2.3341711093056707,2.2756780222827993,2.2193068624804155,2.1649769529397895,2.112608232295993,2.062121913413084
397,NGTS-2b,11.96336363019131,11.58433659202785,11.219256536303922,10.868242165909235,10.531201837061218,10.207893371791249,9.897969110660654,9.601009794773702,9.316549980436989,9.044097026983971,8.783145201460485,8.533186070698983,8.293716070342136,8.064241928286913,7.844284459490383,7.633381127253372,7.431087673397282,7.236979049036883,7.050649823577904,6.871714208130418
398,WASP-89b,0.3700487425423743,0.36111627636662097,0.35224148946325773,0.3434760047519715,0.3348586881086579,0.32641827542858787,0.3181754720831679,0.31014463054540564,0.3023350910985391,0.29475225352577966,0.2873984339458049,0.2802735499522069,0.2733756684332524,0.2667014434605074,0.26024646608245083,0.254005543449829,0.2479729211971974,0.2421424602216928,0.23650777678564136,0.23106235310578457
399,WASP-161b,1.3414223904463691,1.2993755837900294,1.2588291028165066,1.2198049528729442,1.1823003051579597,1.1462943870720252,1.1117536918207012,1.0786359124173732,1.0468929060791317,1.0164729205797551,0.987322258178868,0.9593865106167533,0.932611466866769,0.9069437712793311,0.8823313915014745,0.8587239416763014,0.836072895842562,0.8143317183639404,0.7934559320175008,0.773403139609198
400,WASP-68b,5.990997385267139,5.8173005579158,5.6483604585257225,5.4845353693752745,5.326036571548769,5.172964141199011,5.025334613051723,4.88310235978297,4.746176109914919,4.6144316998198045,4.487721904589862,4.365884000151838,4.248745561334172,4.136128887091427,4.027854356694509,3.9237429532711823,3.8236181389512995,3.7273072254794046,3.634642352787942,3.5454611636101596
401,TOI-904b,2.626696116528136,2.600659243866459,2.570784984133105,2.5378590602773787,2.5025453872179875,2.4654034373175504,2.4269034599584347,2.387439694086719,2.347341759456215,2.3068844282233836,2.266295976368863,2.2257653023108857,2.185447983115358,2.1454714199925573,2.1059392061141575,2.0669348321915275,2.0285248292222664,1.990761433527104,1.95368484666918,1.917325151980033
402,KELT-8b,23.015995098759486,22.368347472945405,21.736318936788305,21.12163075734831,20.525393691823226,19.948251385505706,19.390491932290942,18.85213468380145,18.332997798138734,17.832750783682886,17.35095533833204,16.88709704700939,16.440609930554068,16.01089539869493,15.597336818878919,15.199310648386456,14.816194871813117,14.447375326155136,14.092250371047799,13.750234264242176
403,Qatar-5b,0.6256959707175622,0.6081141081322521,0.5909535497973362,0.5742615143947888,0.5580685680006038,0.5423925293720783,0.5272415090762905,0.512616275053318,0.49851209390335866,0.48492016362758117,0.4718287276038429,0.4592239395318592,0.44709053359347756,0.435412342096751,0.4241726935988498,0.4133547173108333,0.40294157399893876,0.39291662924629317,0.38326358154436846,0.37396655502957615
