,Planet Name,Full Phase Curve SNR 1.1-1.1566667um,Full Phase Curve SNR 1.1566667-1.2133333um,Full Phase Curve SNR 1.2133333-1.27um,Full Phase Curve SNR 1.27-1.3266667um,Full Phase Curve SNR 1.3266667-1.3833333um,Full Phase Curve SNR 1.3833333-1.44um,Full Phase Curve SNR 1.44-1.4966667um,Full Phase Curve SNR 1.4966667-1.5533333um,Full Phase Curve SNR 1.5533333-1.61um,Full Phase Curve SNR 1.61-1.6666667um,Full Phase Curve SNR 1.6666667-1.7233333um,Full Phase Curve SNR 1.7233333-1.78um,Full Phase Curve SNR 1.78-1.8366667um,Full Phase Curve SNR 1.8366667-1.8933333um,Full Phase Curve SNR 1.8933333-1.95um
155,WASP-93b,5.428382736154604,6.354561873709716,7.29606473576897,8.239084550119571,9.171700393908605,10.083959205642874,10.96774134900547,11.816695703816094,12.62607947041913,13.392463947562458,14.113626905182418,14.78837762434649,15.416266263133872,15.997536805298424,16.533001879946717
156,WASP-140b,1.3628372801302588,1.8271381882067739,2.3731332198975266,2.9990173575304175,3.70089412394911,4.473180411912053,5.3089866276381885,6.200540015496446,7.139562213345905,8.117528982482538,9.125973920341533,10.156712666044765,11.201921312223746,12.254315002078762,13.3072406370885
157,KELT-16b,10.857474054555802,11.89953216928835,12.8716293093569,13.768543360173746,14.587910792204704,15.329602264585693,15.995050474317368,16.58690501125546,17.108674622469003,17.564299383594445,17.95805441910566,18.294387371035665,18.577646626912383,18.812131660862946,19.002034995594723
158,Kepler-5b,0.924041980463178,1.115579410658957,1.3172358486983728,1.5259381512975514,1.738782526158678,1.953120344282464,2.166590747070702,2.377154074347255,2.583096744733454,2.782998392270032,2.975728058142151,3.16042111589653,3.3364254505863515,3.503294806680253,3.6607636444219485
159,WASP-129b,0.03538927874354897,0.05273869350933804,0.07540836421795138,0.10403203046683983,0.13911989594859628,0.18104145151287782,0.23001665098281682,0.2861179104577913,0.3492791320280246,0.41930634507280934,0.4958960213851565,0.5786545129912952,0.6671123512613184,0.7607458173245648,0.8589955119977158
160,WASP-145Ab,0.35721179019448973,0.49741711420186874,0.6687436664498119,0.8721970436122549,1.1079193938091134,1.3752593680330218,1.6728620013616196,1.998794333591044,2.3506760455059936,2.7257847490306872,3.121183857513085,3.53383097359415,3.960638048900988,4.398565795335401,4.844688877432741
161,WASP-167b,10.606964746796342,11.778355195175156,12.892069345015246,13.938881020201439,14.912908677374869,15.8110298671172,16.63219754372686,17.377061854898578,18.047566180568495,18.646457297098234,19.177139483612414,19.643462422933457,20.049391467366434,20.399025104957765,20.696502895386192
162,K2-232b,0.04420075688164826,0.06872040952673644,0.10211997897391932,0.1459297255859557,0.201549223700912,0.27018771025153143,0.3528180828261918,0.4501506979256613,0.5626233668306815,0.6903995112613817,0.8333842161786563,0.9912480389463226,1.1634467845634537,1.3492575074793938,1.5478133259771765
163,TOI-157b,1.3156894720391832,1.6332290122388098,1.9779322317556702,2.344973779771014,2.729386073348073,3.1262861307613883,3.531015583596993,3.939273063985097,4.3471915817174205,4.751340478523511,5.148763656102742,5.536976781275224,5.913900581937986,6.277867687749032,6.627592648088576
164,WASP-76b,22.930769552554167,25.889457825033222,28.76738072539627,31.532461334869396,34.16082951131006,36.63584925724385,38.946740422172745,41.08777659743809,43.05735123148307,44.85677439712516,46.4898482469831,47.96227712817726,49.28077474044312,50.45301152924632,51.48730798094341
165,Qatar-2b,0.5487276921316605,0.7393107030325842,0.9646191303606648,1.2241790135794197,1.5166121482265331,1.839794250633561,2.1910079000776967,2.5671171210194736,2.964726365923718,3.3802927501586435,3.8102577592900926,4.2511469302517115,4.699608773501874,5.152495360768879,5.60690695769979
166,LP791-18d,1.0057675408078657e-09,3.2905706181696276e-09,9.628992836795519e-09,2.5570528296224335e-08,6.237671574098151e-08,1.4121189864302827e-07,2.992595592858666e-07,5.980827353974482e-07,1.1343977235204012e-06,2.053211030929032e-06,3.563065834596331e-06,5.952924621394907e-06,9.609941237861229e-06,1.5037395078526997e-05,2.2871933397772842e-05
167,HATS-22b,0.0039025977171432496,0.006631844899687308,0.010686647898318921,0.01644575390443315,0.024312809795578223,0.03470071650838968,0.04801539585808846,0.06464086701367118,0.08492635482379114,0.10917506034791555,0.13763665346102524,0.17050263404607102,0.20790265575990782,0.24990528119229774,0.29652050812972774
168,HAT-P-51b,0.11820013559616062,0.16654448162435223,0.22630668387663483,0.2980275804833116,0.3819305422689234,0.4779373619727244,0.5856941112416845,0.7046121453636464,0.8339133294927276,0.9726680925282462,1.119842752588927,1.2743410104861714,1.435028624268365,1.600770631837664,1.7704583153393947
169,TOI-837b,0.030396971463956333,0.04652447202519312,0.0681571607940637,0.09613498579748031,0.13119652112063673,0.17394894112085368,0.22484688230814978,0.2841834415255784,0.3520903698818362,0.42854217097616776,0.5133701181530481,0.6062796830836431,0.706864352791541,0.8146284259550106,0.9290080778625364
170,HAT-P-56b,4.082205669941012,4.855313375048515,5.655719435634635,6.471240109344868,7.29084532896614,8.104874008369812,8.905046689700088,9.6845045445673,10.4377491755068,11.16044951050677,11.849384113690364,12.502316939294715,13.117763518840121,13.69495380275074,14.23372598235121
171,WASP-57b,0.11505390670147889,0.15788107547763022,0.20943536257891474,0.2698144979331042,0.3388767197317247,0.4162705333889279,0.5014671096226796,0.5938005427284839,0.6925069795391764,0.7967543880083596,0.9056777122506225,1.018407207038797,1.1340823391916082,1.2518754298784853,1.3710066365380937
172,KELT-24b,2.3369422084240377,3.022450784478635,3.7990417581165863,4.659100172406433,5.593233358497325,6.590914895871353,7.64099318574585,8.732197851101361,9.853531398065108,10.994475087834234,12.145251108069045,13.296972270633534,14.441610396293918,15.572112435479317,16.682412584681142
173,HATS-35b,4.272896693320182,4.923658369832097,5.573024975948172,6.212212557888215,6.834026202709013,7.432796429150708,8.004188121933515,8.545089608461428,9.053451738973335,9.528049192119274,9.968390075743088,10.374584619381668,10.747140715980358,11.08693620931797,11.395137279778982
174,WASP-94Ab,1.9100940559357669,2.438270813985659,3.028598555804772,3.674300368109147,4.367601764417217,5.100203285411011,5.863630660021837,6.649574866064465,7.450139201397345,8.257946458530615,9.066292851385246,9.86922026534021,10.661459523526688,11.438489651432281,12.196523454631365
175,HAT-P-24b,1.2106354010709954,1.497290026931058,1.8071096173528725,2.135647120648658,2.47838850902283,2.830949390150753,3.189191535402666,3.5493324342122246,3.908005392817428,4.262252781590458,4.609553236703831,4.947812972125275,5.275301250243339,5.590652839681304,5.892838249363789
176,WASP-31b,1.538855313481715,1.933451579353332,2.367165558084266,2.8342900605144683,3.3287075198368,3.84420862589907,4.374707273713015,4.914444420364568,5.458121406860032,6.0009339047136425,6.538645760539916,7.067607290992065,7.584687103053323,8.087293137713786,8.573344297577423
177,WASP-183b,0.11615102301373909,0.16946249803236826,0.23769094007303807,0.3222202321810921,0.42405066019318455,0.5437768989335182,0.6815867524511043,0.8372869001777785,1.0103433919787335,1.1999215787388886,1.4049436799790458,1.6241451654061672,1.8561136072274331,2.099345794078036,2.3522942147156174
178,HAT-P-66b,1.8483709647503057,2.1690948190346533,2.496162770323492,2.824748525068022,3.1506472930150147,3.4703149614392066,3.780830810102787,4.079882036196493,4.365713835811838,4.637031507771448,4.892965657532218,5.13301328423657,5.3569378283632805,5.564753056946394,5.7566795900129275
179,WASP-63b,1.2161808467005832,1.5348336608862412,1.8868275545086648,2.2677134176157203,2.6726299319539693,3.0965686293474284,3.534558385911785,3.9818420014344333,4.433996230454008,4.886970433049937,5.337156301428442,5.78141143983906,6.2170107322945505,6.641669122238236,7.053523105558715
180,HAT-P-33b,3.7943535243799724,4.561489273701168,5.365325367057071,6.193573198276608,7.034762759294686,7.878550353697991,8.715815634118561,9.538767659558989,10.340940798586452,11.117044856611916,11.862936573100194,12.575517241815833,13.252511523105087,13.892436953214025,14.49450118898882
181,WASP-48b,5.312963511394884,6.10755579234551,6.898304344796599,7.674695415542082,8.428186801970817,9.152110391544701,9.841423998812328,10.492566985382515,11.103257599558068,11.672197826195777,12.198962231547734,12.683837527166068,13.12757376306159,13.53135231557465,13.896687885164425
182,HD219134b,0.02395630128450905,0.0363444550582174,0.05282489983968735,0.07398197330284102,0.10031915695952043,0.132239464009372,0.17003234209559046,0.21386935682291094,0.2638062650861905,0.3197874892039976,0.3816575250906126,0.44917439957123184,0.5220200803352238,0.5998172551728722,0.6821445418230371
183,HATS-3b,1.5202784590497624,1.8766628029323789,2.2610606738140717,2.667912343878429,3.091608166134701,3.526727019625934,3.9681748401012675,4.411314955211343,4.852037403914421,5.286746061826386,5.712388825774965,6.126443870810952,6.526837498189244,6.9119456072882635,7.28055561141806
184,HAT-P-8b,3.8752136776938757,4.721206624427699,5.6208605204181135,6.560654499633697,7.527472666014106,8.509064023042958,9.494264049565516,10.473208376033545,11.437411541620136,12.379666825661456,13.294063150177251,14.175909055608292,15.02151031149087,15.828151754816835,16.59399282755263
185,WASP-96b,0.2424412736875652,0.32930617229821374,0.43280248805543725,0.5528761794451803,0.6890272125775445,0.8403781291896968,1.0057433935870248,1.1837109452475896,1.3727184059747888,1.5711086902954632,1.7771950961824587,1.9893119045864744,2.2058364711555347,2.4252304879927182,2.646064276733905
186,WASP-24b,2.822301435528679,3.3924175631395603,3.989804057193919,4.605344818014247,5.230528802408735,5.857678303070154,6.480021127184146,7.09176980955598,7.688119109381349,8.265135202649606,8.819735091562439,9.3496110411804,9.853066612837297,10.328994382096909,10.776799854855378
187,TOI-216.01,1.851560591308786e-07,5.319883226830664e-07,1.382658959412941e-06,3.2935915690169258e-06,7.2697818765285995e-06,1.5006291031331164e-05,2.9195429282109742e-05,5.38933990350185e-05,9.493259341197482e-05,0.0001603577566533303,0.000260861968036096,0.00041019596726159436,0.0006255194508846613,0.0009276775581216375,0.001341384224512814
188,KELT-3b,4.87884081025767,5.819952842915783,6.797639734565739,7.796991854974917,8.80439131214714,9.807807109847072,10.796840136019554,11.76279411909121,12.698621671001463,13.598703659557785,14.458788826615095,15.275849650515749,16.047801338994866,16.77345863008744,17.45240728448293
189,WASP-132b,0.0011503530750573154,0.002134606038303368,0.0037264209314003885,0.006169835372966694,0.00975429746137563,0.0148089232374351,0.021693879540283338,0.030789930984410924,0.04248698685371609,0.05717198983930051,0.0752177219790381,0.09697278747509687,0.12275212719885242,0.15283037411888709,0.18743705747047926
190,KELT-17b,11.378782269025516,13.080158451496883,14.772168015548345,16.432275638089457,18.04223595082638,19.58786615075369,21.058497364749122,22.446650927296396,23.747592743293858,24.958692815288895,26.07918114403266,27.109800213461167,28.052270428946205,28.909220457695852,29.683977293508967
191,KELT-10b,1.0381087250970347,1.3717315314079201,1.7581912659960743,2.195071665706816,2.678703708156227,3.204477662568054,3.767115454185029,4.360958189098229,4.980208821675512,5.619085630679438,6.272003585485961,6.933698161096554,7.599250434040596,8.26418322987388,8.924499819168984
192,WASP-117b,0.04434723008940551,0.06807270859327809,0.09998739183186761,0.14137047533215855,0.19335551876529508,0.2568838446560989,0.332671091387667,0.4211918958454167,0.5226785147645211,0.6371255866465645,0.7643099728324657,0.9038160513149701,1.055055934285235,1.2173033202798553,1.3897250270950243
193,HATS-51b,1.0929526733829236,1.3752106473984456,1.6859936555603858,2.0212747662149106,2.3767079168236585,2.7478578356405334,3.130356963522882,3.5200549205826905,3.913117759071118,4.306055851537777,4.695780010302466,5.07961748857238,5.455265376179662,5.8208076169419645,6.174696227991688
194,K2-333b,0.0007521505266645824,0.001282504188167955,0.0020728216594626562,0.0031982981072894933,0.004739313532930696,0.006778324939810927,0.009396622648677829,0.012671330186010106,0.016672798191201415,0.02146232609936177,0.027090620854551332,0.03359682973813289,0.0410077728553471,0.04933805922328518,0.05859056378251173
195,WASP-126b,0.7358152199087602,0.9405165363591693,1.169651395591665,1.4206374677383706,1.6904896221280832,1.9760036771260825,2.273893626078171,2.580925448094542,2.894015191631362,3.2102727811456364,3.5270638550548767,3.8420397674549567,4.1531171444995545,4.45850230934758,4.756686860302369
196,WASP-6b,0.20092021047674846,0.28401433908246954,0.3870654059214366,0.511104141648285,0.6566077734218561,0.8235226750362576,1.0113056317146065,1.2189925684650154,1.4452758473388618,1.688570118239175,1.9470949602419496,2.2189480519037152,2.502149431175695,2.7947077799785047,3.0946690538665544
197,LHS3844b,0.0009648613726976936,0.0016547407818497625,0.002689588998125277,0.004172888242745159,0.00621680308546185,0.008938137803852752,0.012453973991894142,0.01687749922777792,0.02231425335428756,0.02885873209644854,0.03659192390091287,0.0455796000828294,0.05587087475742999,0.06749797937696717,0.08047657253073846
198,KELT-7b,16.95031618339079,19.5345046152144,22.11304025308866,24.650985259520848,27.119738502274224,29.496778301609123,31.764898584956708,33.911763278396414,35.92926289973532,37.812563295013945,39.55974380684713,41.17127385900966,42.64919991185726,43.99703443250385,45.21943135475204
199,K2-198b,0.00012924549233465696,0.00025050478114366535,0.0004549658174580195,0.0007809913552690636,0.0012762568639256321,0.001997449932608697,0.0030093607851956667,0.004383474804711337,0.006196185881500232,0.008526697271638363,0.011454871815875345,0.015059124485680836,0.019414299638053873,0.024589931827343578,0.030648794952738284
200,WASP-78b,9.591075236081458,10.60823097779246,11.570265818691382,12.469963217200288,13.30297978436031,14.067309815575104,14.762674948281434,15.390193595449947,15.952030607636312,16.450973947906686,16.890316753613014,17.27367991766585,17.604731324915377,17.88721008024338,18.124852740610606
201,HAT-P-45b,2.2860156982713358,2.819002876992064,3.3932539328834035,4.000431397031048,4.6321496860964615,5.280326788267993,5.937386297981052,6.596447622320084,7.251425342309176,7.897006403568247,8.528692395642665,9.142776693233472,9.736220098490875,10.306651821971242,10.85231170439388
202,TrES-2b,1.066151178667751,1.3748604837557208,1.7236061076197782,2.108856146570634,2.5263237421132154,2.971253352895606,3.4386440840314476,3.923471247624829,4.420855911906252,4.926151349362769,5.435055372982578,5.943672713259715,6.448497082785758,6.9464600570841375,7.434933898906683
203,CoRoT-2b,2.578939214536241,3.24174104782971,3.970805110516463,4.756631902016101,5.589004344288175,6.457522941178615,7.35196885882635,8.262649633333112,9.180627212360806,10.097779152213972,11.006926775196389,11.901869732022057,12.777274512321052,13.628712632078695,14.452615262943514
204,HAT-P-27b,0.16756218883139293,0.2359807441956233,0.32052116713368084,0.4219392092363867,0.5405426366360536,0.6762140840380861,0.8284478392312526,0.9964079141755019,1.1789919663645967,1.374884999603203,1.5826261226854503,1.8006670239832745,2.027406667176531,2.2612437195662505,2.500614483178306
205,G9-40b,1.5158085792751747e-08,4.59489103949037e-08,1.2542134737937265e-07,3.125176761312553e-07,7.190313663913084e-07,1.5423043634242122e-06,3.109421887386122e-06,5.933265891537115e-06,1.0779592100047092e-05,1.8742873924227873e-05,3.1327774945144154e-05,5.053224906613664e-05,7.892710556276225e-05,0.00011972820345086876,0.00017685711296913583
206,WASP-41b,0.3796526916723676,0.5241930418276372,0.6992723323088411,0.9054963410692554,1.142625530007828,1.4096652796865137,1.7049698109979026,2.026376719434686,2.3713411491781677,2.737040355227528,3.1204982586963297,3.5186879361198513,3.928584802909001,4.347253479032746,4.771904934165403
207,TOI-640b,3.621821290562773,4.379961957231802,5.1795951818709085,6.008544881331938,6.855253723394246,7.709136427810444,8.560721384927964,9.40179325869127,10.225420967135062,11.025834229868583,11.798413252505974,12.539600944534662,13.24669185081306,13.917807146168192,14.551795797636196
208,TOI-1259Ab,0.035757913564800854,0.05637814189343694,0.08486245920959509,0.12271196645784739,0.1713452854118449,0.23203715059538174,0.3058677646541988,0.39368924676791434,0.496107069541847,0.6134699441873229,0.745877019983684,0.893193832339616,1.055066248933809,1.2309504736057217,1.4201435705384715
209,WASP-138b,0.7515824288940904,0.9397899075221311,1.145609035030324,1.3662475711706485,1.5987643304979842,1.8402147993131919,2.0877460987613055,2.338686650527046,2.5906024066739683,2.841306653084459,3.088889753027347,3.331723260552964,3.568424193213915,3.797862275601432,4.019144372345068
210,WASP-74b,10.245183778145131,11.980085024903651,13.741991852556634,15.505225245683281,17.24765757680584,18.95085065280156,20.59979295054604,22.1827720928953,23.69107111638745,25.118415550928397,26.460772140699305,27.716021769677965,28.88341624751033,29.963491960997256,30.957836890632336
211,HAT-P-25b,0.128757108216454,0.18211554845137876,0.24832704492208574,0.3280645671804521,0.4216446384536324,0.5290413898204857,0.6499127409858415,0.7836443782805536,0.9293993792430196,1.0861605797887337,1.2527838120386496,1.428045114471982,1.610669370227835,1.7993731332804046,1.9928961095147146
212,HAT-P-62b,0.6651964281170336,0.8437083445533632,1.0419337242652422,1.2574675676660418,1.4876268394703704,1.7296040719391286,1.980577456560489,2.2378169118008255,2.4987585585781935,2.761032838928068,3.0225093109215395,3.281314808175955,3.5358097522699317,3.784604105893005,4.026549411325916
213,WASP-29b,0.030182896401474972,0.04727433611270865,0.07073179727067032,0.10171749562141576,0.1413149377007215,0.19048234325448032,0.2500152429034439,0.3205230553528305,0.4024175513325867,0.4959077051681827,0.6010080265242638,0.7175532934651515,0.8452110992463645,0.9835067911185172,1.131848268198308
214,WASP-82b,11.568817295423665,13.087571347873267,14.568519630194919,15.994737887121754,17.35349135906227,18.63576506624509,19.835577108793075,20.949577066124647,21.976572798228183,22.91691575468552,23.77228103736602,24.54536239595332,25.239411057535733,25.858203944731702,26.405882470475298
215,HAT-P-29b,0.18791686891836779,0.2575067220096567,0.34114560379123204,0.4389554062425585,0.5506727396113164,0.6756988760954586,0.8131533824890023,0.9619399796113269,1.1208100795195428,1.2884108029539878,1.4633414619753013,1.6441987846848884,1.8295987197235077,2.0182139320529218,2.2087972622991545
216,K2-31b,2.305542202100984,2.9124607019198514,3.5836598097967856,4.310751587899913,5.084526680218992,5.895461444658957,6.7340734406061475,7.591262674640533,8.45854561587171,9.328133913261732,10.193071953868662,11.04728603951461,11.885494978767644,12.703256442440015,13.496934042939536
217,HAT-P-37b,0.2171162905523295,0.29568815384908725,0.38955539897078606,0.49872724594419665,0.622799961592038,0.7610170634775381,0.9123312927273061,1.0754784862693205,1.2490473112639515,1.4315307283800758,1.621386349894679,1.817083829179522,2.0171262743197507,2.2200891277011454,2.424643550851251
218,XO-2Nb,0.5185334486555756,0.6932195252981304,0.8980425607317519,1.1322029553109534,1.3941391243061376,1.6816825152558417,1.9922010146830342,2.322756868630151,2.670246049139287,3.031492730108204,3.4033598366548925,3.782829568028211,4.16702964591731,4.553297110424393,4.939210217237991
219,HAT-P-32b,8.596704835313142,10.19547118396319,11.845714896071692,13.5224731912175,15.203308837223355,16.868705375213956,18.502051268459347,20.08968957413199,21.620769236055995,23.086828636670116,24.481665966368507,25.801075333431324,27.042360585205742,28.20425792435377,29.286716984357106
220,KPS-1b,0.6482099716471347,0.833091892232223,1.041285916901861,1.2706140639143237,1.5184770670654593,1.782022775035867,2.0582756816652528,2.3442650202567825,2.6371216045574473,2.93412537662423,3.2327688962876904,3.530791420468203,3.8261658010626878,4.117125612787325,4.402165219821076
221,XO-1b,0.30297728134329566,0.4251368160029936,0.575510699107692,0.7552709093186416,0.9648020552393645,1.2037505460254536,1.4710961191594825,1.7652589080321326,2.0842146441459355,2.4255900244986255,2.7867798486802604,3.165048334594825,3.5575879192337885,3.9616088760594494,4.374403041853799
222,WASP-190b,0.4407209807028611,0.5612659345249582,0.6956537621399903,0.8423008811763419,0.9994119107180262,1.1650864138007253,1.3373969522127722,1.5144645091077007,1.6945125161478996,1.8758891076284494,2.057100208208531,2.2368242018044446,2.4138976222853046,2.5873274220797655,2.756286698880003
223,WASP-92b,2.6372013958698926,3.1110020184399483,3.5970274906142223,4.087994075363577,4.577459625557018,5.059910225694262,5.53072907839693,5.986191048470647,6.4234024120960385,6.84016567698271,7.234933636701814,7.606725924009981,7.954982574624289,8.279540156347057,8.58056688548013
224,HAT-P-19b,0.04142970439960419,0.06358384216307607,0.09338889640096489,0.13204541053543878,0.18062019993088527,0.24000259816572936,0.3108728013210287,0.3936870181577596,0.4886755837171604,0.5958468065119952,0.7150049467435398,0.8457733722504629,0.9876130570784957,1.1398539310313167,1.3017241718520876
225,HAT-P-67b,7.758052291151639,9.077020183700155,10.417161655176411,11.758876645859056,13.085260267491714,14.3822135115894,15.638247327795527,16.844387530390556,17.99394488231221,19.082095073625073,20.105725260454253,21.06318491087416,21.95387220185413,22.7781675435543,23.537255787599264
226,K2-107b,1.371179653777561,1.6465226960857633,1.9347228510510799,2.2313822897004036,2.532406253100402,2.8341102841851202,3.1332523504720693,3.4270688943892913,3.7132717866621223,3.989993420202267,4.255775790165437,4.509533281357811,4.7504730952295455,4.978084246410965,5.192100704460793
227,HAT-P-1b,0.7888844812506541,1.0613419645143922,1.3827876266176462,1.7523485831217835,2.1678777249889483,2.62618904246843,3.123282233579705,3.654595225801472,4.215231641826271,4.80011960650876,5.404196742484335,6.02254833598406,6.6504587100404775,7.283521423280595,7.9176982274861585
228,WASP-16b,0.4569614257385919,0.6170310425041554,0.8066000666013279,1.025312531217394,1.272035339279325,1.544992126545083,1.841893787412215,2.1600877125653404,2.496694146792827,2.8487030947591054,3.2130873803033584,3.586888478414969,3.967250746884822,4.3514904905154115,4.737134462227359
229,K2-261b,0.02097375731222866,0.031947053832106935,0.04659863864779016,0.06546903812921745,0.08902791357484839,0.11765537951047832,0.15162924907652553,0.1911202912057167,0.23619342049732178,0.2868112469942549,0.34284402660054475,0.4040816345564884,0.4702429311070891,0.5409909550688473,0.6159468021707667
230,GJ3470b,0.00023870608220740878,0.00047025200611531057,0.0008669880649275014,0.0015091029706412456,0.0024981714656886742,0.0039572261916055295,0.006029462947742071,0.008875740034098892,0.012671080053700889,0.01760029844961086,0.02385330200316395,0.03162028459672824,0.04108673179336147,0.05242910743519519,0.06581108234344578
231,HAT-P-15b,0.009040990262654845,0.014998782475428678,0.023644548831710764,0.03566196987512441,0.05175437557370495,0.07261531943646098,0.09890015869620723,0.1312019510245583,0.17003236949866338,0.21580629721863862,0.26883374049263764,0.3293168057105395,0.3973478392898792,0.47291531668082676,0.5559120559832019
232,K2-55b,0.003087313226796811,0.0049066422304356715,0.007439920792274709,0.010830979108203445,0.015218066009632767,0.020727862772686702,0.027470382220845826,0.035535375655029136,0.04499011597941486,0.05587799783640439,0.0682187787984414,0.08200970956733253,0.09722656410260208,0.11382622082704472,0.13174937905646467
233,WASP-166b,0.1806799457889596,0.24753590524004673,0.3278728944441822,0.4218046118134936,0.5290752811816261,0.6491077172649057,0.7810548681991198,0.9238630536817575,1.0763329338121959,1.2371655515347155,1.4050164936314016,1.5785392330402963,1.75640598720247,1.9373436469466871,2.1201562321769174
234,HIP65Ab,9.278877053505672,11.996912341545782,15.077703228891059,18.491979833089104,22.20336561269116,26.170870107747387,30.350865960095533,34.69907699257256,39.17212816293417,43.728370503039045,48.32893852492399,52.93836708062033,57.52448956616619,62.058924320428275,66.51714723024413
235,WASP-101b,2.2375752410215615,2.823470118277333,3.470363431562169,4.169999212676219,4.91338033630976,5.691257994470514,6.494471112564854,7.314269812645329,8.142533911289846,8.971841373528894,9.795593658775116,10.608056243498604,11.404266809997363,12.180074805255172,12.932105458337082
236,WASP-5b,1.996782418166294,2.416257409899617,2.859138767829226,3.3187175310656025,3.78860512376352,4.26293208886572,4.736430285039761,5.204515593307335,5.663307036169515,6.1095615874017675,6.540671063511126,6.954615678454905,7.3498487010576445,7.725283797617,8.08024114760049
237,XO-3b,2.8616595203120556,3.4866962528749452,4.151384504516075,4.845723409671207,5.5600130157791146,6.2851945790888495,7.013014413617904,7.736181640985571,8.448426112733085,9.144424073539078,9.819810277854074,10.471121470463844,11.095631783810106,11.691339041802609,12.256887360669841
238,K2-121b,0.002459523414462412,0.004263369422442372,0.006995548394770194,0.010945420683782105,0.01642970423069799,0.023781246036890122,0.03333663459671687,0.04542411079814213,0.060352494930975824,0.07840105121143588,0.0998119170287967,0.12478467938401785,0.15347180002857969,0.185977490119819,0.22235820163381229
239,WASP-165b,0.7355929072040605,0.9072190227833902,1.0922170868440142,1.2879177914115296,1.4916312279399113,1.7007601331751763,1.9128653536247788,2.125727743387188,2.3373809462474044,2.5461048391916505,2.7504399096771373,2.949180586218353,3.141335732850996,3.3261294545501934,3.502982873376679
240,K2-25b,1.559648089038689e-07,4.3151304530541844e-07,1.0838778456648e-06,2.5030907009461053e-06,5.371151398150282e-06,1.0804668664646424e-05,2.0529323795669648e-05,3.7080116979221486e-05,6.401766328334038e-05,0.00010614710369926578,0.0001697263803670066,0.00026265023260920226,0.000394594146812964,0.0005771124350973069,0.0008236832780945654
241,LTT3780c,8.837198133982946e-12,3.929999966647282e-11,1.5209834235321722e-10,5.215813103649272e-10,1.6088646205708273e-09,4.520905525662165e-09,1.169795840189049e-08,2.8129373727027986e-08,6.335783254735936e-08,1.3458126999697898e-07,2.711912791404987e-07,5.210857967642835e-07,9.590470900004428e-07,1.6974091765286672e-06,2.8991296837295195e-06
242,HAT-P-9b,0.9109427725997469,1.1522488140179319,1.419359280151139,1.7089308305511706,2.017283731507828,2.340606878889752,2.675102084004216,3.017122050039216,3.3632651638984585,3.7104079749749976,4.055760610173149,4.396886727988428,4.731668045901532,5.058322725257177,5.375392122642304
243,HAT-P-28b,0.38335270074222283,0.5052622871010884,0.6461245728207234,0.8050009648761398,0.9805112124403258,1.1709476059008515,1.374373550139106,1.5887269679741998,1.8119068330166903,2.0418270454210674,2.2764804604916993,2.513981997343052,2.7525761101002346,2.990670246308311,3.226847596481137
244,HAT-P-49b,6.621579288690525,7.553626144735472,8.472019486198635,9.365283570899129,10.224413483531722,11.042671237288792,11.815225803115386,12.53894040157178,13.21210415660103,13.834066915922605,14.405103074285904,14.926221352092032,15.398875760287071,15.824935296900389,16.20657597112453
245,K2-266d,2.924233760520505e-07,7.458673172818954e-07,1.7394772371881535e-06,3.753039798711548e-06,7.565054291854926e-06,1.4364405924279738e-05,2.5872660505027624e-05,4.446882838863025e-05,7.330738352346605e-05,0.00011641933168346635,0.00017878917367652024,0.00026640164917938,0.00038625109453228857,0.0005463166376240222,0.0007555033587491578
246,WASP-98b,0.14425316837941082,0.20501364547530593,0.28077241469167535,0.37241007602185217,0.4803937559243865,0.6047876719768186,0.745279105731431,0.9012262248739252,1.0717138198726046,1.25560180057081,1.4515870758264546,1.6582592398265035,1.8741351570629659,2.097710258902138,2.3274969339095684
247,WASP-85Ab,1.6804664168356283,2.176859087107714,2.7402035654964183,3.3651338357237135,4.044950640203603,4.772087792749547,5.538483546625744,6.335952278680985,7.156474368908609,7.992351675228577,8.836403792364338,9.682082509486229,10.523453726662638,11.355286204742706,12.173064180939411
248,WASP-157b,0.2080266832652997,0.2816953717340221,0.3691875808272338,0.47039176157787305,0.5848286606419721,0.7117115951593167,0.8500061899620598,0.9984994908845919,1.1558637448785094,1.32070229077499,1.4916031158585505,1.6671799518036663,1.8460893955570468,2.0270641394902933,2.2089319691379763
249,HAT-P-6b,2.2835141192424526,2.805478453445806,3.365556692138099,3.955498698396765,4.5671044640449985,5.192550768906666,5.82457032613007,6.4566208122378415,7.082966353196189,7.6986420871563395,8.299484991111047,8.882102958468481,9.443747447127683,9.98230990440156,10.496262123687236
250,WASP-153b,1.4940204591097852,1.8133538696266789,2.151592314830697,2.5036263370146727,2.864550388812389,3.2298241838410076,3.595344683581199,3.9575168996579597,4.313275131995822,4.660038516618608,4.995712451729835,5.3186561108615935,5.627596276794471,5.921618863496828,6.200128539312279
251,HAT-P-31b,0.5177500421900693,0.6690856719286611,0.8404108712604621,1.0300359454877281,1.2358842743845007,1.4556336954884146,1.6868278561552101,1.9269870855451459,2.173693977993852,2.4246380915854187,2.6776731889159033,2.93084976183712,3.182407700350126,3.430801622683724,3.674703336365166
