,Planet Name,ESM Estimate 1.1-1.1566667um,ESM Estimate 1.1566667-1.2133333um,ESM Estimate 1.2133333-1.27um,ESM Estimate 1.27-1.3266667um,ESM Estimate 1.3266667-1.3833333um,ESM Estimate 1.3833333-1.44um,ESM Estimate 1.44-1.4966667um,ESM Estimate 1.4966667-1.5533333um,ESM Estimate 1.5533333-1.61um,ESM Estimate 1.61-1.6666667um,ESM Estimate 1.6666667-1.7233333um,ESM Estimate 1.7233333-1.78um,ESM Estimate 1.78-1.8366667um,ESM Estimate 1.8366667-1.8933333um,ESM Estimate 1.8933333-1.95um
150,WASP-2b,0.1794640809018556,0.2406274436597095,0.31256186426800414,0.3950322317810571,0.48752763749711625,0.589314583477003,0.6994869851905695,0.817021904273721,0.940829289346724,1.0697862194710481,1.2027769629298084,1.3387225753892602,1.4765912900924905,1.6154221147927952,1.7543371111599613
151,HAT-P-55b,0.06027242406865479,0.08129564705751224,0.1061645084862175,0.13482583371455634,0.16712550163515172,0.20282621574269094,0.2416247170355624,0.28317135946475913,0.32708791728789754,0.37298017277826057,0.42045259223318326,0.4691194125164979,0.5186089736287236,0.5685726138337104,0.6186895683434022
152,HAT-P-36b,1.6853472875895459,1.997647776464847,2.3198711714536713,2.647158691928198,2.9751458879123436,3.3000384406689878,3.6186081569100947,3.9282022414093944,4.22671405332887,4.512501734383182,4.784363034589186,5.0414839326551,5.28334385994125,5.5097008090384705,5.720548754159476
153,WASP-65b,0.3069034099467285,0.3919541714705805,0.48708155309503626,0.5912067876975553,0.703087184213324,0.8213920424964214,0.9447591377384019,1.0718497728841803,1.201388996689769,1.332183338525254,1.4631460962020728,1.5933094590256656,1.7218157747651073,1.8479274858472974,1.9710251364164282
154,WASP-159b,0.583556199992569,0.691360301709389,0.8024973730079987,0.9152882658932068,1.02822862553533,1.140014160892897,1.2495383563306268,1.3558948674867255,1.4583667169717134,1.5563976386953855,1.6495829546999885,1.7376515091219227,1.8204327529367075,1.8978514595873628,1.9699129457539275
155,WASP-93b,1.6530658079521126,1.9351083865149303,2.2218173871521474,2.5089883342082158,2.7929910359805232,3.0707945592356296,3.3399262903387057,3.598452168977031,3.8449279049585305,4.078309380894831,4.297919877270343,4.503396793131911,4.694603141399881,4.871613220667555,5.0346744949506315
156,WASP-140b,0.38074829590753906,0.5104642804317953,0.6630038982725747,0.8378628651600272,1.0339525866897088,1.2497132592085474,1.4832200739885475,1.7323014853109464,1.994644691549303,2.2678681982964806,2.5496066693556942,2.8375735650916765,3.1295830490576835,3.4235998842867916,3.7177653338913137
157,KELT-16b,5.3525169451920025,5.8662306956421295,6.34545508876019,6.78761572679216,7.19154743708199,7.557186457177817,7.885239077965977,8.177011494103654,8.43423344752245,8.658847316486723,8.852960651617755,9.018766051233365,9.158407183171091,9.274003601942882,9.367622137155848
158,Kepler-5b,0.29691263150205083,0.3584573271251469,0.42325345646074386,0.49031355889699746,0.5587045895823662,0.627575492587922,0.6961676782025715,0.7638257640053084,0.8299991430245992,0.8942314240968616,0.9561592081937683,1.0155046740464404,1.072058284459604,1.1256766488655785,1.1762744441843804
159,WASP-129b,0.00831301651513197,0.012388430781724491,0.01771358443515008,0.024437344248819926,0.03267955815050169,0.04252702032319209,0.05403139838570631,0.06720970303313234,0.08204640772649856,0.09849594835626,0.11648702550386122,0.1359271704266975,0.15670610394948428,0.17870080340050676,0.20177986472705214
160,WASP-145Ab,0.09076574780629301,0.1263912266658362,0.16992445558135358,0.22162095169031598,0.28151683412640693,0.34944659833082053,0.42506595442342043,0.5078837467839292,0.597295148081544,0.6926084129811446,0.7930773693495953,0.8979289590768426,1.0063785243561678,1.1176537971253064,1.2310114641221501
161,WASP-167b,4.026869107157009,4.471580306034156,4.894395051934886,5.29181068368682,5.661594309428846,6.002560510391173,6.31431178209537,6.597094949125986,6.851647803755849,7.0790131427829985,7.280483379896584,7.45752002356769,7.611628495477018,7.744364761472877,7.8573003799968655
162,K2-232b,0.010204363350924103,0.015865068336109792,0.023575826396566975,0.03368991955425104,0.04653045913326215,0.06237661440375804,0.08145299239049232,0.1039235888336723,0.12988947859497477,0.15938838986570864,0.19239841018068485,0.22884348309652855,0.2685979735808333,0.3114949795350316,0.3573343691820614
163,TOI-157b,0.44423978094146027,0.5514563383255517,0.6678446548563887,0.791775460986526,0.9215714627932433,1.055583931774749,1.192239979641104,1.3300872585846895,1.4678200875010066,1.6042801118459635,1.7384692112504152,1.8695485558452525,1.9968160837814044,2.119708810972415,2.237792707722159
164,WASP-76b,10.337951915917897,11.671826778903982,12.969289931786186,14.215880035047073,15.40083563643228,16.516656676182812,17.558483104694165,18.523733266901154,19.411682876045457,20.22292255643048,20.95916644463849,21.62298624966106,22.21740873014597,22.745891977467586,23.212187143006766
165,Qatar-2b,0.26545893215945876,0.3576576006191412,0.4666554430511368,0.5922231707577826,0.7336940474141037,0.890040404684212,1.059947631307097,1.2418986310437283,1.4342507340676893,1.635289993033868,1.8432948993409852,2.0565846060614157,2.2735377573794766,2.4926314746624647,2.7124629484733602
166,LP791-18d,2.0087850689198555e-10,6.572144017191205e-10,1.923165766888289e-09,5.10711405585723e-09,1.2458287839364505e-08,2.820376896634491e-08,5.977008702648358e-08,1.1945301673586706e-07,2.2656937281890004e-07,4.1008080843003545e-07,7.116389381950509e-07,1.1889572501274294e-06,1.9193606562712265e-06,3.0033674267247444e-06,4.568132937544502e-06
167,HATS-22b,0.0009137079720078783,0.0015527015575665742,0.002502045070093198,0.0038504138876911784,0.0056923131058439136,0.00812441445574115,0.011241755659808148,0.015134246414495218,0.01988365008650451,0.025560954578058046,0.03222461463434724,0.0399194657681184,0.048675863549802974,0.058509860411495605,0.06942379711642059
168,HAT-P-51b,0.03560401202307729,0.050166200708852804,0.06816765355646663,0.08977128076222889,0.11504436564592974,0.14396335077053374,0.17642162653468096,0.21224188253764087,0.25118973053384464,0.29298516694733984,0.337316828157913,0.3838544890833768,0.43225649559720575,0.4821809766518448,0.5332939664389732
169,TOI-837b,0.005135726993223062,0.007860552394456754,0.011515508079039342,0.016242507650430733,0.022166337055491522,0.029389581571185337,0.037989054408965675,0.04801427581035669,0.05948750581287962,0.07240443666654223,0.08673656112218371,0.10243411708128525,0.11942842205458874,0.13763572471635405,0.1569607639385503
170,HAT-P-56b,1.2404163889677726,1.475332398936096,1.7185432696403404,1.9663468569659222,2.215391571784626,2.462741802679949,2.7058817589136357,2.9427273213031766,3.1716077503318396,3.391207009244097,3.6005462346066164,3.7989459829922434,3.9859551847636254,4.161339853151987,4.325050821077316
171,WASP-57b,0.034917196546598375,0.04791462281888675,0.0635606032739961,0.08188479753144151,0.10284418293279099,0.12633208595524995,0.1521880145606966,0.18020987599946267,0.21016585188367,0.2418034325217311,0.27486008596457395,0.30907185711572976,0.3441775866014155,0.37992608586808235,0.41608068397799164
172,KELT-24b,0.6943335281916966,0.8980063389706311,1.1287408212972148,1.384274480235035,1.661816641338298,1.958239778957853,2.270230619492052,2.5944405989020582,2.9276022300012277,3.2665902694699835,3.6084996121177295,3.950689767875036,4.2907754685088,4.62666116849145,4.956544644928359
173,HATS-35b,1.7940006817864451,2.067226779943222,2.339867149630319,2.60823379644921,2.869305894095882,3.1207030776854383,3.360605223698463,3.587705878185937,3.8011446936289843,4.000407211688211,4.185286908563292,4.3558300647703545,4.512249922134704,4.65491504850404,4.784315071537299
174,WASP-94Ab,0.5847828206033079,0.7464862159883117,0.9272173799163832,1.124901533685991,1.3371584876309222,1.5614473295828135,1.7951736280670958,2.0357935432059198,2.2808894685272625,2.5282028428934202,2.775681275784757,3.021500666936296,3.264047837090172,3.5019386720877046,3.734013707434718
175,HAT-P-24b,0.42105166613629363,0.5207484102735298,0.6285017888988084,0.7427651443471729,0.8619685250686895,0.9845870659457098,1.1091815161039638,1.2344363412589525,1.3591806256943442,1.4823857237241584,1.6031747202676383,1.7208194092136444,1.8347178504947539,1.9443952249000618,2.0494934816636827
176,WASP-31b,0.5036205009373584,0.6327598471418099,0.7747012300115276,0.9275768602627847,1.0893846444999655,1.2580924645233116,1.431708523432819,1.6083480617895132,1.7862769897973458,1.9639229969879641,2.1398997193079357,2.3130127264951894,2.482237208935773,2.646724864618712,2.805794613715444
177,WASP-183b,0.02791211282498729,0.04072332935134069,0.05711922430516317,0.07743235695882242,0.10190310480022598,0.13067437342208105,0.16379129378982368,0.20120740926992625,0.24279440694685045,0.28835171329429476,0.33762032817988497,0.3902963738477987,0.446040431471689,0.5044912661340695,0.5652769972670909
178,HAT-P-66b,0.7508657264963153,0.881153723031928,1.0140188889221153,1.1475006337437894,1.2798908410265737,1.4097497820433944,1.5358909694683416,1.6573748709268337,1.7734886305383515,1.8837063004500634,1.9876747055809552,2.0851895113512504,2.176154619932023,2.2605756239203307,2.338542146027211
179,WASP-63b,0.3553071595592976,0.4484015596240907,0.5512365539956073,0.6625123354749857,0.7808086702334911,0.9046623346015688,1.0326210150421782,1.1632948958058102,1.29539172600299,1.4277281114300673,1.5592498851870273,1.6890389965486543,1.8162993030468901,1.9403632255492491,2.0606863414442067
180,HAT-P-33b,1.2307602051227262,1.4795931475791924,1.7403304428225044,2.008986081811964,2.281839581100722,2.5555357947231787,2.8271163898499725,3.09405424820431,3.3542521371964042,3.605994096271788,3.847936191568368,4.079073307380016,4.298667400327017,4.506237609208074,4.701526924649584
181,WASP-48b,2.125698041261147,2.4436116221836173,2.7599873408329745,3.0706186814768,3.372087938851427,3.661727224549426,3.9375191778803362,4.198039199929157,4.442374369855579,4.670005356359555,4.880761944892716,5.0747588477401075,5.252296157276808,5.413846538027481,5.560016016326065
182,HD219134b,0.00462280100499616,0.007013319016730189,0.010193518488834312,0.014276157929150933,0.019358393188714757,0.0255179929431751,0.03281081134296876,0.04126995507015709,0.05090618342462198,0.061708771688948755,0.07364771254125546,0.08667631288721252,0.10073320264853668,0.11574557261976835,0.1316321094830815
183,HATS-3b,0.5091474368980451,0.6285020026082246,0.7572384124043682,0.8934946908366971,1.0353921443209928,1.1811152174082409,1.3289578872700043,1.4773673134852674,1.6249670533913743,1.770552750311403,1.913102242484089,2.051770960481018,2.185864414161464,2.3148386856241894,2.4382876746567446
184,HAT-P-8b,1.4186692558649694,1.7283771285219716,2.0577296312000355,2.4017769369872,2.755717473621521,3.1150662981922244,3.475736213389431,3.834115991814991,4.187099208017769,4.532047567985683,4.866797096955778,5.189630307843368,5.499194787176883,5.794496546339256,6.074861779106363
185,WASP-96b,0.06914684735280714,0.09392164659878077,0.12343990410663895,0.1576862066578884,0.19651793923269317,0.23968484133853993,0.2868487855004333,0.33760703693696276,0.39151398865628,0.44809702213712277,0.5068750718998914,0.5673730570349588,0.629128181997625,0.6917017049032589,0.7546858661732057
186,WASP-24b,1.0878677877533298,1.307621412472146,1.5378865129818284,1.775149250872254,2.016129009263881,2.25786638404835,2.497751005432255,2.733552070965214,2.963417380659799,3.185830625744027,3.3996034519364313,3.603846333238233,3.7979053703332126,3.9813537018817686,4.153962177667182
187,TOI-216.01,2.5910528310729684e-08,7.444584077107529e-08,1.9348772208761287e-07,4.609014579029872e-07,1.0173250068553132e-06,2.099963298157663e-06,4.085575165667663e-06,7.541780960412649e-06,1.3284759141872174e-05,2.2440282068621168e-05,3.6504727091940544e-05,5.7402357084981745e-05,8.753448046549052e-05,0.000129818142305291,0.00018771178263325423
188,KELT-3b,1.739877852791297,2.0754944564678524,2.424154278729256,2.780540291116514,3.139796121059315,3.4976313100838197,3.8503373574503823,4.194813024381017,4.52854509208391,4.849529682171978,5.156250723475698,5.447628550130607,5.7229196896541215,5.98170145741215,6.223826128600752
189,WASP-132b,0.0002642853109611094,0.00049041032083507,0.0008561182961831698,0.001417475117404378,0.002240979394659658,0.003402243161396108,0.004984012147723404,0.007073764273878002,0.009761078381848516,0.013134851760353746,0.017280728390303916,0.02227879756947199,0.02820141468850335,0.03511167468848668,0.043062310253530474
190,KELT-17b,4.000405247195603,4.598553102290731,5.193407962705973,5.777047150723553,6.343056195503442,6.886448890418126,7.403474410905635,7.891503504374085,8.34887181883592,8.77465473376842,9.168581542784677,9.530913278793431,9.862254779686285,10.163530198315778,10.435909196174295
191,KELT-10b,0.3298950858780916,0.43591531447074877,0.5587263112846583,0.6975602248206018,0.8512510958440891,1.0183340223717905,1.197131712918503,1.3858458574932526,1.5826342435990048,1.7856595285971353,1.9931468751196413,2.2034232975875483,2.4149256373051062,2.6262311166652546,2.83606963614391
192,WASP-117b,0.011647860901296521,0.017879390421238928,0.026261825813992754,0.037131149541908805,0.05078509260974629,0.06747089467171308,0.08737651913217817,0.11062663002108938,0.1372822298889832,0.16734191053093594,0.20074706427162167,0.23738852741990893,0.2771118904352432,0.31972638924056507,0.36501318738552996
193,HATS-51b,0.3629955568543759,0.4567401378866191,0.559958560656419,0.6713133854614931,0.7893611816486611,0.9126288900667965,1.0396659405295667,1.169093893242371,1.2996394030440377,1.4301434817272856,1.5595801366489639,1.6870616850813462,1.8118232758290191,1.9332285410987438,2.0507633589923713
194,K2-333b,0.0001510165107785428,0.0002575007271680906,0.0004161803832889337,0.0006421531375299644,0.0009515576574845522,0.0013609496304852137,0.0018866504977384274,0.002544145093003998,0.003347558392221757,0.004309198073808233,0.005439245059657037,0.006745559326765175,0.008233525806165164,0.009906077691026203,0.011763792210875314
195,WASP-126b,0.24917622727825384,0.31849621464998773,0.39609036902011174,0.48108421104020277,0.5724668570285192,0.6691532439561219,0.7700305995960296,0.8740037561636448,0.9800283653089877,1.0871257327880854,1.1944037592495644,1.3010671000066496,1.4064102420161328,1.5098257751346433,1.6108028947011401
196,WASP-6b,0.06614539478267834,0.09350099991421947,0.1274266736066053,0.1682617450189268,0.21616332317843265,0.27111375368116286,0.3329342035675888,0.40130728753940115,0.4758025151639093,0.5558979697669068,0.641007514968095,0.7305048832427521,0.8237382468277055,0.9200520394153847,1.0188029656351054
197,LHS3844b,0.0003389006629309905,0.0005812158759966601,0.0009446989176569964,0.0014656971787037846,0.002183607662812476,0.00313945703787991,0.00437436937720652,0.0059281010088724105,0.00783772204854088,0.010136423444426319,0.012852651809728074,0.016009508848936052,0.019624245544090094,0.023708182962490332,0.028266821071742127
198,KELT-7b,6.303474669048853,7.264481304194147,8.223385781298047,9.167195435725631,10.085274093460447,10.969246404083806,11.812713782376532,12.611088695655903,13.36135539394834,14.0617161546214,14.711456724616664,15.310751673000656,15.860362036374337,16.361594029161022,16.81617835381598
199,K2-198b,1.9775204423064125e-05,3.832847990740001e-05,6.961203739657441e-05,0.00011949556943232962,0.0001952736604160895,0.0003056197939955603,0.0004604471973065428,0.0006706934901997627,0.0009480473186074469,0.0013046271754192334,0.0017526524732668688,0.002304121093566797,0.0029704845959272748,0.00376238211368968,0.004689418366264016
200,WASP-78b,4.519913744422453,4.999261065136009,5.452631974336474,5.876625586861085,6.269195026528675,6.629395080049895,6.9570945655974175,7.252820549223125,7.517593243733227,7.752726511470735,7.959772284457128,8.140436953605905,8.296449055367802,8.429570689521102,8.54156275510454
201,HAT-P-45b,0.7952516112510716,0.9806654353881238,1.1804340011969896,1.3916568974543895,1.6114169750496272,1.83690269033485,2.065478388298027,2.2947504709395483,2.522601962750718,2.747184575874365,2.966933418098758,3.180559040824078,3.3870041779130955,3.585444086943258,3.7752664495017534
202,TrES-2b,0.30715738360854866,0.3960963111675116,0.4965696732144123,0.6075599308503913,0.727832043242973,0.8560159423675434,0.9906708740236392,1.1303492292619488,1.2736453913677812,1.4192206415048427,1.5658355227060727,1.7123678106435876,1.8578073464505234,2.001270119254047,2.141999079853158
203,CoRoT-2b,0.9644185937263019,1.212279577956227,1.4849199465657608,1.778787271898133,2.090060781451136,2.414851485751952,2.749337955692726,3.0898956031676894,3.433181959374951,3.77615956004151,4.116143871073045,4.450816213492825,4.778182070895966,5.096585370001756,5.404691513856308
204,HAT-P-27b,0.04259633036076541,0.05998915273570841,0.0814803483892332,0.10726203849532177,0.13741246091859796,0.17190177998493775,0.21060143754785632,0.2532989153597704,0.29971398465371374,0.34951235752887605,0.40232265781226534,0.4577512860046723,0.5153912393539362,0.5748354397648224,0.635686376343287
205,G9-40b,2.5481499934628422e-09,7.724241525165785e-09,2.1083955446252397e-08,5.253578355993165e-08,1.2087276695885355e-07,2.5926907310792284e-07,5.227093625373787e-07,9.974116553663454e-07,1.8121033166603189e-06,3.1507707978756595e-06,5.26635556844825e-06,8.494723666830721e-06,1.3268040983114359e-05,2.012690949318508e-05,2.9730564757171067e-05
206,WASP-41b,0.13043964139962627,0.18010027032597192,0.2402533533089245,0.31110702125530054,0.39257897456684054,0.4843274856444165,0.5857871039030531,0.6962148785493506,0.8147364576092929,0.9403820129906627,1.072129034722534,1.2089375438453405,1.3497683649815904,1.4936129713197583,1.6395131183286855
207,TOI-640b,1.0409970560087312,1.25890460547822,1.4887380969608255,1.7269978363264213,1.9703619730882511,2.215788047475239,2.4605536949715883,2.7022976337906406,2.939027707130062,3.1690854000005095,3.3911428742870604,3.604177738089488,3.8074123796451955,4.000306780185473,4.182530105626964
208,TOI-1259Ab,0.010220662500827841,0.01611452971584505,0.024256184662444558,0.0350746861028593,0.04897551782848939,0.06632303642636674,0.08742599555614244,0.1125279559202489,0.14180197938207598,0.1753477378532625,0.213193571111506,0.25530104522514985,0.30156893877001373,0.35184181882308707,0.40591876567100116
209,WASP-138b,0.25471370592691767,0.31849782663214615,0.3882505918682851,0.46302570242174335,0.5418263810718938,0.6236547226421032,0.7075438772995749,0.7925884385483644,0.8779634997029757,0.962927976305754,1.0468346863177493,1.129131744161551,1.2093504526312835,1.2871077577504073,1.3621009730651745
210,WASP-74b,4.103794671488897,4.798723981316862,5.5044706040769364,6.210748593812956,6.908694542927529,7.590922877835298,8.25142060648625,8.885496237546045,9.489658117865154,10.06139295558897,10.599085196121642,11.101886009688275,11.569495702339527,12.002129128327198,12.40042236661572
211,HAT-P-25b,0.038154256496057776,0.05396582327597032,0.07358610253142152,0.09721451356633978,0.12494485087924331,0.15676944880051455,0.19258693957263737,0.23221528523571716,0.2754064827496918,0.32185911854667065,0.3712341443571143,0.4231688668707097,0.4772854340492512,0.5332035256949207,0.5905496821549706
212,HAT-P-62b,0.23787314691711592,0.30170871417221257,0.3725937834206736,0.4496683307720745,0.531972907228121,0.6185035669500506,0.7082512358623967,0.8002396413059957,0.8935519443446196,0.9873407949535259,1.0808443506084118,1.1733927700965052,1.264399742875197,1.3533681938920714,1.4398874365585754
213,WASP-29b,0.00926988898093386,0.014519078672341942,0.021723425724278506,0.031239874374119785,0.04340119537928964,0.05850168092916624,0.07678565749385406,0.09844029212535284,0.12359204945785247,0.1523051105020554,0.1845839315228151,0.22037776891419733,0.25958453261907594,0.3020584454319512,0.34761765901790137
214,WASP-82b,4.190127894353472,4.74020778215227,5.2765947393830235,5.793158943759324,6.285287972936727,6.749716677397998,7.184278463541014,7.587759837334518,7.9597290157371585,8.30031329081853,8.610119370324936,8.890122907635764,9.141501469736971,9.365623026094594,9.563987561487888
215,HAT-P-29b,0.05260258917447062,0.07208251385575629,0.09549510987596532,0.12287449782127159,0.15414694837182322,0.1891448627762165,0.2276217859583507,0.26927084220403036,0.313742520801492,0.36065811731452246,0.40962554447251165,0.46025199169061537,0.5121500286893405,0.5649481014931702,0.6182970992821876
216,K2-31b,0.6873365919301057,0.8682733333459374,1.0683736424594517,1.2851368768632236,1.515817509987329,1.7575763191558953,2.0075863648279193,2.263134724004979,2.5216922557308057,2.780937068584672,3.0387955300432017,3.293456927206757,3.5433468121572536,3.787140821627189,4.023754862576638
217,HAT-P-37b,0.06667634676825003,0.09080574208020374,0.11963234449678395,0.1531589854854067,0.19126167871016986,0.23370810864491007,0.2801766624082507,0.33027911590541165,0.3835820492507582,0.4396226511242382,0.497927254725405,0.5580258910703534,0.61945886510748,0.6817886956268981,0.7446072967380317
218,XO-2Nb,0.1905800230385335,0.2547835505011608,0.33006351346781254,0.4161260297998271,0.5123971599480494,0.618079881504113,0.7322067964180115,0.8536981725753251,0.9814131660801326,1.114184544590335,1.250859318255736,1.390328334835204,1.5315359269111901,1.6735033592449389,1.8153405521552457
219,HAT-P-32b,3.3687985028219343,3.995308518563121,4.641991015303738,5.299063805691765,5.957734391250844,6.6103548395814045,7.250415572753592,7.872564832223652,8.472550404789006,9.04705642871916,9.59365259527196,10.110690737853314,10.597114312683457,11.052428074355966,11.476612285697733
220,KPS-1b,0.21458074936505275,0.27578329606822916,0.34470298533715105,0.4206188270996429,0.5026703710166442,0.58991345270595,0.6813630729087643,0.7760358012986832,0.8729818343195009,0.9713007352342663,1.0701624514148487,1.168818595817902,1.2665981097154542,1.3629162429838122,1.4572745761649597
221,XO-1b,0.09285034983910745,0.13028733349361313,0.176370880058664,0.23146015385251742,0.29567302194173956,0.36890112295528127,0.4508317874703701,0.5409808499194629,0.6387279534318231,0.7433457761004832,0.8540359287908134,0.9699600043338921,1.0902575975984117,1.2140737696139232,1.3405785772866783
222,WASP-190b,0.1352410460857403,0.17223185516693784,0.21347053266048946,0.25847113542804345,0.3066827271542621,0.35752213368967684,0.4103978951959207,0.46473341056922135,0.5199835163820558,0.5756413158545833,0.6312483322614595,0.6863990102751428,0.740736324967128,0.7939555465917432,0.8458029292689029
223,WASP-92b,0.9769423069754203,1.152460139623654,1.33250662631912,1.514383531398895,1.6957043833216368,1.8744265708033732,2.048839816923753,2.2175641579923706,2.3795276238410485,2.533916160908652,2.680156611824516,2.817885802870504,2.94689629717841,3.0671275518452603,3.1786418820291793
224,HAT-P-19b,0.011810532292711298,0.018126101357576727,0.026622747922256555,0.03764271572374578,0.05149012610430479,0.06841850496036946,0.08862175852171202,0.11222994005281531,0.13930871208934345,0.16986044317241256,0.20382933297114172,0.24110801344203786,0.281542822290577,0.324942739913633,0.37108773983936094
225,HAT-P-67b,3.0415382424681794,3.5586385577560082,4.084039957855045,4.610058254909901,5.130065900898621,5.638535390736348,6.130962451350693,6.603828760353945,7.054511807665699,7.481120226405274,7.882433628602468,8.257804924526031,8.606998169934517,8.930162504329235,9.227762447849086
226,K2-107b,0.44936766684227025,0.5396040265799721,0.6340539630733809,0.7312762048309227,0.8299288035068173,0.9288042762808916,1.0268401332245136,1.1231306918365802,1.2169260785970486,1.3076142349492352,1.394717338579107,1.477879607977369,1.5568412245027239,1.6314347262892301,1.7015729289344828
227,HAT-P-1b,0.2144359277213948,0.2884957863912888,0.3758716955432247,0.4763263862375285,0.5892762276265989,0.7138551930958171,0.8489759137252121,0.9933983191664782,1.1457914677730836,1.3047767137763164,1.4689779931104547,1.6370593798806756,1.8077390507156434,1.9798192391917242,2.152202261777766
228,WASP-16b,0.1555207142488577,0.2099982690855371,0.2745155529665545,0.3489514173444741,0.43292022777361844,0.5258174224241977,0.6268639347968696,0.7351569847615953,0.8497164861182079,0.9695180271809358,1.0935313489997451,1.2207495571260936,1.3502007718979654,1.480971633520784,1.6122204054044698
229,K2-261b,0.004797386463430266,0.007307339420355974,0.010658637598178278,0.014974917112814337,0.020363604913193015,0.026911645663232033,0.03468258434342131,0.04371548141174372,0.05402518496695338,0.06560314269906971,0.07841967787633417,0.09242672807183759,0.107559987399187,0.12374238177974416,0.14088724337457337
230,GJ3470b,7.884001644181678e-05,0.00015531517065289804,0.00028634944137850555,0.0004984276140662895,0.0008250978676707535,0.0013069955114888342,0.0019914153570761255,0.0029314857994009224,0.004185013429617374,0.0058130392251276065,0.007878285734198602,0.01044357032903289,0.013570155314746295,0.017316323295981245,0.02173613158923516
231,HAT-P-15b,0.002202664992389798,0.0036541675333466297,0.005760543752335272,0.00868835938559344,0.012608967377177411,0.0176913388232018,0.024095139024954804,0.031964855182818615,0.04142514669159873,0.05257709191262631,0.06549621797540288,0.08023176425048326,0.09680622918274653,0.11521680503523841,0.13543737898043828
232,K2-55b,0.0010932947872246217,0.0017375646652080256,0.0026346619283581204,0.003835520444364988,0.005389097580239372,0.007340254342510586,0.00972794902196533,0.012583964797773663,0.015932124686926903,0.01978779581703592,0.02415797483838337,0.02904168815575472,0.03443035672263884,0.040308710110636574,0.046655748465134116
233,WASP-166b,0.04992614181317607,0.06840002444600385,0.09059903440438712,0.1165545892483823,0.14619601197452833,0.17936381263943757,0.21582393078160633,0.25528520961559736,0.2974162431643986,0.3418580988752579,0.388239283582844,0.43618772001672645,0.48533651045593984,0.5353338647294763,0.5858493052537869
234,HIP65Ab,2.7992777510951945,3.6192622885158836,4.548683956352749,5.5787125340679244,6.698373844231095,7.895301769489576,9.156334685614656,10.468115230834934,11.81755790029814,13.192097916046574,14.580010228258644,15.970595611254822,17.354149953397506,18.72211099525688,20.06708023333461
235,WASP-101b,0.7156167542734907,0.902996460091035,1.1098845614282526,1.3336406513579275,1.5713872875961545,1.8201665352163239,2.077048518008617,2.3392348678367356,2.604128604184409,2.869356026950916,3.132806804330871,3.3926469326936743,3.6472893737031518,3.8954067059508706,4.13591961707289
236,WASP-5b,0.7835625258045983,0.9481697864876459,1.121961999546983,1.3023064843799113,1.4866962835032123,1.6728281481727842,1.858634793495096,2.0423173535483756,2.222352883967738,2.3974687804891297,2.566641559118039,2.729078630417185,2.8841730376267525,3.0314984897438113,3.1707882166442443
237,XO-3b,0.9262580694060112,1.128569110640019,1.343714501750291,1.5684571761451622,1.7996574663453546,2.034383250468988,2.269962986639967,2.504036773239929,2.734575097126209,2.9598547724023154,3.17846286231374,3.389278385113415,3.5914190356898934,3.784236752403835,3.9672926646364175
238,K2-121b,0.0006646587989347177,0.0011521280842755948,0.0018904690098158479,0.0029578779867431965,0.00443994450982498,0.0064266167726259585,0.009008854065502949,0.012275359831193062,0.016309589312165126,0.02118701055131128,0.026973058480206463,0.03372166926207674,0.04147404398654237,0.050258344557760806,0.060089826493283066
239,WASP-165b,0.26614731423033505,0.3282439294449135,0.3951786937763046,0.46598581603581757,0.5396920514734849,0.6153576756403255,0.6921001703055638,0.7691166189160452,0.845695567595152,0.9212146529190685,0.9951458038045298,1.0670528284260858,1.1365771205868134,1.2034379511293594,1.2674258743028277
240,K2-25b,2.546830198331696e-08,7.046400162201276e-08,1.769920309615009e-07,4.087426536240031e-07,8.770831495104864e-07,1.7643503448941871e-06,3.3523396823681775e-06,6.055004481078842e-06,1.0453776029510273e-05,1.733331070429889e-05,2.771550031126934e-05,4.288951775142188e-05,6.443532334320439e-05,9.423968059644138e-05,0.00013450351148155994
241,LTT3780c,1.0457308176882912e-12,4.650480860934095e-12,1.7998229926115447e-11,6.172020157400471e-11,1.9038153153425045e-10,5.349716233997626e-10,1.3842527257425146e-09,3.328628886966774e-09,7.497312726522127e-09,1.5925384877168026e-08,3.20908362340532e-08,6.16615660387456e-08,1.1348677289141277e-07,2.008592609570609e-07,3.430622702791511e-07
242,HAT-P-9b,0.2832893576202491,0.3583318690923489,0.44139916447092414,0.5314515156892243,0.6273445814885765,0.7278931664059158,0.8319160914833021,0.9382791028444194,1.0459243505145965,1.1538804888257899,1.2612799096461924,1.367364947795829,1.4714768496052029,1.573061490333198,1.671665254047056
243,HAT-P-28b,0.1271047845305431,0.16752524244397446,0.21422967530752,0.26690688232887544,0.32509922623660437,0.3882404972142418,0.4556885959501164,0.5267598181811438,0.6007575456077633,0.6769901089894573,0.7547920175299798,0.8335382520255677,0.9126467420232689,0.9915894593228217,1.0698966452291432
244,HAT-P-49b,2.6506326827555617,3.023733079319848,3.391367944111863,3.7489435124181814,4.092855096931915,4.4204054667856845,4.729660750474505,5.019365288322785,5.288834212900121,5.537807266825542,5.7663942909178365,5.974999078161481,6.164203672320772,6.33475623739778,6.487527834635185
