,Planet Name,RSM Estimate 1.1-1.1566667um,RSM Estimate 1.1566667-1.2133333um,RSM Estimate 1.2133333-1.27um,RSM Estimate 1.27-1.3266667um,RSM Estimate 1.3266667-1.3833333um,RSM Estimate 1.3833333-1.44um,RSM Estimate 1.44-1.4966667um,RSM Estimate 1.4966667-1.5533333um,RSM Estimate 1.5533333-1.61um,RSM Estimate 1.61-1.6666667um,RSM Estimate 1.6666667-1.7233333um,RSM Estimate 1.7233333-1.78um,RSM Estimate 1.78-1.8366667um,RSM Estimate 1.8366667-1.8933333um,RSM Estimate 1.8933333-1.95um
151,HAT-P-55b,0.2232345096348721,0.214799713358672,0.20666611954878938,0.1988610628727199,0.1913977033005934,0.184279447052829,0.1775017259217841,0.17105587576633136,0.1649306654505615,0.15911214991384862,0.15358588914649796,0.1483374224046397,0.14335148318070134,0.13861351923257076,0.13410978176196195
152,HAT-P-36b,1.7036295386444684,1.6423955038791724,1.5829148707019773,1.5254868440919795,1.470287098956709,1.4174040917697965,1.3668547395351673,1.3186159379630105,1.272637791483009,1.2288436525299844,1.1871482034368284,1.1474619444290888,1.1096857821293256,1.0737233235968644,1.0394820340897506
153,WASP-65b,0.6468634180771936,0.623412621762845,0.6006621554916702,0.5787199445980447,0.5576479573790828,0.5374758385549878,0.5182067356084232,0.4998291485566046,0.482321857061779,0.46565386367080164,0.4497911878281827,0.43469851562300826,0.4203371089081694,0.40666942953588003,0.3936595488686693
154,WASP-159b,0.48921830369066366,0.4697198323620282,0.4510610754135605,0.4332712834104205,0.4163540494200548,0.4002960286602592,0.38507006420233236,0.3706430009075444,0.3569784859630059,0.34403623983055404,0.33177652647633804,0.32016089653668184,0.3091502684657416,0.2987080284273804,0.2888000664413082
155,WASP-93b,1.0448923731633013,0.9998369355311388,0.9571947924256403,0.9169189836195385,0.8789280106693109,0.8431205465349021,0.8093790608315203,0.7775838959790875,0.7476171878151563,0.7193597922299441,0.6926994126268459,0.6675311221353525,0.6437525473370255,0.6212696797794685,0.5999963947807819
156,WASP-140b,1.5950924051917974,1.541746128305383,1.4893637061357137,1.438334440862491,1.3889143612179624,1.3412629137933707,1.2954599087423806,1.2515371883923525,1.2094928033689225,1.1692923852796542,1.1308874398276,1.0942205861228755,1.059221176873994,1.0258176596280606,0.9939392444586213
157,KELT-16b,2.5219762176666602,2.419670794149265,2.322015426752183,2.2291050884762775,2.140912588907225,2.057331638609166,1.9781914758528565,1.9032958549930967,1.83243645547429,1.7653883650401745,1.7019324041790371,1.641858415802917,1.5849550092937885,1.5310251240657713,1.4798859285884023
158,Kepler-5b,0.27868916004020605,0.2672834248401907,0.2564096911644816,0.2460752787085145,0.23627458789197084,0.22699374872549816,0.21821215089655702,0.20990667762943135,0.2020531283978463,0.19462567629370076,0.18759929390466226,0.18095008599239001,0.17465413540299424,0.16868919929421022,0.16303468169209945
159,WASP-129b,0.109489167468431,0.10528238377635253,0.10123561230920763,0.09736018391131605,0.09366083817195914,0.09013782856042746,0.08678774427626311,0.08360536696958204,0.08058438390605821,0.07771728868297532,0.07499644307622771,0.07241428962405316,0.06996295321129514,0.0676349708466124,0.06542332456043438
160,WASP-145Ab,0.7002767226550777,0.6792892146981762,0.6583241045382153,0.6376139156630345,0.6173234689565418,0.5975671742040415,0.5784175262641952,0.5599200959065159,0.5421006832786319,0.5249666197408355,0.5085155506099365,0.49273831133811385,0.47761738149622923,0.4631328035547177,0.44926325144347395
161,WASP-167b,1.6240496951515493,1.5516759156658997,1.4834886309310173,1.4193357574337697,1.359026742461471,1.3023523245444195,1.2490877919365675,1.1990128752577733,1.1519162955091466,1.1075898554473562,1.0658400353012052,1.0264880306032778,0.9893617427446576,0.9543042364366864,0.9211725945078721
162,K2-232b,0.24484477096174787,0.23545740212471597,0.2264243244184734,0.2177714762238889,0.20950995137294162,0.2016407252794098,0.19415650766421091,0.18704590790195477,0.1802950405056147,0.1738873110072838,0.16780579817503985,0.16203373518785272,0.1565536225535871,0.15134886461111305,0.14640384622472924
163,TOI-157b,0.7392128092404909,0.7135740166155425,0.6885367302240842,0.6642566658164973,0.6408317002135693,0.6183182937066194,0.5967388488138389,0.5760959087372393,0.5563783286824976,0.5375616141230254,0.5196160913182188,0.5025091013911067,0.48620281599727416,0.470659772475052,0.45584351404584605
164,WASP-76b,5.748735894745733,5.515054921209276,5.29206011562832,5.07995284749219,4.878658776118914,4.687925493913433,4.507355458858722,4.3364945131979935,4.174862168274687,4.021941102009242,3.8772278511048532,3.7402401629282016,3.610493518717537,3.4875364975133154,3.370950468379797
165,Qatar-2b,1.4863502819502816,1.44602875948324,1.405082599215742,1.3641032617067117,1.3235252995724904,1.28366432215728,1.2447362942385147,1.206890836971895,1.1702277361805664,1.1348007095830561,1.100637207277018,1.0677454118024379,1.0361115321407155,1.005713170156199,0.9765221354845437
166,LP791-18d,0.004579078296884669,0.004609390699072718,0.004618360759081521,0.004609613398532612,0.004586284416120064,0.0045510667411860495,0.004506225367464101,0.004453685124327079,0.004395077849374117,0.004331750778722278,0.004264840873180597,0.0041953073536912175,0.00412392725776194,0.004051354621335427,0.003978140394972499
167,HATS-22b,0.12448069383354761,0.12087942979041076,0.11726134036153854,0.11367083839179752,0.11013987356639425,0.10669105152785323,0.10333918777595122,0.10009402134447822,0.09696152949803484,0.0939441917373622,0.09104258780535056,0.08825593731044463,0.08558184323654701,0.0830173691376521,0.08055924617353995
168,HAT-P-51b,0.2605141196268872,0.2513815888087321,0.24247754445396721,0.23385419951968484,0.22554381501435242,0.21756442106336818,0.20992235446112528,0.20261720951037993,0.19564396906801457,0.18899309101843634,0.18265335441877992,0.17661260739713108,0.1708569805553028,0.1653728169411773,0.16014688343770378
169,TOI-837b,0.09312403172350736,0.08945551897122202,0.08593915508148463,0.08258183468250392,0.07938533084346924,0.07634799850385585,0.0734654040222979,0.07073184288032221,0.0681408969480836,0.06568531356541525,0.06335787352823469,0.06115154539923256,0.059059128876571436,0.057073854815348136,0.05518939896460838
170,HAT-P-56b,0.9343019539779774,0.8946641710697503,0.8570648798763878,0.8214834987884547,0.7878645146870203,0.7561314421154617,0.7261906872280363,0.6979446598572275,0.6712956907901283,0.6461435857330404,0.6223931719538986,0.599954974219156,0.5787410494601379,0.5586703400846066,0.5396683520170528
171,WASP-57b,0.17239513975445306,0.16614528361019526,0.16008207196042146,0.15423426791428685,0.1486183866014817,0.14324232861669042,0.13810693279342634,0.13320913427891856,0.12854327765505205,0.12410110181118492,0.11987355061205135,0.11585121257071741,0.11202376360933598,0.10838119946108223,0.10491394480865586
172,KELT-24b,1.2385022293159784,1.1863371933878037,1.1368050697613286,1.089890927730491,1.0455312146304792,1.0036327161283307,0.9640780316211824,0.9267432555678106,0.8915034058116571,0.8582293542135865,0.8267979912737415,0.7970932425973142,0.7690006286709514,0.7424144520070827,0.7172374330575154
173,HATS-35b,1.1341519356988627,1.087715329006953,1.0434473491846634,1.0013771538025948,0.9614814398517617,0.9237033407308228,0.8879586358339187,0.854152965778513,0.8221876105048685,0.7919572723210156,0.763359940077564,0.7362982369040277,0.7106747194048704,0.6863987759334567,0.6633865116787899
174,WASP-94Ab,1.0092207060445362,0.9686844801174497,0.9299365124921971,0.8930274408992023,0.8579567237856907,0.8246903033676768,0.7931667971850337,0.7633133939085965,0.7350514525452804,0.7082948670204072,0.682959162857262,0.6589629361973993,0.6362238321229805,0.6146648669427618,0.5942144527399285
175,HAT-P-24b,0.4873544007044385,0.46719514303418885,0.44800492193184716,0.4297897326744505,0.41253423051542776,0.39620962057491893,0.38077614612944,0.36619033131700657,0.3524073416832949,0.3393799414547028,0.32706264758292974,0.3154122453364745,0.30438572552120857,0.2939432002799867,0.28404782029510883
176,WASP-31b,0.702082166759648,0.6733361827190422,0.6459326592461891,0.6198896459601043,0.5951927174328305,0.5718066711263047,0.5496793713578316,0.5287524061654336,0.5089646641660045,0.49025096217781533,0.47254815151104496,0.4557959522666155,0.4399340433639719,0.4249063328288375,0.4106608866576361
177,WASP-183b,0.34156396271373696,0.32998171747818034,0.31863261319530234,0.3075957712686637,0.2969224419955466,0.28664376455350704,0.2767743127044791,0.2673187952334746,0.25827502383417744,0.24963415636579145,0.24138456145648002,0.23351290031737115,0.2260031624169117,0.21883927912515494,0.21200545797916975
178,HAT-P-66b,0.6028421373480459,0.5792696947226242,0.5566509059459791,0.5350357729731561,0.5144401884108527,0.49485713606948484,0.4762609042127308,0.4586170319306327,0.4418860137751519,0.42602258880800337,0.4109814284797715,0.39671818749963406,0.3831872300147983,0.3703455542506231,0.35815290925841775
179,WASP-63b,0.6691417510680525,0.6451429705558751,0.621823865337958,0.5993034331901693,0.5776519072350619,0.5569050577701865,0.5370703832519281,0.5181395202206877,0.5000934646404966,0.48290260589649064,0.46653384750294946,0.4509523839910831,0.43611958480188534,0.42199783447106004,0.40855099520398397
180,HAT-P-33b,1.0593398430904168,1.015086546987986,0.9730185592590774,0.9331349565829127,0.8953910169209967,0.8597148687603492,0.8260125097780342,0.7941832161723564,0.7641244105255377,0.7357292016960659,0.7088952330947699,0.683525667549831,0.6595246119494638,0.6368033520268797,0.6152801012138218
181,WASP-48b,1.4870099444857803,1.4296746324173997,1.374548102683762,1.3217781948289746,1.271424290153469,1.2234857143594473,1.1779127487966312,1.1346317130913204,1.0935545430369575,1.0545773623266146,1.0175948265199823,0.9825029518562958,0.9491936651454296,0.917564669375757,0.8875198590088782
182,HD219134b,0.12337117298201898,0.11994642455965342,0.11648207663273273,0.11302547348871157,0.10961116192800427,0.10626402402155168,0.10300085916493854,0.09983312335322897,0.0967682768099606,0.09381007949681183,0.09096021416836403,0.08821885155777776,0.08558441566834771,0.08305467872784152,0.08062698498864297
183,HATS-3b,0.5822703198594739,0.5582580446112516,0.5353902595481262,0.5136764657868941,0.49310023679364073,0.47362872782741483,0.4552157135949727,0.43781029711801334,0.421359773907056,0.4058084184632842,0.3911024776752709,0.37719080957318424,0.364022434135813,0.35155003428173015,0.3397298688933158
184,HAT-P-8b,1.4976430517551613,1.437214981862365,1.3794898369085211,1.3245342035683172,1.2723402709052065,1.222851751806861,1.1759728426915455,1.131591613732955,1.0895881601038915,1.0498320587138086,1.0121957568880642,0.9765566247955291,0.9427909316121396,0.9107831636690904,0.8804260168444521
185,WASP-96b,0.3071374729693349,0.296146120694826,0.28546258855627515,0.2751421766224528,0.265217689268278,0.2557060178488504,0.24661099735386774,0.23792911653940765,0.22965192598256307,0.22176606221399686,0.21425652469346107,0.20710749789830205,0.20030138434254613,0.1938210314811539,0.1876499476397238
186,WASP-24b,1.053417571856709,1.0117309130190113,0.9717989801055593,0.9336939777083344,0.8974312090668874,0.8629881562480282,0.8303114516476803,0.7993339145304851,0.7699807496284837,0.7421681015902276,0.7158127992375606,0.6908340451084198,0.6671493436425514,0.6446812451707989,0.623357471369577
187,TOI-216.01,0.021763664268664662,0.0210835080210997,0.020408588651091242,0.01974544712833048,0.019098619298796263,0.018471161585431804,0.01786490425847661,0.0172809058065024,0.016719665266954967,0.016181155153193478,0.015665086127742797,0.015170990025558929,0.014698167665088711,0.014245867270114308,0.013813313906278265
188,KELT-3b,1.4599198884258282,1.400093956972977,1.3430688030234241,1.288880337454752,1.237497239576888,1.1888452253085036,1.1428149959941267,1.0992843601898135,1.0581256411663877,1.0192028008734049,0.9823841164512608,0.9475438993208573,0.91455643352971,0.883304843409135,0.853680937348427
189,WASP-132b,0.14765488788576736,0.14353055483606156,0.1393628487611575,0.13520785457924803,0.1311064167428015,0.12708788204096327,0.12317198617089153,0.11937212379157096,0.11569695380778722,0.11215074727209473,0.10873532312079455,0.10545071935035503,0.10229490874708086,0.09926510458877555,0.09635802525003542
190,KELT-17b,1.7612717420908268,1.679380632322377,1.6026711030123573,1.53085952126624,1.4636439435916395,1.400720607495208,1.3417837243422164,1.2865439749230874,1.2347310659179578,1.1860855882573307,1.1403700274390192,1.097367639814219,1.056872976465788,1.018700202082878,0.9826812633791676
191,KELT-10b,0.9094124294487529,0.8741768639387434,0.8403223699890455,0.8079342125766963,0.7770444633400806,0.7476492094931699,0.7197151589267468,0.6931948653385519,0.668032493685777,0.6441628785174519,0.6215202304286734,0.6000398163697663,0.5796545932080176,0.5603012023504208,0.5419201969350969
192,WASP-117b,0.22072213973948834,0.21203983387365233,0.20371587270025487,0.19576698932845185,0.18819770800566374,0.1810043942885614,0.1741767572934022,0.1677014558326109,0.16156342634283846,0.15574560153044206,0.15023097269804986,0.1450029592790337,0.1400445660940515,0.13533980846053628,0.13087374677898203
193,HATS-51b,0.6163008337629311,0.5932338805355111,0.570960016575629,0.5495611639709383,0.5290790001206948,0.5095273542944154,0.49089727472890504,0.47316787603489796,0.4563106733425213,0.4402892605590926,0.42506551862374164,0.4106009868191282,0.3968547369852101,0.3837876191502938,0.37136254156997894
194,K2-333b,0.014236937658085263,0.013691872067367118,0.01316726986105024,0.012664662579411056,0.012184714530225044,0.011727498315513436,0.011292603137542535,0.010879377514723525,0.01048702304949944,0.010114582284749889,0.009761077519784047,0.009425539013858451,0.009106953555666646,0.00880435979719754,0.008516852834810249
195,WASP-126b,0.49460723982255633,0.4759467367844926,0.4579486851711187,0.4406744738313888,0.4241539431307967,0.4083952048262123,0.39338860431035255,0.3791153318900748,0.36555082485841334,0.35266445270095975,0.3404244440531562,0.3287989453301574,0.31775428669272243,0.3072583561595291,0.29728080151346087
196,WASP-6b,0.5046627888034014,0.48696730140921757,0.46971513830458256,0.4530073312731565,0.4369062801523929,0.42144683268071803,0.40664119777716023,0.39248853392498656,0.3789790755041584,0.3660942988977863,0.3538124345593646,0.3421099147400864,0.33095984898794184,0.32033576196533786,0.31021200233896906
197,LHS3844b,0.11181210700486824,0.11227742176712736,0.11224821831027157,0.11181228226602181,0.11104488258463936,0.11001014304756461,0.10876158578722889,0.10734438245282776,0.10579657813877998,0.1041493550853625,0.10242886412684717,0.10065703106416708,0.09885146709919451,0.09702689956623932,0.09519565228397384
198,KELT-7b,3.4357017196455693,3.2860303680542953,3.1445761011903923,3.011133607488114,2.8853937248520016,2.76698984755734,2.6555083401487503,2.5505335561917897,2.451659742293374,2.3584802089384302,2.2706133885101156,2.1877040548562965,2.109407150530522,2.035406524074571,1.9654130912645573
199,K2-198b,0.01812303360853145,0.01752459056664896,0.01693581525792985,0.016361332959919574,0.015804223294064345,0.015266441556121979,0.014749015094229479,0.014252406911412777,0.01377667991908606,0.0133215149219028,0.01288642095655375,0.012470796726027033,0.012073882092995007,0.011694900118751092,0.011333077103047765
200,WASP-78b,2.3244219841275493,2.2320705248766157,2.1436566367386236,2.059328313115934,1.9791100214944806,1.9029444318882756,1.8307075043659653,1.7622458221542179,1.6973900626126863,1.6359516549778423,1.577744135822731,1.5225867674020874,1.4702954792895464,1.4206976644061085,1.3736323972991196
201,HAT-P-45b,0.9063103731646143,0.8690445329319656,0.8335402507112065,0.7998158071647163,0.7678484832115487,0.737589484796642,0.708968767328117,0.6819086739174265,0.6563284589156614,0.632142447252139,0.6092678519711959,0.5876258024223452,0.5671375549433232,0.5477299680795742,0.5293353850626054
202,TrES-2b,0.6614215887232203,0.6362357353355608,0.6119764662871785,0.5887190127623193,0.5664976056089797,0.5453184004793591,0.5251646097636563,0.5060078684126581,0.4878126624975632,0.4705358185972793,0.4541330049952769,0.4385600812745819,0.42377073526234127,0.4097209429838434,0.3963692027794779
203,CoRoT-2b,1.695941013578416,1.634133938262131,1.574219008053004,1.5164699388539624,1.461041505646754,1.4080050322131081,1.3573634575915252,1.309082210961146,1.2631019719913892,1.219338404846383,1.1776998539749128,1.138091580938931,1.1004102236540196,1.0645558491062546,1.0304329781510198
204,HAT-P-27b,0.3253294647106802,0.3142892561233424,0.30347253535413593,0.2929544358637526,0.2827835807022659,0.2729894683716379,0.2635858454911378,0.2545770843907038,0.24596100628097237,0.23772911021587212,0.2298702511888905,0.22237166837671626,0.21521806522679068,0.2083940970932168,0.20188468839244228
205,G9-40b,0.012078979393721807,0.012023180405453405,0.011925330074215429,0.011794309605557832,0.01163749480567218,0.011460986755672106,0.011269729126829093,0.011067783875284575,0.01085848351542875,0.010644475720216238,0.010427922408327364,0.010210587310787713,0.009993830083530945,0.00977875287794522,0.009566247943164194
206,WASP-41b,0.7100650663736191,0.6846264438872605,0.659904268533291,0.6360256011525962,0.6130656254274283,0.5910628453224053,0.5700256720192147,0.5499456089332232,0.5308028056119759,0.5125661036678175,0.49520060285896156,0.47866955415025053,0.4629321191770891,0.4479485125093604,0.43368049668285136
207,TOI-640b,0.9422774893843052,0.9028415174380174,0.8653626553361378,0.8298377260956888,0.7962250325182972,0.7644590812331092,0.7344549803936024,0.706122089544054,0.6793683049583091,0.6540978385931946,0.6302190579685001,0.6076453392530029,0.5862909820302592,0.5660767377262099,0.5469295742208565
208,TOI-1259Ab,0.4599404578299018,0.4467765208012846,0.43352772121924,0.42036147841374616,0.407398710700938,0.3947254044459632,0.38239839944587306,0.3704554664956699,0.358920210327714,0.3478030793916331,0.33710730966644226,0.3268309489071569,0.31696592851879896,0.30750207084641273,0.29842787265510035
209,WASP-138b,0.3408529895072312,0.3269531787890562,0.31369499031604325,0.3010889612049017,0.2891295373825898,0.2778008145452804,0.26707845274237146,0.25693489191917807,0.24734112149757734,0.2382660384555126,0.22967943482307215,0.22155241996609243,0.21385601943530702,0.20656326132607933,0.19964915083531629
210,WASP-74b,3.2111276725736606,3.0858180820970302,2.965543415788466,2.8505776951181017,2.741011892520555,2.6368138384131594,2.537850859374097,2.443942931836521,2.354882553827398,2.270431060367192,2.1903490192860713,2.1144019030635732,2.0423480267713785,1.973959511072839,1.9090229439344448
211,HAT-P-25b,0.2860333930440054,0.27584479656932454,0.26593470578233497,0.2563559551905797,0.2471402089332027,0.23830412639599619,0.22985205179517523,0.2217813592251838,0.21408471765558357,0.20675013009837492,0.19976400219274387,0.1931119205428049,0.1867777606440903,0.18074577108422235,0.17500078172026404
212,HAT-P-62b,0.4602052680399767,0.4434195107847121,0.4271496207419098,0.4114694726826173,0.39642073312657944,0.38202247963998465,0.3682752801299679,0.35516956258786697,0.34268907086518113,0.330810787411683,0.3195097300965184,0.3087600980709399,0.29853376569401263,0.2888035500477775,0.27954348691103537
213,WASP-29b,0.3751273622960946,0.36428717254031495,0.35339430454493004,0.3425828876058087,0.3319494532691455,0.32156233885819496,0.3114663740964038,0.3016910633465964,0.29225455147176965,0.2831644224324524,0.2744225183786364,0.26602656848017486,0.2579694176942075,0.2502422753010232,0.24283534042662408
214,WASP-82b,2.201575340599081,2.1091937385164297,2.0214289310958398,1.9382656648893777,1.8596001462598128,1.7852741583336598,1.715085114611921,1.6488177623466367,1.5862540464938633,1.527167811215445,1.471343015475174,1.4185756499295414,1.368664140554095,1.3214222077437596,1.2766782764949942
215,HAT-P-29b,0.212811623147606,0.20433637700460439,0.1962252184104233,0.18849107743695082,0.1811356860236598,0.17415337789612612,0.16753245366787037,0.16125858465879686,0.15531603490621448,0.14968734680741455,0.14435528833718528,0.13930317832333036,0.13451405308032857,0.12997201641491013,0.1256622564126872
216,K2-31b,1.4380556796456503,1.3897069260810209,1.342269873605796,1.2960887351777217,1.2513886310579319,1.2083085151745203,1.166916321435068,1.1272373862728646,1.089267121599596,1.0529721718294203,1.018306822299209,0.9852176588818349,0.953639577241152,0.9235068739211668,0.8947547133924851
217,HAT-P-37b,0.3104976819166259,0.29948472264973086,0.28876601707732336,0.27840023493166033,0.2684228482296592,0.25885285864644186,0.2496957457271211,0.2409492958625879,0.23260608303213962,0.22465352773414118,0.21707724455996003,0.20986189965957,0.20299025070980847,0.1964454195619026,0.1902111252214077
218,XO-2Nb,0.749165909991847,0.7235875608339016,0.6985500424805449,0.6742221961646279,0.6507124781088124,0.6280858695302476,0.6063715597355608,0.5855775517024339,0.5656970959581931,0.5467091675043241,0.5285868838052126,0.5112998330682231,0.49481192974628513,0.47908711033950235,0.4640900413077477
219,HAT-P-32b,2.9614932406193177,2.8457117596713344,2.7346117115731716,2.6284393228924183,2.527273151754635,2.4310791300223737,2.33973127614299,2.2530605705028006,2.1708731652752657,2.092946899695428,2.019059249621665,1.9489924956855649,1.882522556852454,1.8194382748564486,1.7595419907869854
220,KPS-1b,0.566262358927714,0.5478124739803367,0.5296231990747735,0.5118455396194159,0.49458120888971463,0.47789593044372214,0.4618256940458871,0.44638823627768925,0.43158827379633036,0.41741814109894537,0.40386444251743364,0.3909100327986338,0.37853254162181044,0.3667088629955569,0.3554158165618668
221,XO-1b,0.5771935135153548,0.5556235710453983,0.5347905730806549,0.514772217502492,0.4956083442588544,0.4773125738280708,0.45987707592072924,0.44328274952370883,0.42750329900944734,0.41250494541808325,0.3982522531472658,0.38470942361042587,0.37183831059560624,0.3596024039199839,0.34796709681112337
222,WASP-190b,0.21080885666408233,0.20205660276736562,0.19372936604644908,0.18582870698036902,0.1783471463136619,0.17127154103560768,0.164584131969648,0.15826565202719675,0.1522963278458193,0.1466554144496154,0.141322978711235,0.13628011232351478,0.13150803275371242,0.1269893368530939,0.12270795977003103
223,WASP-92b,0.750099183011289,0.7194751551389659,0.6902695028526674,0.6625042964440131,0.6361663996547203,0.61122006472182,0.5876111152825907,0.5652783976941942,0.5441576544535469,0.5241800962175076,0.5052789617777985,0.4873904364959612,0.47045056154226,0.4543998169371501,0.43918305982688455
224,HAT-P-19b,0.33096579632840356,0.3207411351023534,0.31057669826202544,0.3005749097476566,0.2908072685836467,0.2813223963938454,0.2721499371664804,0.2633075176984912,0.25480402025459953,0.24664011620526047,0.23881232681977466,0.23131431332888525,0.22413610121219762,0.21726681722105215,0.21069515323020302
225,HAT-P-67b,2.0964802948526744,2.0093689363434435,1.9264972148250077,1.8478783756958035,1.7734361860093684,1.7030384269256793,1.6365072484564793,1.5736500265080884,1.5142692812622756,1.4581580178834652,1.4051174334197682,1.3549590126615956,1.3074955722714623,1.2625537110397087,1.2199733896800367
226,K2-107b,0.43753151534800416,0.42034341825198884,0.40386163353503757,0.3881200220059089,0.37312812012525765,0.35887919093209597,0.3453532197021406,0.33252407795535993,0.32036216829358083,0.30883387593465206,0.2979056656836744,0.2875448211381253,0.27771777862781677,0.26839295736637087,0.2595408315906673
227,HAT-P-1b,0.7250339779317988,0.6967882945907381,0.6696709668060618,0.6437453139047754,0.6190330686325295,0.5955279496070658,0.5732008095551451,0.5520116693273533,0.5319142307799646,0.5128550641288627,0.494780489531629,0.47763787172030875,0.46137290592201696,0.4459343619663862,0.4312742412110197
228,WASP-16b,0.606564014731253,0.5841177843011366,0.5624074048290393,0.5415209694441141,0.5215056877277149,0.5023803027831932,0.48414025413236944,0.4667685135195464,0.4502399802552722,0.4345212608445113,0.4195768739247014,0.4053706716157682,0.39186379518462217,0.37901891061694915,0.3668005234577036
229,K2-261b,0.09919635073529558,0.09567559986487444,0.09224926410416996,0.08893602046658905,0.08574714580017118,0.08268866428563293,0.0797622878773598,0.0769672771674402,0.0743012328105775,0.0717601135226788,0.0693393047129446,0.06703389178859859,0.06483835302715947,0.0627472851162549,0.06075547723120599
230,GJ3470b,0.18412517052717134,0.18199783221141683,0.17938486861279532,0.1764086916745039,0.173168237997632,0.16974322766625835,0.16619643775553755,0.16257811291075727,0.15892837903465193,0.15527799521338956,0.1516513103695275,0.14806753046804036,0.14454061389733186,0.14108136810293043,0.13769809049507656
231,HAT-P-15b,0.15422259460666773,0.1486697088867907,0.14327720868419622,0.13807190787770496,0.13306948287010897,0.12827775242093817,0.12369809096214109,0.11932827620340086,0.11516368219594421,0.11119727946743747,0.10742126847625755,0.1038274832924215,0.10040689998858182,0.09715074747193084,0.09405061085048495
232,K2-55b,0.067127922622433,0.06560727023161952,0.06401259978933653,0.062376849473018435,0.06072514864076536,0.05907656245027718,0.057445009522684956,0.055840839473085255,0.05427164960066115,0.05274250944471308,0.05125692546460652,0.04981721215997691,0.0484244041719884,0.04707891281652343,0.045780688902133486
233,WASP-166b,0.20602000560264652,0.19790011861162884,0.19011754067282086,0.18268740326745112,0.17561352904895217,0.16889219641437564,0.16251352912533693,0.15646485118952486,0.15073191750262666,0.14529864470590054,0.14014902988560562,0.13526749078035488,0.13063807600909985,0.12624579159602878,0.12207663073166214
234,HIP65Ab,9.759404478275334,9.501106380216553,9.237700443092036,8.973212173998995,8.710618911996612,8.452100399369568,8.199166967465459,7.952880122304688,7.713962721692405,7.482825068665538,7.259696568602886,7.044672970156805,6.837699409021894,6.638659356315568,6.447393904088522
235,WASP-101b,1.0170640371572468,0.9749530713148544,0.9348717399544332,0.8968312596826126,0.8607985517486827,0.8267126614272075,0.7944899148865175,0.7640390032050195,0.7352658842711558,0.708071588792646,0.6823608726083151,0.6580432800793977,0.6350288307652393,0.613234094844857,0.5925820137130731
236,WASP-5b,0.914314331409254,0.8804796335538879,0.8477541328489593,0.8162706179342946,0.7861002509556242,0.7572712846407619,0.7297768446772581,0.7035912632413638,0.6786767043923753,0.6549828318915032,0.6324561623181997,0.611042207565688,0.5906823932779212,0.5713204434089951,0.5529028548031912
237,XO-3b,0.9089750380238487,0.8710889978551289,0.8350624380473176,0.8008973360563287,0.7685575726462072,0.7379833179290561,0.7090954154924286,0.681808670986041,0.6560360813955842,0.6316867626366071,0.6086735778735255,0.586914009564758,0.5663262517310346,0.5468345802127881,0.5283691512830384
238,K2-121b,0.14096678888397327,0.1374460049261751,0.13381908230658307,0.13014863721356396,0.12648160718658777,0.12285290038925624,0.11928728605623445,0.1158026370292426,0.11241157451235426,0.10912188569370823,0.10593847658293495,0.10286409420443517,0.09989910673641929,0.0970428259679855,0.09429381134500607
239,WASP-165b,0.38746457049156874,0.37342076007504427,0.35979592594337434,0.3466547989766037,0.3340345680941682,0.32195304887538057,0.3104121753834104,0.29940509981886526,0.2889191452490098,0.2789357726807525,0.26943465167390057,0.26039464933320305,0.2517925784316961,0.24360596793234843,0.23581330872904835
240,K2-25b,0.025052518240007184,0.025030200469425168,0.024910216067033756,0.024711645809009624,0.024450554572091887,0.024140402042202184,0.023792238975044303,0.02341525428329618,0.023017076449366566,0.022603854556000738,0.02218067221816233,0.02175173047680811,0.02132033365925809,0.020889201384164433,0.020460571854270245
241,LTT3780c,0.005976679315640543,0.005951643341757725,0.005905504662719342,0.005842678301557909,0.005766836793305427,0.005681022558894279,0.005587704746884022,0.005488915042097521,0.005386322675490067,0.005281256227334896,0.005174802202523695,0.005067848424450873,0.004961081094328927,0.004855057552468182,0.004750229971624042
242,HAT-P-9b,0.41720560658296885,0.400002835810702,0.38361967593858964,0.3680630110266122,0.35332113349931404,0.33937056050898623,0.32617821257178553,0.31370765541738443,0.3019211536453809,0.29077880228938724,0.2802421056522593,0.2702744357260594,0.2608392778082215,0.2519027395812223,0.24343348918331348
243,HAT-P-28b,0.373335085065418,0.3595748819222596,0.34625797584570467,0.3334401862280047,0.32115189763157376,0.309405747967505,0.2981998433857109,0.2875244615554553,0.27736478456405445,0.2677007837879593,0.2585110592412024,0.24977372974404974,0.2414651848833493,0.23356270420965033,0.22604465943631488
244,HAT-P-49b,1.3306355799852057,1.272466848363889,1.217517926495331,1.1657025295492494,1.1168954494482426,1.0709502646133955,1.0277031711310025,0.986990249144838,0.9486519413712345,0.9125287624030197,0.8784713022564302,0.8463406325113411,0.8160019978780462,0.7873320237881659,0.7602179702075543
245,K2-266d,0.0069462876841627766,0.006790414394277542,0.006626662243315459,0.00645846802712052,0.006288457595515348,0.006118626353910234,0.005950434317123029,0.00578496961560892,0.005623033285064972,0.005465162718768806,0.005311731800939066,0.005162989553357842,0.005019051187937066,0.004879966290689239,0.004745735835557851
