,Planet Name,TSM Estimate 1.95-1.989um,TSM Estimate 1.989-2.028um,TSM Estimate 2.028-2.067um,TSM Estimate 2.067-2.106um,TSM Estimate 2.106-2.145um,TSM Estimate 2.145-2.184um,TSM Estimate 2.184-2.223um,TSM Estimate 2.223-2.262um,TSM Estimate 2.262-2.301um,TSM Estimate 2.301-2.34um,TSM Estimate 2.34-2.379um,TSM Estimate 2.379-2.418um,TSM Estimate 2.418-2.457um,TSM Estimate 2.457-2.496um,TSM Estimate 2.496-2.535um,TSM Estimate 2.535-2.574um,TSM Estimate 2.574-2.613um,TSM Estimate 2.613-2.652um,TSM Estimate 2.652-2.691um,TSM Estimate 2.691-2.73um,TSM Estimate 2.73-2.769um,TSM Estimate 2.769-2.808um,TSM Estimate 2.808-2.847um,TSM Estimate 2.847-2.886um,TSM Estimate 2.886-2.925um,TSM Estimate 2.925-2.964um,TSM Estimate 2.964-3.003um,TSM Estimate 3.003-3.042um,TSM Estimate 3.042-3.081um,TSM Estimate 3.081-3.12um,TSM Estimate 3.12-3.159um,TSM Estimate 3.159-3.198um,TSM Estimate 3.198-3.237um,TSM Estimate 3.237-3.276um,TSM Estimate 3.276-3.315um,TSM Estimate 3.315-3.354um,TSM Estimate 3.354-3.393um,TSM Estimate 3.393-3.432um,TSM Estimate 3.432-3.471um,TSM Estimate 3.471-3.51um,TSM Estimate 3.51-3.549um,TSM Estimate 3.549-3.588um,TSM Estimate 3.588-3.627um,TSM Estimate 3.627-3.666um,TSM Estimate 3.666-3.705um,TSM Estimate 3.705-3.744um,TSM Estimate 3.744-3.783um,TSM Estimate 3.783-3.822um,TSM Estimate 3.822-3.861um,TSM Estimate 3.861-3.9um
383,WASP-88b,5.749875033835448,5.619771746329479,5.494255144258846,5.373119298560227,5.256168411892965,5.143216408819069,5.034086514366096,4.928610828960146,4.826629905778587,4.727992335046601,4.632554338593138,4.540179377039092,4.4507377712490435,4.36410633909763,4.280168048155997,4.198811684556165,4.119931538028203,4.043427102906043,3.969202794749956,3.8971676821274976,3.8272352330179205,3.7593230752575146,3.6933527704110007,3.629249600438673,3.5669423665277824,3.5063631994584354,3.447447380888659,3.3901331749596486,3.334361669640813,3.280076627259004,3.2272243436787966,3.175753515626299,3.1256151156740315,3.0767622744294414,3.02915016949496,2.9827359207902964,2.937478491853012,2.8933385967543797,2.850278612289071,2.8082624951195636,2.767255703573122,2.7272251238095646,2.688139000095405,2.649966868935091,2.6126794968274574,2.5762488214287353,2.5406478959181666,2.5058508363743393,2.4718327719830144,2.438569797908865
384,HATS-39b,2.300090901712161,2.247685586464539,2.1971462531939516,2.148387774742802,2.1013293458921742,2.0558942901958734,2.01200986565504,1.9696070719776124,1.9286204614540299,1.8889879549235309,1.850650663867493,1.8135527193281125,1.777641108087543,1.7428655163391862,1.7091781809292579,1.6765337481289164,1.644889139810397,1.614203426836737,1.5844377094292412,1.555555004246166,1.5275201378856065,1.5002996465154976,1.4738616813283945,1.4481759195193067,1.4232134804902048,1.398946846990699,1.3753497909145862,1.3523973034824597,1.3300655295514252,1.3083317058059172,1.2871741025952372,1.266571969196021,1.2465054822899233,1.2269556974586229,1.2079045035100078,1.1893345794599086,1.17122935400516,1.1535729673332615,1.1363502351235057,1.1195466146042616,1.1031481725386658,1.087141555019817,1.0715139589641167,1.0562531051980424,1.0413472130410484,1.026784976293049,1.0125555405412128,0.9986484817059588,0.9850537857514475,0.9717618294907905
385,WASP-168b,6.809583450590825,6.659120293837187,6.513778280495334,6.373340731238062,6.237600329438203,6.106358919116652,5.979427255781596,5.856624723856764,5.737779031529287,5.622725891549236,5.51130869465915,5.4033781808517825,5.29879211246331,5.197414952152466,5.099117548055789,5.003776827796751,4.91127550254162,4.8215017819088635,4.734349100233821,4.649715854451562,4.567505153671767,4.487624580377908,4.4099859630702705,4.334505160089356,4.261101854298063,4.189699358253776,4.120224429475043,4.052607095389047,3.9867804875346513,3.922680684595894,3.860246563841619,3.7994196605545456,3.7401440350427535,3.68236614683844,3.6260347357032447,3.5711007090725158,3.5175170355886802,3.4652386443878105,3.4142223298192738,3.364426661296298,3.3158118979876408,3.2683399080779076,3.2219740923385016,3.17667931176373,3.1324218190422903,3.089169193645718,3.046890280328882,3.0055551308484083,2.9651349487167993,2.925602036820985
386,HD2685b,4.451929401701946,4.349431408473326,4.25063752602533,4.155374803683868,4.063479460493311,3.9747964233972715,3.889178873746903,3.806487806069213,3.726591601840814,3.6493656200984743,3.574691806010513,3.502458317998255,3.432559173589951,3.3648939138836202,3.299367286273433,3.2358889449309465,3.174373168420193,3.1147385937500673,3.056907966121027,3.000807903599598,2.9463686759456253,2.89352399682458,2.8422108286505106,2.7923691993267483,2.7439420301795012,2.6968749744063456,2.6511162653948332,2.6066165742985445,2.563328876289292,2.5212083249382533,2.4802121342093426,2.440299467579437,2.4014313338296525,2.3635704890801557,2.3266813446685455,2.290729880496426,2.255683563494625,2.2215112708792053,2.1881832178919405,2.1556708897405525,2.1239469774709714,2.092985317523062,2.0627608347377366,2.0332494885978254,2.004428222500957,1.9762749158751076,1.948768338960789,1.9218881100949596,1.8956146553430504,1.8699291703359502
387,K2-237b,2.840628583368001,2.7765860669589766,2.7147894396292243,2.655138731922839,2.597538807580646,2.541899179716298,2.48813381903897,2.436160958353213,2.3859028965702387,2.3372858046778524,2.2902395354906218,2.244697438511563,2.200596180849228,2.157875574829304,2.116478412704105,2.0763503086781547,2.037439548326585,1.999696945374702,1.9630757057253985,1.9275312985611228,1.8930213343026152,1.8595054491775456,1.8269451961312242,1.795303941799716,1.7645467692612917,1.7346403862798183,1.705553038757899,1.6772544291231897,1.649715639378284,1.622909058554894,1.5968083143224534,1.5713882085124442,1.5466246563308021,1.5224946290419727,1.4989760999196797,1.4760479932698185,1.4536901363426076,1.4318832139607869,1.4106087257006392,1.389848945473113,1.3695868833601885,1.3498062495712577,1.3304914203924603,1.3116274060090574,1.2931998200891848,1.2751948510235978,1.2575992347230123,1.240400228880401,1.2235855886116345,1.2071435433934428
388,HD149026b,6.345208540023248,6.203692345940122,6.067060598812325,5.935101583995278,5.807613257746322,5.684402957769762,5.5652870816971065,5.450090744775448,5.33864742556423,5.230798606470431,5.1263934143724965,5.025288265331462,4.927346516387829,4.832438126645892,4.740439329220721,4.651232315123128,4.564704929767364,4.480750382479759,4.399266969148226,4.3201578079701735,4.2433305881149295,4.168697331015183,4.096174163923402,4.025681105314849,3.957141861684846,3.8904836352615226,3.825636942146103,3.762535440389152,3.7011157675124364,3.641317386996655,3.583082443265254,3.526355624709778,3.4710840343183835,3.4172170674866003,3.3647062966084085,3.3135053620629416,3.2635698692330446,3.2148572912088205,3.1673268768475165,3.1209395638808712,3.0756578967753443,3.031445949069252,2.9882692499264842,2.9460947146601306,2.9048905789956962,2.864626336855759,2.825272681461876,2.786801449560919,2.7491855685951405,2.7123990066465855
389,HAT-P-39b,3.3777154971980567,3.3012912717346934,3.2275611233654637,3.156404110068798,3.087705238761575,3.021355224863431,2.9572502449998326,2.895291687540721,2.835385904532629,2.7774439676853944,2.7213814303642945,2.667118096984099,2.6145778007656744,2.563688190474565,2.514380526498957,2.4665894864199864,2.4202529800727275,2.375311973979055,2.3317103249466284,2.2893946225657276,2.248314040290412,2.20842019476249,2.1696670130176794,2.1320106072042395,2.0954091564435307,2.059822795463024,2.0252135096406088,1.9915450361086664,1.9587827705772554,1.9268936795502536,1.8958462176215174,1.8656102495531015,1.8361569768523087,1.8074588685790105,1.7794895961295505,1.7522239717569101,1.725637890601706,1.699708276020873,1.674413028013546,1.649730974556755,1.6256418256735197,1.6021261300678802,1.5791652341715834,1.5567412434560561,1.5348369858734872,1.5134359772986172,1.492522388851462,1.4720810159882929,1.4520972492556043,1.4325570466086728
390,TOI-270c,4.478100767653904,4.406831863270606,4.336711949536701,4.267776688477104,4.200052399573655,4.133557376227884,4.06830302989841,4.004294884523028,3.9415334408265124,3.8800149275100684,3.8197319540568495,3.7606740779361645,3.702828297297617,3.6461794787812187,3.5907107288057074,3.5364037155994876,3.4832389482904547,3.431196018548848,3.3802538095648726,3.3303906765260214,3.281584602221772,3.233813330940557,3.1870544834183736,3.141285655247359,3.0964845008494204,3.0526288048515307,3.0096965424700453,2.967665930309618,2.9265154688050465,2.8862239773830094,2.846770623285289,2.8081349448787445,2.7702968701748447,2.7332367311920005,2.696935274716156,2.6613736699452972,2.6265335134451857,2.5923968317895856,2.55894608221201,2.5261641515571105,2.494034353781883,2.462540426227314,2.4316665248534686,2.401397218605681,2.3717174830599035,2.3426126934753992,2.3140686173673672,2.2860714066969545,2.2586075897638835,2.2316640628760633
391,HAT-P-30b,5.022178176187393,4.909284230155217,4.800332368186226,4.695148357677423,4.593566266641578,4.495428165100706,4.400583809292527,4.308890316569685,4.22021183705551,4.134419226681837,4.051389725088137,3.971006640959866,3.893159046669538,3.8177414835195997,3.7446536784475564,3.673800272707476,3.605090562775523,3.5384382535214973,3.4737612235316893,3.410981302351796,3.3500240593307327,3.2908186036868163,3.233297395373766,3.1773960662969642,3.123053251417385,3.070210429271835,3.018811771441566,2.968804000507698,2.920136256041094,2.872759968189912,2.826628738442216,2.781698227158726,2.7379260474884473,2.6952716652981046,2.6536963047651736,2.6131628593013105,2.5736358074925842,2.5350811337589456,2.4974662534521523,2.460759942129139,2.424932268750999,2.3899545325741616,2.3557992035141986,2.322439865774855,2.2898511645490167,2.2580087556090382,2.226889257615838,2.1964702069860365,2.1667300151667637,2.137647928177414
392,LP791-18b,1.3736619398671308,1.3559518994111284,1.3382968603113592,1.3207281573111944,1.3032728653190142,1.2859542868963147,1.2687923852450458,1.2518041687290422,1.235004032326062,1.2184040608261721,1.2020142980646875,1.1858429860045254,1.1698967770573514,1.1541809226519135,1.1386994407193531,1.1234552644626494,1.1084503745090875,1.0936859163062396,1.0791623044105567,1.0648793151305784,1.0508361688204153,1.0370316029729987,1.0234639371320813,1.0101311305269218,0.9970308332324443,0.9841604315666332,0.9715170883578527,0.9590977786441002,0.9468993213032086,0.9349184070582426,0.9231516232528068,0.9115954757476648,0.9002464082514232,0.889100819363775,0.8781550775795655,0.8674055344745634,0.8568485362704145,0.8464804339544958,0.8362975921114325,0.8262963966067021,0.8164732612469909,0.8068246335291527,0.7973469995776531,0.7880368883593893,0.7788908752558273,0.7699055850635544,0.7610776944870806,0.7524039341807525,0.743881090390786,0.7355060062431527
393,HAT-P-12b,7.506499564525895,7.358709122491711,7.215055024993349,7.075425913560365,6.939708914919037,6.807790623650816,6.679557900441506,6.554898516383414,6.433701668810753,6.315858390002407,6.201261866618851,6.089807684854249,5.981394013868297,5.875921738037859,5.7732945468787955,5.673418990065479,5.5762045037848615,5.481563413660295,5.3894109186383155,5.299665059524291,5.212246675254037,5.127079349489532,5.044089349700761,4.963205560538514,4.8843594130050025,4.807484810670574,4.732518053973714,4.659397763460423,4.588064802664232,4.518462201202698,4.450535078555686,4.384230568900574,4.319497747302598,4.256287557494034,4.194552741422726,4.134247770703429,4.075328780070449,4.017753502896543,3.9614812088170526,3.9064726434791925,3.8526899704152844,3.800096715026857,3.7486577106546886,3.6983390466987087,3.649108018746723,3.600933080663357,3.553783798587492,3.507630806782182,3.462445765279514,3.4182013192619354
394,TOI-421c,4.4410072304104,4.347455656337154,4.256856563571198,4.169101931110713,4.084086688037306,4.001708911779752,3.9218699581119516,3.8444745363815844,3.769430741016049,3.696650048348071,3.6260472861548214,3.557540581956562,3.4910512950116113,3.426503936031,3.363826077888767,3.302948259985234,3.2438038884136406,3.186329133662428,3.130462827241469,3.076146358338281,3.0233235713762716,2.9719406651581357,2.9219460941193147,2.873290472088125,2.825926478846265,2.779808769695392,2.7348938881680906,2.6911401819653067,2.6485077221559608,2.606958225640257,2.5664549808484196,2.5269627766248246,2.4884478342301155,2.450877742380713,2.414221395235946,2.3784489332350662,2.343531686683394,2.309442121982885,2.276153790401101,2.243641279273996,2.211880165536696,2.180846971479616,2.1505191226292864,2.1208749076548585,2.091893440205641,2.063554622587114,2.0358391111869687,2.008728283565489,1.9822042071285408,1.956249609305139
395,TOI-700c,1.1399673716814394,1.122061850162486,1.1044311985901618,1.0870857703133427,1.0700334452262146,1.0532799717904677,1.0368292648065627,1.0206836646780062,1.0048441631574838,0.9893105999083207,0.9740818336444659,0.9591558911189687,0.9445300968026225,0.9302011857227499,0.9161654016109047,0.9024185822287996,0.8889562335000057,0.8757735938650328,0.8628656900952046,0.8502273856427828,0.8378534224670148,0.8257384571569476,0.8138770920675857,0.8022639020955971,0.7908934576426282,0.7797603442449925,0.768859179289284,0.7581846261812655,0.7477314062894977,0.7374943089459264,0.7274681997505154,0.7176480273967952,0.7080288292085394,0.6986057355544643,0.6893739732875699,0.6803288683375225,0.671465847569231,0.6627804400066398,0.6542682775086508,0.6459250949738734,0.6377467301409612,0.6297291230435137,0.6218683151712457,0.6141604483824717,0.6066017636077556,0.5991885993793431,0.5919173902168572,0.5847846648957324,0.5777870446216188,0.5709212411310896
396,TOI-451d,1.5763466335639813,1.5425489897973195,1.5098490718476651,1.4782042968244538,1.44757352704803,1.417917099311416,1.3891968345123065,1.3613760318988701,1.3344194513706578,1.3082932866236112,1.282965131394739,1.2584039406289578,1.2345799880364456,1.2114648212192798,1.1890312153110747,1.1672531258802032,1.146105641690351,1.1255649377839545,1.1056082292496638,1.0862137259502467,1.0673605884178698,1.049028885068503,1.031199550841471,1.0138543473337966,0.9969758244704946,0.9805472837278174,0.9645527429087802,0.9489769024558071,0.9338051132737546,0.919023346028688,0.9046181618810134,0.8905766846071891,0.8768865740610312,0.8635360009235905,0.8505136226896413,0.8378085608380799,0.8254103791343008,0.8133090630128453,0.8014949999896399,0.7899589610549266,0.7786920829987328,0.7676858516228875,0.7569320857952361,0.7464229223031179,0.73615080146546,0.7261084534642644,0.7162888853583186,0.7066853687434823,0.6972914280257907,0.6881008292753694
397,NGTS-2b,5.245654452580848,5.1266814690545965,5.011917032972632,4.901171152989249,4.794263288133739,4.69102195146002,4.591284305773667,4.49489575837814,4.401709560061786,4.311586412196011,4.2243940847473676,4.140007047175863,4.058306113541059,3.979178102629978,3.9025155135332756,3.828216216795215,3.756183161037178,3.686324094784881,3.618551303105186,3.5527813585705013,3.488934886006567,3.426936340442924,3.366713797661741,3.308198756731848,3.251325953918152,3.196033187362249,3.142261151946551,3.089953283772236,3.039055613700897,2.9895166294347204,2.9412871456325496,2.894320181584365,2.8485708459911465,2.803996228421309,2.760555297039272,2.7182088022235753,2.676919185716066,2.636650494963656,2.597368302334548,2.5590396289119015,2.5216328725839796,2.485117740168943,2.449465183328742,2.414647338040851,2.3806374674127775,2.3474099076367323,2.3149400168955334,2.2832041270421217,2.2521794978868295,2.221844273937429
398,WASP-89b,0.17677527361802262,0.17311427706013158,0.16956555696771303,0.16612525693260813,0.16278959682457542,0.15955488487168734,0.15641752656360094,0.1533740309681308,0.15042101494775528,0.14755520567734395,0.14477344179385138,0.1420726734507369,0.13944996150189545,0.13690247600016836,0.1344274941627986,0.13202239792898235,0.1296846712122092,0.127411896931446,0.12520175388976962,0.12305201355627722,0.12096053679643425,0.11892527058730756,0.11694424474678548,0.11501556869985764,0.11313742830011637,0.11130808272042308,0.10952586142336652,0.10778916121934401,0.10609644341775616,0.10444623107500756,0.10283710634143388,0.10126770790806586,0.0997367285531447,0.09824291278750924,0.09678505459736876,0.09536199528244498,0.09397262138715659,0.09261586272219248,0.09129069047361685,0.08999611539657036,0.08873118609046289,0.08749498735257057,0.086286638606934,0.08510529240543228,0.08395013299800276,0.08282037496899161,0.08171526193671981,0.08063406531340389,0.07957608312267556,0.07854063887204912
399,WASP-161b,0.5904507162758532,0.5771114795557939,0.5642414356181324,0.5518195970720406,0.5398260014034033,0.5282416705743617,0.5170485692297355,0.506229562356282,0.49576837303824506,0.4856495407929618,0.47585838084360954,0.46638094458713414,0.4572039814373555,0.4483149021620176,0.43970174378538107,0.43135313609104187,0.4232582697316154,0.41540686593057086,0.40778914774554553,0.40039581285088044,0.39321800778864174,0.38624730363200044,0.3794756730010786,0.37289546836939813,0.3664994015986053,0.3602805246390349,0.3542322113348938,0.3483481402743,0.3426222786261249,0.3370488669079547,0.3316224046316455,0.32633763677543837,0.32118954103406056,0.3161733158006978,0.31128436883723953,0.3065183065914508,0.30187092412226046,0.29733819559643937,0.29291626532210024,0.28860143928669335,0.28439017716886866,0.28027908479562863,0.2762649070179395,0.27234452097949585,0.2685149297550876,0.26477325633635374,0.26111673794419105,0.2575427206483099,0.2540486542757044,0.25063208759098926
400,WASP-68b,2.7086335004960795,2.6491109286332715,2.591597472358743,2.5360093679502427,2.4822663430125984,2.4302915608565128,2.3800115432652924,2.331356077456885,2.284258111860801,2.2386536443742955,2.194481605989554,2.151683742064343,2.1102044930085517,2.0699908757556162,2.0309923670657164,1.9931607894469363,1.9564502002728559,1.9208167845086725,1.8862187513253657,1.8526162347767856,1.8199711986308114,1.7882473453820797,1.7574100294224997,1.7274261743071206,1.6982641940248935,1.6698939181607304,1.6422865208209985,1.615414453183892,1.5892513795286842,1.5637721165953287,1.5389525761239362,1.5147697104247067,1.4912014608309512,1.4682267088910468,1.4458252301595085,1.4239776504513406,1.4026654044298499,1.3818706964026422,1.361576463205996,1.3417663390641448,1.3224246223142688,1.303536243894265,1.2850867374956043,1.2670622112880556,1.2494493211288973,1.2322352451733476,1.2154076598079908,1.1989547168329442,1.1828650218229622,1.1671276136017974
401,TOI-904b,1.4729104409877785,1.447839260826524,1.4232691869896081,1.3992028250780195,1.3756404140120744,1.35258020429714,1.3300187832871206,1.3079513548113992,1.2863719794886284,1.265273781159502,1.2446491241057889,1.2244897650699085,1.2047869835291158,1.185531693197782,1.166714537320437,1.148325969964522,1.1303563252188138,1.1127958759429006,1.095634883489013,1.0788636396249778,1.0624725017205487,1.0464519221170168,1.0307924724760706,1.0154848637973457,1.0005199627027659,0.9858888045053228,0.9715826035118106,0.9575927609494161,0.9439108708539973,0.9305287242137963,0.9174383116230883,0.9046318246667956,0.892101656227819,0.8798403998833915,0.8678408485348506,0.8560959923956276,0.8445990164460974,0.8333432974489571,0.8223224006061252,0.8115300759276481,0.8009602543727522,0.7906070438153462,0.780464724878949,0.7705277466792684,0.760790722507653,0.751248425483414,0.7418957841990915,0.7327278783788507,0.723739934567161,0.7149273218622575
402,KELT-8b,10.50742035269118,10.27886350854617,10.057900882741022,9.844224805688736,9.637539500832716,9.437561043262708,9.244017214396914,9.05664727774316,8.875201695820618,8.699441804338294,8.529139456486304,8.36407664758383,8.20404512820558,8.048846012186033,7.89828938451438,7.7521939130030155,7.6103864667037096,7.472701743310425,7.338981907195675,7.209076239253364,7.0828407993372,6.960138101785136,6.840836804276283,6.724811410077347,6.611941983592339,6.502113879009297,6.395217481755813,6.291147962410331,6.189805042666746,6.09109277292194,5.9949193210324,5.901196771776016,5.809840936550798,5.720771172843576,5.633910213008877,5.549184001905031,5.466521542950104,5.38585475217121,5.307118319835762,5.230249579272587,5.155188382502347,5.0818769823170316,5.010259920464491,4.940283921608093,4.8718977927511,4.805052327828585,4.73970021718678,4.675795961683016,4.613295791154608,4.552157587019291
403,Qatar-5b,0.2857746927042782,0.279561472586754,0.2735545462693376,0.2677455674455653,0.2621265112194562,0.25668967319556185,0.25142766571757325,0.24633341193880257,0.2414001382733493,0.2366213656680292,0.23199090004672518,0.22750282220752024,0.2231514773950385,0.21893146472337352,0.21483762658711741,0.21086503816711838,0.2070089971127559,0.20326501346241818,0.19962879984766785,0.19609626201360722,0.19266348967744287,0.1893267477390642,0.1860824678507569,0.18292724034797375,0.1798578065391448,0.17687105134920797,0.1739639963092792,0.1711337928830887,0.16837771611944155,0.16569315861917805,0.16307762480445182,0.1605287254778528,0.15804417265876727,0.15562177468439078,0.1532594315629913,0.150955130567195,0.1487069420554817,0.14651301551036439,0.14437157578213106,0.14228091952754296,0.14023941183319505,0.13824548301378833,0.13629762557600086,0.13439439133902528,0.1325343887033649,0.13071628005983865,0.12893877933120612,0.127200649639181,0.12550070109001327,0.12383778867220514
404,HATS-13b,2.5504718023475057,2.4958985710897448,2.44309212631715,2.3919843661084634,2.3425094517752707,2.29460386300869,2.248206420385298,2.203258282204128,2.1597029213152594,2.117486086533526,2.076555752357712,2.0368620600060687,1.9983572521983175,1.9609956036390375,1.92473334877122,1.8895286080511584,1.855341313737649,1.8221331359771862,1.7898674097944887,1.7585090634576723,1.7280245485723507,1.6983817721673913,1.6695500309590894,1.641499947919909,1.6142034112303132,1.5876335156517996,1.5617645063294343,1.5365717250077393,1.5120315586240967,1.488121390230273,1.4648195521810097,1.4421052815208824,1.419958677494897,1.398360661104487,1.3772929366286248,1.3567379550281644,1.3366788791524216,1.3170995506670857,1.2979844586238893,1.279318709595145,1.2610879992972284,1.2432785856303727,1.2258772630646575,1.2088713383041658,1.1922486071648815,1.1759973326040472,1.1601062238419302,1.1445644165193063,1.1293614538369117,1.114487268625908
405,TOI-1518b,13.372280978417182,13.058209528996048,12.755805214647419,12.464500279246469,12.183759295696097,11.913077250094172,11.651977715267774,11.400011116962526,11.156753093622935,10.921802948983999,10.694782195445361,10.475333185338632,10.263117826612293,10.057816379083066,9.859126327201075,9.66676132518411,9.480450210381028,9.299936080791506,9.124975432783357,8.955337355196491,8.790802776185874,8.631163759341396,8.476222845804319,8.325792439287454,8.179694231097587,8.03775866243246,7.899824421405678,7.765737972420305,7.635353115668264,7.508530574689392,7.385137610063346,7.265047657443561,7.14813998826806,7.034299391599454,6.923415875657698,6.8153843877084155,6.710104551069422,6.607480418083058,6.507420237984121,6.409836238673652,6.314644421473585,6.221764368007237,6.13111905841089,6.042634700135096,5.95624056665041,5.871868845417607,5.789454494529165,5.708935107468405,5.630250785472317,5.5533440170203425
406,KOI-94d,1.0804910717433895,1.0563633082004877,1.0330698436553545,1.010574403189847,0.988842380294282,0.9678407852597088,0.947538188382415,0.9279046598657382,0.9089117078878558,0.8905322159727036,0.8727403805356282,0.855511649265158,0.8388226608345527,0.8226511863032986,0.8069760724639358,0.7917771873061048,0.7770353677046213,0.7627323693874016,0.7488508191995596,0.7353741696498505,0.7222866557023567,0.7095732537597174,0.6972196427714166,0.6852121673919398,0.6735378031082765,0.6621841232521559,0.6511392678111991,0.6403919139528487,0.6299312481754418,0.6197469400028138,0.6098291171407464,0.6001683420163422,0.5907555896243312,0.5815822266074316,0.5726399915012502,0.5639209760772514,0.5554176077209922,0.5471226327857872,0.5390291008651462,0.5311303499307679,0.5234199922853673,0.5158919012828408,0.5085401987709889,0.5013592432143799,0.4943436184577709,0.4874881230926022,0.4807877603914987,0.47423772877766535,0.4678334127981675,0.4615703745720218
407,WASP-8b,1.6696514065993775,1.6337218287445494,1.598966056632781,1.5653380347980594,1.53279332851531,1.5012891454195825,1.4707843373946659,1.4412393870978004,1.412616382653491,1.3848789833725985,1.3579923788001529,1.3319232429473287,1.3066396851972297,1.2821111990755334,1.2583086098351401,1.235204021605596,1.2127707646972739,1.1909833435192494,1.1698173854632627,1.1492495910200242,1.1292576853236476,1.1098203712642636,1.090917284262851,1.0725289487658725,1.054636736488992,1.0372228264151715,1.0202701665351488,1.0037624373042224,0.9876840167780854,0.9720199473830877,0.9567559042699992,0.9418781651964514,0.9273735818805305,0.9132295527664159,0.8994339971425083,0.8859753305521647,0.8728424414383974,0.8600246689645029,0.8475117819539996,0.8352939588954392,0.8233617689587139,0.8117061539719886,0.8003184113103615,0.789190177649021,0.7783134135362689,0.76768038874344,0.757283668351047,0.7471160995322321,0.7371707989966966,0.7274411410602474
408,WASP-3b,2.440133855585892,2.3850072849322217,2.3318197299517753,2.2804844568300484,2.2309189672226517,2.183044831293845,2.136787514997753,2.092076205098356,2.0488436345874086,2.0070259104995363,1.9665623456002284,1.9273952950130993,1.8894699985303067,1.8527344290969294,1.8171391477652103,1.7826371652619923,1.749183810196789,1.716736603849674,1.6852551414122425,1.6547009795070038,1.6250375297755248,1.5962299583033834,1.568245090634402,1.541051322118513,1.514618533335667,1.4889180103377728,1.463922369455647,1.4396054864240069,1.4159424295845848,1.3929093969372461,1.3704836568179037,1.3486434919923294,1.3273681469651168,1.306637778313224,1.2864334078639128,1.2667368785462223,1.2475308127555769,1.2287985730797617,1.2105242252433979,1.1926925031373299,1.175288775806344,1.1582990162771214,1.1417097721155418,1.1255081376087535,1.1096817274746904,1.0942186520072148,1.079107493571224,1.064337284367083,1.0498974853890501,1.0357779665072318
409,WASP-186b,0.3223533411245625,0.3150854464830908,0.30807244686957796,0.3013029949385904,0.29476629209174104,0.2884520675873863,0.28235055675133847,0.27645247876821627,0.2707490144200645,0.2652317840496105,0.2598928259545758,0.25472457536385945,0.2497198441024835,0.2448718010176334,0.24017395321140136,0.23562012810484642,0.2312044563419522,0.22692135552977707,0.22276551480184187,0.21873188018500286,0.2148156407450217,0.21101221548275087,0.20731724095048543,0.20372655955669106,0.20023620852682902,0.19684240948773774,0.19354155864351236,0.19033021751146625,0.18720510418755196,0.18416308511179408,0.1812011673053578,0.17831649105214534,0.17550632299907054,0.17276804965043555,0.17009917123314003,0.16749729591062829,0.16496013432481235,0.1624854944463045,0.16007127671442803,0.15771546944966824,0.15541614452211652,0.1531714532605573,0.1509796225877716,0.1488389513684452,0.14674780695700532,0.1447046219334218,0.1427078910158037,0.14075616813927463,0.13884806369129493,0.13698224189423402
410,WASP-175b,1.130876710566482,1.1055581488602142,1.0811184331627137,1.0575191033126916,1.0347234931990752,1.0126966716061705,0.9914053782342336,0.9708179567915389,0.9509042866285967,0.931635714047115,0.912984984146033,0.8949261738535262,0.8774346266240122,0.8604868891443589,0.8440606502880461,0.8281346824722828,0.812688785508115,0.7977037329829263,0.7831612211757406,0.7690438204762451,0.7553349292558588,0.7420187301233544,0.7290801484855128,0.7165048133253411,0.7042790201058505,0.6923896957039889,0.6808243652788599,0.6695711209787164,0.6586185923923294,0.6479559186530103,0.6375727221060213,0.6274590834534368,0.6176055182939343,0.6080029549785736,0.5986427137074363,0.5895164867954265,0.5806163200395984,0.5719345951236794,0.5634640129989588,0.5551975781844709,0.5471285839321484,0.539250598206126,0.5315574504283218,0.5240432189450042,0.5167022191720948,0.5095289923792459,0.5025182950753211,0.495665088960025,0.4889645314086778,0.4824119664592148
411,WASP-164b,0.6795174959593652,0.6646854090398019,0.650348799027095,0.636487392559037,0.6230817212892883,0.6101131154293412,0.5975636910033943,0.5854163323802651,0.5736546713344645,0.5622630636368289,0.5512265639707723,0.5405308998057904,0.5301624447265437,0.5201081916078245,0.5103557259390172,0.5008931995311249,0.491709304782897,0.4827932496369834,0.47413473332042744,0.4657239229346343,0.4575514309363993,0.4496082935333895,0.4418859500026666,0.4343762229294434,0.427071299354749,0.419963712813575,0.4130463262403454,0.40631231571487336,0.3997551550192145,0.39336860097441134,0.3871466795249582,0.3810836725384642,0.3751741052879846,0.36941273458481383,0.36379453753020824,0.358314700855135,0.35296861081831893,0.34775184363371164,0.3426601563996157,0.33768947850305775,0.33283590347386416,0.32809568126429023,0.3234652109311934,0.3189410336987243,0.31451982638083686,0.3101983951438389,0.30597366959035543,0.3018426971469903,0.29780263773898924,0.2938507587361785
