,Planet Name,RSM Estimate 1.95-1.989um,RSM Estimate 1.989-2.028um,RSM Estimate 2.028-2.067um,RSM Estimate 2.067-2.106um,RSM Estimate 2.106-2.145um,RSM Estimate 2.145-2.184um,RSM Estimate 2.184-2.223um,RSM Estimate 2.223-2.262um,RSM Estimate 2.262-2.301um,RSM Estimate 2.301-2.34um,RSM Estimate 2.34-2.379um,RSM Estimate 2.379-2.418um,RSM Estimate 2.418-2.457um,RSM Estimate 2.457-2.496um,RSM Estimate 2.496-2.535um,RSM Estimate 2.535-2.574um,RSM Estimate 2.574-2.613um,RSM Estimate 2.613-2.652um,RSM Estimate 2.652-2.691um,RSM Estimate 2.691-2.73um,RSM Estimate 2.73-2.769um,RSM Estimate 2.769-2.808um,RSM Estimate 2.808-2.847um,RSM Estimate 2.847-2.886um,RSM Estimate 2.886-2.925um,RSM Estimate 2.925-2.964um,RSM Estimate 2.964-3.003um,RSM Estimate 3.003-3.042um,RSM Estimate 3.042-3.081um,RSM Estimate 3.081-3.12um,RSM Estimate 3.12-3.159um,RSM Estimate 3.159-3.198um,RSM Estimate 3.198-3.237um,RSM Estimate 3.237-3.276um,RSM Estimate 3.276-3.315um,RSM Estimate 3.315-3.354um,RSM Estimate 3.354-3.393um,RSM Estimate 3.393-3.432um,RSM Estimate 3.432-3.471um,RSM Estimate 3.471-3.51um,RSM Estimate 3.51-3.549um,RSM Estimate 3.549-3.588um,RSM Estimate 3.588-3.627um,RSM Estimate 3.627-3.666um,RSM Estimate 3.666-3.705um,RSM Estimate 3.705-3.744um,RSM Estimate 3.744-3.783um,RSM Estimate 3.783-3.822um,RSM Estimate 3.822-3.861um,RSM Estimate 3.861-3.9um
372,WASP-50b,0.3617819690575454,0.35411422641372486,0.3466909199758688,0.3395029170949443,0.3325413565729238,0.3257976616150082,0.31926354757642494,0.3129310255613537,0.30679240273704494,0.30084028006741087,0.29506754804000174,0.28946738085394674,0.28403322944909487,0.27875881368483835,0.2736381139185279,0.26866536218503545,0.26383503313948836,0.2591418348927077,0.2545806998422167,0.25014677557989184,0.24583541593931285,0.24164217223139894,0.23756278470483694,0.23359317425806558,0.22972943442182203,0.22596782362463713,0.22230475774865938,0.21873680297903747,0.2152606689466877,0.21187320216182146,0.20857137973347703,0.20535230336878754,0.20221319364453222,0.19915138454265033,0.19616431824083033,0.19324954014880188,0.19040469418085418,0.1876275182549119,0.18491584000850833,0.182267572722211,0.17968071144104922,0.17715332928483005,0.17468357393846787,0.17226966431364854,0.16990988737356463,0.16760259511268036,0.1653462016838675,0.1631391806655212,0.16098006246162272,0.15886743182805546
373,TOI-431b,0.13841586327433528,0.1356278837255877,0.13292131570982288,0.1302936824956857,0.1277425174486258,0.12526537844314745,0.12285985925795921,0.12052359847523206,0.11825428631738215,0.11604966978210286,0.11390755637587359,0.11182581669608026,0.10980238607014366,0.10783526542524871,0.10592252153338186,0.10406228675217064,0.10225275836187041,0.1004921975819826,0.09877892833689114,0.09711133582813293,0.09548786496100484,0.09390701866501037,0.09236735614068131,0.09086749105951243,0.08940608973895427,0.08798186931026225,0.08659359589366161,0.08524008279243928,0.08392018871515555,0.08263281603324489,0.08137690907958225,0.08015145249223715,0.07895546960649373,0.07778802089727063,0.07664820247331183,0.07553514462384789,0.07444801041795565,0.07338599435638396,0.07234832107527125,0.0713342441009571,0.07034304465481016,0.06937403050687847,0.06842653487703924,0.06749991538220036,0.06659355302808884,0.06570685124408594,0.06483923495957196,0.06399014972021665,0.06315906084267237,0.062345452606152214
374,TOI-172b,0.04855393157982453,0.04750571502932183,0.046491918591696615,0.04551117843944781,0.04456218019949746,0.04364365933922772,0.04275440100631145,0.04189323944597674,0.041059057095526,0.04025078343661759,0.039467393670065604,0.03870790726516556,0.0379713864251598,0.03725693450198529,0.03656369438659633,0.03589084689554616,0.03523760916997634,0.03460323309947318,0.033987003780259255,0.03338823801477567,0.032806282857742695,0.03224051421223679,0.03169033547804605,0.03115517625356056,0.03063449109167873,0.030127758309555223,0.02963447885155028,0.02915417520436299,0.02868639036303481,0.028230686846320536,0.02778664575976278,0.027353865904712588,0.026931962931477385,0.026520568534747158,0.026119329689450126,0.025727907925191997,0.02534597863747963,0.024973230433957168,0.02460936451393254,0.024254094079543112,0.02390714377694694,0.02356824916600519,0.023237156216983836,0.022913620832856068,0.022597408395867106,0.022288293337074817,0.021986058727650346,0.021690495890776724,0.02140140403304707,0.021118589894323997
375,TOI-2076c,0.015508959821054134,0.015186110480579863,0.014873249756956168,0.01457002766812681,0.014276102000958307,0.01399113926204234,0.013714815361647738,0.013446816081260285,0.013186837366200186,0.012934585477460537,0.012689777030846061,0.012452138946514424,0.012221408327911151,0.011997332285690408,0.011779667719420597,0.011568181067552419,0.011362648034215569,0.011162853299826258,0.010968590221177783,0.010779660525605155,0.010595874002913862,0.010417048198029329,0.010243008106706343,0.010073585876132581,0.009908620511850917,0.009747957592073328,0.009591448990185065,0.009438952606006773,0.009290332106189883,0.00914545667397415,0.009004200768408447,0.0088664438930387,0.008732070373987417,0.00860096914728657,0.008473033555278798,0.008348161151860833,0.008226253516320864,0.008107216075497272,0.00799095793397231,0.007877391712010948,0.007766433390943409,0.007658002165694291,0.007552020304162336,0.007448413013155151,0.007347108310593698,0.007248036903704409,0.007151132072927238,0.007056329561274213,0.006963567468883614,0.006872786152525185
376,WASP-90b,0.2828163047804721,0.27641730016945976,0.2702438707820531,0.2642858901361189,0.25853372985446843,0.2529782395331634,0.2476107260353306,0.24242293260374928,0.2374070180901131,0.2325555365237847,0.2278614171833833,0.22331794528813684,0.21891874338942968,0.21465775351441244,0.21052922009159852,0.20652767367125555,0.2026479154404515,0.1988850025228086,0.19523423404573725,0.19169113795268736,0.18825145853416536,0.18491114464892272,0.18166633860512033,0.17851336567051249,0.1754487241806253,0.17246907621399235,0.16957123880420863,0.1667521756593695,0.16400898936037045,0.1613389140107603,0.15873930831194363,0.15620764903878598,0.15374152489190632,0.15133863070417,0.14899676198014147,0.14671380974837442,0.14448775570766378,0.14231666764941373,0.14019869513933336,0.13813206544277237,0.1361150796788397,0.13414610918945238,0.13222359211031215,0.13034603013155524,0.12851198543667178,0.1267200778089451,0.12496898189538148,0.12325742461869636,0.12158418272854246,0.11994808048374087
377,TOI-269b,0.015452237796394075,0.015205754356778076,0.0149632775113378,0.014724927274117389,0.014490791650222198,0.014260931161643384,0.014035382779424376,0.013814163340206687,0.013597272514784792,0.013384695387293588,0.013176404695836265,0.012972362778617835,0.01277252326380857,0.01257683253630335,0.01238523101018116,0.012197654231881485,0.012014033835843735,0.011834298371521022,0.011658374018223646,0.011486185202121647,0.011317655127884619,0.011152706235842665,0.010991260594155618,0.010833240234268848,0.010678567436890114,0.010527164974797611,0.010378956318000634,0.010233865806079838,0.010091818791924594,0.009952741760564062,0.009816562426323429,0.009683209811136547,0.009552614306494317,0.009424707721200127,0.009299423316836588,0.009176695832607914,0.009056461501021955,0.008938658055690333,0.008823224732366373,0.008710102264206923,0.00859923287211411,0.008490560250911515,0.008384029552014591,0.008279587363168259,0.008177181685757382,0.008076761910127697,0.007978278789301402,0.00788168441141966,0.007786932171202476,0.007693976740679218
378,HAT-P-50b,0.21663366859318695,0.21177016913563787,0.20707617710112702,0.20254422390269586,0.19816719443557573,0.19393831468923095,0.1898511385598068,0.18589953421031905,0.1820776702465761,0.17838000191391568,0.17480125746964978,0.17133642484659375,0.16798073869168556,0.16472966783888537,0.16157890325621524,0.15852434649150754,0.15556209862963546,0.15268844976485998,0.14989986898494645,0.1471929948584756,0.14456462641281279,0.1420117145874878,0.13953135414571025,0.1371207760254672,0.1347773401109894,0.13249852840490692,0.1302819385814887,0.1281252779015683,0.126026357470098,0.12398308681789352,0.12199346878969944,0.12005559472142704,0.11816763989014549,0.11632785922115906,0.1145345832372912,0.11278621423620583,0.11108122268241906,0.10941814380132929,0.10779557436329937,0.10621216964657644,0.10466664056839099,0.10315775097427157,0.10168431507620042,0.10024519503074812,0.09883929864892878,0.0974655772299683,0.09612302351169244,0.09481066973065692,0.09352758578558676,0.0922728774981003
379,TrES-1b,0.25815663409284273,0.2527622009806298,0.24753573703882123,0.24247127287994474,0.23756298175963572,0.23280519404890834,0.2281924074129554,0.22371929351892408,0.21938070194817677,0.2151716618680463,0.2110873819187321,0.20712324868954035,0.2032748240914567,0.19953784187755533,0.19590820351719437,0.19238197359215076,0.18895537485175676,0.185624783038384,0.18238672157337818,0.17923785617604956,0.1761749894737646,0.1731950556493587,0.17029511516215431,0.1674723495707574,0.16472405647925273,0.16204764462279397,0.15944062910422527,0.15690062678970515,0.15442535186826475,0.15201261157793272,0.14966030209905984,0.14736640461396733,0.14512898153082027,0.14294617286867137,0.14081619279991825,0.1387373263458035,0.13670792622027994,0.13472640981721246,0.13279125633570757,0.13090100403834912,0.12905424763696255,0.1272496358006393,0.1254858687808018,0.12376169614812318,0.12207591463631447,0.12042736608786733,0.11881493549703226,0.11723754914543656,0.11569417282593722,0.11418381015049105
380,WASP-106b,0.05257683921264791,0.05141129682151532,0.05028562122259801,0.04919811101836191,0.04814713983730826,0.04713115448211093,0.04614867274805227,0.04519828101324697,0.04427863168057261,0.04338844053396874,0.04252648405787523,0.04169159675751685,0.04088266850886001,0.04009864195995136,0.039338509999713216,0.038601313305744483,0.03788613797910843,0.037192113271260256,0.03651840940604408,0.03586423549796071,0.03522883756654736,0.03461149664570492,0.034011526986014166,0.033428274347507586,0.032861114379973,0.032309451087550754,0.03177271537422695,0.031250363666721244,0.030741876611214376,0.03024675784039103,0.029764532807307016,0.029294747682671693,0.02883696831223206,0.028390779231055097,0.02795578273163241,0.02753159798284687,0.027117860196990633,0.026714219842143075,0.0263203418973491,0.02593590514818571,0.025560601520408094,0.025194135449507667,0.024836223284132215,0.0244865927214209,0.024144982272433002,0.023811140755941654,0.02348482681897194,0.023165808482550187,0.022853862711225456,0.02254877500501291
381,K2-266b,0.07826701897915847,0.07680075936791224,0.07537160794292248,0.0739788898251255,0.07262187177895674,0.07129977646233333,0.07001179436128195,0.06875709376471395,0.06753482907979996,0.06634414774212664,0.06518419593576198,0.06405412330553344,0.06295308681608948,0.06188025388886704,0.06083480492833251,0.05981593533208319,0.05882285706522072,0.057854799867375496,0.056911012150550534,0.05599076163729471,0.05509333578131824,0.054218042006429754,0.05336420779430685,0.05253118064706217,0.05171832794672214,0.05092503673037876,0.050150713396985444,0.049394783359351886,0.0486566906528086,0.04793589751028301,0.04723188391200042,0.04654414711674652,0.04587220118052521,0.04521557646750312,0.04457381915733684,0.04394649075227122,0.04333316758683968,0.04273344034247301,0.042146913568896514,0.041573205213856726,0.04101194616237166,0.04046277978646275,0.039925361506100064,0.03939935836188442,0.038884448599856056,0.038380321268665286,0.03788667582924121,0.03740322177698856,0.036929678276472123,0.03646577380848893
382,TOI-201b,0.009492489601486142,0.009278104616052567,0.009071257025713925,0.00887160992137792,0.0086788428219611,0.008492651030145638,0.008312744965114185,0.008138849485943473,0.007970703216070534,0.007808057876668792,0.007650677634726646,0.0074983384700217735,0.00735082756392393,0.007207942711969428,0.007069491761387768,0.006935292074163717,0.006805170015763862,0.006678960469310691,0.006556506374728169,0.006437658292194423,0.006322273989099023,0.006210218049614062,0.006101361505926298,0.0059955814901447935,0.005892760905889867,0.005792788118566609,0.005695556663344882,0.005600964969890471,0.005508916102918908,0.005419317517681082,0.005332080829523902,0.0052471215967089995,0.005164359115711532,0.005083716228260463,0.005005119139421776,0.004928497246062083,0.004853782975070586,0.004780911630750728,0.0047098212508272725,0.004640452470550567,0.004572748394406771,0.0045066544749758014,0.004442118398506615,0.004379089976803925,0.00431752104504853,0.004257365365194879,0.0041985785346132145,0.004141117899663286,0.004084942473907068,0.004030012860686899
383,WASP-88b,0.2951238345349155,0.28844602312711737,0.2820036325216003,0.27578609299737883,0.2697833548643941,0.2639858674286834,0.2583845573612769,0.25297080688078366,0.24773643206017545,0.24267366148997493,0.23777511546802993,0.23303378583766046,0.22844301655791288,0.22399648505986708,0.21968818442007426,0.21551240636435828,0.21146372510171876,0.20753698197785675,0.20372727093025617,0.200029924721305,0.1964405019219943,0.1929547746162964,0.1895687167946617,0.18627849340428354,0.18308045002371637,0.17997110312952636,0.17694713092338998,0.17400536468889663,0.17114278064826577,0.16835649229046068,0.1656437431433348,0.1630018999637609,0.16042844632098008,0.15792097654969156,0.15547719005070568,0.1530948859181513,0.15077195787353023,0.1485063894879878,0.1462962496752728,0.1441396884390085,0.14203493285876642,0.1399802833004792,0.13797410983762146,0.13601484887036408,0.13410099993079944,0.13223112266301543,0.1304038339675492,0.12861780530037245,0.12687176011720844,0.12516447145457982
384,HATS-39b,0.10714760332697722,0.10470635027641405,0.10235202226717936,0.10008065372951774,0.09788848042718239,0.09577193045897789,0.09372761520629215,0.09175232035445709,0.08984299708256854,0.08799675349044674,0.08621084631101941,0.08448267294065705,0.08280976380772978,0.08118977509017947,0.07962048178574574,0.07809977113299656,0.07662563637726742,0.075196170872639,0.07380956250896643,0.0724640884515444,0.07115811018003783,0.06989006881283849,0.06865848070276358,0.0674619332900406,0.06629908119877193,0.06516864256334638,0.06406939557174024,0.06300017521313865,0.061959870217814746,0.06094742017780604,0.05996181283747006,0.05900208154358708,0.05806730284524083,0.05715659423425826,0.05626911201753717,0.05540404931308015,0.05456063416208466,0.05373812774988155,0.05293582272896085,0.0521530416377819,0.05138913540941635,0.05064348196448528,0.04991548488320299,0.049204572151649154,0.04851019497773684,0.04783182667261174,0.04716896159351006,0.04652111414434382,0.04588781783053268,0.04526862436483258
385,WASP-168b,0.17354470584492435,0.16971009768294593,0.16600600371958718,0.16242690180354843,0.15896750839533869,0.15562277341790764,0.1523878739066933,0.14925820680817822,0.1462293812029764,0.14329721017089359,0.14045770246816056,0.13770705414931722,0.13504164023587442,0.13245800650949535,0.12995286148806273,0.12752306862739043,0.12516563877897954,0.12287772292438139,0.12065660519895294,0.11849969621170658,0.11640452666313503,0.11436874125928571,0.11239009291748568,0.11046643725700252,0.1085957273664453,0.1067760088385045,0.10500541506195621,0.10328216276038496,0.10160454776678808,0.09997094102322743,0.09837978479471435,0.0968295890867086,0.09531892825585775,0.09384643780390675,0.09241081134507559,0.09101079773753548,0.08964519837006817,0.08831286459534754,0.08701269530168529,0.08574363461553988,0.08450466972740278,0.08329482883411832,0.08211317919106166,0.08095882526791867,0.07983090700221188,0.07872859814500599,0.07765110469357075,0.07659766340605376,0.07556754039351916,0.07456002978498742
386,HD2685b,0.4170338452154687,0.40743236046895437,0.3981778577660808,0.3892541359773736,0.380645852945414,0.3723384822239896,0.3643182705973251,0.3565721967477675,0.349087931329104,0.34185379861706333,0.3348587398422988,0.3280922782610434,0.3215444859805274,0.315205952527583,0.3090677551280843,0.30312143064957014,0.297358949148878,0.2917726889595399,0.28635541324934044,0.28110024797623534,0.2760006611700256,0.27105044346787555,0.2662436898330045,0.2615747823878985,0.2570383742960146,0.25262937462846685,0.24834293415529324,0.2441744320039134,0.24011946313032273,0.2361738265517633,0.23233351429247,0.22859470099702342,0.224953734168613,0.22140712499216192,0.21795153970484776,0.21458379147885537,0.21130083278361778,0.20809974819683422,0.2049777476355696,0.20193215998076602,0.19896042707008602,0.19606009803580393,0.19322882396600524,0.19046435286870822,0.18776452492000797,0.1851272679785076,0.18255059334954607,0.1800325917837748,0.17757142969569348,0.1751653455887352
387,K2-237b,0.48366013511079325,0.47275592457070964,0.4622341107374271,0.45207767229360984,0.44227041084703045,0.43279691963175937,0.42364255085516794,0.41479338241106123,0.4062361845096238,0.39795838664085564,0.389948045181651,0.3821938118731893,0.37468490332935184,0.3674110716849792,0.3603625764526536,0.35353015762515616,0.34690501003666346,0.34047875897729507,0.3342434370417162,0.3281914621822914,0.322315616929707,0.3166090287390294,0.3110651514155979,0.30567774757313304,0.3004408720756956,0.29534885641473063,0.2903962939731509,0.28557802612936856,0.28088912915536973,0.2763249018646879,0.2718808539677302,0.2675526950938156,0.26333632444116395,0.2592278210179868,0.25522343443978496,0.2513195762497225,0.24751281173094075,0.24379985218131997,0.24017754762289859,0.23664287991994568,0.23319295628102313,0.22982500312201207,0.22653636026847052,0.22332447547690407,0.2201868992559382,0.21712127996944833,0.21412535920489392,0.21119696739108426,0.20833401965062726,0.20553451187326777
388,HD149026b,0.5435930634322772,0.5314693923217543,0.5197641710489115,0.5084592620519189,0.49753735627366213,0.48698194836418107,0.47677730913611926,0.466908456238939,0.4573611238058169,0.44812173165834673,0.4391773545188456,0.4305156915728092,0.42212503663840273,0.4139942491316055,0.40611272596195863,0.3984703744510374,0.39105758633231114,0.383865212864792,0.37688454107245956,0.3701072711058247,0.363525494709876,0.35713167477395447,0.35091862593236545,0.344879496179887,0.3390077494634225,0.33329714920877995,0.3277417427407784,0.3223358465545653,0.31707403239613896,0.3119511141109752,0.3069621352205127,0.3021023571875553,0.29736724833303657,0.29275247336808535,0.28825388350696124,0.28386750712790154,0.27958954095071664,0.2754163417014175,0.2713444182357197,0.26737042409496314,0.26349115046921034,0.25970351954387993,0.2560045782076154,0.25239149210025386,0.24886153998116606,0.24541210839927718,0.2420406866472758,0.23874486198349285,0.23552231510596874,0.23237081586419867
389,HAT-P-39b,0.19591451984310615,0.19148175590888597,0.18720525404610294,0.18307799936611283,0.17909332203106706,0.17524488330814286,0.17152666122580726,0.16793293610454033,0.16445827616838182,0.16109752339165384,0.15784577969400948,0.15469839356480877,0.1516509471725398,0.14869924399521303,0.14583929699245926,0.14306731732820363,0.1403797036438182,0.1377730318748632,0.13524404559948222,0.13278964690289125,0.1304068877397764,0.12809296177479168,0.12584519668024027,0.12366104686949478,0.12153808664466419,0.11947400373707685,0.11746659321963215,0.11551375177063132,0.11361347226932837,0.11176383870428398,0.1099630213763707,0.10820927237914785,0.10650092134017769,0.10483637140770627,0.1032140954679942,0.10163263257935855,0.10009058460985003,0.09858661306620324,0.09711943610243032,0.09568782569719032,0.09429060498964315,0.09292664576419114,0.09159486607510184,0.09029422800252199,0.08902373553198427,0.08778243254995932,0.08656940094850574,0.0853837588324827,0.08422465882321933,0.08309128645293348
390,TOI-270c,0.015597508835022115,0.015349274723407155,0.015105042619057133,0.014864936735065396,0.014629048743855552,0.014397442362504728,0.014170157337846654,0.01394721291010682,0.01372861082334136,0.013514337941877515,0.013304368524076631,0.013098666197942371,0.012897185677205632,0.012699874251414292,0.012506673079153952,0.012317518309702112,0.012132342055115734,0.011951073231888602,0.011773638288833628,0.011599961835696816,0.011429967185138272,0.011263576819103843,0.011100712789198415,0.010941297059449212,0.01078525179879128,0.01063249962967216,0.010482963838374295,0.010336568551950871,0.010193238886053457,0.01005290106740256,0.009915482534180753,0.009780912017222764,0.009649119604520204,0.009520036791246463,0.009393596517236551,0.009269733193613393,0.009148382720048961,0.009029482493960366,0.008912971412779918,0.008798789870302758,0.008686879747983394,0.008577184401949614,0.008469648646405988,0.00836421873401096,0.008260842333743194,0.008159468506703656,0.008060047680245607,0.007962531620771913,0.00786687340549655,0.007773027393429339
391,HAT-P-30b,0.36179909059355725,0.3536661798175865,0.3458172578566416,0.3382397729463077,0.3309217713008023,0.32385187560127926,0.317019262245976,0.31041363792986376,0.3040252159906397,0.297844692854281,0.29186322483081034,0.2860724054459848,0.2804642434431546,0.2750311415488797,0.2697658760642889,0.2646615773192217,0.25971171100699153,0.2549100604027961,0.2502507094575118,0.24572802675021216,0.2413366502764181,0.2370714730448115,0.23292762945196965,0.22890048240273614,0.22498561114290133,0.2211787997702369,0.21747602639017377,0.21387345288287146,0.21036741524909242,0.20695441450341423,0.20363110808433588,0.20039430175210593,0.19724094194637576,0.19416810857708827,0.19117300822337424,0.18825296771645178,0.18540542808393756,0.18262793883413336,0.17991815256006,0.17727381984429164,0.17469278444659203,0.1721729787575378,0.16971241950231053,0.1673092036797169,0.1649615047225118,0.16266756886587153,0.16042571171172829,0.1582343149773861,0.1560918234175866,0.15399674190988563
392,LP791-18b,0.010228907997517977,0.010097031027501402,0.009965563622455886,0.009834739115050674,0.0097047591172973,0.009575797150606483,0.00944800187000763,0.009321499927469333,0.009196398514505632,0.00907278761992831,0.00895074203467712,0.008830323132135092,0.008711580449167828,0.008594553090288568,0.008479270974829567,0.008365755944746653,0.008254022748686266,0.008144079916169018,0.008035930534169712,0.007929572936980578,0.007825001319005752,0.007722206279046676,0.007621175303666201,0.0075218931963625165,0.007424342458530831,0.007328503627512904,0.007234355576445717,0.007141875780094263,0.007051040550384327,0.006961825244943336,0.00687420445158851,0.006788152151378985,0.0067036418625608316,0.006620646767478748,0.006539139824303123,0.0064590938652172546,0.006380481682535213,0.006303276104058865,0.006227450058841331,0.006152976634402583,0.006079829126325472,0.006007981081065067,0.0059374063327151064,0.005868079034393445,0.005799973684841809,0.005733065150769262,0.005667328685414736,0.0056027399437520425,0.005539274994717189,0.00547691033079857
393,HAT-P-12b,0.15059363883845228,0.1476287015517508,0.14474674664182624,0.14194554006108612,0.1392228173723089,0.13657630346250801,0.13400372855722006,0.13150284114634417,0.12907141833271094,0.12670727403138185,0.12440826537811812,0.12217229764756463,0.11999732793321675,0.11788136780062178,0.11582248509136939,0.11381880502688066,0.1118685107371169,0.10996984331923682,0.10812110151433686,0.10632064107622086,0.10456687389413122,0.10285826692136482,0.10119334095314722,0.0995706692899731,0.09798887631664402,0.09644663602204516,0.09494267048046985,0.09347574831166576,0.09204468313367191,0.09064833201999846,0.08928559397048451,0.08795540840335948,0.08665675367449116,0.08538864562850847,0.08415013618542051,0.08294031196540956,0.08175829295377325,0.08060323120732012,0.07947430960299932,0.07837074062916506,0.07729176521945101,0.07623665162899235,0.07520469435249563,0.07419521308343238,0.07320755171353323,0.07224107737160745,0.07129517950065041,0.07036926897211475,0.06946277723619163,0.06857515550692833
394,TOI-421c,0.010232330496429543,0.010016782406837668,0.00980803700027541,0.009605845390277649,0.009409965487537432,0.009220162456716802,0.009036209015969405,0.008857885610271532,0.00868498048401358,0.008517289673686078,0.008354616937696097,0.008196773637244421,0.008043578579638132,0.007894857833308642,0.007750444522083209,0.007610178604832532,0.007473906645449063,0.007341481577147318,0.00721276246428489,0.007087614264252552,0.006965907591442695,0.006847518484870034,0.006732328180654033,0.006620222890276812,0.006511093585293316,0.006404835788967608,0.006301349375154034,0.0062005383746123405,0.006102310788839042,0.006006578411418518,0.005913256656828722,0.0058222643965862245,0.005733523802575259,0.0056469601973751,0.0055625019113789195,0.005480080146478945,0.0053996288460857675,0.0053210845712405325,0.00524438638257578,0.005169475727883908,0.00509629633504948,0.005024794110108826,0.0049549170402051,0.0048866151012106175,0.004819840169798379,0.004754545939749577,0.004690687842293239,0.004628222970280618,0.004567110006005995,0.004507309152494118
395,TOI-700c,0.0024168362840633483,0.002378874922039228,0.0023414963097296306,0.0023047223971919394,0.002268569890530782,0.0022330509770167213,0.002198173956388883,0.002163943790519208,0.0021303625820151347,0.0020974299909480793,0.0020651435976860367,0.00203349921876293,0.002002491181809333,0.0019721125647811336,0.0019423554040417408,0.0019132108752609462,0.0018846694505809814,0.0018567210350552454,0.0018293550849788807,0.0018025607103955106,0.0017763267637723287,0.0017506419165838065,0.0017254947253232279,0.0017008736882696638,0.0016767672941723235,0.00165316406386731,0.0016300525857162686,0.0016074215456457375,0.0015852597524687513,0.0015635561590870049,0.0015422998800974498,0.0015214802062630843,0.0015010866162512204,0.0014811087859930576,0.0014615365959754014,0.0014423601367367553,0.001423569712807675,0.0014051558453053211,0.001387109273366478,0.0013694209545816413,0.0013520820645717144,0.001335083995832349,0.0013184183559555465,0.0013020769653240244,0.0012860518543628345,0.0012703352604216225,0.0012549196243521537,0.0012397975868372337,0.0012249619845202742,0.0012104058459786206
396,TOI-451d,0.004946794743968991,0.004840733042193756,0.004738116156543522,0.004638810455991493,0.004542686844783497,0.004449620854265477,0.00435949267311003,0.004272187129258935,0.004187593634380942,0.004105606099597075,0.0040261228295517424,0.003949046400548886,0.0038742835273610572,0.003801744922410574,0.0037313451502842634,0.0036630024799372287,0.003596638736448901,0.0035321791537923546,0.0034695522297501797,0.0034086895838443534,0.0033495258189295083,0.0032919983869257874,0.00323604745902401,0.003181615800581702,0.003128648650839155,0.00307709360750886,0.003026900516236211,0.0029780213648839078,0.002930410182556137,0.0028840229432538613,0.002838817474031327,0.0027947533675101166,0.0027517918985970427,0.0027098959452457492,0.0026690299130989804,0.002629159663846119,0.002590252447133027,0.002552276835861933,0.0025152026647223156,0.0024790009717993327,0.0024436439431086902,0.002409104859913618,0.002375358048684779,0.0023423788335683784,0.002310143491234913,0.0022786292079854825,0.0022478140389990053,0.0022176768696084872,0.0021881973785003866,0.002159356002736655
397,NGTS-2b,0.2868800648480712,0.28037354072649334,0.27409717823196267,0.26804058691080573,0.2621938931417512,0.2565477184598893,0.2510931574473511,0.2458217555703488,0.24072548724814005,0.23579673436558496,0.23102826538257476,0.22641321514819668,0.22194506549190948,0.2176176266362484,0.21342501945438141,0.2093616585793825,0.2054222363597387,0.20160170764633395,0.19789527538935597,0.19429837701876634,0.19080667157857087,0.18741602758313322,0.18412251156248083,0.18092237726307114,0.17781205547066686,0.17478814442227852,0.17184740077503377,0.16898673110081822,0.16620318387660152,0.16349394194172792,0.16085631539468223,0.15828773490321826,0.1557857454030747,0.1533480001618262,0.15097225518575216,0.14865636394879914,0.14639827242403267,0.144196014399066,0.14204770705806902,0.13995154681411326,0.13790580537648764,0.13590882603866491,0.13395902017349126,0.1320548639229502,0.13019489507074036,0.12837771008658552,0.126601961331945,0.1248663544174105,0.12316964570271836,0.12151063993090219
398,WASP-89b,0.09963526173618262,0.09757182637672775,0.0955716730294865,0.0936326281199063,0.09175256106570434,0.08992939108570153,0.08816109221794344,0.08644569687988939,0.08478129824494783,0.08316605166153483,0.08159817530107202,0.08007595018865916,0.07859771974311573,0.07716188893070154,0.07576692311839296,0.07441134669725395,0.07309374153378151,0.07181274529660177,0.07056704969718408,0.06935539867603976,0.06817658655985899,0.06702945621012849,0.06591289717963275,0.06482584388984296,0.06376727383943043,0.06273620585176314,0.061731698367375194,0.06075284778582292,0.05979878686002211,0.05886868314514785,0.057961737503291796,0.057077182664390186,0.05621428184337451,0.05537232741304885,0.05455063963185639,0.05374856542539854,0.052965477220395386,0.05220077182959151,0.05145386938599718,0.05072421232481011,0.0500112644112681,0.04931450981269237,0.048633452212972654,0.04796761396773252,0.0473165352984671,0.04667977352395383,0.0460569023272932,0.04544751105696695,0.044851204060360556,0.04426760004825581
399,WASP-161b,0.14022853946375033,0.1370605499410799,0.13400399091851553,0.13105387801534282,0.1282054702529818,0.12545426046011826,0.12279596534697731,0.12022651544964862,0.1177420450972801,0.11533888251703207,0.1130135401615963,0.1107627053205637,0.10858323105838855,0.10647212750715536,0.10442655353115322,0.10244380877149395,0.10052132607235145,0.09865666428532732,0.09684750144465851,0.09509162830323124,0.09338694221735137,0.09173144136694165,0.09012321929694161,0.08856045976521794,0.0870414318821831,0.08556448552729394,0.08412804702789066,0.0827306150861831,0.0813707569405966,0.08004710474825338,0.07875835217587701,0.0775032511870001,0.07628060901393904,0.07508928530358379,0.07392818942664832,0.07279627794056244,0.07169255219678751,0.070616056083834,0.06956587389777089,0.06854112833254983,0.06754097858286999,0.0665646185527965,0.06561127516376043,0.06468020675593045,0.06377070157736264,0.06288207635565277,0.0620136749471671,0.061164867059218926,0.060335047040860325,0.05952363273824091
